"site","date.time","temp","depth","country","date","depth.min","depth.max"
"A",2021-02-28 10:51:00,4.85,2.5,"Sweden",2021-02-28,0.5,2.5
"A",2021-02-28 13:51:00,4.86,2.5,"Sweden",2021-02-28,0.5,2.5
"A",2021-02-28 16:51:00,4.81,2.5,"Sweden",2021-02-28,0.5,2.5
"A",2021-02-28 19:51:00,4.58,2.5,"Sweden",2021-02-28,0.5,2.5
"A",2021-02-28 22:51:00,4.34,2.5,"Sweden",2021-02-28,0.5,2.5
"A",2021-03-01 01:51:00,4.26,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-01 04:51:00,4.24,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-01 07:51:00,4.23,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-01 10:51:00,4.19,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-01 13:51:00,5.04,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-01 16:51:00,5.03,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-01 19:51:00,5.03,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-01 22:51:00,5.14,2.5,"Sweden",2021-03-01,0.5,2.5
"A",2021-03-02 01:51:00,5.37,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-02 04:51:00,5.72,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-02 07:51:00,5.89,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-02 10:51:00,5.97,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-02 13:51:00,5.7,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-02 16:51:00,6.62,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-02 19:51:00,7.11,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-02 22:51:00,7.02,2.5,"Sweden",2021-03-02,0.5,2.5
"A",2021-03-03 01:51:00,6.96,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-03 04:51:00,6.91,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-03 07:51:00,6.85,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-03 10:51:00,6.36,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-03 13:51:00,5.98,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-03 16:51:00,7.59,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-03 19:51:00,7.67,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-03 22:51:00,7.66,2.5,"Sweden",2021-03-03,0.5,2.5
"A",2021-03-04 01:51:00,7.73,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-04 04:51:00,7.73,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-04 07:51:00,7.84,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-04 10:51:00,7.12,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-04 13:51:00,7.26,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-04 16:51:00,7.1,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-04 19:51:00,6.96,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-04 22:51:00,6.92,2.5,"Sweden",2021-03-04,0.5,2.5
"A",2021-03-05 01:51:00,7.52,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-05 04:51:00,7.85,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-05 07:51:00,8.7,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-05 10:51:00,8.68,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-05 13:51:00,7.65,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-05 16:51:00,7.66,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-05 19:51:00,7.67,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-05 22:51:00,8,2.5,"Sweden",2021-03-05,0.5,2.5
"A",2021-03-06 01:51:00,7.79,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-06 04:51:00,7.54,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-06 07:51:00,6.72,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-06 10:51:00,6.39,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-06 13:51:00,7.25,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-06 16:51:00,7.64,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-06 19:51:00,7.73,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-06 22:51:00,7.54,2.5,"Sweden",2021-03-06,0.5,2.5
"A",2021-03-07 01:51:00,7.94,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-07 04:51:00,6.77,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-07 07:51:00,6.83,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-07 10:51:00,7.18,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-07 13:51:00,7.57,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-07 16:51:00,7.17,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-07 19:51:00,6.9,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-07 22:51:00,6.9,2.5,"Sweden",2021-03-07,0.5,2.5
"A",2021-03-08 01:51:00,6.9,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-08 04:51:00,6.9,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-08 07:51:00,6.9,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-08 10:51:00,7.06,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-08 13:51:00,7.35,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-08 16:51:00,7.81,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-08 19:51:00,6.7,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-08 22:51:00,6.62,2.5,"Sweden",2021-03-08,0.5,2.5
"A",2021-03-09 01:51:00,6.63,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-09 04:51:00,6.51,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-09 07:51:00,6.55,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-09 10:51:00,6.2,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-09 13:51:00,5.6,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-09 16:51:00,5.7,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-09 19:51:00,6.05,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-09 22:51:00,6.82,2.5,"Sweden",2021-03-09,0.5,2.5
"A",2021-03-10 01:51:00,6.18,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-10 04:51:00,5.76,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-10 07:51:00,5.69,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-10 10:51:00,5.84,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-10 13:51:00,6.85,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-10 16:51:00,6.62,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-10 19:51:00,6.43,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-10 22:51:00,6.49,2.5,"Sweden",2021-03-10,0.5,2.5
"A",2021-03-11 01:51:00,6.58,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-11 04:51:00,7.09,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-11 07:51:00,7.62,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-11 10:51:00,7.83,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-11 13:51:00,8.18,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-11 16:51:00,5.81,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-11 19:51:00,6.31,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-11 22:51:00,7.95,2.5,"Sweden",2021-03-11,0.5,2.5
"A",2021-03-12 01:51:00,7.84,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-12 04:51:00,7.78,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-12 07:51:00,7.72,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-12 10:51:00,7.74,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-12 13:51:00,7.65,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-12 16:51:00,7.51,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-12 19:51:00,7.45,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-12 22:51:00,7.42,2.5,"Sweden",2021-03-12,0.5,2.5
"A",2021-03-13 01:51:00,7.49,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-13 04:51:00,7.58,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-13 07:51:00,7.92,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-13 10:51:00,7.76,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-13 13:51:00,7.61,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-13 16:51:00,7.5,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-13 19:51:00,7.41,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-13 22:51:00,7.33,2.5,"Sweden",2021-03-13,0.5,2.5
"A",2021-03-14 01:51:00,7.37,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-14 04:51:00,7.4,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-14 07:51:00,7.32,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-14 10:51:00,7.14,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-14 13:51:00,6.91,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-14 16:51:00,6.75,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-14 19:51:00,6.69,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-14 22:51:00,6.67,2.5,"Sweden",2021-03-14,0.5,2.5
"A",2021-03-15 01:51:00,6.65,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-15 04:51:00,6.69,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-15 07:51:00,6.77,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-15 10:51:00,6.73,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-15 13:51:00,6.7,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-15 16:51:00,6.73,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-15 19:51:00,6.72,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-15 22:51:00,6.67,2.5,"Sweden",2021-03-15,0.5,2.5
"A",2021-03-16 01:51:00,6.57,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-16 04:51:00,6.48,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-16 07:51:00,6.44,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-16 10:51:00,6.39,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-16 13:51:00,6.34,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-16 16:51:00,6.21,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-16 19:51:00,6.05,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-16 22:51:00,5.98,2.5,"Sweden",2021-03-16,0.5,2.5
"A",2021-03-17 01:51:00,5.92,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-17 04:51:00,5.89,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-17 07:51:00,5.86,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-17 10:51:00,5.78,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-17 13:51:00,5.85,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-17 16:51:00,5.84,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-17 19:51:00,5.83,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-17 22:51:00,5.81,2.5,"Sweden",2021-03-17,0.5,2.5
"A",2021-03-18 01:51:00,5.75,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-18 04:51:00,5.69,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-18 07:51:00,5.77,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-18 10:51:00,5.89,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-18 13:51:00,5.98,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-18 16:51:00,6.45,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-18 19:51:00,6.48,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-18 22:51:00,6.42,2.5,"Sweden",2021-03-18,0.5,2.5
"A",2021-03-19 01:51:00,6.33,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-19 04:51:00,6.32,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-19 07:51:00,6.38,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-19 10:51:00,6.55,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-19 13:51:00,6.48,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-19 16:51:00,6.44,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-19 19:51:00,6.44,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-19 22:51:00,6.47,2.5,"Sweden",2021-03-19,0.5,2.5
"A",2021-03-20 01:51:00,6.57,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-20 04:51:00,6.88,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-20 07:51:00,6.82,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-20 10:51:00,6.77,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-20 13:51:00,6.25,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-20 16:51:00,6.12,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-20 19:51:00,6.22,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-20 22:51:00,6.22,2.5,"Sweden",2021-03-20,0.5,2.5
"A",2021-03-21 01:51:00,6.23,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-21 04:51:00,6.25,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-21 07:51:00,6.33,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-21 10:51:00,6.16,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-21 13:51:00,6,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-21 16:51:00,5.67,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-21 19:51:00,5.55,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-21 22:51:00,5.47,2.5,"Sweden",2021-03-21,0.5,2.5
"A",2021-03-22 01:51:00,5.47,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-22 04:51:00,5.59,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-22 07:51:00,5.86,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-22 10:51:00,6.29,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-22 13:51:00,6.43,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-22 16:51:00,6.38,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-22 19:51:00,6.36,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-22 22:51:00,6.48,2.5,"Sweden",2021-03-22,0.5,2.5
"A",2021-03-23 01:51:00,6.72,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-23 04:51:00,6.72,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-23 07:51:00,6.63,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-23 10:51:00,6.42,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-23 13:51:00,5.95,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-23 16:51:00,6.33,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-23 19:51:00,6.33,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-23 22:51:00,6.3,2.5,"Sweden",2021-03-23,0.5,2.5
"A",2021-03-24 01:51:00,6.28,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-24 04:51:00,6.21,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-24 07:51:00,6.04,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-24 10:51:00,5.51,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-24 13:51:00,5.71,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-24 16:51:00,5.67,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-24 19:51:00,5.68,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-24 22:51:00,5.7,2.5,"Sweden",2021-03-24,0.5,2.5
"A",2021-03-25 01:51:00,5.66,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-25 04:51:00,5.58,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-25 07:51:00,5.69,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-25 10:51:00,7.01,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-25 13:51:00,6.52,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-25 16:51:00,6.76,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-25 19:51:00,6.93,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-25 22:51:00,6.98,2.5,"Sweden",2021-03-25,0.5,2.5
"A",2021-03-26 01:51:00,6.9,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-26 04:51:00,6.72,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-26 07:51:00,6.65,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-26 10:51:00,6.63,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-26 13:51:00,6.56,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-26 16:51:00,6.47,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-26 19:51:00,6.34,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-26 22:51:00,6.28,2.5,"Sweden",2021-03-26,0.5,2.5
"A",2021-03-27 01:51:00,6.23,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-27 04:51:00,6.15,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-27 07:51:00,6.07,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-27 10:51:00,6.4,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-27 13:51:00,6.37,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-27 16:51:00,6.09,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-27 19:51:00,5.98,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-27 22:51:00,5.83,2.5,"Sweden",2021-03-27,0.5,2.5
"A",2021-03-28 01:51:00,5.77,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-28 05:51:00,5.89,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-28 08:51:00,6.33,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-28 11:51:00,6.65,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-28 14:51:00,6.7,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-28 17:51:00,6.46,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-28 20:51:00,6.52,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-28 23:51:00,6.52,2.5,"Sweden",2021-03-28,0.5,2.5
"A",2021-03-29 02:51:00,6.52,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-29 05:51:00,6.57,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-29 08:51:00,6.5,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-29 11:51:00,6.33,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-29 14:51:00,6.73,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-29 17:51:00,7,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-29 20:51:00,6.99,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-29 23:51:00,6.99,2.5,"Sweden",2021-03-29,0.5,2.5
"A",2021-03-30 02:51:00,6.79,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-30 05:51:00,6.69,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-30 08:51:00,6.76,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-30 11:51:00,6.95,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-30 14:51:00,6.69,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-30 17:51:00,6.63,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-30 20:51:00,6.61,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-30 23:51:00,6.59,2.5,"Sweden",2021-03-30,0.5,2.5
"A",2021-03-31 02:51:00,6.58,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-03-31 05:51:00,6.53,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-03-31 08:51:00,6.4,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-03-31 11:51:00,6.43,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-03-31 14:51:00,6.54,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-03-31 17:51:00,6.58,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-03-31 20:51:00,6.53,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-03-31 23:51:00,6.49,2.5,"Sweden",2021-03-31,0.5,2.5
"A",2021-04-01 02:51:00,6.57,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-01 05:51:00,6.64,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-01 08:51:00,6.64,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-01 11:51:00,6.62,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-01 14:51:00,6.63,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-01 17:51:00,6.7,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-01 20:51:00,6.76,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-01 23:51:00,6.81,2.5,"Sweden",2021-04-01,0.5,2.5
"A",2021-04-02 02:51:00,6.82,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-02 05:51:00,6.81,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-02 08:51:00,6.82,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-02 11:51:00,6.81,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-02 14:51:00,6.8,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-02 17:51:00,6.79,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-02 20:51:00,6.75,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-02 23:51:00,6.74,2.5,"Sweden",2021-04-02,0.5,2.5
"A",2021-04-03 02:51:00,6.7,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-03 05:51:00,6.68,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-03 08:51:00,6.67,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-03 11:51:00,6.69,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-03 14:51:00,6.84,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-03 17:51:00,6.87,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-03 20:51:00,6.83,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-03 23:51:00,6.8,2.5,"Sweden",2021-04-03,0.5,2.5
"A",2021-04-04 02:51:00,6.78,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-04 05:51:00,6.75,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-04 08:51:00,6.62,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-04 11:51:00,6.74,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-04 14:51:00,6.78,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-04 17:51:00,6.8,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-04 20:51:00,6.68,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-04 23:51:00,6.69,2.5,"Sweden",2021-04-04,0.5,2.5
"A",2021-04-05 02:51:00,6.66,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-05 05:51:00,6.6,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-05 08:51:00,6.63,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-05 11:51:00,6.66,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-05 14:51:00,6.66,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-05 17:51:00,6.6,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-05 20:51:00,6.58,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-05 23:51:00,6.58,2.5,"Sweden",2021-04-05,0.5,2.5
"A",2021-04-06 02:51:00,6.62,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-06 05:51:00,6.65,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-06 08:51:00,6.7,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-06 11:51:00,6.76,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-06 14:51:00,6.78,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-06 17:51:00,6.75,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-06 20:51:00,6.73,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-06 23:51:00,6.71,2.5,"Sweden",2021-04-06,0.5,2.5
"A",2021-04-07 02:51:00,6.69,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-07 05:51:00,6.65,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-07 08:51:00,6.62,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-07 11:51:00,6.61,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-07 14:51:00,6.68,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-07 17:51:00,6.73,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-07 20:51:00,6.69,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-07 23:51:00,6.66,2.5,"Sweden",2021-04-07,0.5,2.5
"A",2021-04-08 02:51:00,6.67,2.5,"Sweden",2021-04-08,0.5,2.5
