Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 283,346,   1, 3670.46,    0.00,    3.82,    1.40,    4.10,    5.78,   10.16,   10.10
 284,347,   1, 3684.89,    0.00,    3.83,    3.10,    4.25,    5.08,   10.05,   10.00
 285,348,   1, 3699.32,    0.00,    3.85,    3.10,    5.10,    4.76,    9.95,    9.90
 286,349,   1, 3713.76,    0.00,    3.86,    4.70,    5.90,    5.02,    9.85,    9.81
 287,350,   1, 3728.19,    0.00,    3.88,    6.70,    7.70,    5.80,    9.78,    9.75
 288,351,   1, 3742.62,    0.00,    3.89,    6.60,    8.65,    6.84,    9.73,    9.71
 289,352,   1, 3757.05,    0.00,    3.91,    6.70,    8.65,    7.56,    9.69,    9.67
 290,353,   1, 3771.48,    0.00,    3.92,    6.70,    8.70,    8.28,    9.65,    9.63
 291,354,   1, 3785.91,    0.00,    3.94,    4.90,    7.80,    8.32,    9.61,    9.58
 292,355,   1, 3800.35,    0.00,    3.95,    6.20,    7.55,    8.22,    9.55,    9.53
 293,356,   1, 3814.78,    0.00,    3.97,    6.00,    8.10,    8.10,    9.51,    9.49
 294,357,   1, 3829.21,    0.00,    3.98,    6.40,    8.20,    8.04,    9.46,    9.44
 295,358,   1, 3843.64,    0.00,    4.00,    3.40,    6.90,    7.38,    9.42,    9.39
 296,359,   1, 3858.07,    0.00,    4.01,    2.90,    5.15,    6.98,    9.35,    9.31
 297,360,   1, 3872.51,    0.00,    4.03,    1.40,    4.15,    6.02,    9.27,    9.22
 298,361,   1, 3886.94,    0.00,    4.04,    2.80,    4.10,    5.38,    9.17,    9.13
 299,362,   1, 3901.37,    0.00,    4.06,    3.00,    4.90,    4.70,    9.09,    9.05
 300,363,   1, 3915.80,    0.00,    4.07,    2.50,    4.75,    4.52,    9.01,    8.96
 301,364,   1, 3930.23,    0.00,    4.09,    2.60,    4.55,    4.46,    8.92,    8.88
 302,365,   1, 3944.66,    0.00,    4.10,    3.90,    5.25,    4.96,    8.84,    8.80
 303,  1,   2, 3944.66,    0.00,    4.10,    3.50,    5.70,    5.10,    8.77,    8.73
 304,  2,   2, 3944.66,    0.00,    4.10,    1.70,    4.60,    4.84,    8.70,    8.65
 305,  3,   2, 3944.66,    0.00,    4.10,    5.10,    5.40,    5.36,    8.61,    8.59
 306,  4,   2, 3959.63,    0.00,    4.12,    4.40,    6.75,    5.72,    8.56,    8.54
 307,  5,   2, 3974.59,    0.00,    4.13,    2.90,    5.65,    5.52,    8.51,    8.47
 308,  6,   2, 3989.56,    0.00,    4.15,    5.50,    6.20,    5.92,    8.44,    8.42
 309,  7,   2, 4004.53,    0.00,    4.16,    5.40,    7.45,    6.66,    8.40,    8.38
 310,  8,   2, 4019.49,    0.00,    4.18,    6.80,    8.10,    7.00,    8.36,    8.35
 311,  9,   2, 4034.46,    0.00,    4.19,    5.80,    8.30,    7.28,    8.34,    8.33
 312, 10,   2, 4049.42,    0.00,    4.21,    5.80,    7.80,    7.86,    8.31,    8.30
 313, 11,   2, 4064.39,    0.00,    4.22,    4.60,    7.20,    7.68,    8.28,    8.26
 314, 12,   2, 4079.36,    0.00,    4.24,    5.60,    7.10,    7.72,    8.24,    8.23
 315, 13,   2, 4094.32,    0.00,    4.26,    5.30,    7.45,    7.42,    8.21,    8.19
 316, 14,   2, 4109.29,    0.00,    4.27,    6.60,    7.95,    7.58,    8.18,    8.17
 317, 15,   2, 4124.25,    0.00,    4.29,    8.90,    9.75,    8.20,    8.16,    8.17
 318, 16,   2, 4139.22,    0.00,    4.30,    6.10,    9.50,    8.50,    8.17,    8.16
 319, 17,   2, 4154.19,    0.00,    4.32,    6.10,    8.10,    8.60,    8.15,    8.14
 320, 18,   2, 4169.15,    0.00,    4.33,    5.60,    7.85,    8.66,    8.13,    8.12
 321, 19,   2, 4184.12,    0.00,    4.35,    3.30,    6.45,    8.00,    8.11,    8.08
 322, 20,   2, 4199.08,    0.00,    4.36,    4.90,    6.10,    7.20,    8.06,    8.04
 323, 21,   2, 4214.05,    0.00,    4.38,    6.40,    7.65,    7.26,    8.02,    8.01
 324, 22,   2, 4229.02,    0.00,    4.40,    4.60,    7.50,    6.96,    8.00,    7.98
 325, 23,   2, 4243.98,    0.00,    4.41,    4.20,    6.40,    6.68,    7.97,    7.94
 326, 24,   2, 4258.95,    0.00,    4.43,    5.70,    6.95,    7.16,    7.92,    7.91
 327, 25,   2, 4273.91,    0.00,    4.44,    5.60,    7.65,    7.30,    7.90,    7.88
 328, 26,   2, 4288.88,    0.00,    4.46,    3.70,    6.65,    6.76,    7.87,    7.85
 329, 27,   2, 4303.85,    0.00,    4.47,    4.80,    6.25,    6.80,    7.83,    7.81
 330, 28,   2, 4318.81,    0.00,    4.49,    5.20,    7.00,    7.00,    7.79,    7.78
 331, 29,   2, 4333.78,    0.00,    4.50,    4.50,    6.85,    6.76,    7.76,    7.75
 332, 30,   2, 4348.74,    0.00,    4.52,    6.10,    7.30,    6.86,    7.73,    7.72
 333, 31,   2, 4363.71,    0.00,    4.54,    7.50,    8.80,    7.62,    7.71,    7.71
 334, 32,   2, 4378.68,    0.00,    4.55,    8.10,    9.80,    8.28,    7.71,    7.71
 335, 33,   2, 4393.64,    0.00,    4.57,    4.90,    8.50,    8.22,    7.72,    7.70
 336, 34,   2, 4408.61,    0.00,    4.58,    4.60,    6.75,    8.24,    7.69,    7.68
 337, 35,   2, 4423.57,    0.00,    4.60,    3.70,    6.15,    7.76,    7.66,    7.64
 338, 36,   2, 4438.54,    0.00,    4.61,    3.10,    5.40,    6.88,    7.62,    7.60
 339, 37,   2, 4453.51,    0.00,    4.63,    6.10,    6.60,    6.48,    7.58,    7.57
 340, 38,   2, 4468.47,    0.00,    4.64,    4.90,    7.50,    6.48,    7.56,    7.55
 341, 39,   2, 4483.44,    0.00,    4.66,    4.70,    6.80,    6.50,    7.53,    7.52
 342, 40,   2, 4498.40,    0.00,    4.68,    6.90,    7.80,    7.14,    7.51,    7.50
 343, 41,   2, 4513.37,    0.00,    4.69,    5.80,    8.35,    7.68,    7.50,    7.49
 344, 42,   2, 4528.34,    0.00,    4.71,    3.70,    6.75,    7.20,    7.49,    7.47
 345, 43,   2, 4543.30,    0.00,    4.72,    3.80,    5.75,    6.98,    7.45,    7.43
 346, 44,   2, 4558.27,    0.00,    4.74,    3.50,    5.65,    6.74,    7.41,    7.39
 347, 45,   2, 4573.23,    0.00,    4.75,    4.00,    5.75,    6.16,    7.37,    7.36
 348, 46,   2, 4588.20,    0.00,    4.77,    5.80,    6.90,    6.16,    7.34,    7.33
 349, 47,   2, 4603.17,    0.00,    4.78,    8.50,    9.15,    7.12,    7.32,    7.33
 350, 48,   2, 4618.14,    0.00,    4.80,    6.80,    9.65,    7.72,    7.34,    7.34
 351, 49,   2, 4624.15,    0.00,    4.81,    5.50,    8.15,    8.12,    7.34,    7.33
 352, 50,   2, 4630.17,    0.00,    4.81,    4.90,    7.20,    8.30,    7.32,    7.31
 353, 51,   2, 4636.18,    0.00,    4.82,    4.80,    6.85,    8.10,    7.30,    7.29
 354, 52,   2, 4642.19,    0.00,    4.82,    5.60,    7.20,    7.52,    7.28,    7.28
 355, 53,   2, 4648.21,    0.00,    4.83,    6.30,    7.95,    7.42,    7.27,    7.27
 356, 54,   2, 4654.22,    0.00,    4.84,    4.60,    7.45,    7.24,    7.26,    7.25
 357, 55,   2, 4660.23,    0.00,    4.84,    4.30,    6.45,    7.12,    7.24,    7.22
 358, 56,   2, 4666.25,    0.00,    4.85,    4.60,    6.45,    7.08,    7.21,    7.20
 359, 57,   2, 4672.26,    0.00,    4.86,    2.00,    5.30,    6.36,    7.19,    7.16
 360, 58,   2, 4678.27,    0.00,    4.86,    0.80,    3.40,    5.26,    7.14,    7.10
 361, 59,   2, 4684.28,    0.00,    4.87,    3.90,    4.35,    5.12,    7.07,    7.06
 362, 60,   2, 4690.30,    0.00,    4.87,    4.90,    6.40,    5.24,    7.05,    7.03
 363, 61,   2, 4696.31,    0.00,    4.88,    5.00,    6.95,    5.32,    7.02,    7.01
 364, 62,   2, 4702.32,    0.00,    4.89,    4.80,    6.90,    5.88,    7.00,    6.99
 365, 63,   2, 4708.34,    0.00,    4.89,    4.40,    6.60,    6.60,    6.99,    6.97
 366, 64,   2, 4714.35,    0.00,    4.90,    3.90,    6.15,    6.60,    6.96,    6.95
 367, 65,   2, 4683.12,    0.00,    4.87,    2.90,    5.40,    6.20,    6.94,    6.92
 368, 66,   2, 4651.88,    0.00,    4.84,    4.40,    5.65,    6.08,    6.90,    6.89
 369, 67,   2, 4620.64,    0.00,    4.80,    3.80,    6.10,    5.88,    6.88,    6.87
 370, 68,   2, 4589.40,    0.00,    4.77,    6.50,    7.15,    6.30,    6.85,    6.85
 371, 69,   2, 4558.17,    0.00,    4.74,    6.60,    8.55,    6.84,    6.85,    6.86
 372, 70,   2, 4526.93,    0.00,    4.71,    6.00,    8.30,    7.46,    6.86,    6.85
 373, 71,   2, 4495.69,    0.00,    4.67,    7.00,    8.50,    7.98,    6.85,    6.86
 374, 72,   2, 4464.45,    0.00,    4.64,    6.10,    8.55,    8.44,    6.87,    6.87
 375, 73,   2, 4433.22,    0.00,    4.61,    4.30,    7.20,    8.00,    6.87,    6.86
 376, 74,   2, 4401.98,    0.00,    4.58,    2.40,    5.35,    7.16,    6.85,    6.84
 377, 75,   2, 4370.74,    0.00,    4.54,    6.40,    6.40,    7.24,    6.82,    6.82
 378, 76,   2, 4339.51,    0.00,    4.51,    7.60,    9.00,    7.36,    6.82,    6.83
 379, 77,   2, 4308.27,    0.00,    4.48,    6.90,    9.25,    7.52,    6.84,    6.84
 380, 78,   2, 4277.03,    0.00,    4.45,    7.50,    9.20,    8.16,    6.85,    6.85
 381, 79,   2, 4245.79,    0.00,    4.41,    6.20,    8.85,    8.92,    6.86,    6.87
 382, 80,   2, 4214.56,    0.00,    4.38,    4.80,    7.50,    8.60,    6.87,    6.87
 383, 81,   2, 4183.32,    0.00,    4.35,    2.80,    5.80,    7.64,    6.86,    6.85
 384, 82,   2, 4152.08,    0.00,    4.32,    1.50,    4.15,    6.56,    6.84,    6.81
 385, 83,   2, 4120.84,    0.00,    4.28,    1.60,    3.55,    5.38,    6.79,    6.77
 386, 84,   2, 4089.61,    0.00,    4.25,    3.30,    4.45,    4.80,    6.74,    6.73
 387, 85,   2, 4058.37,    0.00,    4.22,    4.00,    5.65,    4.64,    6.72,    6.71
 388, 86,   2, 4027.13,    0.00,    4.19,    3.90,    5.95,    4.86,    6.70,    6.69
 389, 87,   2, 3995.90,    0.00,    4.15,    5.40,    6.65,    5.64,    6.68,    6.68
 390, 88,   2, 3964.66,    0.00,    4.12,    4.10,    6.75,    6.14,    6.68,    6.67
 391, 89,   2, 3933.42,    0.00,    4.09,    1.90,    5.00,    5.86,    6.67,    6.65
 392, 90,   2, 3902.18,    0.00,    4.06,    3.50,    4.70,    5.76,    6.63,    6.62
 393, 91,   2, 3870.95,    0.00,    4.02,    2.60,    5.05,    5.50,    6.61,    6.59
 394, 92,   2, 3839.71,    0.00,    3.99,    6.00,    6.30,    5.62,    6.58,    6.58
 395, 93,   2, 3808.47,    0.00,    3.96,    6.40,    8.20,    6.08,    6.58,    6.58
 396, 94,   2, 3777.23,    0.00,    3.93,    4.90,    7.65,    6.68,    6.59,    6.59
 397, 95,   2, 3746.00,    0.00,    3.89,    4.60,    6.75,    6.90,    6.59,    6.58
 398, 96,   2, 3714.76,    0.00,    3.86,    7.90,    8.25,    7.96,    6.58,    6.60
 399, 97,   2, 3683.52,    0.00,    3.83,   11.10,   11.50,    8.98,    6.62,    6.66
 400, 98,   2, 3652.28,    0.00,    3.80,   10.60,   12.85,    9.82,    6.70,    6.75
 401, 99,   2, 3621.05,    0.00,    3.76,    9.80,   12.20,   10.80,    6.78,    6.82
 402,100,   2, 3589.81,    0.00,    3.73,    8.40,   11.10,   11.56,    6.85,    6.88
 403,101,   2, 3558.57,    0.00,    3.70,    5.40,    8.90,   11.06,    6.91,    6.92
 404,102,   2, 3527.33,    0.00,    3.67,    5.90,    7.65,   10.02,    6.93,    6.93
 405,103,   2, 3496.10,    0.00,    3.63,   11.30,   10.60,   10.16,    6.94,    6.98
 406,104,   2, 3464.86,    0.00,    3.60,    5.60,   10.45,    9.32,    7.02,    7.03
 407,105,   2, 3433.62,    0.00,    3.57,    5.70,    7.65,    8.78,    7.03,    7.04
 408,106,   2, 3402.38,    0.00,    3.54,    8.90,    9.30,    9.48,    7.05,    7.08
 409,107,   2, 3371.15,    0.00,    3.50,    8.90,   10.90,   10.08,    7.10,    7.13
 410,108,   2, 3339.91,    0.00,    3.47,    7.10,   10.00,    9.24,    7.16,    7.18
 411,109,   2, 3308.67,    0.00,    3.44,    7.40,    9.25,    9.60,    7.19,    7.21
 412,110,   2, 3277.43,    0.00,    3.41,    7.80,    9.60,   10.02,    7.23,    7.26
 413,111,   2, 3246.20,    0.00,    3.37,    8.60,   10.20,    9.96,    7.28,    7.31
 414,112,   2, 3214.96,    0.00,    3.34,    9.60,   11.10,   10.10,    7.33,    7.37
 415,113,   2, 3183.72,    0.00,    3.31,   10.40,   12.00,   10.76,    7.40,    7.45
 416,114,   2, 3152.48,    0.00,    3.28,   11.20,   12.80,   11.52,    7.49,    7.54
 417,115,   2, 3121.25,    0.00,    3.24,    9.80,   12.50,   11.92,    7.58,    7.62
 418,116,   2, 3090.01,    0.00,    3.21,    9.30,   11.55,   12.06,    7.66,    7.69
 419,117,   2, 3058.77,    0.00,    3.18,    7.40,   10.35,   11.62,    7.73,    7.74
 420,118,   2, 3027.53,    0.00,    3.15,    9.70,   10.55,   11.48,    7.75,    7.78
 421,119,   2, 2996.30,    0.00,    3.11,    9.70,   11.70,   11.18,    7.81,    7.84
 422,120,   2, 2965.06,    0.00,    3.08,    7.10,   10.40,   10.64,    7.88,    7.88
 423,121,   2, 2933.82,    0.00,    3.05,    8.10,    9.60,   10.40,    7.88,    7.89
 424,122,   2, 2902.58,    0.00,    3.02,    8.90,   10.50,   10.70,    7.90,    7.92
 425,123,   2, 2871.35,    0.00,    2.98,    8.90,   10.90,   10.54,    7.95,    7.97
 426,124,   2, 2840.11,    0.00,    2.95,    9.40,   11.15,   10.48,    7.99,    8.02
 427,125,   2, 2808.87,    0.00,    2.92,    8.20,   10.80,   10.70,    8.05,    8.08
 428,126,   2, 2777.63,    0.00,    2.89,    8.00,   10.10,   10.68,    8.10,    8.12
 429,127,   2, 2746.40,    0.00,    2.85,    8.40,   10.20,   10.58,    8.14,    8.16
 430,128,   2, 2715.16,    0.00,    2.82,   10.80,   11.60,   10.96,    8.19,    8.23
 431,129,   2, 2683.92,    0.00,    2.79,   11.00,   12.90,   11.28,    8.28,    8.33
 432,130,   2, 2652.68,    0.00,    2.76,   12.80,   13.90,   12.20,    8.37,    8.43
 433,131,   2, 2621.45,    0.00,    2.72,   12.70,   14.75,   13.14,    8.49,    8.55
 434,132,   2, 2590.21,    0.00,    2.69,    7.10,   11.90,   12.88,    8.61,    8.63
 435,133,   2, 2558.97,    0.00,    2.66,    6.00,    8.55,   11.92,    8.65,    8.64
 436,134,   2, 2527.73,    0.00,    2.63,    6.70,    8.35,   11.06,    8.64,    8.65
 437,135,   2, 2496.50,    0.00,    2.59,    6.90,    8.80,    9.88,    8.66,    8.67
 438,136,   2, 2465.26,    0.00,    2.56,    8.80,    9.85,    9.10,    8.68,    8.70
 439,137,   2, 2434.02,    0.00,    2.53,   10.30,   11.55,    9.74,    8.71,    8.74
 440,138,   2, 2402.78,    0.00,    2.50,   10.90,   12.60,   10.72,    8.77,    8.81
 441,139,   2, 2371.55,    0.00,    2.46,   11.00,   12.95,   11.58,    8.85,    8.88
 442,140,   2, 2340.31,    0.00,    2.43,   12.10,   13.55,   12.62,    8.91,    8.97
 443,141,   2, 2309.07,    0.00,    2.40,   10.80,   13.45,   13.02,    9.02,    9.07
 444,142,   2, 2263.79,    0.00,    2.35,   12.60,   13.70,   13.48,    9.12,    9.19
 445,143,   2, 2218.52,    0.00,    2.31,   13.50,   15.05,   14.00,    9.25,    9.31
 446,144,   2, 2173.24,    0.00,    2.26,   13.20,   15.35,   14.44,    9.38,    9.44
 447,145,   2, 2127.97,    0.00,    2.21,   11.60,   14.40,   14.34,    9.51,    9.55
 448,146,   2, 2082.69,    0.00,    2.16,   12.10,   13.85,   14.60,    9.59,    9.65
 449,147,   2, 2037.42,    0.00,    2.12,   13.40,   14.75,   14.76,    9.70,    9.78
 450,148,   2, 1992.14,    0.00,    2.07,   12.10,   14.75,   14.48,    9.85,    9.91
 451,149,   2, 1946.86,    0.00,    2.02,   12.50,   14.30,   14.34,    9.97,   10.04
 452,150,   2, 1901.59,    0.00,    1.98,   12.60,   14.55,   14.54,   10.10,   10.18
 453,151,   2, 1856.31,    0.00,    1.93,   13.70,   15.15,   14.86,   10.24,   10.32
 454,152,   2, 1811.04,    0.00,    1.88,   15.30,   16.50,   15.24,   10.38,   10.49
 455,153,   2, 1765.76,    0.00,    1.84,   16.10,   17.70,   16.04,   10.58,   10.70
 456,154,   2, 1720.48,    0.00,    1.79,   17.40,   18.75,   17.02,   10.81,   10.94
 457,155,   2, 1675.21,    0.00,    1.74,   14.90,   18.15,   17.48,   11.07,   11.17
 458,156,   2, 1629.93,    0.00,    1.69,   12.80,   15.85,   17.30,   11.26,   11.32
 459,157,   2, 1584.66,    0.00,    1.65,   12.60,   14.70,   16.76,   11.37,   11.44
 460,158,   2, 1539.38,    0.00,    1.60,   11.10,   13.85,   15.76,   11.50,   11.54
 461,159,   2, 1494.10,    0.00,    1.55,   13.60,   14.35,   15.00,   11.57,   11.65
 462,160,   2, 1448.83,    0.00,    1.51,   13.60,   15.60,   14.74,   11.72,   11.79
 463,161,   2, 1403.55,    0.00,    1.46,   13.50,   15.55,   14.88,   11.86,   11.93
 464,162,   2, 1358.28,    0.00,    1.41,   15.10,   16.30,   15.38,   12.01,   12.10
 465,163,   2, 1313.00,    0.00,    1.36,   17.20,   18.15,   16.60,   12.19,   12.30
 466,164,   2, 1267.73,    0.00,    1.32,   16.20,   18.70,   17.12,   12.40,   12.49
 467,165,   2, 1222.45,    0.00,    1.27,   18.30,   19.25,   18.06,   12.57,   12.71
 468,166,   2, 1177.17,    0.00,    1.22,   17.40,   19.85,   18.84,   12.84,   13.00
 469,167,   2, 1131.90,    0.00,    1.18,   17.00,   19.20,   19.22,   13.15,   13.30
 470,168,   2, 1086.62,    0.00,    1.13,   17.80,   19.40,   19.34,   13.44,   13.60
 471,169,   2, 1041.35,    0.00,    1.08,   18.50,   20.15,   19.80,   13.75,   13.90
 472,170,   2,  996.07,    0.00,    1.04,   18.20,   20.35,   19.78,   14.05,   14.22
 473,171,   2,  950.79,    0.00,    0.99,   16.80,   19.50,   19.66,   14.37,   14.46
 474,172,   2,  905.52,    0.00,    0.94,   16.40,   18.60,   19.54,   14.54,   14.62
 475,173,   2,  860.24,    0.00,    0.89,   17.10,   18.75,   19.40,   14.70,   14.84
 476,174,   2,  814.97,    0.00,    0.85,   16.30,   18.70,   18.96,   14.98,   15.10
 477,175,   2,  769.69,    0.00,    0.80,   16.30,   18.30,   18.58,   15.22,   15.35
 478,176,   2,  769.69,    0.00,    0.80,   18.80,   19.55,   18.98,   15.47,   15.66
 479,177,   2,  769.69,    0.00,    0.80,   20.70,   21.75,   19.84,   15.82,   16.05
 480,178,   2,  769.69,    0.00,    0.80,   21.70,   23.20,   20.76,   16.26,   16.51
 481,179,   2,  769.69,    0.00,    0.80,   21.40,   23.55,   21.78,   16.73,   16.94
 482,180,   2,  769.69,    0.00,    0.80,   18.30,   21.85,   22.18,   17.13,   17.23
 483,181,   2,  769.69,    0.00,    0.80,   17.20,   19.75,   21.86,   17.32,   17.42
 484,182,   2,  769.69,    0.00,    0.80,   15.50,   18.35,   20.82,   17.52,   17.53
 485,183,   2,  769.69,    0.00,    0.80,   16.50,   18.00,   19.78,   17.54,   17.58
 486,184,   2,  769.69,    0.00,    0.80,   16.30,   18.40,   18.76,   17.62,   17.65
 487,185,   2,  769.69,    0.00,    0.80,   14.40,   17.35,   17.98,   17.67,   17.64
 488,186,   2,  769.69,    0.00,    0.80,   15.40,   16.90,   17.62,   17.60,   17.56
 489,187,   2,  769.69,    0.00,    0.80,   16.90,   18.15,   17.90,   17.52,   17.55
 490,188,   2,  769.69,    0.00,    0.80,   14.10,   17.50,   17.42,   17.57,   17.55
 491,189,   2,  769.69,    0.00,    0.80,   12.90,   15.50,   16.74,   17.52,   17.45
 492,190,   2,  769.69,    0.00,    0.80,   13.10,   15.00,   16.48,   17.39,   17.33
 493,191,   2,  769.69,    0.00,    0.80,   12.90,   15.00,   15.98,   17.28,   17.22
 494,192,   2,  769.69,    0.00,    0.80,   11.10,   14.00,   14.82,   17.17,   17.02
 495,193,   2,  769.69,    0.00,    0.80,   13.90,   14.50,   14.78,   16.89,   16.87
 496,194,   2,  769.69,    0.00,    0.80,   13.70,   15.80,   14.94,   16.85,   16.80
 497,195,   2,  769.69,    0.00,    0.80,   14.70,   16.20,   15.26,   16.75,   16.75
 498,196,   2,  769.69,    0.00,    0.80,   15.50,   17.10,   15.78,   16.76,   16.76
 499,197,   2,  769.69,    0.00,    0.80,   15.10,   17.30,   16.58,   16.76,   16.78
 500,198,   2,  769.69,    0.00,    0.80,   15.80,   17.45,   16.96,   16.79,   16.84
 501,199,   2,  769.69,    0.00,    0.80,   17.30,   18.55,   17.68,   16.89,   16.99
 502,200,   2,  769.69,    0.00,    0.80,   18.40,   19.85,   18.42,   17.07,   17.19
 503,201,   2,  769.69,    0.00,    0.80,   20.80,   21.60,   19.48,   17.29,   17.45
 504,202,   2,  769.69,    0.00,    0.80,   16.40,   20.60,   19.74,   17.59,   17.64
 505,203,   2,  769.69,    0.00,    0.80,   15.00,   17.70,   19.58,   17.69,   17.69
 506,204,   2,  769.69,    0.00,    0.80,   14.90,   16.95,   19.10,   17.70,   17.71
 507,205,   2,  769.69,    0.00,    0.80,   14.90,   16.90,   18.40,   17.71,   17.71
 508,206,   2,  769.69,    0.00,    0.80,   16.70,   17.80,   17.58,   17.70,   17.72
 509,207,   2,  769.69,    0.00,    0.80,   16.90,   18.80,   17.68,   17.73,   17.77
 510,208,   2,  769.69,    0.00,    0.80,   17.90,   19.40,   18.26,   17.81,   17.85
 511,209,   2,  769.69,    0.00,    0.80,   17.10,   19.50,   18.70,   17.88,   17.91
 512,210,   2,  769.69,    0.00,    0.80,   18.10,   19.60,   19.34,   17.94,   18.02
 513,211,   2,  769.69,    0.00,    0.80,   15.30,   18.70,   19.06,   18.09,   18.06
 514,212,   2,  769.69,    0.00,    0.80,   15.70,   17.50,   18.82,   18.05,   18.03
 515,213,   2,  769.69,    0.00,    0.80,   16.10,   17.90,   18.46,   18.02,   18.05
 516,214,   2,  769.69,    0.00,    0.80,   18.30,   19.20,   18.70,   18.07,   18.14
 517,215,   2,  769.69,    0.00,    0.80,   19.00,   20.65,   18.88,   18.21,   18.28
 518,216,   2,  769.69,    0.00,    0.80,   16.30,   19.65,   19.08,   18.35,   18.37
 519,217,   2,  769.69,    0.00,    0.80,   15.40,   17.85,   19.02,   18.38,   18.37
 520,218,   2,  769.69,    0.00,    0.80,   18.40,   18.90,   19.48,   18.36,   18.41
 521,219,   2,  769.69,    0.00,    0.80,   22.20,   22.30,   20.26,   18.46,   18.63
 522,220,   2,  769.69,    0.00,    0.80,   22.90,   24.55,   21.04,   18.78,   18.97
 523,221,   2,  769.69,    0.00,    0.80,   23.00,   24.95,   22.38,   19.14,   19.32
 524,222,   2,  769.69,    0.00,    0.80,   22.90,   24.95,   23.88,   19.49,   19.64
 525,223,   2,  769.69,    0.00,    0.80,   23.60,   25.25,   24.92,   19.78,   19.98
 526,224,   2,  769.69,    0.00,    0.80,   20.70,   24.15,   24.62,   20.15,   20.26
 527,225,   2,  769.69,    0.00,    0.80,   19.80,   22.25,   24.00,   20.35,   20.43
 528,226,   2,  769.69,    0.00,    0.80,   19.60,   21.70,   23.32,   20.50,   20.56
 529,227,   2,  769.69,    0.00,    0.80,   19.20,   21.40,   22.58,   20.62,   20.66
 530,228,   2,  769.69,    0.00,    0.80,   21.80,   22.50,   22.22,   20.70,   20.80
 531,229,   2,  769.69,    0.00,    0.80,   22.70,   24.25,   22.62,   20.89,   21.01
 532,230,   2,  769.69,    0.00,    0.80,   22.50,   24.60,   23.16,   21.12,   21.23
 533,231,   2,  769.69,    0.00,    0.80,   20.30,   23.40,   23.30,   21.33,   21.36
 534,232,   2,  769.69,    0.00,    0.80,   19.80,   22.05,   23.42,   21.38,   21.41
 535,233,   2,  769.69,    0.00,    0.80,   19.60,   21.70,   22.98,   21.44,   21.42
 536,234,   2,  769.69,    0.00,    0.80,   20.00,   21.80,   22.44,   21.40,   21.40
 537,235,   2,  769.69,    0.00,    0.80,   20.40,   22.20,   22.02,   21.39,   21.42
 538,236,   2,  769.69,    0.00,    0.80,   18.00,   21.20,   21.56,   21.44,   21.40
 539,237,   2,  769.69,    0.00,    0.80,   15.60,   18.80,   20.72,   21.37,   21.25
 540,238,   2,  769.69,    0.00,    0.80,   14.80,   17.20,   19.76,   21.14,   21.03
 541,239,   2,  769.69,    0.00,    0.80,   17.10,   17.95,   19.18,   20.92,   20.84
 542,240,   2,  769.69,    0.00,    0.80,   14.80,   17.95,   18.06,   20.77,   20.63
 543,241,   2,  769.69,    0.00,    0.80,   14.70,   16.75,   17.40,   20.49,   20.35
 544,242,   2,  769.69,    0.00,    0.80,   15.30,   17.00,   17.34,   20.23,   20.13
 545,243,   2,  769.69,    0.00,    0.80,   15.40,   17.35,   17.46,   20.04,   19.95
 546,244,   2,  769.69,    0.00,    0.80,   15.10,   17.25,   17.06,   19.87,   19.79
 547,245,   2,  769.69,    0.00,    0.80,   14.40,   16.75,   16.98,   19.72,   19.62
 548,246,   2,  769.69,    0.00,    0.80,   15.10,   16.75,   17.06,   19.54,   19.46
 549,247,   2,  769.69,    0.00,    0.80,   14.50,   16.80,   16.90,   19.39,   19.28
 550,248,   2,  769.69,    0.00,    0.80,   17.00,   17.75,   17.22,   19.19,   19.16
 551,249,   2,  769.69,    0.00,    0.80,   15.30,   18.15,   17.26,   19.13,   19.06
 552,250,   2,  769.69,    0.00,    0.80,   13.70,   16.50,   17.12,   19.00,   18.89
 553,251,   2,  769.69,    0.00,    0.80,   14.20,   15.95,   16.94,   18.80,   18.72
 554,252,   2,  769.69,    0.00,    0.80,   16.80,   17.50,   17.40,   18.64,   18.62
 555,253,   2,  769.69,    0.00,    0.80,   16.30,   18.55,   17.26,   18.59,   18.54
 556,254,   2,  769.69,    0.00,    0.80,   13.50,   16.90,   16.90,   18.49,   18.40
 557,255,   2,  769.69,    0.00,    0.80,    8.20,   12.85,   15.80,   18.32,   18.05
 558,256,   2,  769.69,    0.00,    0.80,   14.80,   13.50,   15.92,   17.81,   17.74
 559,257,   2,  769.69,    0.00,    0.80,   15.90,   17.35,   15.74,   17.69,   17.64
 560,258,   2,  769.69,    0.00,    0.80,   17.40,   18.65,   15.96,   17.60,   17.63
 561,259,   2,  769.69,    0.00,    0.80,   18.40,   19.90,   16.94,   17.65,   17.71
 562,260,   2,  769.69,    0.00,    0.80,   15.50,   18.95,   18.40,   17.76,   17.74
 563,261,   2,  769.69,    0.00,    0.80,   11.40,   15.45,   17.72,   17.73,   17.62
 564,262,   2,  769.69,    0.00,    0.80,    9.80,   12.60,   16.50,   17.51,   17.35
 565,263,   2,  769.69,    0.00,    0.80,   11.50,   12.65,   15.32,   17.21,   17.09
 566,264,   2,  769.69,    0.00,    0.80,   12.20,   13.85,   14.08,   16.99,   16.88
