Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
 189,252,   1,  -2060.893,      0.000,   3083.601,    553.982,      0.000,    183.718,             0.,          1813.,       6526898.,       6526898.,17.83,    F
 190,253,   1,   -857.777,      0.000,   3769.270,    572.409,      0.000,    224.569,             0.,          3819.,      13749539.,      13749539.,16.87,    F
 191,254,   1,  -3063.489,      0.000,   8274.705,    659.045,      0.000,    492.998,             0.,          6553.,      23592456.,      23592456.,15.53,    F
 192,255,   1,    -21.352,      0.000,  16514.842,    938.903,      0.000,    983.936,             0.,         18967.,      68280480.,      68280480., 9.75,    F
 193,256,   1,  -1696.987,      0.000,   4963.003,    820.282,      0.000,    295.690,             0.,          4513.,      16246679.,      16246679.,15.77,    F
 194,257,   1,   -880.057,      0.000,   2928.232,    863.465,      0.000,    174.461,             0.,          3178.,      11442048.,      11442048.,16.25,    F
 195,258,   1,  -3044.923,      0.000,    432.074,    782.252,      0.000,     25.743,             0.,         -1859.,      -6691692.,      -6691692.,18.44,    F
 196,259,   1,  -2933.523,      0.000,  -1109.769,    375.797,      0.000,    -66.119,             0.,         -3845.,     -13842753.,     -13842753.,19.39,    F
 197,260,   1,  -2933.523,      0.000,   3833.032,   -307.323,      0.000,    228.368,             0.,           845.,       3042284.,       3042284.,17.38,    F
 198,261,   1,  -2914.956,      0.000,  10493.866,    -92.648,      0.000,    625.213,             0.,          8354.,      30074150.,      30074150.,13.96,    F
 199,262,   1,  -3063.489,      0.000,  12733.331,    335.456,      0.000,    758.638,             0.,         11086.,      39908444.,      39908444.,12.50,    F
 200,263,   1,  -2525.058,      0.000,   9423.723,    774.657,      0.000,    561.455,             0.,          8481.,      30531310.,      30531310.,13.38,    F
 201,264,   1,  -2636.457,      0.000,   7890.607,   1258.232,      0.000,    470.114,             0.,          7191.,      25888330.,      25888330.,13.74,    F
 202,265,   1,  -2398.842,      0.000,   6575.980,   1430.850,      0.000,    391.790,             0.,          6179.,      22244794.,      22244794.,14.00,    F
 203,266,   1,  -2543.624,      0.000,   5176.880,   1183.086,      0.000,    308.433,             0.,          4248.,      15293033.,      15293033.,14.71,    F
 204,267,   1,  -2543.624,      0.000,   2721.219,    696.693,      0.000,    162.127,             0.,          1067.,       3842615.,       3842615.,16.03,    F
 205,268,   1,  -2525.058,      0.000,   1054.599,    302.829,      0.000,     62.832,             0.,         -1138.,      -4096162.,      -4096162.,17.00,    F
 206,269,   1,   -493.872,      0.000,   6094.005,    172.814,      0.000,    363.074,             0.,          6319.,      22749946.,      22749946.,13.66,    F
 207,270,   1,   -902.337,      0.000,   5184.482,     75.540,      0.000,    308.886,             0.,          4806.,      17301798.,      17301798.,14.18,    F
 208,271,   1,  -1567.021,      0.000,  -2508.456,   -269.459,      0.000,   -149.451,             0.,         -4629.,     -16663435.,     -16663435.,18.31,    F
 209,272,   1,   -772.371,      0.000,   3711.797,   -229.050,      0.000,    221.145,             0.,          3019.,      10868921.,      10868921.,14.98,    F
 210,273,   1,  -2784.990,      0.000,   5293.082,     -6.139,      0.000,    315.356,             0.,          2902.,      10445450.,      10445450.,14.95,    F
 211,274,   1,  -1567.021,      0.000,   3809.977,   -137.853,      0.000,    226.994,             0.,          2402.,       8646492.,       8646492.,15.10,    F
 212,275,   1,  -1481.615,      0.000,   4194.940,   -209.746,      0.000,    249.930,             0.,          2836.,      10208935.,      10208935.,14.84,    F
 213,276,   1,  -1008.166,      0.000,   2238.830,     58.070,      0.000,    133.387,             0.,          1465.,       5272670.,       5272670.,15.38,    F
 214,277,   1,   -451.168,      0.000,   1176.491,    -61.911,      0.000,     76.279,           -59.,           726.,       2613553.,       2613553.,15.86,    F
 215,278,   1,  -1481.615,      0.000,   2179.958,   -216.708,      0.000,    152.800,           -47.,           621.,       2234555.,       2234555.,15.87,    F
 216,279,   1,  -1546.598,      0.000,   4635.245,   -183.501,      0.000,    349.265,          -223.,          3204.,      11533423.,      11533423.,15.36,    F
 217,280,   1,   -664.684,      0.000,   6645.820,    -85.262,      0.000,    535.698,          -411.,          6344.,      22838240.,      22838240.,14.70,    F
 218,281,   1,  -1524.318,      0.000,   4971.468,     55.096,      0.000,    426.868,          -235.,          3877.,      13956200.,      13956200.,15.04,    F
 219,282,   1,   -556.998,      0.000,   5816.810,    292.257,      0.000,    530.031,          -343.,          6010.,      21636542.,      21636542.,14.57,    F
 220,283,   1,  -1930.927,      0.000,   6674.396,    532.722,      0.000,    643.262,          -315.,          5851.,      21063006.,      21063006.,14.50,    F
 221,284,   1,  -1611.581,      0.000,   9168.426,    761.307,      0.000,    931.829,          -467.,          9151.,      32944430.,      32944430.,13.79,    F
 222,285,   1,  -1396.208,      0.000,  10425.174,    942.950,      0.000,   1114.363,          -531.,         10975.,      39510212.,      39510212.,13.31,    F
 223,286,   1,  -1266.617,      0.000,  13150.774,   1354.177,      0.000,   1474.839,          -672.,         14574.,      52466788.,      52466788.,12.49,    F
 224,287,   1,  -1949.493,      0.000,  10979.149,   1628.615,      0.000,   1289.012,          -521.,         11839.,      42619076.,      42619076.,12.79,    F
 225,288,   1,  -1438.912,      0.000,  10865.691,   1856.931,      0.000,   1332.812,          -526.,         12508.,      45030208.,      45030208.,12.51,    F
 226,289,   1,  -2079.459,      0.000,  12282.231,   2026.177,      0.000,   1571.135,          -551.,         13686.,      49268176.,      49268176.,12.13,    F
 227,290,   1,  -1611.581,      0.000,  12156.651,   2121.771,      0.000,   1618.978,          -548.,         14173.,      51023588.,      51023588.,11.88,    F
 228,291,   1,  -1674.707,      0.000,  10704.361,   1998.367,      0.000,   1481.840,          -461.,         12415.,      44693104.,      44693104.,12.03,    F
 229,292,   1,  -1739.690,      0.000,   8455.281,   1882.056,      0.000,   1214.941,          -348.,          9740.,      35065692.,      35065692.,12.38,    F
 230,293,   1,  -1546.598,      0.000,   9449.759,   1817.302,      0.000,   1407.515,          -381.,         11049.,      39777444.,      39777444.,12.03,    F
 231,294,   1,   -601.558,      0.000,   7055.768,   1550.962,      0.000,   1088.029,          -301.,          9033.,      32517502.,      32517502.,12.28,    F
 232,295,   1,   -213.516,      0.000,   2864.110,   1077.345,      0.000,    456.714,          -134.,          4159.,      14971055.,      14971055.,13.07,    F
 233,296,   1,   -902.337,      0.000,   -215.290,    524.496,      0.000,    -35.462,            19.,          -625.,      -2251261.,      -2251261.,13.88,    F
 234,297,   1,  -1160.413,      0.000,   4012.421,    295.842,      0.000,    682.013,          -115.,          3804.,      13694601.,      13694601.,13.10,    F
 235,298,   1,  -1310.802,      0.000,   3117.569,    -37.889,      0.000,    546.299,           -67.,          2298.,       8273720.,       8273720.,13.33,    F
 236,299,   1,   -278.499,      0.000,   2565.424,   -279.221,      0.000,    463.031,           -70.,          2455.,       8837899.,       8837899.,13.28,    F
 237,300,   1,   -386.185,      0.000,   5058.541,   -171.088,      0.000,    939.605,          -149.,          5408.,      19470486.,      19470486.,12.74,    F
 238,301,   1,   -428.888,      0.000,   6832.010,    196.104,      0.000,   1304.936,          -210.,          7860.,      28294256.,      28294256.,12.26,    F
 239,302,   1,   -945.040,      0.000,   5209.347,    257.930,      0.000,   1022.387,          -144.,          5513.,      19846886.,      19846886.,12.61,    F
 240,303,   1,   -644.261,      0.000,   6647.305,    442.197,      0.000,   1339.546,          -196.,          7743.,      27875090.,      27875090.,12.17,    F
 241,304,   1,   -278.499,      0.000,   6030.977,    627.399,      0.000,   1247.050,          -187.,          7588.,      27317478.,      27317478.,12.14,    F
 242,305,   1,   -471.967,      0.000,   2558.192,    504.793,      0.000,    542.416,           -75.,          3118.,      11223653.,      11223653.,12.87,    F
 243,306,   1,   -987.743,      0.000,   2189.935,    266.807,      0.000,    475.847,           -45.,          1934.,       6961588.,       6961588.,13.05,    F
 244,307,   1,   -256.219,      0.000,  -2401.641,   -120.453,      0.000,   -534.473,            76.,         -3298.,     -11871343.,     -11871343.,13.95,    F
 245,308,   1,   -794.651,      0.000,   5084.362,   -210.359,      0.000,   1158.228,          -117.,          5211.,      18759114.,      18759114.,12.49,    F
 246,309,   1,  -1203.116,      0.000,   7056.468,   -168.725,      0.000,   1644.573,          -160.,          7293.,      26253530.,      26253530.,12.09,    F
 247,310,   1,   -451.168,      0.000,   5609.265,    -13.359,      0.000,   1336.775,          -138.,          6451.,      23224864.,      23224864.,12.19,    F
 248,311,   1,   -343.482,      0.000,   5194.157,    142.875,      0.000,   1239.281,            -7.,          6281.,      22610200.,      22610200.,10.97,    F
 249,312,   1,   -493.872,      0.000,   7318.158,    660.055,      0.000,   1748.068,           -10.,          9303.,      33491384.,      33491384., 9.83,    F
 250,313,   1,  -1073.150,      0.000,  11782.939,   1003.883,      0.000,   2817.808,           -16.,         14643.,      52713728.,      52713728., 7.81,    F
 251,314,   1,   -300.779,      0.000,   9070.708,   1104.826,      0.000,   2171.698,           -13.,         12139.,      43699160.,      43699160., 8.63,    F
 252,315,   1,   -150.389,      0.000,  10451.955,   1357.023,      0.000,   2505.278,           -16.,         14272.,      51379924.,      51379924., 7.77,    F
 253,316,   1,    -85.778,      0.000,  11978.332,   1713.075,      0.000,   2874.447,           -18.,         16606.,      59781692.,      59781692., 6.82,    F
 254,317,   1,   -150.389,      0.000,   9591.701,   1837.077,      0.000,   2304.371,           -15.,         13687.,      49271420.,      49271420., 7.78,    F
 255,318,   1,   -493.872,      0.000,   7414.058,   1610.575,      0.000,   1783.245,           -11.,         10393.,      37413692.,      37413692., 8.89,    F
 256,319,   1,   -687.339,      0.000,   5271.495,   1421.269,      0.000,   1269.365,            -8.,          7330.,      26388824.,      26388824., 9.94,    F
 257,320,   1,   -601.558,      0.000,   2486.014,   1012.392,      0.000,    599.313,            -4.,          3523.,      12682023.,      12682023.,11.29,    F
 258,321,   1,   -386.185,      0.000,   4309.578,    607.125,      0.000,   1040.115,            -6.,          5613.,      20206678.,      20206678.,10.50,    F
 259,322,   1,    -85.778,      0.000,   3739.372,    296.197,      0.000,    903.527,            -5.,          4890.,      17604606.,      17604606.,10.73,    F
 260,323,   1,    -85.778,      0.000,   2672.355,     45.501,      0.000,    646.446,            -4.,          3303.,      11892140.,      11892140.,11.27,    F
 261,324,   1,   -386.185,      0.000,   7882.043,    174.067,      0.000,   1908.850,           -11.,          9651.,      34744660.,      34744660., 8.94,    F
 262,325,   1,   -922.760,      0.000,  13526.428,    743.465,      0.000,   3279.522,           -18.,         16752.,      60308772.,      60308772., 6.28,    F
 263,326,   1,    -64.426,      0.000,   8591.007,    966.245,      0.000,   2085.284,           -13.,         11666.,      41996600.,      41996600., 8.03,    F
 264,327,   1,   -729.667,      0.000,   6267.423,   1107.246,      0.000,   1523.012,            -9.,          8230.,      29627048.,      29627048., 9.21,    F
 265,328,   1,   -815.074,      0.000,   8203.999,   1407.454,      0.000,   1995.872,           -12.,         10874.,      39145456.,      39145456., 8.19,    F
 266,329,   1,    -85.778,      0.000,   7229.883,   1375.985,      0.000,   1760.883,           -11.,         10359.,      37290964.,      37290964., 8.31,    F
 267,330,   1,   -536.575,      0.000,   9829.229,   1170.633,      0.000,   2396.680,           -14.,         12957.,      46644748.,      46644748., 7.29,    F
 268,331,   1,   -556.998,      0.000,   8501.669,   1164.077,      0.000,   2075.324,           -12.,         11268.,      40565784.,      40565784., 7.82,    F
 269,332,   1,   -815.074,      0.000,  14973.809,   1614.524,      0.000,   3659.354,           -21.,         19579.,      70483512.,      70483512., 4.72,    F
 270,333,   1,   -300.779,      0.000,  19821.756,   2209.605,      0.000,   4849.580,           -29.,         26780.,      96407800.,      96407800., 1.97,    F
 271,334,   1,   -128.852,      0.000,  18502.914,   2797.185,      0.000,   4532.016,           -28.,         25896.,      93226912.,      93226912., 2.12,    F
 272,335,   1,   -171.741,      0.000,  16691.211,   3159.416,      0.000,   4092.870,           -26.,         23950.,      86220840.,      86220840., 2.66,    F
 273,336,   1,   -150.389,      0.000,  12363.932,   3379.719,      0.000,   3035.183,           -20.,         18768.,      67565776.,      67565776., 4.39,    F
 274,337,   1,    -85.778,      0.000,  13342.140,   3301.331,      0.000,   3279.007,           -22.,         19985.,      71947520.,      71947520., 3.83,    F
 275,338,   1,    -85.778,      0.000,  16681.783,   3129.134,      0.000,   4177.416,          -429.,         23839.,      85820504.,      85820504., 6.58,    F
 276,339,   1,   -300.779,      0.000,  14906.667,   2937.184,      0.000,   3802.280,          -376.,         21290.,      76642568.,      76642568., 6.90,    F
 277,340,   1,   -150.389,      0.000,  11128.204,   2648.944,      0.000,   2890.295,          -286.,         16476.,      59311988.,      59311988., 7.66,    F
 278,341,   1,   -193.093,      0.000,   8589.159,   2463.702,      0.000,   2270.816,          -223.,         13099.,      47155420.,      47155420., 8.18,    F
 279,342,   1,    -85.778,      0.000,   6595.164,   2120.273,      0.000,   1774.338,          -174.,         10380.,      37366764.,      37366764., 8.60,    F
 280,343,   1,    -64.426,      0.000,   9713.297,   1749.654,      0.000,   2658.440,          -231.,         14023.,      50482304.,      50482304., 7.88,    F
 281,344,   1,    -85.778,      0.000,  11779.780,   1576.322,      0.000,   3278.848,          -267.,         16509.,      59432036.,      59432036., 7.35,    F
 282,345,   1,    -42.889,      0.000,  12635.751,   1649.911,      0.000,   3575.918,          -283.,         17776.,      63993956.,      63993956., 7.03,    F
 283,346,   1,    -64.426,      0.000,  14834.487,   1974.567,      0.000,   4214.729,           -80.,         21062.,      75824440.,      75824440., 3.84,    F
 284,347,   1,   -107.315,      0.000,  11751.182,   2252.862,      0.000,   3351.837,           -65.,         17333.,      62399872.,      62399872., 4.85,    F
 285,348,   1,   -193.093,      0.000,  11586.831,   2356.498,      0.000,   3317.903,           -64.,         17152.,      61746272.,      61746272., 4.81,    F
 286,349,   1,   -150.389,      0.000,   8714.423,   2201.582,      0.000,   2505.120,           -50.,         13336.,      48008496.,      48008496., 5.86,    F
 287,350,   1,   -107.315,      0.000,   5202.545,   1818.778,      0.000,   1501.378,           -31.,          8457.,      30443846.,      30443846., 7.25,    F
 288,351,   1,   -213.516,      0.000,   5298.329,   1317.544,      0.000,   1534.939,           -30.,          7976.,      28713090.,      28713090., 7.35,    F
 289,352,   1,    -64.426,      0.000,   5056.261,    965.633,      0.000,   1470.460,           -28.,          7464.,      26869864.,      26869864., 7.46,    F
 290,353,   1,   -171.741,      0.000,   4991.000,    615.159,      0.000,   1457.056,           -25.,          6925.,      24928352.,      24928352., 7.58,    F
 291,354,   1,   -321.202,      0.000,   7979.696,    570.261,      0.000,   2338.480,           -39.,         10618.,      38223392.,      38223392., 6.44,    F
 292,355,   1,   -193.093,      0.000,   5676.773,    596.627,      0.000,   1669.942,           -28.,          7787.,      28033824.,      28033824., 7.23,    F
 293,356,   1,   -128.852,      0.000,   5943.376,    631.520,      0.000,   1755.008,           -30.,          8240.,      29664136.,      29664136., 7.05,    F
 294,357,   1,   -107.315,      0.000,   5189.590,    640.962,      0.000,   1538.221,           -26.,          7296.,      26265282.,      26265282., 7.29,    F
 295,358,   1,   -343.482,      0.000,  10208.549,    912.284,      0.000,   3037.271,           -50.,         13880.,      49967252.,      49967252., 5.29,    F
 296,359,   1,   -171.741,      0.000,  10927.306,   1059.838,      0.000,   3263.324,           -54.,         15150.,      54539156.,      54539156., 4.84,    F
 297,360,   1,   -601.558,      0.000,  13333.503,   1458.922,      0.000,   3996.804,           -65.,         18273.,      65782868.,      65782868., 3.83,    F
 298,361,   1,   -107.315,      0.000,  10788.571,   1715.931,      0.000,   3245.996,           -56.,         15717.,      56580236.,      56580236., 4.50,    F
 299,362,   1,    -42.889,      0.000,  10305.306,   1992.488,      0.000,   3112.106,           -55.,         15439.,      55581132.,      55581132., 4.50,    F
 300,363,   1,   -107.315,      0.000,  11015.043,   2035.897,      0.000,   3338.745,           -58.,         16359.,      58890924.,      58890924., 4.15,    F
 301,364,   1,   -128.852,      0.000,  10699.851,   2024.890,      0.000,   3255.160,           -56.,         15925.,      57330156.,      57330156., 4.19,    F
 302,365,   1,    -64.426,      0.000,   8355.664,   1762.731,      0.000,   2551.335,           -44.,         12664.,      45590620.,      45590620., 5.08,    F
 303,  1,   2,   -363.905,      0.000,   8924.832,   1666.525,      0.000,   2725.125,             0.,         13041.,      46946260.,      46946260., 3.91,    F
 304,  2,   2,   -128.852,      0.000,  11858.717,   1745.548,      0.000,   3620.963,             0.,         17213.,      61965360.,      61965360., 2.29,    F
 305,  3,   2,    -85.778,      0.000,   5942.835,   1482.063,      0.000,   1814.597,             0.,          9216.,      33177402.,      33177402., 5.18,    F
 306,  4,   2,   -556.998,      0.000,   7054.039,   1291.586,      0.000,   2162.065,           -36.,          9996.,      35985224.,      35985224., 5.62,    F
 307,  5,   2,   -235.796,      0.000,   9506.261,   1351.707,      0.000,   2924.684,           -49.,         13608.,      48989744.,      48989744., 4.51,    F
 308,  6,   2,   -107.315,      0.000,   4978.176,   1148.004,      0.000,   1537.346,           -27.,          7591.,      27325946.,      27325946., 6.21,    F
 309,  7,   2,   -235.796,      0.000,   5085.414,    788.558,      0.000,   1576.354,           -26.,          7247.,      26089290.,      26089290., 6.27,    F
 310,  8,   2,   -213.516,      0.000,   2649.112,    621.770,      0.000,    824.229,           -14.,          3899.,      14036669.,      14036669., 7.22,    F
 311,  9,   2,    -64.426,      0.000,   4311.153,    478.094,      0.000,   1346.341,           -22.,          6098.,      21953982.,      21953982., 6.55,    F
 312, 10,   2,   -107.315,      0.000,   4261.046,    196.432,      0.000,   1335.629,           -20.,          5711.,      20559740.,      20559740., 6.64,    F
 313, 11,   2,   -278.499,      0.000,   6247.955,    260.550,      0.000,   1965.667,           -29.,          8232.,      29634816.,      29634816., 5.87,    F
 314, 12,   2,    -85.778,      0.000,   4479.728,    227.651,      0.000,   1414.555,           -21.,          6063.,      21826158.,      21826158., 6.47,    F
 315, 13,   2,   -343.482,      0.000,   4937.758,    351.142,      0.000,   1564.906,           -23.,          6539.,      23540192.,      23540192., 6.30,    F
 316, 14,   2,   -321.202,      0.000,   2677.335,    268.761,      0.000,    851.620,           -12.,          3492.,      12570221.,      12570221., 7.16,    F
 317, 15,   2,    -64.426,      0.000,  -1253.607,    -14.357,      0.000,   -400.206,             6.,         -1740.,      -6264720.,      -6264720., 8.67,    F
 318, 16,   2,   -493.872,      0.000,   3515.591,   -161.746,      0.000,   1126.402,           -14.,          4003.,      14412500.,      14412500., 7.00,    F
 319, 17,   2,   -621.981,      0.000,   3483.271,   -216.693,      0.000,   1120.082,           -13.,          3781.,      13610481.,      13610481., 7.05,    F
 320, 18,   2,   -300.779,      0.000,   4297.395,   -256.100,      0.000,   1386.850,           -18.,          5149.,      18537682.,      18537682., 6.63,    F
 321, 19,   2,   -837.354,      0.000,   8158.192,     26.599,      0.000,   2642.253,           -34.,         10033.,      36117100.,      36117100., 5.18,    F
 322, 20,   2,   -451.168,      0.000,   5353.970,    380.139,      0.000,   1740.232,           -24.,          7053.,      25392298.,      25392298., 6.00,    F
 323, 21,   2,   -278.499,      0.000,   2749.286,    343.639,      0.000,    896.801,           -13.,          3727.,      13417952.,      13417952., 6.94,    F
 324, 22,   2,   -729.667,      0.000,   5774.937,    465.898,      0.000,   1890.441,           -25.,          7433.,      26759618.,      26759618., 5.84,    F
 325, 23,   2,   -193.093,      0.000,   6387.027,    575.445,      0.000,   2098.209,           -30.,          8906.,      32060376.,      32060376., 5.38,    F
 326, 24,   2,   -171.741,      0.000,   3770.263,    341.509,      0.000,   1242.941,           -18.,          5205.,      18738514.,      18738514., 6.41,    F
 327, 25,   2,   -363.905,      0.000,   3899.336,    265.349,      0.000,   1290.010,           -17.,          5112.,      18404630.,      18404630., 6.41,    F
 328, 26,   2,   -406.609,      0.000,   7080.019,    494.133,      0.000,   2350.471,           -32.,          9558.,      34410300.,      34410300., 5.10,    F
 329, 27,   2,   -107.315,      0.000,   5133.470,    459.389,      0.000,   1710.190,           -24.,          7226.,      26014742.,      26014742., 5.73,    F
 330, 28,   2,   -278.499,      0.000,   4398.175,    353.610,      0.000,   1470.325,           -20.,          5969.,      21487366.,      21487366., 6.06,    F
 331, 29,   2,   -601.558,      0.000,   5539.507,    448.656,      0.000,   1858.294,           -24.,          7275.,      26191144.,      26191144., 5.65,    F
 332, 30,   2,   -256.219,      0.000,   2763.341,    393.662,      0.000,    930.197,           -13.,          3847.,      13849612.,      13849612., 6.61,    F
 333, 31,   2,   -428.888,      0.000,    360.591,     41.740,      0.000,    121.800,            -0.,            95.,        343720.,        343720., 7.68,    F
 334, 32,   2,   -235.796,      0.000,   -657.595,   -260.517,      0.000,   -222.884,             5.,         -1383.,      -4977886.,      -4977886., 8.11,    F
 335, 33,   2,   -857.777,      0.000,   4788.960,   -243.774,      0.000,   1628.705,           -17.,          5338.,      19216050.,      19216050., 6.17,    F
 336, 34,   2,   -278.499,      0.000,   5251.369,   -267.048,      0.000,   1792.052,           -21.,          6525.,      23488682.,      23488682., 5.81,    F
 337, 35,   2,   -644.261,      0.000,   6728.357,    -63.012,      0.000,   2303.875,           -27.,          8359.,      30092944.,      30092944., 5.25,    F
 338, 36,   2,  -1203.116,      0.000,   7681.952,    323.543,      0.000,   2639.298,           -31.,          9480.,      34129156.,      34129156., 4.88,    F
 339, 37,   2,   -536.575,      0.000,   2508.891,    500.745,      0.000,    864.889,           -11.,          3352.,      12066091.,      12066091., 6.61,    F
 340, 38,   2,   -256.219,      0.000,   4517.393,    487.466,      0.000,   1562.512,           -20.,          6337.,      22813904.,      22813904., 5.73,    F
 341, 39,   2,  -1095.429,      0.000,   4813.760,    465.657,      0.000,   1670.599,           -19.,          5878.,      21162006.,      21162006., 5.84,    F
 342, 40,   2,   -213.516,      0.000,   1029.134,    166.509,      0.000,    358.350,            -4.,          1346.,       4845384.,       4845384., 7.12,    F
 343, 41,   2,   -579.278,      0.000,   2890.560,    -89.850,      0.000,   1009.856,           -10.,          3244.,      11679112.,      11679112., 6.57,    F
 344, 42,   2,   -664.684,      0.000,   6429.348,    115.277,      0.000,   2253.628,           -26.,          8166.,      29399200.,      29399200., 5.14,    F
 345, 43,   2,   -471.967,      0.000,   6194.447,    199.891,      0.000,   2178.466,           -26.,          8134.,      29281006.,      29281006., 5.11,    F
 346, 44,   2,  -1053.101,      0.000,   6644.717,    293.550,      0.000,   2344.515,           -26.,          8263.,      29745714.,      29745714., 5.04,    F
 347, 45,   2,  -1416.632,      0.000,   5733.284,    547.134,      0.000,   2029.568,           -22.,          6921.,      24915048.,      24915048., 5.39,    F
 348, 46,   2,   -278.499,      0.000,   2616.162,    538.914,      0.000,    929.145,           -12.,          3821.,      13756199.,      13756199., 6.25,    F
 349, 47,   2,   -193.093,      0.000,  -1994.285,    100.332,      0.000,   -710.592,             9.,         -2809.,     -10112116.,     -10112116., 8.13,    F
 350, 48,   2,   -751.947,      0.000,    919.410,   -177.460,      0.000,    328.665,            -1.,           320.,       1150431.,       1150431., 7.25,    F
 351, 49,   2,  -1008.166,      0.000,   3127.380,   -368.126,      0.000,   1119.411,            -4.,          2885.,      10386641.,      10386641., 6.39,    F
 352, 50,   2,   -965.463,      0.000,   4124.575,   -459.887,      0.000,   1478.266,            -5.,          4199.,      15116161.,      15116161., 5.95,    F
 353, 51,   2,   -235.796,      0.000,   4256.705,   -378.030,      0.000,   1527.603,            -6.,          5197.,      18709836.,      18709836., 5.61,    F
 354, 52,   2,  -1245.819,      0.000,   2864.629,   -115.335,      0.000,   1029.362,            -3.,          2546.,       9164611.,       9164611., 6.45,    F
 355, 53,   2,   -493.872,      0.000,   1651.157,    -72.637,      0.000,    594.087,            -2.,          1687.,       6074368.,       6074368., 6.72,    F
 356, 54,   2,   -556.998,      0.000,   4524.777,     -0.615,      0.000,   1630.124,            -7.,          5626.,      20254024.,      20254024., 5.43,    F
 357, 55,   2,   -987.743,      0.000,   4994.640,     42.847,      0.000,   1801.724,            -7.,          5882.,      21173456.,      21173456., 5.32,    F
 358, 56,   2,  -1008.166,      0.000,   4441.180,     50.819,      0.000,   1604.141,            -6.,          5114.,      18410594.,      18410594., 5.54,    F
 359, 57,   2,   -687.339,      0.000,   8812.866,    360.301,      0.000,   3187.282,           -14.,         11733.,      42239496.,      42239496., 3.36,    F
 360, 58,   2,  -1203.116,      0.000,  10762.757,    839.785,      0.000,   3897.494,           -18.,         14370.,      51733580.,      51733580., 2.45,    F
 361, 59,   2,  -2005.193,      0.000,   5396.984,    891.055,      0.000,   1956.910,            -8.,          6272.,      22577958.,      22577958., 5.03,    F
 362, 60,   2,   -451.168,      0.000,   3641.437,    824.588,      0.000,   1322.056,            -7.,          5364.,      19311788.,      19311788., 5.30,    F
 363, 61,   2,  -1030.446,      0.000,   3436.103,    778.474,      0.000,   1249.107,            -5.,          4456.,      16041397.,      16041397., 5.57,    F
 364, 62,   2,  -1847.752,      0.000,   3750.274,    511.806,      0.000,   1365.061,            -5.,          3799.,      13674759.,      13674759., 5.77,    F
 365, 63,   2,   -707.387,      0.000,   4395.492,    167.954,      0.000,   1601.960,            -7.,          5486.,      19749174.,      19749174., 5.20,    F
 366, 64,   2,  -1986.626,      0.000,   5212.962,    157.189,      0.000,   1902.318,            -7.,          5313.,      19125306.,      19125306., 5.23,    F
 367, 65,   2,  -1160.413,      0.000,   6864.099,    324.959,      0.000,   2488.255,             0.,          8567.,      30842670.,      30842670., 3.86,    F
 368, 66,   2,  -1053.101,      0.000,   4251.850,    369.639,      0.000,   1531.027,             0.,          5130.,      18467318.,      18467318., 5.05,    F
 369, 67,   2,  -1875.227,      0.000,   5237.155,    450.358,      0.000,   1873.157,             0.,          5720.,      20590258.,      20590258., 4.82,    F
 370, 68,   2,  -1288.522,      0.000,    606.955,    256.110,      0.000,    215.620,             0.,          -211.,       -759969.,       -759969., 6.93,    F
 371, 69,   2,  -1030.446,      0.000,    438.757,      7.335,      0.000,    154.807,             0.,          -432.,      -1555735.,      -1555735., 7.01,    F
 372, 70,   2,   -428.888,      0.000,   1458.292,   -281.829,      0.000,    511.005,             0.,          1266.,       4558476.,       4558476., 6.40,    F
 373, 71,   2,  -2525.058,      0.000,   -231.481,   -515.495,      0.000,    -80.554,             0.,         -3373.,     -12143224.,     -12143224., 8.07,    F
 374, 72,   2,  -1912.360,      0.000,   1319.525,   -726.095,      0.000,    455.998,             0.,          -868.,      -3125680.,      -3125680., 7.18,    F
 375, 73,   2,  -1674.707,      0.000,   4378.163,   -530.216,      0.000,   1502.407,             0.,          3698.,      13314256.,      13314256., 5.52,    F
 376, 74,   2,  -2974.406,      0.000,   7580.565,   -156.877,      0.000,   2583.011,             0.,          7076.,      25473880.,      25473880., 4.27,    F
 377, 75,   2,   -857.777,      0.000,    719.727,   -194.310,      0.000,    243.500,             0.,           -89.,       -321911.,       -321911., 6.85,    F
 378, 76,   2,  -1461.191,      0.000,  -1310.842,   -242.461,      0.000,   -440.319,             0.,         -3477.,     -12515643.,     -12515643., 8.09,    F
 379, 77,   2,  -1717.411,      0.000,    -92.277,   -311.525,      0.000,    -30.773,             0.,         -2166.,      -7796208.,      -7796208., 7.63,    F
 380, 78,   2,   -621.981,      0.000,  -1098.994,   -601.443,      0.000,   -363.843,             0.,         -2703.,      -9732141.,      -9732141., 7.84,    F
 381, 79,   2,  -2784.990,      0.000,   1148.892,   -947.786,      0.000,    377.585,             0.,         -2220.,      -7993566.,      -7993566., 7.68,    F
 382, 80,   2,  -2636.457,      0.000,   3540.201,   -802.375,      0.000,   1154.932,             0.,          1264.,       4551832.,       4551832., 6.41,    F
 383, 81,   2,  -3471.954,      0.000,   6925.916,   -370.366,      0.000,   2242.719,             0.,          5361.,      19299054.,      19299054., 4.89,    F
 384, 82,   2,  -2190.859,      0.000,   9071.899,    106.507,      0.000,   2915.686,             0.,          9968.,      35884196.,      35884196., 3.16,    F
