Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 567,265,   2, 2412.98,    0.00,    3.92,   12.80,   14.50,   13.54,   18.24,   18.20
 568,266,   2, 2439.92,    0.00,    3.96,   13.50,   15.15,   13.96,   18.17,   18.14
 569,267,   2, 2466.86,    0.00,    4.01,   14.90,   16.20,   14.98,   18.12,   18.10
 570,268,   2, 2493.80,    0.00,    4.05,   15.90,   17.40,   15.86,   18.08,   18.07
 571,269,   2, 2520.74,    0.00,    4.09,   12.80,   16.35,   15.98,   18.06,   18.03
 572,270,   2, 2547.68,    0.00,    4.14,   13.20,   15.00,   16.06,   18.00,   17.97
 573,271,   2, 2574.62,    0.00,    4.18,   17.80,   17.50,   16.92,   17.94,   17.94
 574,272,   2, 2601.56,    0.00,    4.23,   14.10,   17.95,   16.76,   17.94,   17.92
 575,273,   2, 2628.49,    0.00,    4.27,   13.10,   15.60,   16.20,   17.90,   17.87
 576,274,   2, 2655.43,    0.00,    4.31,   13.90,   15.50,   16.42,   17.85,   17.83
 577,275,   2, 2682.37,    0.00,    4.36,   13.60,   15.75,   16.50,   17.81,   17.78
 578,276,   2, 2709.31,    0.00,    4.40,   14.70,   16.15,   15.88,   17.76,   17.74
 579,277,   2, 2674.90,    0.00,    4.34,   15.30,   17.00,   16.12,   17.73,   17.71
 580,278,   2, 2640.49,    0.00,    4.29,   14.70,   17.00,   16.44,   17.70,   17.68
 581,279,   2, 2606.08,    0.00,    4.23,   13.20,   15.95,   16.30,   17.67,   17.64
 582,280,   2, 2571.67,    0.00,    4.18,   11.90,   14.55,   15.96,   17.62,   17.58
 583,281,   2, 2537.26,    0.00,    4.12,   12.80,   14.35,   15.58,   17.55,   17.52
 584,282,   2, 2502.85,    0.00,    4.06,   12.20,   14.50,   14.96,   17.49,   17.46
 585,283,   2, 2468.44,    0.00,    4.01,   11.60,   13.90,   14.34,   17.42,   17.39
 586,284,   2, 2434.03,    0.00,    3.95,   10.00,   12.80,   13.70,   17.35,   17.30
 587,285,   2, 2399.62,    0.00,    3.90,    9.10,   11.55,   13.14,   17.26,   17.20
 588,286,   2, 2365.21,    0.00,    3.84,    7.30,   10.20,   12.04,   17.15,   17.08
 589,287,   2, 2330.80,    0.00,    3.79,    8.40,    9.85,   11.28,   17.02,   16.96
 590,288,   2, 2296.39,    0.00,    3.73,    8.30,   10.35,   10.62,   16.90,   16.84
 591,289,   2, 2261.98,    0.00,    3.67,    7.30,    9.80,   10.08,   16.78,   16.71
 592,290,   2, 2227.57,    0.00,    3.62,    7.20,    9.25,    9.70,   16.65,   16.58
 593,291,   2, 2193.16,    0.00,    3.56,    7.90,    9.55,    9.82,   16.51,   16.45
 594,292,   2, 2158.75,    0.00,    3.51,    9.10,   10.50,    9.96,   16.39,   16.33
 595,293,   2, 2124.34,    0.00,    3.45,    8.40,   10.75,    9.98,   16.28,   16.22
 596,294,   2, 2089.93,    0.00,    3.39,    9.70,   11.05,   10.46,   16.16,   16.11
 597,295,   2, 2055.52,    0.00,    3.34,   12.10,   12.90,   11.44,   16.06,   16.02
 598,296,   2, 2021.11,    0.00,    3.28,   13.90,   15.00,   12.64,   15.99,   15.97
 599,297,   2, 1986.71,    0.00,    3.23,   11.40,   14.65,   13.10,   15.95,   15.92
 600,298,   2, 1952.30,    0.00,    3.17,   11.90,   13.65,   13.80,   15.88,   15.85
 601,299,   2, 1917.89,    0.00,    3.11,   12.20,   14.05,   14.30,   15.83,   15.80
 602,300,   2, 1883.48,    0.00,    3.06,   10.70,   13.45,   14.02,   15.77,   15.73
 603,301,   2, 1849.07,    0.00,    3.00,    9.60,   12.15,   13.16,   15.69,   15.64
 604,302,   2, 1814.66,    0.00,    2.95,   10.50,   12.05,   12.98,   15.59,   15.55
 605,303,   2, 1780.25,    0.00,    2.89,    9.60,   12.05,   12.52,   15.51,   15.46
 606,304,   2, 1745.84,    0.00,    2.84,    9.90,   11.75,   12.06,   15.41,   15.36
 607,305,   2, 1711.43,    0.00,    2.78,   11.90,   12.90,   12.30,   15.31,   15.28
 608,306,   2, 1677.02,    0.00,    2.72,   12.10,   14.00,   12.80,   15.25,   15.22
 609,307,   2, 1642.61,    0.00,    2.67,   14.80,   15.45,   13.66,   15.19,   15.19
 610,308,   2, 1608.20,    0.00,    2.61,   10.40,   14.60,   13.82,   15.18,   15.14
 611,309,   2, 1573.79,    0.00,    2.56,    9.20,   11.80,   13.68,   15.10,   15.05
 612,310,   2, 1539.38,    0.00,    2.50,   10.00,   11.60,   13.30,   15.00,   14.95
 613,311,   2, 1569.03,    0.00,    2.55,   10.20,   12.10,   12.92,   14.91,   14.86
 614,312,   2, 1598.68,    0.00,    2.60,    8.90,   11.55,   11.74,   14.82,   14.76
 615,313,   2, 1628.32,    0.00,    2.64,    6.20,    9.55,   10.90,   14.71,   14.63
 616,314,   2, 1657.97,    0.00,    2.69,    7.70,    8.95,   10.60,   14.56,   14.49
 617,315,   2, 1687.62,    0.00,    2.74,    6.80,    9.25,    9.96,   14.43,   14.36
 618,316,   2, 1717.27,    0.00,    2.79,    5.80,    8.30,    9.08,   14.29,   14.21
 619,317,   2, 1746.91,    0.00,    2.84,    7.10,    8.45,    8.72,   14.13,   14.06
 620,318,   2, 1776.56,    0.00,    2.89,    8.30,    9.70,    9.14,   14.00,   13.95
 621,319,   2, 1806.21,    0.00,    2.93,    9.50,   10.90,    9.50,   13.90,   13.85
 622,320,   2, 1835.85,    0.00,    2.98,   11.10,   12.30,   10.36,   13.82,   13.79
 623,321,   2, 1865.50,    0.00,    3.03,   10.00,   12.55,   11.20,   13.77,   13.73
 624,322,   2, 1895.15,    0.00,    3.08,   10.30,   12.15,   11.84,   13.70,   13.67
 625,323,   2, 1924.80,    0.00,    3.13,   10.90,   12.60,   12.36,   13.65,   13.62
 626,324,   2, 1954.44,    0.00,    3.17,    7.80,   11.35,   12.02,   13.60,   13.56
 627,325,   2, 1984.09,    0.00,    3.22,    4.40,    8.10,   10.68,   13.51,   13.44
 628,326,   2, 2013.74,    0.00,    3.27,    7.20,    7.80,   10.12,   13.38,   13.33
 629,327,   2, 2043.39,    0.00,    3.32,    8.50,    9.85,    9.76,   13.28,   13.24
 630,328,   2, 2073.03,    0.00,    3.37,    7.30,    9.90,    9.04,   13.20,   13.16
 631,329,   2, 2102.68,    0.00,    3.41,    7.80,    9.55,    9.04,   13.11,   13.07
 632,330,   2, 2132.33,    0.00,    3.46,    6.20,    9.00,    9.40,   13.03,   12.97
 633,331,   2, 2161.98,    0.00,    3.51,    6.90,    8.55,    9.34,   12.93,   12.88
 634,332,   2, 2191.62,    0.00,    3.56,    3.00,    6.95,    8.24,   12.84,   12.76
 635,333,   2, 2221.27,    0.00,    3.61,    0.00,    3.50,    6.78,   12.69,   12.60
 636,334,   2, 2250.92,    0.00,    3.66,    0.60,    2.30,    5.34,   12.51,   12.42
 637,335,   2, 2280.56,    0.00,    3.70,    1.50,    3.05,    4.40,   12.33,   12.25
 638,336,   2, 2310.21,    0.00,    3.75,    3.90,    4.70,    3.80,   12.17,   12.10
 639,337,   2, 2339.86,    0.00,    3.80,    3.20,    5.55,    3.84,   12.04,   11.97
 640,338,   2, 2409.13,    0.00,    3.91,    1.10,    4.15,    4.06,   11.90,   11.82
 641,339,   2, 2478.40,    0.00,    4.02,    2.00,    3.55,    4.34,   11.75,   11.67
 642,340,   2, 2547.67,    0.00,    4.14,    4.10,    5.05,    4.86,   11.61,   11.55
 643,341,   2, 2616.94,    0.00,    4.25,    5.50,    6.80,    5.18,   11.50,   11.46
 644,342,   2, 2686.22,    0.00,    4.36,    6.60,    8.05,    5.86,   11.42,   11.38
 645,343,   2, 2755.49,    0.00,    4.47,    4.70,    7.65,    6.58,   11.35,   11.30
 646,344,   2, 2824.76,    0.00,    4.59,    3.40,    6.05,    6.86,   11.26,   11.21
 647,345,   2, 2894.03,    0.00,    4.70,    2.80,    5.10,    6.60,   11.16,   11.11
 648,346,   2, 2903.27,    0.00,    4.71,    1.40,    4.10,    5.78,   11.06,   11.00
 649,347,   2, 2912.51,    0.00,    4.73,    3.10,    4.25,    5.08,   10.94,   10.89
 650,348,   2, 2921.74,    0.00,    4.74,    3.10,    5.10,    4.76,   10.84,   10.79
 651,349,   2, 2930.98,    0.00,    4.76,    4.70,    5.90,    5.02,   10.75,   10.71
 652,350,   2, 2940.21,    0.00,    4.77,    6.70,    7.70,    5.80,   10.67,   10.64
 653,351,   2, 2949.45,    0.00,    4.79,    6.60,    8.65,    6.84,   10.61,   10.59
 654,352,   2, 2958.69,    0.00,    4.80,    6.70,    8.65,    7.56,   10.56,   10.54
 655,353,   2, 2967.92,    0.00,    4.82,    6.70,    8.70,    8.28,   10.51,   10.49
 656,354,   2, 2977.16,    0.00,    4.83,    4.90,    7.80,    8.32,   10.47,   10.44
 657,355,   2, 2986.40,    0.00,    4.85,    6.20,    7.55,    8.22,   10.41,   10.38
 658,356,   2, 2995.63,    0.00,    4.86,    6.00,    8.10,    8.10,   10.36,   10.33
 659,357,   2, 3004.87,    0.00,    4.88,    6.40,    8.20,    8.04,   10.30,   10.28
 660,358,   2, 3014.10,    0.00,    4.89,    3.40,    6.90,    7.38,   10.26,   10.22
 661,359,   2, 3023.34,    0.00,    4.91,    2.90,    5.15,    6.98,   10.18,   10.13
 662,360,   2, 3032.58,    0.00,    4.92,    1.40,    4.15,    6.02,   10.09,   10.04
 663,361,   2, 3041.81,    0.00,    4.94,    2.80,    4.10,    5.38,    9.99,    9.95
 664,362,   2, 3051.05,    0.00,    4.95,    3.00,    4.90,    4.70,    9.91,    9.86
 665,363,   2, 3060.28,    0.00,    4.97,    2.50,    4.75,    4.52,    9.82,    9.78
 666,364,   2, 3069.52,    0.00,    4.98,    2.60,    4.55,    4.46,    9.74,    9.69
 667,365,   2, 3078.76,    0.00,    5.00,    3.90,    5.25,    4.96,    9.65,    9.61
 668,  1,   3, 3078.76,    0.00,    5.00,    3.50,    5.70,    5.10,    9.58,    9.54
 669,  2,   3, 3078.76,    0.00,    5.00,    1.70,    4.60,    4.84,    9.51,    9.46
 670,  3,   3, 3078.76,    0.00,    5.00,    5.10,    5.40,    5.36,    9.41,    9.39
 671,  4,   3, 3077.39,    0.00,    5.00,    4.40,    6.75,    5.72,    9.36,    9.33
 672,  5,   3, 3076.02,    0.00,    5.00,    2.90,    5.65,    5.52,    9.30,    9.26
 673,  6,   3, 3074.66,    0.00,    4.99,    5.50,    6.20,    5.92,    9.23,    9.20
 674,  7,   3, 3073.29,    0.00,    4.99,    5.40,    7.45,    6.66,    9.18,    9.16
 675,  8,   3, 3071.92,    0.00,    4.99,    6.80,    8.10,    7.00,    9.14,    9.12
 676,  9,   3, 3070.55,    0.00,    4.99,    5.80,    8.30,    7.28,    9.11,    9.09
 677, 10,   3, 3069.18,    0.00,    4.98,    5.80,    7.80,    7.86,    9.07,    9.05
 678, 11,   3, 3067.81,    0.00,    4.98,    4.60,    7.20,    7.68,    9.03,    9.01
 679, 12,   3, 3066.45,    0.00,    4.98,    5.60,    7.10,    7.72,    8.98,    8.96
 680, 13,   3, 3065.08,    0.00,    4.98,    5.30,    7.45,    7.42,    8.94,    8.92
 681, 14,   3, 3063.71,    0.00,    4.98,    6.60,    7.95,    7.58,    8.90,    8.89
 682, 15,   3, 3062.34,    0.00,    4.97,    8.90,    9.75,    8.20,    8.88,    8.88
 683, 16,   3, 3060.97,    0.00,    4.97,    6.10,    9.50,    8.50,    8.88,    8.86
 684, 17,   3, 3059.61,    0.00,    4.97,    6.10,    8.10,    8.60,    8.85,    8.83
 685, 18,   3, 3058.24,    0.00,    4.97,    5.60,    7.85,    8.66,    8.82,    8.80
 686, 19,   3, 3056.87,    0.00,    4.96,    3.30,    6.45,    8.00,    8.79,    8.76
 687, 20,   3, 3055.50,    0.00,    4.96,    4.90,    6.10,    7.20,    8.73,    8.71
 688, 21,   3, 3054.13,    0.00,    4.96,    6.40,    7.65,    7.26,    8.69,    8.67
 689, 22,   3, 3052.76,    0.00,    4.96,    4.60,    7.50,    6.96,    8.66,    8.64
 690, 23,   3, 3051.40,    0.00,    4.96,    4.20,    6.40,    6.68,    8.62,    8.59
 691, 24,   3, 3050.03,    0.00,    4.95,    5.70,    6.95,    7.16,    8.57,    8.55
 692, 25,   3, 3048.66,    0.00,    4.95,    5.60,    7.65,    7.30,    8.53,    8.52
 693, 26,   3, 3047.29,    0.00,    4.95,    3.70,    6.65,    6.76,    8.50,    8.47
 694, 27,   3, 3045.92,    0.00,    4.95,    4.80,    6.25,    6.80,    8.45,    8.43
 695, 28,   3, 3044.55,    0.00,    4.94,    5.20,    7.00,    7.00,    8.41,    8.39
 696, 29,   3, 3043.19,    0.00,    4.94,    4.50,    6.85,    6.76,    8.37,    8.35
 697, 30,   3, 3041.82,    0.00,    4.94,    6.10,    7.30,    6.86,    8.33,    8.31
 698, 31,   3, 3040.45,    0.00,    4.94,    7.50,    8.80,    7.62,    8.30,    8.30
 699, 32,   3, 3039.08,    0.00,    4.94,    8.10,    9.80,    8.28,    8.29,    8.29
 700, 33,   3, 3037.71,    0.00,    4.93,    4.90,    8.50,    8.22,    8.29,    8.27
 701, 34,   3, 3036.35,    0.00,    4.93,    4.60,    6.75,    8.24,    8.26,    8.24
 702, 35,   3, 3034.98,    0.00,    4.93,    3.70,    6.15,    7.76,    8.22,    8.20
 703, 36,   3, 3033.61,    0.00,    4.93,    3.10,    5.40,    6.88,    8.17,    8.15
 704, 37,   3, 3032.24,    0.00,    4.92,    6.10,    6.60,    6.48,    8.12,    8.11
 705, 38,   3, 3030.87,    0.00,    4.92,    4.90,    7.50,    6.48,    8.10,    8.08
 706, 39,   3, 3029.50,    0.00,    4.92,    4.70,    6.80,    6.50,    8.06,    8.04
 707, 40,   3, 3028.14,    0.00,    4.92,    6.90,    7.80,    7.14,    8.03,    8.02
 708, 41,   3, 3026.77,    0.00,    4.92,    5.80,    8.35,    7.68,    8.01,    8.00
 709, 42,   3, 3025.40,    0.00,    4.91,    3.70,    6.75,    7.20,    7.99,    7.97
 710, 43,   3, 3024.03,    0.00,    4.91,    3.80,    5.75,    6.98,    7.95,    7.92
 711, 44,   3, 3022.66,    0.00,    4.91,    3.50,    5.65,    6.74,    7.90,    7.88
 712, 45,   3, 3021.29,    0.00,    4.91,    4.00,    5.75,    6.16,    7.86,    7.84
 713, 46,   3, 3019.93,    0.00,    4.90,    5.80,    6.90,    6.16,    7.82,    7.80
 714, 47,   3, 3018.56,    0.00,    4.90,    8.50,    9.15,    7.12,    7.79,    7.80
 715, 48,   3, 3017.19,    0.00,    4.90,    6.80,    9.65,    7.72,    7.80,    7.80
 716, 49,   3, 2947.91,    0.00,    4.79,    5.50,    8.15,    8.12,    7.79,    7.78
 717, 50,   3, 2878.64,    0.00,    4.67,    4.90,    7.20,    8.30,    7.77,    7.76
 718, 51,   3, 2809.37,    0.00,    4.56,    4.80,    6.85,    8.10,    7.75,    7.73
 719, 52,   3, 2740.10,    0.00,    4.45,    5.60,    7.20,    7.52,    7.71,    7.70
 720, 53,   3, 2670.82,    0.00,    4.34,    6.30,    7.95,    7.42,    7.70,    7.69
 721, 54,   3, 2601.55,    0.00,    4.22,    4.60,    7.45,    7.24,    7.68,    7.66
 722, 55,   3, 2532.28,    0.00,    4.11,    4.30,    6.45,    7.12,    7.65,    7.63
 723, 56,   3, 2463.01,    0.00,    4.00,    4.60,    6.45,    7.08,    7.61,    7.59
 724, 57,   3, 2393.74,    0.00,    3.89,    2.00,    5.30,    6.36,    7.57,    7.54
 725, 58,   3, 2324.46,    0.00,    3.77,    0.80,    3.40,    5.26,    7.50,    7.46
 726, 59,   3, 2255.19,    0.00,    3.66,    3.90,    4.35,    5.12,    7.42,    7.40
 727, 60,   3, 2185.92,    0.00,    3.55,    4.90,    6.40,    5.24,    7.38,    7.36
 728, 61,   3, 2116.65,    0.00,    3.44,    5.00,    6.95,    5.32,    7.34,    7.32
 729, 62,   3, 2047.38,    0.00,    3.32,    4.80,    6.90,    5.88,    7.31,    7.29
 730, 63,   3, 1978.10,    0.00,    3.21,    4.40,    6.60,    6.60,    7.28,    7.26
 731, 64,   3, 1908.83,    0.00,    3.10,    3.90,    6.15,    6.60,    7.24,    7.22
 732, 65,   3, 1889.64,    0.00,    3.07,    2.90,    5.40,    6.20,    7.20,    7.17
 733, 66,   3, 1870.45,    0.00,    3.04,    4.40,    5.65,    6.08,    7.14,    7.12
 734, 67,   3, 1851.25,    0.00,    3.01,    3.80,    6.10,    5.88,    7.10,    7.08
 735, 68,   3, 1832.06,    0.00,    2.98,    6.50,    7.15,    6.30,    7.06,    7.06
 736, 69,   3, 1812.87,    0.00,    2.94,    6.60,    8.55,    6.84,    7.06,    7.06
 737, 70,   3, 1793.68,    0.00,    2.91,    6.00,    8.30,    7.46,    7.06,    7.05
 738, 71,   3, 1774.49,    0.00,    2.88,    7.00,    8.50,    7.98,    7.04,    7.05
 739, 72,   3, 1755.29,    0.00,    2.85,    6.10,    8.55,    8.44,    7.06,    7.07
 740, 73,   3, 1736.10,    0.00,    2.82,    4.30,    7.20,    8.00,    7.07,    7.05
 741, 74,   3, 1716.91,    0.00,    2.79,    2.40,    5.35,    7.16,    7.04,    7.01
 742, 75,   3, 1697.72,    0.00,    2.76,    6.40,    6.40,    7.24,    6.99,    6.98
 743, 76,   3, 1678.52,    0.00,    2.73,    7.60,    9.00,    7.36,    6.98,    7.00
 744, 77,   3, 1659.33,    0.00,    2.69,    6.90,    9.25,    7.52,    7.01,    7.01
 745, 78,   3, 1640.14,    0.00,    2.66,    7.50,    9.20,    8.16,    7.02,    7.03
 746, 79,   3, 1620.95,    0.00,    2.63,    6.20,    8.85,    8.92,    7.04,    7.05
 747, 80,   3, 1601.75,    0.00,    2.60,    4.80,    7.50,    8.60,    7.05,    7.05
 748, 81,   3, 1582.56,    0.00,    2.57,    2.80,    5.80,    7.64,    7.04,    7.02
 749, 82,   3, 1563.37,    0.00,    2.54,    1.50,    4.15,    6.56,    7.00,    6.95
 750, 83,   3, 1544.18,    0.00,    2.51,    1.60,    3.55,    5.38,    6.92,    6.88
 751, 84,   3, 1524.98,    0.00,    2.48,    3.30,    4.45,    4.80,    6.84,    6.82
 752, 85,   3, 1505.79,    0.00,    2.45,    4.00,    5.65,    4.64,    6.80,    6.79
 753, 86,   3, 1486.60,    0.00,    2.41,    3.90,    5.95,    4.86,    6.77,    6.76
 754, 87,   3, 1467.41,    0.00,    2.38,    5.40,    6.65,    5.64,    6.74,    6.74
 755, 88,   3, 1448.22,    0.00,    2.35,    4.10,    6.75,    6.14,    6.75,    6.73
 756, 89,   3, 1429.02,    0.00,    2.32,    1.90,    5.00,    5.86,    6.72,    6.69
 757, 90,   3, 1409.83,    0.00,    2.29,    3.50,    4.70,    5.76,    6.66,    6.64
 758, 91,   3, 1390.64,    0.00,    2.26,    2.60,    5.05,    5.50,    6.63,    6.60
 759, 92,   3, 1371.45,    0.00,    2.23,    6.00,    6.30,    5.62,    6.58,    6.58
 760, 93,   3, 1352.25,    0.00,    2.20,    6.40,    8.20,    6.08,    6.58,    6.59
 761, 94,   3, 1333.06,    0.00,    2.16,    4.90,    7.65,    6.68,    6.59,    6.59
 762, 95,   3, 1313.87,    0.00,    2.13,    4.60,    6.75,    6.90,    6.60,    6.59
 763, 96,   3, 1294.68,    0.00,    2.10,    7.90,    8.25,    7.96,    6.58,    6.62
 764, 97,   3, 1275.48,    0.00,    2.07,   11.10,   11.50,    8.98,    6.66,    6.73
 765, 98,   3, 1256.29,    0.00,    2.04,   10.60,   12.85,    9.82,    6.80,    6.88
 766, 99,   3, 1237.10,    0.00,    2.01,    9.80,   12.20,   10.80,    6.94,    7.01
 767,100,   3, 1217.91,    0.00,    1.98,    8.40,   11.10,   11.56,    7.06,    7.12
 768,101,   3, 1198.72,    0.00,    1.95,    5.40,    8.90,   11.06,    7.16,    7.18
 769,102,   3, 1179.52,    0.00,    1.92,    5.90,    7.65,   10.02,    7.19,    7.19
 770,103,   3, 1160.33,    0.00,    1.88,   11.30,   10.60,   10.16,    7.20,    7.28
 771,104,   3, 1141.14,    0.00,    1.85,    5.60,   10.45,    9.32,    7.35,    7.36
 772,105,   3, 1121.95,    0.00,    1.82,    5.70,    7.65,    8.78,    7.37,    7.38
 773,106,   3, 1102.75,    0.00,    1.79,    8.90,    9.30,    9.48,    7.39,    7.44
 774,107,   3, 1083.56,    0.00,    1.76,    8.90,   10.90,   10.08,    7.48,    7.54
 775,108,   3, 1064.37,    0.00,    1.73,    7.10,   10.00,    9.24,    7.59,    7.61
 776,109,   3, 1045.18,    0.00,    1.70,    7.40,    9.25,    9.60,    7.64,    7.67
 777,110,   3, 1025.98,    0.00,    1.67,    7.80,    9.60,   10.02,    7.70,    7.74
 778,111,   3, 1006.79,    0.00,    1.64,    8.60,   10.20,    9.96,    7.77,    7.82
 779,112,   3,  987.60,    0.00,    1.60,    9.60,   11.10,   10.10,    7.87,    7.93
 780,113,   3,  968.41,    0.00,    1.57,   10.40,   12.00,   10.76,    7.99,    8.07
 781,114,   3,  949.22,    0.00,    1.54,   11.20,   12.80,   11.52,    8.14,    8.23
 782,115,   3,  930.02,    0.00,    1.51,    9.80,   12.50,   11.92,    8.32,    8.38
 783,116,   3,  910.83,    0.00,    1.48,    9.30,   11.55,   12.06,    8.44,    8.50
 784,117,   3,  891.64,    0.00,    1.45,    7.40,   10.35,   11.62,    8.56,    8.57
 785,118,   3,  872.45,    0.00,    1.42,    9.70,   10.55,   11.48,    8.58,    8.63
 786,119,   3,  853.25,    0.00,    1.39,    9.70,   11.70,   11.18,    8.68,    8.74
 787,120,   3,  834.06,    0.00,    1.35,    7.10,   10.40,   10.64,    8.79,    8.78
 788,121,   3,  814.87,    0.00,    1.32,    8.10,    9.60,   10.40,    8.77,    8.78
 789,122,   3,  795.68,    0.00,    1.29,    8.90,   10.50,   10.70,    8.78,    8.82
 790,123,   3,  776.49,    0.00,    1.26,    8.90,   10.90,   10.54,    8.85,    8.88
 791,124,   3,  757.29,    0.00,    1.23,    9.40,   11.15,   10.48,    8.91,    8.96
 792,125,   3,  738.10,    0.00,    1.20,    8.20,   10.80,   10.70,    9.01,    9.05
 793,126,   3,  718.91,    0.00,    1.17,    8.00,   10.10,   10.68,    9.09,    9.12
 794,127,   3,  699.72,    0.00,    1.14,    8.40,   10.20,   10.58,    9.14,    9.19
 795,128,   3,  680.52,    0.00,    1.11,   10.80,   11.60,   10.96,    9.23,    9.31
 796,129,   3,  661.33,    0.00,    1.07,   11.00,   12.90,   11.28,    9.39,    9.49
 797,130,   3,  642.14,    0.00,    1.04,   12.80,   13.90,   12.20,    9.57,    9.70
 798,131,   3,  622.95,    0.00,    1.01,   12.70,   14.75,   13.14,    9.82,    9.94
 799,132,   3,  603.75,    0.00,    0.98,    7.10,   11.90,   12.88,   10.05,   10.06
 800,133,   3,  584.56,    0.00,    0.95,    6.00,    8.55,   11.92,   10.08,   10.04
 801,134,   3,  565.37,    0.00,    0.92,    6.70,    8.35,   11.06,   10.01,   10.00
 802,135,   3,  546.18,    0.00,    0.89,    6.90,    8.80,    9.88,    9.98,    9.99
 803,136,   3,  526.99,    0.00,    0.86,    8.80,    9.85,    9.10,    9.99,   10.00
 804,137,   3,  507.79,    0.00,    0.82,   10.30,   11.55,    9.74,   10.01,   10.06
 805,138,   3,  488.60,    0.00,    0.79,   10.90,   12.60,   10.72,   10.11,   10.18
 806,139,   3,  469.41,    0.00,    0.76,   11.00,   12.95,   11.58,   10.25,   10.29
 807,140,   3,  450.22,    0.00,    0.73,   12.10,   13.55,   12.62,   10.34,   10.47
 808,141,   3,  431.03,    0.00,    0.70,   10.80,   13.45,   13.02,   10.60,   10.71
 809,142,   3,  438.27,    0.00,    0.71,   12.60,   13.70,   13.48,   10.81,   10.95
 810,143,   3,  445.52,    0.00,    0.72,   13.50,   15.05,   14.00,   11.08,   11.22
 811,144,   3,  452.76,    0.00,    0.74,   13.20,   15.35,   14.44,   11.35,   11.48
 812,145,   3,  460.00,    0.00,    0.75,   11.60,   14.40,   14.34,   11.59,   11.65
 813,146,   3,  467.25,    0.00,    0.76,   12.10,   13.85,   14.60,   11.70,   11.78
 814,147,   3,  474.49,    0.00,    0.77,   13.40,   14.75,   14.76,   11.85,   12.00
 815,148,   3,  481.74,    0.00,    0.78,   12.10,   14.75,   14.48,   12.13,   12.20
 816,149,   3,  488.98,    0.00,    0.79,   12.50,   14.30,   14.34,   12.27,   12.37
 817,150,   3,  496.22,    0.00,    0.81,   12.60,   14.55,   14.54,   12.46,   12.56
 818,151,   3,  503.47,    0.00,    0.82,   13.70,   15.15,   14.86,   12.65,   12.75
 819,152,   3,  510.71,    0.00,    0.83,   15.30,   16.50,   15.24,   12.83,   12.98
 820,153,   3,  517.96,    0.00,    0.84,   16.10,   17.70,   16.04,   13.12,   13.29
 821,154,   3,  525.20,    0.00,    0.85,   17.40,   18.75,   17.02,   13.45,   13.64
 822,155,   3,  532.44,    0.00,    0.86,   14.90,   18.15,   17.48,   13.81,   13.94
 823,156,   3,  539.69,    0.00,    0.88,   12.80,   15.85,   17.30,   14.05,   14.07
 824,157,   3,  546.93,    0.00,    0.89,   12.60,   14.70,   16.76,   14.10,   14.14
 825,158,   3,  554.18,    0.00,    0.90,   11.10,   13.85,   15.76,   14.18,   14.17
 826,159,   3,  561.42,    0.00,    0.91,   13.60,   14.35,   15.00,   14.16,   14.22
 827,160,   3,  568.66,    0.00,    0.92,   13.60,   15.60,   14.74,   14.26,   14.31
 828,161,   3,  575.91,    0.00,    0.94,   13.50,   15.55,   14.88,   14.35,   14.41
 829,162,   3,  583.15,    0.00,    0.95,   15.10,   16.30,   15.38,   14.46,   14.53
 830,163,   3,  590.40,    0.00,    0.96,   17.20,   18.15,   16.60,   14.60,   14.69
 831,164,   3,  597.64,    0.00,    0.97,   16.20,   18.70,   17.12,   14.77,   14.83
 832,165,   3,  604.89,    0.00,    0.98,   18.30,   19.25,   18.06,   14.89,   15.01
 833,166,   3,  612.13,    0.00,    0.99,   17.40,   19.85,   18.84,   15.12,   15.26
 834,167,   3,  619.37,    0.00,    1.01,   17.00,   19.20,   19.22,   15.38,   15.50
 835,168,   3,  626.62,    0.00,    1.02,   17.80,   19.40,   19.34,   15.61,   15.74
 836,169,   3,  633.86,    0.00,    1.03,   18.50,   20.15,   19.80,   15.85,   15.96
 837,170,   3,  641.11,    0.00,    1.04,   18.20,   20.35,   19.78,   16.07,   16.19
 838,171,   3,  648.35,    0.00,    1.05,   16.80,   19.50,   19.66,   16.30,   16.33
 839,172,   3,  655.59,    0.00,    1.06,   16.40,   18.60,   19.54,   16.37,   16.40
 840,173,   3,  662.84,    0.00,    1.08,   17.10,   18.75,   19.40,   16.42,   16.51
 841,174,   3,  670.08,    0.00,    1.09,   16.30,   18.70,   18.96,   16.58,   16.64
 842,175,   3,  677.33,    0.00,    1.10,   16.30,   18.30,   18.58,   16.70,   16.76
 843,176,   3,  677.33,    0.00,    1.10,   18.80,   19.55,   18.98,   16.82,   16.93
 844,177,   3,  677.33,    0.00,    1.10,   20.70,   21.75,   19.84,   17.02,   17.16
 845,178,   3,  677.33,    0.00,    1.10,   21.70,   23.20,   20.76,   17.30,   17.45
 846,179,   3,  677.33,    0.00,    1.10,   21.40,   23.55,   21.78,   17.60,   17.73
 847,180,   3,  677.33,    0.00,    1.10,   18.30,   21.85,   22.18,   17.86,   17.91
 848,181,   3,  677.33,    0.00,    1.10,   17.20,   19.75,   21.86,   17.97,   18.03
 849,182,   3,  677.33,    0.00,    1.10,   15.50,   18.35,   20.82,   18.08,   18.08
