Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
 181,181,   1,  -5136.949,     -0.000,  -5418.082,  -2864.146,     -0.000,  -2662.347,             0.,        -16154.,     -58152720.,     -58152720.,23.51,    F
 182,182,   1,  -5143.036,     -0.000,  -5365.412,  -2845.130,     -0.000,  -2636.466,             0.,        -16062.,     -57821920.,     -57821920.,23.55,    F
 183,183,   1,  -5148.412,     -0.000,  -5310.165,  -2825.071,     -0.000,  -2609.319,             0.,        -15964.,     -57470880.,     -57470880.,23.58,    F
 184,184,   1,  -5153.074,     -0.000,  -5252.361,  -2803.974,     -0.000,  -2580.915,             0.,        -15861.,     -57099700.,     -57099700.,23.61,    F
 185,185,   1,  -5157.021,     -0.000,  -5192.025,  -2781.848,     -0.000,  -2551.267,             0.,        -15752.,     -56708576.,     -56708576.,23.63,    F
 186,186,   1,  -5160.252,     -0.000,  -5129.174,  -2758.702,     -0.000,  -2520.383,             0.,        -15638.,     -56297612.,     -56297612.,23.66,    F
 187,187,   1,  -5162.766,     -0.000,  -5063.834,  -2734.544,     -0.000,  -2488.277,             0.,        -15519.,     -55866960.,     -55866960.,23.67,    F
 188,188,   1,  -5164.562,     -0.000,  -4996.027,  -2709.383,     -0.000,  -2454.957,             0.,        -15394.,     -55416780.,     -55416780.,23.68,    F
 189,189,   1,  -5165.640,     -0.000,  -4925.778,  -2683.227,     -0.000,  -2420.438,             0.,        -15263.,     -54947252.,     -54947252.,23.69,    F
 190,190,   1,  -5166.000,     -0.000,  -4853.109,  -2656.086,     -0.000,  -2384.730,             0.,        -15127.,     -54458500.,     -54458500.,23.69,    F
 191,191,   1,  -5165.640,     -0.000,  -4778.049,  -2627.970,     -0.000,  -2347.847,             0.,        -14986.,     -53950716.,     -53950716.,23.69,    F
 192,192,   1,  -5164.562,     -0.000,  -4700.621,  -2598.889,     -0.000,  -2309.800,             0.,        -14840.,     -53424100.,     -53424100.,23.69,    F
 193,193,   1,  -5162.766,     -0.000,  -4620.856,  -2568.853,     -0.000,  -2270.605,             0.,        -14689.,     -52878812.,     -52878812.,23.68,    F
 194,194,   1,  -5160.252,     -0.000,  -4538.778,  -2537.872,     -0.000,  -2230.273,             0.,        -14532.,     -52315040.,     -52315040.,23.67,    F
 195,195,   1,  -5157.021,     -0.000,  -4454.417,  -2505.958,     -0.000,  -2188.820,             0.,        -14370.,     -51732992.,     -51732992.,23.65,    F
 196,196,   1,  -5153.074,     -0.000,  -4367.798,  -2473.120,     -0.000,  -2146.257,             0.,        -14204.,     -51132828.,     -51132828.,23.63,    F
 197,197,   1,  -5148.412,     -0.000,  -4278.957,  -2439.371,     -0.000,  -2102.602,             0.,        -14032.,     -50514804.,     -50514804.,23.60,    F
 198,198,   1,  -5143.036,     -0.000,  -4187.919,  -2404.721,     -0.000,  -2057.867,             0.,        -13855.,     -49879104.,     -49879104.,23.57,    F
 199,199,   1,  -5136.949,     -0.000,  -4094.715,  -2369.183,     -0.000,  -2012.069,             0.,        -13674.,     -49225936.,     -49225936.,23.54,    F
 200,200,   1,  -5130.151,     -0.000,  -3999.376,  -2332.769,     -0.000,  -1965.221,             0.,        -13488.,     -48555516.,     -48555516.,23.50,    F
 201,201,   1,  -5122.646,     -0.000,  -3901.937,  -2295.490,     -0.000,  -1917.341,             0.,        -13297.,     -47868080.,     -47868080.,23.46,    F
 202,202,   1,  -5114.434,     -0.000,  -3802.427,  -2257.361,     -0.000,  -1868.444,             0.,        -13101.,     -47163840.,     -47163840.,23.42,    F
 203,203,   1,  -5105.519,     -0.000,  -3700.884,  -2218.392,     -0.000,  -1818.547,             0.,        -12901.,     -46443068.,     -46443068.,23.37,    F
 204,204,   1,  -5095.903,     -0.000,  -3597.334,  -2178.597,     -0.000,  -1767.665,             0.,        -12696.,     -45705940.,     -45705940.,23.31,    F
 205,205,   1,  -5085.589,     -0.000,  -3491.818,  -2137.989,     -0.000,  -1715.816,             0.,        -12487.,     -44952752.,     -44952752.,23.25,    F
 206,206,   1,  -5074.581,     -0.000,  -3384.365,  -2096.582,     -0.000,  -1663.015,             0.,        -12273.,     -44183716.,     -44183716.,23.19,    F
 207,207,   1,  -5062.880,     -0.000,  -3275.016,  -2054.390,     -0.000,  -1609.283,             0.,        -12055.,     -43399108.,     -43399108.,23.12,    F
 208,208,   1,  -5050.491,     -0.000,  -3163.801,  -2011.425,     -0.000,  -1554.635,             0.,        -11833.,     -42599172.,     -42599172.,23.05,    F
 209,209,   1,  -5037.418,     -0.000,  -3050.760,  -1967.704,     -0.000,  -1499.088,             0.,        -11607.,     -41784160.,     -41784160.,22.98,    F
 210,210,   1,  -5023.665,     -0.000,  -2935.930,  -1923.238,     -0.000,  -1442.663,             0.,        -11376.,     -40954356.,     -40954356.,22.90,    F
 211,211,   1,  -5009.235,     -0.000,  -2819.349,  -1878.044,     -0.000,  -1385.377,             0.,        -11142.,     -40110012.,     -40110012.,22.82,    F
 212,212,   1,  -4994.132,     -0.000,  -2701.050,  -1832.136,     -0.000,  -1327.247,             0.,        -10903.,     -39251404.,     -39251404.,22.73,    F
 213,213,   1,  -4978.362,     -0.000,  -2581.075,  -1785.529,     -0.000,  -1268.294,             0.,        -10661.,     -38378820.,     -38378820.,22.64,    F
 214,214,   1,  -4961.929,     -0.000,  -2459.463,  -1738.238,     -0.000,  -1208.536,             0.,        -10415.,     -37492524.,     -37492524.,22.55,    F
 215,215,   1,  -4944.837,     -0.000,  -2336.253,  -1690.278,     -0.000,  -1147.992,             0.,        -10165.,     -36592804.,     -36592804.,22.45,    F
 216,216,   1,  -4927.092,     -0.000,  -2211.486,  -1641.666,     -0.000,  -1086.684,             0.,         -9911.,     -35679980.,     -35679980.,22.35,    F
 217,217,   1,  -4908.699,     -0.000,  -2085.197,  -1592.415,     -0.000,  -1024.628,             0.,         -9654.,     -34754292.,     -34754292.,22.25,    F
 218,218,   1,  -4889.665,     -0.000,  -1957.427,  -1542.541,     -0.000,   -961.844,             0.,         -9393.,     -33816068.,     -33816068.,22.14,    F
 219,219,   1,  -4869.992,     -0.000,  -1828.222,  -1492.062,     -0.000,   -898.355,             0.,         -9129.,     -32865584.,     -32865584.,22.03,    F
 220,220,   1,  -4849.689,     -0.000,  -1697.619,  -1440.994,     -0.000,   -834.179,             0.,         -8862.,     -31903150.,     -31903150.,21.91,    F
 221,221,   1,  -4828.761,     -0.000,  -1565.660,  -1389.352,     -0.000,   -769.337,             0.,         -8591.,     -30929074.,     -30929074.,21.79,    F
 222,222,   1,  -4807.214,     -0.000,  -1432.392,  -1337.153,     -0.000,   -703.851,             0.,         -8318.,     -29943674.,     -29943674.,21.67,    F
 223,223,   1,  -4785.055,     -0.000,  -1297.849,  -1284.414,     -0.000,   -637.739,             0.,         -8041.,     -28947238.,     -28947238.,21.54,    F
 224,224,   1,  -4762.290,     -0.000,  -1162.083,  -1231.152,     -0.000,   -571.027,             0.,         -7761.,     -27940142.,     -27940142.,21.41,    F
 225,225,   1,  -4738.925,     -0.000,  -1025.130,  -1177.384,     -0.000,   -503.730,             0.,         -7479.,     -26922626.,     -26922626.,21.28,    F
 226,226,   1,  -4714.968,     -0.000,   -887.036,  -1123.125,     -0.000,   -435.873,             0.,         -7193.,     -25895042.,     -25895042.,21.14,    F
 227,227,   1,  -4690.427,     -0.000,   -747.844,  -1068.395,     -0.000,   -367.477,             0.,         -6905.,     -24857722.,     -24857722.,21.00,    F
 228,228,   1,  -4665.308,     -0.000,   -607.602,  -1013.212,     -0.000,   -298.564,             0.,         -6614.,     -23811000.,     -23811000.,20.85,    F
 229,229,   1,  -4639.618,     -0.000,   -466.349,   -957.590,     -0.000,   -229.156,             0.,         -6321.,     -22755206.,     -22755206.,20.71,    F
 230,230,   1,  -4613.366,     -0.000,   -324.132,   -901.548,     -0.000,   -159.273,             0.,         -6025.,     -21690646.,     -21690646.,20.56,    F
 231,231,   1,  -4586.558,     -0.000,   -180.992,   -845.105,     -0.000,    -88.936,             0.,         -5727.,     -20617640.,     -20617640.,20.40,    F
 232,232,   1,  -4559.204,     -0.000,    -36.981,   -788.277,     -0.000,    -18.172,             0.,         -5427.,     -19536576.,     -19536576.,20.25,    F
 233,233,   1,  -4531.311,     -0.000,    107.856,   -731.085,     -0.000,     52.999,             0.,         -5124.,     -18447780.,     -18447780.,20.09,    F
 234,234,   1,  -4502.886,     -0.000,    253.482,   -673.543,     -0.000,    124.557,             0.,         -4820.,     -17351554.,     -17351554.,19.92,    F
 235,235,   1,  -4473.940,     -0.000,    399.842,   -615.672,     -0.000,    196.475,             0.,         -4513.,     -16248300.,     -16248300.,19.76,    F
 236,236,   1,  -4444.480,     -0.000,    546.895,   -557.489,     -0.000,    268.734,             0.,         -4205.,     -15138304.,     -15138304.,19.59,    F
 237,237,   1,  -4414.515,     -0.000,    694.594,   -499.012,     -0.000,    341.311,             0.,         -3895.,     -14021944.,     -14021944.,19.41,    F
 238,238,   1,  -4384.054,     -0.000,    842.892,   -440.261,     -0.000,    414.182,             0.,         -3583.,     -12899569.,     -12899569.,19.24,    F
 239,239,   1,  -4353.106,     -0.000,    991.743,   -381.252,     -0.000,    487.325,             0.,         -3270.,     -11771517.,     -11771517.,19.06,    F
 240,240,   1,  -4321.681,     -0.000,   1141.100,   -322.005,     -0.000,    560.716,             0.,         -2955.,     -10638157.,     -10638157.,18.88,    F
 241,241,   1,  -4289.787,     -0.000,   1290.918,   -262.538,     -0.000,    634.333,             0.,         -2639.,      -9499813.,      -9499813.,18.70,    F
 242,242,   1,  -4257.433,     -0.000,   1441.149,   -202.870,     -0.000,    708.155,             0.,         -2321.,      -8356858.,      -8356858.,18.51,    F
 243,243,   1,  -4224.630,     -0.000,   1591.745,   -143.020,     -0.000,    782.155,             0.,         -2003.,      -7209648.,      -7209648.,18.32,    F
 244,244,   1,  -4191.388,     -0.000,   1742.658,    -83.008,      0.000,    856.311,             0.,         -1683.,      -6058542.,      -6058542.,18.13,    F
 245,245,   1,  -4157.715,     -0.000,   1893.844,    -22.849,      0.000,    930.601,             0.,         -1362.,      -4903898.,      -4903898.,17.94,    F
 246,246,   1,  -4123.623,     -0.000,   2045.254,     37.435,      0.000,   1005.001,             0.,         -1041.,      -3746056.,      -3746056.,17.74,    F
 247,247,   1,  -4089.120,     -0.000,   2196.841,     97.826,      0.000,   1079.488,             0.,          -718.,      -2585388.,      -2585388.,17.54,    F
 248,248,   1,  -4054.218,     -0.000,   2348.561,    158.308,      0.000,   1154.040,             0.,          -395.,      -1422278.,      -1422278.,17.34,    F
 249,249,   1,  -4018.927,     -0.000,   2500.355,    218.854,      0.000,   1228.629,             0.,           -71.,       -257042.,       -257042.,17.14,    F
 250,250,   1,  -3983.257,     -0.000,   2652.187,    279.453,      0.000,   1303.236,            -0.,           253.,        909872.,        909872.,16.93,    F
 251,251,   1,  -3947.219,     -0.000,   2804.013,    340.087,      0.000,   1377.841,            -0.,           577.,       2078250.,       2078250.,16.72,    F
 252,252,   1,  -3910.822,     -0.000,   2955.779,    400.731,      0.000,   1452.416,            -0.,           902.,       3247658.,       3247658.,16.51,    F
 253,253,   1,  -3874.079,     -0.000,   3107.437,    461.370,      0.000,   1526.938,            -0.,          1227.,       4417690.,       4417690.,16.30,    F
 254,254,   1,  -3837.001,     -0.000,   3258.940,    521.984,      0.000,   1601.384,            -0.,          1552.,       5588018.,       5588018.,16.09,    F
 255,255,   1,  -3799.598,     -0.000,   3410.242,    582.554,      0.000,   1675.731,            -0.,          1877.,       6758276.,       6758276.,15.87,    F
 256,256,   1,  -3761.880,     -0.000,   3561.300,    643.061,      0.000,   1749.958,            -0.,          2202.,       7928124.,       7928124.,15.66,    F
 257,257,   1,  -3723.860,     -0.000,   3712.064,    703.488,      0.000,   1824.041,            -0.,          2527.,       9097191.,       9097191.,15.44,    F
 258,258,   1,  -3685.548,     -0.000,   3862.488,    763.815,      0.000,   1897.956,            -0.,          2851.,      10265113.,      10265113.,15.22,    F
 259,259,   1,  -3646.957,     -0.000,   4012.522,    824.023,      0.000,   1971.681,            -0.,          3175.,      11431523.,      11431523.,14.99,    F
 260,260,   1,  -3608.097,     -0.000,   4162.124,    884.094,      0.000,   2045.192,            -0.,          3499.,      12596077.,      12596077.,14.77,    F
 261,261,   1,  -3568.979,     -0.000,   4311.242,    944.009,      0.000,   2118.466,            -0.,          3822.,      13758384.,      13758384.,14.54,    F
 262,262,   1,  -3529.617,     -0.000,   4459.835,   1003.748,      0.000,   2191.482,            -0.,          4144.,      14918112.,      14918112.,14.32,    F
 263,263,   1,  -3490.020,     -0.000,   4607.856,   1063.295,      0.000,   2264.217,            -0.,          4465.,      16074907.,      16074907.,14.09,    F
 264,264,   1,  -3450.202,     -0.000,   4755.256,   1122.629,      0.000,   2336.646,            -0.,          4786.,      17228388.,      17228388.,13.86,    F
 265,265,   1,  -3410.173,     -0.000,   4901.994,   1181.734,      0.000,   2408.751,            -0.,          5105.,      18378226.,      18378226.,13.63,    F
 266,266,   1,  -3369.946,     -0.000,   5048.020,   1240.590,      0.000,   2480.506,            -0.,          5423.,      19524042.,      19524042.,13.39,    F
 267,267,   1,  -3329.532,     -0.000,   5193.291,   1299.179,      0.000,   2551.889,            -0.,          5740.,      20665502.,      20665502.,13.16,    F
 268,268,   1,  -3288.943,     -0.000,   5337.762,   1357.483,      0.000,   2622.880,            -0.,          6056.,      21802244.,      21802244.,12.93,    F
 269,269,   1,  -3248.192,     -0.000,   5481.387,   1415.485,      0.000,   2693.454,            -0.,          6371.,      22933918.,      22933918.,12.69,    F
 270,270,   1,  -3207.291,     -0.000,   5624.125,   1473.166,      0.000,   2763.593,            -0.,          6683.,      24060200.,      24060200.,12.45,    F
 271,271,   1,  -3166.252,     -0.000,   5765.928,   1530.509,      0.000,   2833.272,            -0.,          6995.,      25180704.,      25180704.,12.22,    F
 272,272,   1,  -3125.085,     -0.000,   5906.757,   1587.495,      0.000,   2902.473,            -0.,          7304.,      26295118.,      26295118.,11.98,    F
 273,273,   1,  -3083.806,     -0.000,   6046.563,   1644.107,      0.000,   2971.172,            -0.,          7612.,      27403086.,      27403086.,11.74,    F
 274,274,   1,  -3042.424,     -0.000,   6185.309,   1700.329,      0.000,   3039.348,            -0.,          7918.,      28504282.,      28504282.,11.50,    F
 275,275,   1,  -3000.954,     -0.000,   6322.940,   1756.141,      0.000,   3106.979,            -0.,          8222.,      29598326.,      29598326.,11.26,    F
 276,276,   1,  -2959.406,     -0.000,   6459.427,   1811.526,      0.000,   3174.045,            -0.,          8524.,      30684926.,      30684926.,11.02,    F
 277,277,   1,  -2917.792,     -0.000,   6594.722,   1866.468,      0.000,   3240.527,            -0.,          8823.,      31763728.,      31763728.,10.78,    F
 278,278,   1,  -2876.126,     -0.000,   6728.784,   1920.950,      0.000,   3306.403,            -0.,          9121.,      32834406.,      32834406.,10.54,    F
 279,279,   1,  -2834.421,     -0.000,   6861.569,   1974.955,      0.000,   3371.651,            -0.,          9416.,      33896616.,      33896616.,10.30,    F
 280,280,   1,  -2792.687,     -0.000,   6993.040,   2028.466,      0.000,   3436.253,            -0.,          9708.,      34950052.,      34950052.,10.06,    F
 281,281,   1,  -2750.938,     -0.000,   7123.146,   2081.464,      0.000,   3500.185,            -0.,          9998.,      35994364.,      35994364., 9.82,    F
 282,282,   1,  -2709.186,     -0.000,   7251.859,   2133.938,      0.000,   3563.432,            -0.,         10286.,      37029220.,      37029220., 9.57,    F
 283,283,   1,  -2667.443,     -0.000,   7379.138,   2185.868,      0.000,   3625.975,            -0.,         10571.,      38054380.,      38054380., 9.33,    F
 284,284,   1,  -2625.721,     -0.000,   7504.942,   2237.240,      0.000,   3687.793,            -0.,         10853.,      39069468.,      39069468., 9.09,    F
 285,285,   1,  -2584.034,     -0.000,   7629.231,   2288.037,      0.000,   3748.866,            -0.,         11132.,      40074204.,      40074204., 8.85,    F
 286,286,   1,  -2542.394,     -0.000,   7751.961,   2338.242,      0.000,   3809.174,            -0.,         11408.,      41068212.,      41068212., 8.61,    F
 287,287,   1,  -2500.812,     -0.000,   7873.105,   2387.842,      0.000,   3868.701,            -0.,         11681.,      42051268.,      42051268., 8.37,    F
 288,288,   1,  -2459.300,     -0.000,   7992.620,   2436.820,      0.000,   3927.428,            -0.,         11951.,      43023028.,      43023028., 8.13,    F
 289,289,   1,  -2417.872,     -0.000,   8110.469,   2485.161,      0.000,   3985.337,            -0.,         12218.,      43983204.,      43983204., 7.89,    F
 290,290,   1,  -2376.540,     -0.000,   8226.611,   2532.850,      0.000,   4042.408,            -0.,         12481.,      44931488.,      44931488., 7.65,    F
 291,291,   1,  -2335.316,     -0.000,   8341.020,   2579.874,      0.000,   4098.625,            -0.,         12741.,      45867600.,      45867600., 7.41,    F
 292,292,   1,  -2294.212,     -0.000,   8453.650,   2626.216,      0.000,   4153.971,            -0.,         12998.,      46791236.,      46791236., 7.17,    F
 293,293,   1,  -2253.240,     -0.000,   8564.476,   2671.863,      0.000,   4208.428,            -0.,         13251.,      47702148.,      47702148., 6.93,    F
 294,294,   1,  -2212.412,     -0.000,   8673.457,   2716.800,      0.000,   4261.979,            -0.,         13500.,      48600020.,      48600020., 6.70,    F
 295,295,   1,  -2171.740,     -0.000,   8780.561,   2761.014,      0.000,   4314.609,            -0.,         13746.,      49484588.,      49484588., 6.46,    F
 296,296,   1,  -2131.239,     -0.000,   8885.751,   2804.490,      0.000,   4366.297,            -0.,         13988.,      50355552.,      50355552., 6.23,    F
 297,297,   1,  -2090.917,     -0.000,   8989.004,   2847.216,      0.000,   4417.034,            -0.,         14226.,      51212704.,      51212704., 5.99,    F
 298,298,   1,  -2050.786,     -0.000,   9090.283,   2889.179,      0.000,   4466.800,            -0.,         14460.,      52055764.,      52055764., 5.76,    F
 299,299,   1,  -2010.861,     -0.000,   9189.555,   2930.364,      0.000,   4515.581,            -0.,         14690.,      52884436.,      52884436., 5.53,    F
 300,300,   1,  -1971.152,     -0.000,   9286.787,   2970.760,      0.000,   4563.359,            -0.,         14916.,      53698480.,      53698480., 5.30,    F
 301,301,   1,  -1931.671,     -0.000,   9381.955,   3010.354,      0.000,   4610.123,            -0.,         15138.,      54497668.,      54497668., 5.07,    F
 302,302,   1,  -1892.429,     -0.000,   9475.024,   3049.133,      0.000,   4655.855,            -0.,         15356.,      55281724.,      55281724., 4.84,    F
 303,303,   1,  -1853.440,     -0.000,   9565.967,   3087.085,      0.000,   4700.542,            -0.,         15570.,      56050404.,      56050404., 4.62,    F
 304,304,   1,  -1814.712,     -0.000,   9654.756,   3124.198,      0.000,   4744.172,            -0.,         15779.,      56803508.,      56803508., 4.39,    F
 305,305,   1,  -1776.259,     -0.000,   9741.364,   3160.463,      0.000,   4786.729,            -0.,         15984.,      57540772.,      57540772., 4.17,    F
 306,306,   1,  -1738.093,     -0.000,   9825.759,   3195.865,      0.000,   4828.200,            -0.,         16184.,      58261948.,      58261948., 3.95,    F
 307,307,   1,  -1700.223,     -0.000,   9907.922,   3230.395,      0.000,   4868.573,            -0.,         16380.,      58966868.,      58966868., 3.73,    F
 308,308,   1,  -1662.661,     -0.000,   9987.823,   3264.042,      0.000,   4907.835,            -0.,         16571.,      59655276.,      59655276., 3.51,    F
 309,309,   1,  -1625.418,     -0.000,  10065.439,   3296.795,      0.000,   4945.975,            -0.,         16757.,      60326988.,      60326988., 3.29,    F
 310,310,   1,  -1588.506,     -0.000,  10140.746,   3328.644,      0.000,   4982.979,            -0.,         16939.,      60981756.,      60981756., 3.08,    F
 311,311,   1,  -1551.935,     -0.000,  10213.719,   3359.581,      0.000,   5018.836,            -0.,         17117.,      61619408.,      61619408., 2.87,    F
 312,312,   1,  -1515.717,     -0.000,  10284.331,   3389.593,      0.000,   5053.534,            -0.,         17289.,      62239716.,      62239716., 2.66,    F
 313,313,   1,  -1479.861,     -0.000,  10352.568,   3418.673,      0.000,   5087.064,            -0.,         17456.,      62842532.,      62842532., 2.45,    F
 314,314,   1,  -1444.379,     -0.000,  10418.404,   3446.810,      0.000,   5119.415,            -0.,         17619.,      63427652.,      63427652., 2.24,    F
 315,315,   1,  -1409.281,     -0.000,  10481.819,   3473.997,      0.000,   5150.576,            -0.,         17776.,      63994876.,      63994876., 2.04,    F
 316,316,   1,  -1374.577,     -0.000,  10542.793,   3500.224,      0.000,   5180.538,            -0.,         17929.,      64544044.,      64544044., 1.84,    F
 317,317,   1,  -1340.279,     -0.000,  10601.304,   3525.484,      0.000,   5209.289,            -0.,         18076.,      65074956.,      65074956., 1.64,    F
 318,318,   1,  -1306.395,     -0.000,  10657.338,   3549.767,      0.000,   5236.823,            -0.,         18219.,      65587492.,      65587492., 1.44,    F
 319,319,   1,  -1272.936,     -0.000,  10710.875,   3573.067,      0.000,   5263.129,            -0.,         18356.,      66081476.,      66081476., 1.25,    F
 320,320,   1,  -1239.912,     -0.000,  10761.897,   3595.376,      0.000,   5288.201,            -0.,         18488.,      66556732.,      66556732., 1.05,    F
 321,321,   1,  -1207.333,     -0.000,  10810.391,   3616.689,      0.000,   5312.030,            -0.,         18615.,      67013132.,      67013132., 0.87,    F
 322,322,   1,  -1175.208,     -0.000,  10856.335,   3636.996,      0.000,   5334.606,            -0.,         18736.,      67450496.,      67450496., 0.68,    F
 323,323,   1,  -1143.547,     -0.000,  10899.723,   3656.292,      0.000,   5355.926,            -0.,         18852.,      67868760.,      67868760., 0.49,    F
 324,324,   1,  -1112.359,     -0.000,  10940.536,   3674.571,      0.000,   5375.981,            -0.,         18963.,      68267744.,      68267744., 0.31,    F
 325,325,   1,  -1081.653,     -0.000,  10978.762,   3691.826,      0.000,   5394.765,            -0.,         19069.,      68647320.,      68647320., 0.13,    F
 326,326,   1,  -1051.439,     -0.000,  11014.387,   3708.053,      0.000,   5412.270,            -0.,         19169.,      69007400.,      69007400.,-0.04,    F
 327,327,   1,  -1021.726,     -0.000,  11047.396,   3723.246,      0.000,   5428.490,            -0.,         19263.,      69347800.,      69347800.,-0.21,    F
 328,328,   1,   -992.522,     -0.000,  11077.787,   3737.400,      0.000,   5443.424,            -0.,         19352.,      69668488.,      69668488.,-0.39,    F
 329,329,   1,   -963.835,     -0.000,  11105.545,   3750.511,      0.000,   5457.063,            -0.,         19436.,      69969328.,      69969328.,-0.55,    F
 330,330,   1,   -935.676,     -0.000,  11130.660,   3762.573,      0.000,   5469.404,            -0.,         19514.,      70250216.,      70250216.,-0.72,    F
 331,331,   1,   -908.050,     -0.000,  11153.126,   3773.583,      0.000,   5480.444,            -0.,         19586.,      70511088.,      70511088.,-0.88,    F
 332,332,   1,   -880.969,     -0.000,  11172.931,   3783.537,      0.000,   5490.176,            -0.,         19653.,      70751832.,      70751832.,-1.04,    F
 333,333,   1,   -854.438,     -0.000,  11190.069,   3792.433,      0.000,   5498.597,            -0.,         19715.,      70972376.,      70972376.,-1.19,    F
 334,334,   1,   -828.466,     -0.000,  11204.539,   3800.267,      0.000,   5505.708,            -0.,         19770.,      71172640.,      71172640.,-1.34,    F
 335,335,   1,   -803.060,     -0.000,  11216.330,   3807.036,      0.000,   5511.501,            -0.,         19820.,      71352584.,      71352584.,-1.49,    F
 336,336,   1,   -778.229,     -0.000,  11225.448,   3812.739,      0.000,   5515.982,            -0.,         19864.,      71512144.,      71512144.,-1.63,    F
 337,337,   1,   -753.979,     -0.000,  11231.881,   3817.374,      0.000,   5519.143,            -0.,         19903.,      71651296.,      71651296.,-1.78,    F
 338,338,   1,   -730.318,     -0.000,  11235.612,   3820.933,      0.000,   5520.976,            -0.,         19936.,      71769888.,      71769888.,-1.91,    F
 339,339,   1,   -707.253,     -0.000,  11236.656,   3823.420,      0.000,   5521.490,            -0.,         19963.,      71867912.,      71867912.,-2.05,    F
 340,340,   1,   -684.789,     -0.000,  11235.020,   3824.837,      0.000,   5520.686,            -0.,         19985.,      71945416.,      71945416.,-2.18,    F
 341,341,   1,   -662.935,     -0.000,  11230.693,   3825.180,      0.000,   5518.560,            -0.,         20001.,      72002352.,      72002352.,-2.31,    F
 342,342,   1,   -641.697,     -0.000,  11223.668,   3824.445,      0.000,   5515.107,            -0.,         20011.,      72038616.,      72038616.,-2.43,    F
 343,343,   1,   -621.081,     -0.000,  11213.952,   3822.635,      0.000,   5510.333,            -0.,         20015.,      72054232.,      72054232.,-2.55,    F
 344,344,   1,   -601.092,     -0.000,  11201.543,   3819.749,      0.000,   5504.236,            -0.,         20014.,      72049176.,      72049176.,-2.67,    F
 345,345,   1,   -581.738,     -0.000,  11186.452,   3815.788,      0.000,   5496.820,            -0.,         20007.,      72023440.,      72023440.,-2.78,    F
 346,346,   1,   -563.023,     -0.000,  11168.685,   3810.756,      0.000,   5488.089,            -0.,         19994.,      71977088.,      71977088.,-2.89,    F
 347,347,   1,   -544.954,     -0.000,  11148.231,   3804.649,      0.000,   5478.039,            -0.,         19975.,      71910056.,      71910056.,-3.00,    F
 348,348,   1,   -527.535,     -0.000,  11125.115,   3797.475,      0.000,   5466.680,            -0.,         19951.,      71822400.,      71822400.,-3.10,    F
 349,349,   1,   -510.772,     -0.000,  11099.323,   3789.226,      0.000,   5454.006,            -0.,         19921.,      71714136.,      71714136.,-3.20,    F
 350,350,   1,   -494.669,     -0.000,  11070.878,   3779.914,      0.000,   5440.029,            -0.,         19885.,      71585272.,      71585272.,-3.29,    F
 351,351,   1,   -479.232,     -0.000,  11039.775,   3769.533,      0.000,   5424.746,            -0.,         19843.,      71435816.,      71435816.,-3.39,    F
 352,352,   1,   -464.465,     -0.000,  11006.031,   3758.092,      0.000,   5408.165,            -0.,         19796.,      71265856.,      71265856.,-3.47,    F
 353,353,   1,   -450.373,     -0.000,  10969.652,   3745.593,      0.000,   5390.288,            -0.,         19743.,      71075400.,      71075400.,-3.56,    F
 354,354,   1,   -436.959,     -0.000,  10930.648,   3732.037,      0.000,   5371.123,            -0.,         19685.,      70864552.,      70864552.,-3.63,    F
 355,355,   1,   -424.228,     -0.000,  10889.033,   3717.428,      0.000,   5350.674,            -0.,         19620.,      70633336.,      70633336.,-3.71,    F
 356,356,   1,   -412.183,     -0.000,  10844.814,   3701.772,      0.000,   5328.945,            -0.,         19550.,      70381800.,      70381800.,-3.78,    F
 357,357,   1,   -400.828,     -0.000,  10798.005,   3685.072,      0.000,   5305.944,            -0.,         19475.,      70110024.,      70110024.,-3.85,    F
 358,358,   1,   -390.166,     -0.000,  10748.616,   3667.332,      0.000,   5281.675,            -0.,         19394.,      69818088.,      69818088.,-3.91,    F
 359,359,   1,   -380.201,     -0.000,  10696.667,   3648.559,      0.000,   5256.148,            -0.,         19307.,      69506048.,      69506048.,-3.97,    F
 360,360,   1,   -370.936,     -0.000,  10642.165,   3628.756,      0.000,   5229.367,            -0.,         19215.,      69174040.,      69174040.,-4.03,    F
 361,361,   1,   -362.372,     -0.000,  10585.132,   3607.929,      0.000,   5201.342,            -0.,         19117.,      68822120.,      68822120.,-4.08,    F
 362,362,   1,   -354.513,     -0.000,  10525.581,   3586.085,      0.000,   5172.080,            -0.,         19014.,      68450376.,      68450376.,-4.12,    F
 363,363,   1,   -347.361,     -0.000,  10463.530,   3563.229,      0.000,   5141.589,            -0.,         18905.,      68058952.,      68058952.,-4.17,    F
 364,364,   1,   -340.918,     -0.000,  10398.994,   3539.367,      0.000,   5109.877,            -0.,         18791.,      67647920.,      67647920.,-4.21,    F
 365,365,   1,   -335.187,     -0.000,  10331.995,   3514.508,      0.000,   5076.955,            -0.,         18672.,      67217416.,      67217416.,-4.24,    F
 366,  1,   2,   -330.168,     -0.000,  10262.549,   3488.657,      0.000,   5042.831,            -0.,         18547.,      66767556.,      66767556.,-4.27,    F
