Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
 194,194,   1,   -206.410,     -0.000,   -193.450,     63.314,     72.612,   -181.463,             0.,          -449.,      -1617375.,      -1617375.,18.79,    F
 195,195,   1,   -206.281,     -0.000,   -190.132,     64.442,     71.638,   -178.351,             0.,          -443.,      -1593000.,      -1593000.,18.80,    F
 196,196,   1,   -206.123,     -0.000,   -186.735,     65.552,     70.644,   -175.164,             0.,          -436.,      -1568093.,      -1568093.,18.81,    F
 197,197,   1,   -205.936,     -0.000,   -183.259,     66.644,     69.631,   -171.903,             0.,          -429.,      -1542664.,      -1542664.,18.82,    F
 198,198,   1,   -205.721,     -0.000,   -179.705,     67.718,     68.599,   -168.570,             0.,          -421.,      -1516721.,      -1516721.,18.82,    F
 199,199,   1,   -205.478,     -0.000,   -176.075,     68.773,     67.549,   -165.165,             0.,          -414.,      -1490272.,      -1490272.,18.83,    F
 200,200,   1,   -205.206,     -0.000,   -172.370,     69.809,     66.481,   -161.689,             0.,          -406.,      -1463326.,      -1463326.,18.83,    F
 201,201,   1,   -204.906,     -0.000,   -168.591,     70.826,     65.395,   -158.144,             0.,          -399.,      -1435893.,      -1435893.,18.82,    F
 202,202,   1,   -204.577,     -0.000,   -164.739,     71.823,     64.291,   -154.531,             0.,          -391.,      -1407980.,      -1407980.,18.82,    F
 203,203,   1,   -204.221,     -0.000,   -160.815,     72.800,     63.169,   -150.850,             0.,          -383.,      -1379598.,      -1379598.,18.81,    F
 204,204,   1,   -203.836,     -0.000,   -156.821,     73.757,     62.031,   -147.104,             0.,          -375.,      -1350756.,      -1350756.,18.79,    F
 205,205,   1,   -203.424,     -0.000,   -152.759,     74.692,     60.875,   -143.293,             0.,          -367.,      -1321464.,      -1321464.,18.78,    F
 206,206,   1,   -202.983,     -0.000,   -148.628,     75.607,     59.703,   -139.419,             0.,          -359.,      -1291731.,      -1291731.,18.76,    F
 207,207,   1,   -202.515,     -0.000,   -144.431,     76.501,     58.515,   -135.482,             0.,          -350.,      -1261566.,      -1261566.,18.74,    F
 208,208,   1,   -202.020,     -0.000,   -140.169,     77.372,     57.311,   -131.484,             0.,          -342.,      -1230980.,      -1230980.,18.72,    F
 209,209,   1,   -201.497,     -0.000,   -135.844,     78.222,     56.091,   -127.426,             0.,          -333.,      -1199982.,      -1199982.,18.69,    F
 210,210,   1,   -200.947,     -0.000,   -131.455,     79.050,     54.856,   -123.310,             0.,          -325.,      -1168580.,      -1168580.,18.66,    F
 211,211,   1,   -200.369,     -0.000,   -127.006,     79.855,     53.606,   -119.137,             0.,          -316.,      -1136788.,      -1136788.,18.63,    F
 212,212,   1,   -199.765,     -0.000,   -122.498,     80.638,     52.341,   -114.907,             0.,          -307.,      -1104615.,      -1104615.,18.60,    F
 213,213,   1,   -199.134,     -0.000,   -117.931,     81.397,     51.062,   -110.623,             0.,          -298.,      -1072072.,      -1072072.,18.56,    F
 214,214,   1,   -198.477,     -0.000,   -113.307,     82.133,     49.768,   -106.286,             0.,          -289.,      -1039169.,      -1039169.,18.52,    F
 215,215,   1,   -197.793,     -0.000,   -108.628,     82.846,     48.462,   -101.897,             0.,          -279.,      -1005915.,      -1005915.,18.48,    F
 216,216,   1,   -197.084,     -0.000,   -103.895,     83.535,     47.141,    -97.458,             0.,          -270.,       -972322.,       -972322.,18.43,    F
 217,217,   1,   -196.348,     -0.000,    -99.110,     84.200,     45.808,    -92.969,             0.,          -261.,       -938401.,       -938401.,18.38,    F
 218,218,   1,   -195.587,     -0.000,    -94.274,     84.840,     44.463,    -88.433,             0.,          -251.,       -904161.,       -904161.,18.33,    F
 219,219,   1,   -194.800,     -0.000,    -89.389,     85.457,     43.105,    -83.850,             0.,          -242.,       -869614.,       -869614.,18.28,    F
 220,220,   1,   -193.988,     -0.000,    -84.455,     86.048,     41.735,    -79.222,             0.,          -232.,       -834772.,       -834772.,18.22,    F
 221,221,   1,   -193.150,     -0.000,    -79.476,     86.615,     40.354,    -74.551,             0.,          -222.,       -799644.,       -799644.,18.16,    F
 222,222,   1,   -192.289,     -0.000,    -74.451,     87.157,     38.962,    -69.838,             0.,          -212.,       -764243.,       -764243.,18.10,    F
 223,223,   1,   -191.402,     -0.000,    -69.383,     87.673,     37.558,    -65.084,             0.,          -202.,       -728578.,       -728578.,18.04,    F
 224,224,   1,   -190.492,     -0.000,    -64.274,     88.165,     36.145,    -60.291,             0.,          -192.,       -692662.,       -692662.,17.97,    F
 225,225,   1,   -189.557,     -0.000,    -59.124,     88.630,     34.721,    -55.461,             0.,          -182.,       -656506.,       -656506.,17.90,    F
 226,226,   1,   -188.599,     -0.000,    -53.936,     89.070,     33.288,    -50.594,             0.,          -172.,       -620120.,       -620120.,17.83,    F
 227,227,   1,   -187.617,     -0.000,    -48.710,     89.484,     31.846,    -45.692,             0.,          -162.,       -583516.,       -583516.,17.76,    F
 228,228,   1,   -186.612,     -0.000,    -43.450,     89.872,     30.395,    -40.758,             0.,          -152.,       -546705.,       -546705.,17.68,    F
 229,229,   1,   -185.585,     -0.000,    -38.156,     90.233,     28.936,    -35.792,             0.,          -142.,       -509702.,       -509702.,17.60,    F
 230,230,   1,   -184.535,     -0.000,    -32.830,     90.569,     27.468,    -30.795,             0.,          -131.,       -472515.,       -472515.,17.52,    F
 231,231,   1,   -183.462,     -0.000,    -27.473,     90.878,     25.993,    -25.770,             0.,          -121.,       -435156.,       -435156.,17.43,    F
 232,232,   1,   -182.368,     -0.000,    -22.087,     91.160,     24.511,    -20.719,             0.,          -110.,       -397638.,       -397638.,17.35,    F
 233,233,   1,   -181.252,     -0.000,    -16.675,     91.416,     23.022,    -15.641,             0.,          -100.,       -359973.,       -359973.,17.26,    F
 234,234,   1,   -180.115,     -0.000,    -11.236,     91.645,     21.527,    -10.540,             0.,           -89.,       -322169.,       -322169.,17.17,    F
 235,235,   1,   -178.958,     -0.000,     -5.774,     91.847,     20.025,     -5.416,             0.,           -79.,       -284243.,       -284243.,17.07,    F
 236,236,   1,   -177.779,     -0.000,     -0.290,     92.023,     18.519,     -0.272,             0.,           -68.,       -246202.,       -246202.,16.98,    F
 237,237,   1,   -176.581,     -0.000,      5.215,     92.171,     17.007,      4.892,             0.,           -58.,       -208060.,       -208060.,16.88,    F
 238,238,   1,   -175.362,     -0.000,     10.739,     92.292,     15.490,     10.073,             0.,           -47.,       -169828.,       -169828.,16.78,    F
 239,239,   1,   -174.124,     -0.000,     16.280,     92.386,     13.969,     15.271,             0.,           -37.,       -131518.,       -131518.,16.68,    F
 240,240,   1,   -172.867,     -0.000,     21.836,     92.453,     12.445,     20.483,             0.,           -26.,        -93143.,        -93143.,16.57,    F
 241,241,   1,   -171.591,     -0.000,     27.406,     92.493,     10.917,     25.708,             0.,           -15.,        -54715.,        -54715.,16.46,    F
 242,242,   1,   -170.297,     -0.000,     32.988,     92.506,      9.385,     30.944,             0.,            -5.,        -16243.,        -16243.,16.35,    F
 243,243,   1,   -168.985,     -0.000,     38.581,     92.491,      7.852,     36.191,            -0.,             6.,         22257.,         22257.,16.24,    F
 244,244,   1,   -167.656,     -0.000,     44.182,     92.449,      6.316,     41.445,            -0.,            17.,         60778.,         60778.,16.13,    F
 245,245,   1,   -166.309,     -0.000,     49.790,     92.380,      4.779,     46.705,            -0.,            28.,         99301.,         99301.,16.02,    F
 246,246,   1,   -164.945,     -0.000,     55.404,     92.284,      3.240,     51.971,            -0.,            38.,        137822.,        137822.,15.90,    F
 247,247,   1,   -163.565,     -0.000,     61.021,     92.160,      1.700,     57.240,            -0.,            49.,        176325.,        176325.,15.78,    F
 248,248,   1,   -162.169,     -0.000,     66.640,     92.009,      0.161,     62.511,            -0.,            60.,        214799.,        214799.,15.66,    F
 249,249,   1,   -160.757,     -0.000,     72.259,     91.831,     -1.379,     67.782,            -0.,            70.,        253232.,        253232.,15.53,    F
 250,250,   1,   -159.330,     -0.000,     77.876,     91.626,     -2.919,     73.051,            -0.,            81.,        291611.,        291611.,15.41,    F
 251,251,   1,   -157.889,     -0.000,     83.491,     91.394,     -4.457,     78.317,            -0.,            92.,        329926.,        329926.,15.28,    F
 252,252,   1,   -156.433,     -0.000,     89.100,     91.135,     -5.994,     83.579,            -0.,           102.,        368167.,        368167.,15.15,    F
 253,253,   1,   -154.963,     -0.000,     94.703,     90.848,     -7.530,     88.835,            -0.,           113.,        406319.,        406319.,15.02,    F
 254,254,   1,   -153.480,     -0.000,    100.297,     90.535,     -9.063,     94.082,            -0.,           123.,        444370.,        444370.,14.89,    F
 255,255,   1,   -151.984,     -0.000,    105.881,     90.195,    -10.593,     99.321,            -0.,           134.,        482310.,        482310.,14.76,    F
 256,256,   1,   -150.475,     -0.000,    111.454,     89.828,    -12.120,    104.548,            -0.,           144.,        520128.,        520128.,14.62,    F
 257,257,   1,   -148.954,     -0.000,    117.013,     89.434,    -13.644,    109.763,            -0.,           155.,        557812.,        557812.,14.49,    F
 258,258,   1,   -147.422,     -0.000,    122.557,     89.014,    -15.164,    114.963,            -0.,           165.,        595349.,        595349.,14.35,    F
 259,259,   1,   -145.878,     -0.000,    128.085,     88.568,    -16.679,    120.148,            -0.,           176.,        632730.,        632730.,14.21,    F
 260,260,   1,   -144.324,     -0.000,    133.594,     88.095,    -18.190,    125.316,            -0.,           186.,        669941.,        669941.,14.07,    F
 261,261,   1,   -142.759,     -0.000,    139.082,     87.596,    -19.696,    130.464,            -0.,           196.,        706971.,        706971.,13.92,    F
 262,262,   1,   -141.185,     -0.000,    144.549,     87.071,    -21.195,    135.593,            -0.,           207.,        743811.,        743811.,13.78,    F
 263,263,   1,   -139.601,     -0.000,    149.993,     86.519,    -22.689,    140.699,            -0.,           217.,        780448.,        780448.,13.63,    F
 264,264,   1,   -138.008,     -0.000,    155.411,     85.942,    -24.176,    145.782,            -0.,           227.,        816869.,        816869.,13.49,    F
 265,265,   1,   -136.407,     -0.000,    160.803,     85.340,    -25.656,    150.839,            -0.,           237.,        853067.,        853067.,13.34,    F
 266,266,   1,   -134.798,     -0.000,    166.167,     84.712,    -27.129,    155.870,            -0.,           247.,        889029.,        889029.,13.19,    F
 267,267,   1,   -133.181,     -0.000,    171.501,     84.059,    -28.593,    160.874,            -0.,           257.,        924744.,        924744.,13.04,    F
 268,268,   1,   -131.558,     -0.000,    176.803,     83.381,    -30.050,    165.847,            -0.,           267.,        960202.,        960202.,12.89,    F
 269,269,   1,   -129.928,     -0.000,    182.072,     82.677,    -31.498,    170.790,            -0.,           276.,        995390.,        995390.,12.74,    F
 270,270,   1,   -128.292,     -0.000,    187.306,     81.949,    -32.937,    175.700,            -0.,           286.,       1030299.,       1030299.,12.58,    F
 271,271,   1,   -126.650,     -0.000,    192.504,     81.197,    -34.366,    180.575,            -0.,           296.,       1064917.,       1064917.,12.43,    F
 272,272,   1,   -125.003,     -0.000,    197.664,     80.420,    -35.786,    185.416,            -0.,           305.,       1099236.,       1099236.,12.27,    F
 273,273,   1,   -123.352,     -0.000,    202.784,     79.620,    -37.195,    190.219,            -0.,           315.,       1133242.,       1133242.,12.12,    F
 274,274,   1,   -121.697,     -0.000,    207.864,     78.795,    -38.594,    194.984,            -0.,           324.,       1166928.,       1166928.,11.96,    F
 275,275,   1,   -120.038,     -0.000,    212.901,     77.947,    -39.982,    199.709,            -0.,           333.,       1200281.,       1200281.,11.80,    F
 276,276,   1,   -118.376,     -0.000,    217.894,     77.075,    -41.358,    204.393,            -0.,           343.,       1233295.,       1233295.,11.64,    F
 277,277,   1,   -116.712,     -0.000,    222.842,     76.180,    -42.722,    209.034,            -0.,           352.,       1265956.,       1265956.,11.48,    F
 278,278,   1,   -115.045,     -0.000,    227.742,     75.263,    -44.074,    213.631,            -0.,           361.,       1298256.,       1298256.,11.32,    F
 279,279,   1,   -113.377,     -0.000,    232.594,     74.323,    -45.413,    218.182,            -0.,           369.,       1330184.,       1330184.,11.16,    F
 280,280,   1,   -111.707,     -0.000,    237.397,     73.360,    -46.739,    222.687,            -0.,           378.,       1361731.,       1361731.,11.00,    F
 281,281,   1,   -110.038,     -0.000,    242.147,     72.376,    -48.052,    227.143,            -0.,           387.,       1392887.,       1392887.,10.84,    F
 282,282,   1,   -108.367,     -0.000,    246.845,     71.369,    -49.351,    231.550,            -0.,           395.,       1423643.,       1423643.,10.68,    F
 283,283,   1,   -106.698,     -0.000,    251.489,     70.341,    -50.636,    235.906,            -0.,           404.,       1453989.,       1453989.,10.52,    F
 284,284,   1,   -105.029,     -0.000,    256.077,     69.292,    -51.906,    240.210,            -0.,           412.,       1483917.,       1483917.,10.35,    F
 285,285,   1,   -103.361,     -0.000,    260.608,     68.223,    -53.161,    244.460,            -0.,           420.,       1513418.,       1513418.,10.19,    F
 286,286,   1,   -101.696,     -0.000,    265.081,     67.132,    -54.401,    248.656,            -0.,           428.,       1542480.,       1542480.,10.03,    F
 287,287,   1,   -100.032,     -0.000,    269.494,     66.021,    -55.625,    252.795,            -0.,           436.,       1571097.,       1571097., 9.86,    F
 288,288,   1,    -98.372,     -0.000,    273.846,     64.891,    -56.834,    256.878,            -0.,           444.,       1599261.,       1599261., 9.70,    F
 289,289,   1,    -96.715,     -0.000,    278.136,     63.740,    -58.026,    260.901,            -0.,           452.,       1626961.,       1626961., 9.54,    F
 290,290,   1,    -95.062,     -0.000,    282.362,     62.571,    -59.201,    264.865,            -0.,           459.,       1654190.,       1654190., 9.37,    F
 291,291,   1,    -93.413,     -0.000,    286.523,     61.382,    -60.360,    268.769,            -0.,           467.,       1680940.,       1680940., 9.21,    F
 292,292,   1,    -91.768,     -0.000,    290.617,     60.175,    -61.501,    272.610,            -0.,           474.,       1707201.,       1707201., 9.04,    F
 293,293,   1,    -90.130,     -0.000,    294.645,     58.950,    -62.624,    276.388,            -0.,           481.,       1732968.,       1732968., 8.88,    F
 294,294,   1,    -88.496,     -0.000,    298.604,     57.707,    -63.730,    280.101,            -0.,           488.,       1758230.,       1758230., 8.72,    F
 295,295,   1,    -86.870,     -0.000,    302.493,     56.446,    -64.817,    283.749,            -0.,           495.,       1782980.,       1782980., 8.55,    F
 296,296,   1,    -85.250,     -0.000,    306.311,     55.168,    -65.885,    287.331,            -0.,           502.,       1807212.,       1807212., 8.39,    F
 297,297,   1,    -83.637,     -0.000,    310.057,     53.873,    -66.935,    290.845,            -0.,           509.,       1830920.,       1830920., 8.23,    F
 298,298,   1,    -82.031,     -0.000,    313.730,     52.562,    -67.965,    294.290,            -0.,           515.,       1854095.,       1854095., 8.06,    F
 299,299,   1,    -80.434,     -0.000,    317.328,     51.235,    -68.976,    297.665,            -0.,           521.,       1876730.,       1876730., 7.90,    F
 300,300,   1,    -78.846,     -0.000,    320.851,     49.892,    -69.967,    300.970,            -0.,           527.,       1898816.,       1898816., 7.74,    F
 301,301,   1,    -77.267,     -0.000,    324.298,     48.534,    -70.937,    304.203,            -0.,           533.,       1920349.,       1920349., 7.58,    F
 302,302,   1,    -75.697,     -0.000,    327.667,     47.162,    -71.888,    307.363,            -0.,           539.,       1941323.,       1941323., 7.42,    F
 303,303,   1,    -74.138,     -0.000,    330.957,     45.774,    -72.817,    310.450,            -0.,           545.,       1961728.,       1961728., 7.25,    F
 304,304,   1,    -72.589,     -0.000,    334.168,     44.373,    -73.726,    313.462,            -0.,           550.,       1981562.,       1981562., 7.10,    F
 305,305,   1,    -71.050,     -0.000,    337.298,     42.958,    -74.614,    316.398,            -0.,           556.,       2000817.,       2000817., 6.94,    F
 306,306,   1,    -69.524,     -0.000,    340.347,     41.530,    -75.480,    319.258,            -0.,           561.,       2019486.,       2019486., 6.78,    F
 307,307,   1,    -68.009,     -0.000,    343.314,     40.089,    -76.324,    322.041,            -0.,           566.,       2037566.,       2037566., 6.62,    F
 308,308,   1,    -66.506,     -0.000,    346.197,     38.635,    -77.147,    324.746,            -0.,           571.,       2055049.,       2055049., 6.46,    F
 309,309,   1,    -65.017,     -0.000,    348.997,     37.170,    -77.947,    327.371,            -0.,           576.,       2071931.,       2071931., 6.31,    F
 310,310,   1,    -63.540,     -0.000,    351.711,     35.693,    -78.725,    329.918,            -0.,           580.,       2088207.,       2088207., 6.15,    F
 311,311,   1,    -62.077,     -0.000,    354.340,     34.205,    -79.481,    332.383,            -0.,           584.,       2103872.,       2103872., 6.00,    F
 312,312,   1,    -60.629,     -0.000,    356.881,     32.706,    -80.213,    334.768,            -0.,           589.,       2118920.,       2118920., 5.84,    F
 313,313,   1,    -59.194,     -0.000,    359.336,     31.197,    -80.923,    337.070,            -0.,           593.,       2133347.,       2133347., 5.69,    F
 314,314,   1,    -57.775,     -0.000,    361.703,     29.678,    -81.609,    339.290,            -0.,           596.,       2147149.,       2147149., 5.54,    F
 315,315,   1,    -56.371,     -0.000,    363.981,     28.150,    -82.271,    341.427,            -0.,           600.,       2160324.,       2160324., 5.39,    F
 316,316,   1,    -54.983,     -0.000,    366.169,     26.613,    -82.910,    343.480,            -0.,           604.,       2172864.,       2172864., 5.24,    F
 317,317,   1,    -53.611,     -0.000,    368.267,     25.068,    -83.526,    345.448,            -0.,           607.,       2184765.,       2184765., 5.09,    F
 318,318,   1,    -52.256,     -0.000,    370.274,     23.515,    -84.117,    347.331,            -0.,           610.,       2196027.,       2196027., 4.95,    F
 319,319,   1,    -50.917,     -0.000,    372.191,     21.954,    -84.684,    349.128,            -0.,           613.,       2206645.,       2206645., 4.80,    F
 320,320,   1,    -49.596,     -0.000,    374.015,     20.386,    -85.227,    350.839,            -0.,           616.,       2216614.,       2216614., 4.66,    F
 321,321,   1,    -48.293,     -0.000,    375.746,     18.811,    -85.745,    352.464,            -0.,           618.,       2225934.,       2225934., 4.51,    F
 322,322,   1,    -47.008,     -0.000,    377.385,     17.231,    -86.238,    354.001,            -0.,           621.,       2234599.,       2234599., 4.37,    F
 323,323,   1,    -45.742,     -0.000,    378.930,     15.644,    -86.707,    355.450,            -0.,           623.,       2242609.,       2242609., 4.23,    F
 324,324,   1,    -44.494,     -0.000,    380.381,     14.053,    -87.151,    356.811,            -0.,           625.,       2249960.,       2249960., 4.10,    F
 325,325,   1,    -43.266,     -0.000,    381.738,     12.456,    -87.570,    358.084,            -0.,           627.,       2256650.,       2256650., 3.96,    F
 326,326,   1,    -42.058,     -0.000,    383.000,     10.856,    -87.964,    359.268,            -0.,           629.,       2262678.,       2262678., 3.82,    F
 327,327,   1,    -40.869,     -0.000,    384.166,      9.251,    -88.332,    360.362,            -0.,           630.,       2268039.,       2268039., 3.69,    F
 328,328,   1,    -39.701,     -0.000,    385.237,      7.643,    -88.675,    361.367,            -0.,           631.,       2272735.,       2272735., 3.56,    F
 329,329,   1,    -38.553,     -0.000,    386.213,      6.033,    -88.992,    362.281,            -0.,           632.,       2276763.,       2276763., 3.43,    F
 330,330,   1,    -37.427,     -0.000,    387.092,      4.419,    -89.284,    363.106,            -0.,           633.,       2280120.,       2280120., 3.30,    F
 331,331,   1,    -36.322,     -0.000,    387.874,      2.804,    -89.551,    363.840,            -0.,           634.,       2282808.,       2282808., 3.17,    F
 332,332,   1,    -35.239,     -0.000,    388.560,      1.188,    -89.792,    364.483,            -0.,           635.,       2284824.,       2284824., 3.05,    F
 333,333,   1,    -34.178,     -0.000,    389.149,     -0.429,    -90.006,    365.035,            -0.,           635.,       2286168.,       2286168., 2.93,    F
 334,334,   1,    -33.139,     -0.000,    389.640,     -2.047,    -90.195,    365.497,            -0.,           635.,       2286840.,       2286840., 2.80,    F
 335,335,   1,    -32.122,     -0.000,    390.035,     -3.665,    -90.358,    365.867,            -0.,           635.,       2286839.,       2286839., 2.69,    F
 336,336,   1,    -31.129,     -0.000,    390.332,     -5.283,    -90.496,    366.146,            -0.,           635.,       2286165.,       2286165., 2.57,    F
 337,337,   1,    -30.159,     -0.000,    390.532,     -6.899,    -90.607,    366.333,            -0.,           635.,       2284819.,       2284819., 2.45,    F
 338,338,   1,    -29.213,     -0.000,    390.634,     -8.514,    -90.692,    366.428,            -0.,           634.,       2282799.,       2282799., 2.34,    F
 339,339,   1,    -28.290,     -0.000,    390.638,    -10.128,    -90.751,    366.433,            -0.,           633.,       2280108.,       2280108., 2.23,    F
 340,340,   1,    -27.392,     -0.000,    390.545,    -11.739,    -90.785,    366.345,            -0.,           632.,       2276744.,       2276744., 2.12,    F
 341,341,   1,    -26.517,     -0.000,    390.354,    -13.347,    -90.792,    366.166,            -0.,           631.,       2272712.,       2272712., 2.01,    F
 342,342,   1,    -25.668,     -0.000,    390.066,    -14.951,    -90.773,    365.896,            -0.,           630.,       2268009.,       2268009., 1.91,    F
 343,343,   1,    -24.843,     -0.000,    389.680,    -16.552,    -90.728,    365.534,            -0.,           629.,       2262639.,       2262639., 1.81,    F
 344,344,   1,    -24.044,     -0.000,    389.197,    -18.149,    -90.657,    365.081,            -0.,           627.,       2256603.,       2256603., 1.71,    F
 345,345,   1,    -23.270,     -0.000,    388.617,    -19.741,    -90.560,    364.537,            -0.,           625.,       2249902.,       2249902., 1.61,    F
 346,346,   1,    -22.521,     -0.000,    387.940,    -21.328,    -90.437,    363.902,            -0.,           623.,       2242538.,       2242538., 1.51,    F
 347,347,   1,    -21.798,     -0.000,    387.166,    -22.909,    -90.288,    363.176,            -0.,           621.,       2234514.,       2234514., 1.42,    F
 348,348,   1,    -21.101,     -0.000,    386.295,    -24.484,    -90.113,    362.359,            -0.,           618.,       2225831.,       2225831., 1.33,    F
 349,349,   1,    -20.431,     -0.000,    385.328,    -26.053,    -89.913,    361.452,            -0.,           616.,       2216493.,       2216493., 1.24,    F
 350,350,   1,    -19.787,     -0.000,    384.265,    -27.614,    -89.687,    360.454,            -0.,           613.,       2206502.,       2206502., 1.15,    F
 351,351,   1,    -19.169,     -0.000,    383.106,    -29.168,    -89.435,    359.367,            -0.,           610.,       2195860.,       2195860., 1.07,    F
 352,352,   1,    -18.579,     -0.000,    381.852,    -30.714,    -89.157,    358.191,            -0.,           607.,       2184571.,       2184571., 0.99,    F
 353,353,   1,    -18.015,     -0.000,    380.502,    -32.251,    -88.854,    356.925,            -0.,           604.,       2172638.,       2172638., 0.91,    F
 354,354,   1,    -17.478,     -0.000,    379.058,    -33.780,    -88.526,    355.570,            -0.,           600.,       2160064.,       2160064., 0.83,    F
 355,355,   1,    -16.969,     -0.000,    377.519,    -35.299,    -88.172,    354.127,            -0.,           596.,       2146854.,       2146854., 0.76,    F
 356,356,   1,    -16.487,     -0.000,    375.887,    -36.809,    -87.793,    352.596,            -0.,           593.,       2133011.,       2133011., 0.69,    F
 357,357,   1,    -16.033,     -0.000,    374.161,    -38.308,    -87.389,    350.977,            -0.,           588.,       2118540.,       2118540., 0.62,    F
 358,358,   1,    -15.607,     -0.000,    372.343,    -39.796,    -86.960,    349.271,            -0.,           584.,       2103444.,       2103444., 0.55,    F
 359,359,   1,    -15.208,     -0.000,    370.432,    -41.274,    -86.506,    347.479,            -0.,           580.,       2087728.,       2087728., 0.49,    F
 360,360,   1,    -14.837,     -0.000,    368.430,    -42.740,    -86.027,    345.601,            -0.,           575.,       2071395.,       2071395., 0.43,    F
 361,361,   1,    -14.495,     -0.000,    366.336,    -44.194,    -85.524,    343.637,            -0.,           571.,       2054452.,       2054452., 0.37,    F
 362,362,   1,    -14.181,     -0.000,    364.152,    -45.636,    -84.996,    341.588,            -0.,           566.,       2036905.,       2036905., 0.31,    F
 363,363,   1,    -13.894,     -0.000,    361.878,    -47.064,    -84.444,    339.455,            -0.,           561.,       2018756.,       2018756., 0.26,    F
 364,364,   1,    -13.637,     -0.000,    359.515,    -48.480,    -83.868,    337.238,            -0.,           556.,       2000011.,       2000011., 0.21,    F
 365,365,   1,    -13.407,     -0.000,    357.063,    -49.882,    -83.268,    334.938,            -0.,           550.,       1980677.,       1980677., 0.16,    F
 366,  1,   2,    -13.207,     -0.000,    354.524,    -51.270,    -82.645,    332.556,            -0.,           545.,       1960758.,       1960758., 0.12,    F
 367,  2,   2,    -13.035,     -0.000,    351.897,    -52.643,    -81.998,    330.092,            -0.,           539.,       1940261.,       1940261., 0.07,    F
 368,  3,   2,    -12.891,     -0.000,    349.184,    -54.001,    -81.327,    327.547,            -0.,           533.,       1919192.,       1919192., 0.03,    F
 369,  4,   2,    -12.776,     -0.000,    346.386,    -55.345,    -80.633,    324.922,            -0.,           527.,       1897557.,       1897557.,-0.00,    F
 370,  5,   2,    -12.690,     -0.000,    343.503,    -56.672,    -79.917,    322.218,            -0.,           521.,       1875362.,       1875362.,-0.04,    F
 371,  6,   2,    -12.632,     -0.000,    340.536,    -57.983,    -79.177,    319.435,            -0.,           515.,       1852614.,       1852614.,-0.07,    F
 372,  7,   2,    -12.604,     -0.000,    337.486,    -59.278,    -78.416,    316.574,            -0.,           508.,       1829320.,       1829320.,-0.10,    F
 373,  8,   2,    -12.604,     -0.000,    334.354,    -60.556,    -77.631,    313.636,            -0.,           502.,       1805486.,       1805486.,-0.12,    F
 374,  9,   2,    -12.632,     -0.000,    331.141,    -61.817,    -76.825,    310.622,            -0.,           495.,       1781118.,       1781118.,-0.15,    F
 375, 10,   2,    -12.690,     -0.000,    327.848,    -63.060,    -75.997,    307.533,            -0.,           488.,       1756226.,       1756226.,-0.17,    F
 376, 11,   2,    -12.776,     -0.000,    324.476,    -64.286,    -75.148,    304.370,            -0.,           481.,       1730816.,       1730816.,-0.18,    F
 377, 12,   2,    -12.891,     -0.000,    321.025,    -65.493,    -74.277,    301.133,            -0.,           474.,       1704894.,       1704894.,-0.20,    F
 378, 13,   2,    -13.035,     -0.000,    317.498,    -66.681,    -73.385,    297.824,            -0.,           466.,       1678470.,       1678470.,-0.21,    F
 379, 14,   2,    -13.207,     -0.000,    313.894,    -67.850,    -72.473,    294.444,            -0.,           459.,       1651551.,       1651551.,-0.22,    F
 380, 15,   2,    -13.407,     -0.000,    310.215,    -69.000,    -71.539,    290.993,            -0.,           451.,       1624145.,       1624145.,-0.23,    F
 381, 16,   2,    -13.637,     -0.000,    306.462,    -70.130,    -70.586,    287.473,            -0.,           443.,       1596259.,       1596259.,-0.23,    F
 382, 17,   2,    -13.894,     -0.000,    302.637,    -71.240,    -69.613,    283.884,            -0.,           436.,       1567902.,       1567902.,-0.23,    F
 383, 18,   2,    -14.181,     -0.000,    298.739,    -72.330,    -68.620,    280.228,            -0.,           428.,       1539083.,       1539083.,-0.23,    F
 384, 19,   2,    -14.495,     -0.000,    294.771,    -73.399,    -67.608,    276.506,            -0.,           419.,       1509810.,       1509810.,-0.22,    F
 385, 20,   2,    -14.837,     -0.000,    290.733,    -74.447,    -66.576,    272.719,            -0.,           411.,       1480091.,       1480091.,-0.22,    F
 386, 21,   2,    -15.208,     -0.000,    286.628,    -75.474,    -65.526,    268.867,            -0.,           403.,       1449935.,       1449935.,-0.20,    F
 387, 22,   2,    -15.607,     -0.000,    282.455,    -76.479,    -64.458,    264.953,            -0.,           394.,       1419352.,       1419352.,-0.19,    F
 388, 23,   2,    -16.033,     -0.000,    278.217,    -77.462,    -63.371,    260.977,            -0.,           386.,       1388350.,       1388350.,-0.17,    F
 389, 24,   2,    -16.487,     -0.000,    273.913,    -78.423,    -62.267,    256.941,            -0.,           377.,       1356939.,       1356939.,-0.16,    F
 390, 25,   2,    -16.969,     -0.000,    269.547,    -79.362,    -61.145,    252.845,            -0.,           368.,       1325127.,       1325127.,-0.13,    F
 391, 26,   2,    -17.478,     -0.000,    265.119,    -80.277,    -60.006,    248.691,            -0.,           359.,       1292924.,       1292924.,-0.11,    F
 392, 27,   2,    -18.015,     -0.000,    260.630,    -81.170,    -58.850,    244.480,            -0.,           350.,       1260340.,       1260340.,-0.08,    F
