Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 552,187,   2, 3500.00,    0.00,    4.95,   19.98,   21.98,   21.95,   12.49,   12.54
 553,188,   2, 3500.00,    0.00,    4.95,   19.99,   21.99,   21.97,   12.59,   12.65
 554,189,   2, 3500.00,    0.00,    4.95,   20.00,   22.00,   21.98,   12.69,   12.75
 555,190,   2, 3500.00,    0.00,    4.95,   20.00,   22.00,   21.99,   12.80,   12.85
 556,191,   2, 3500.00,    0.00,    4.95,   20.00,   22.00,   21.99,   12.90,   12.95
 557,192,   2, 3500.00,    0.00,    4.95,   19.99,   22.00,   22.00,   13.00,   13.05
 558,193,   2, 3500.00,    0.00,    4.95,   19.98,   21.99,   21.99,   13.10,   13.15
 559,194,   2, 3500.00,    0.00,    4.95,   19.97,   21.98,   21.99,   13.20,   13.25
 560,195,   2, 3500.00,    0.00,    4.95,   19.95,   21.96,   21.98,   13.29,   13.34
 561,196,   2, 3500.00,    0.00,    4.95,   19.93,   21.94,   21.97,   13.39,   13.44
 562,197,   2, 3500.00,    0.00,    4.95,   19.91,   21.92,   21.95,   13.48,   13.53
 563,198,   2, 3500.00,    0.00,    4.95,   19.88,   21.90,   21.93,   13.58,   13.63
 564,199,   2, 3500.00,    0.00,    4.95,   19.85,   21.87,   21.91,   13.67,   13.72
 565,200,   2, 3500.00,    0.00,    4.95,   19.82,   21.83,   21.88,   13.76,   13.81
 566,201,   2, 3500.00,    0.00,    4.95,   19.78,   21.80,   21.85,   13.85,   13.90
 567,202,   2, 3500.00,    0.00,    4.95,   19.73,   21.76,   21.81,   13.94,   13.99
 568,203,   2, 3500.00,    0.00,    4.95,   19.69,   21.71,   21.77,   14.03,   14.07
 569,204,   2, 3500.00,    0.00,    4.95,   19.64,   21.66,   21.73,   14.12,   14.16
 570,205,   2, 3500.00,    0.00,    4.95,   19.59,   21.61,   21.68,   14.20,   14.24
 571,206,   2, 3500.00,    0.00,    4.95,   19.53,   21.56,   21.64,   14.28,   14.33
 572,207,   2, 3500.00,    0.00,    4.95,   19.47,   21.50,   21.58,   14.37,   14.41
 573,208,   2, 3500.00,    0.00,    4.95,   19.40,   21.44,   21.53,   14.45,   14.49
 574,209,   2, 3500.00,    0.00,    4.95,   19.34,   21.37,   21.47,   14.53,   14.57
 575,210,   2, 3500.00,    0.00,    4.95,   19.27,   21.30,   21.40,   14.61,   14.65
 576,211,   2, 3500.00,    0.00,    4.95,   19.19,   21.23,   21.33,   14.68,   14.72
 577,212,   2, 3500.00,    0.00,    4.95,   19.11,   21.15,   21.26,   14.76,   14.80
 578,213,   2, 3500.00,    0.00,    4.95,   19.03,   21.07,   21.19,   14.83,   14.87
 579,214,   2, 3500.00,    0.00,    4.95,   18.95,   20.99,   21.11,   14.91,   14.94
 580,215,   2, 3500.00,    0.00,    4.95,   18.86,   20.90,   21.03,   14.98,   15.01
 581,216,   2, 3500.00,    0.00,    4.95,   18.77,   20.81,   20.94,   15.05,   15.08
 582,217,   2, 3500.00,    0.00,    4.95,   18.67,   20.72,   20.86,   15.11,   15.15
 583,218,   2, 3500.00,    0.00,    4.95,   18.58,   20.62,   20.77,   15.18,   15.21
 584,219,   2, 3500.00,    0.00,    4.95,   18.47,   20.53,   20.67,   15.24,   15.28
 585,220,   2, 3500.00,    0.00,    4.95,   18.37,   20.42,   20.57,   15.31,   15.34
 586,221,   2, 3500.00,    0.00,    4.95,   18.26,   20.32,   20.47,   15.37,   15.40
 587,222,   2, 3500.00,    0.00,    4.95,   18.15,   20.21,   20.37,   15.43,   15.46
 588,223,   2, 3500.00,    0.00,    4.95,   18.04,   20.09,   20.26,   15.49,   15.51
 589,224,   2, 3500.00,    0.00,    4.95,   17.92,   19.98,   20.15,   15.54,   15.57
 590,225,   2, 3500.00,    0.00,    4.95,   17.80,   19.86,   20.03,   15.60,   15.62
 591,226,   2, 3500.00,    0.00,    4.95,   17.68,   19.74,   19.92,   15.65,   15.68
 592,227,   2, 3500.00,    0.00,    4.95,   17.55,   19.61,   19.80,   15.70,   15.73
 593,228,   2, 3500.00,    0.00,    4.95,   17.42,   19.48,   19.67,   15.75,   15.77
 594,229,   2, 3500.00,    0.00,    4.95,   17.29,   19.35,   19.55,   15.80,   15.82
 595,230,   2, 3500.00,    0.00,    4.95,   17.15,   19.22,   19.42,   15.84,   15.86
 596,231,   2, 3500.00,    0.00,    4.95,   17.01,   19.08,   19.28,   15.89,   15.91
 597,232,   2, 3500.00,    0.00,    4.95,   16.87,   18.94,   19.15,   15.93,   15.95
 598,233,   2, 3500.00,    0.00,    4.95,   16.73,   18.80,   19.01,   15.97,   15.99
 599,234,   2, 3500.00,    0.00,    4.95,   16.58,   18.66,   18.87,   16.01,   16.02
 600,235,   2, 3500.00,    0.00,    4.95,   16.43,   18.51,   18.73,   16.04,   16.06
 601,236,   2, 3500.00,    0.00,    4.95,   16.28,   18.36,   18.58,   16.08,   16.09
 602,237,   2, 3500.00,    0.00,    4.95,   16.13,   18.20,   18.43,   16.11,   16.12
 603,238,   2, 3500.00,    0.00,    4.95,   15.97,   18.05,   18.28,   16.14,   16.15
 604,239,   2, 3500.00,    0.00,    4.95,   15.81,   17.89,   18.12,   16.17,   16.18
 605,240,   2, 3500.00,    0.00,    4.95,   15.65,   17.73,   17.97,   16.20,   16.21
 606,241,   2, 3500.00,    0.00,    4.95,   15.48,   17.57,   17.81,   16.22,   16.23
 607,242,   2, 3500.00,    0.00,    4.95,   15.32,   17.40,   17.65,   16.24,   16.25
 608,243,   2, 3500.00,    0.00,    4.95,   15.15,   17.23,   17.48,   16.26,   16.27
 609,244,   2, 3500.00,    0.00,    4.95,   14.98,   17.06,   17.32,   16.28,   16.29
 610,245,   2, 3500.00,    0.00,    4.95,   14.80,   16.89,   17.15,   16.30,   16.31
 611,246,   2, 3500.00,    0.00,    4.95,   14.63,   16.72,   16.98,   16.32,   16.32
 612,247,   2, 3500.00,    0.00,    4.95,   14.45,   16.54,   16.80,   16.33,   16.33
 613,248,   2, 3500.00,    0.00,    4.95,   14.27,   16.36,   16.63,   16.34,   16.34
 614,249,   2, 3500.00,    0.00,    4.95,   14.09,   16.18,   16.45,   16.35,   16.35
 615,250,   2, 3500.00,    0.00,    4.95,   13.90,   16.00,   16.27,   16.36,   16.36
 616,251,   2, 3500.00,    0.00,    4.95,   13.72,   15.81,   16.09,   16.36,   16.36
 617,252,   2, 3500.00,    0.00,    4.95,   13.53,   15.63,   15.90,   16.37,   16.37
 618,253,   2, 3500.00,    0.00,    4.95,   13.34,   15.44,   15.72,   16.37,   16.37
 619,254,   2, 3500.00,    0.00,    4.95,   13.15,   15.25,   15.53,   16.37,   16.36
 620,255,   2, 3500.00,    0.00,    4.95,   12.96,   15.05,   15.34,   16.36,   16.36
 621,256,   2, 3500.00,    0.00,    4.95,   12.76,   14.86,   15.15,   16.36,   16.36
 622,257,   2, 3500.00,    0.00,    4.95,   12.57,   14.67,   14.96,   16.35,   16.35
 623,258,   2, 3500.00,    0.00,    4.95,   12.37,   14.47,   14.76,   16.34,   16.34
 624,259,   2, 3500.00,    0.00,    4.95,   12.17,   14.27,   14.57,   16.33,   16.33
 625,260,   2, 3500.00,    0.00,    4.95,   11.97,   14.07,   14.37,   16.32,   16.31
 626,261,   2, 3500.00,    0.00,    4.95,   11.77,   13.87,   14.17,   16.31,   16.30
 627,262,   2, 3500.00,    0.00,    4.95,   11.57,   13.67,   13.97,   16.29,   16.28
 628,263,   2, 3500.00,    0.00,    4.95,   11.36,   13.46,   13.77,   16.27,   16.26
 629,264,   2, 3500.00,    0.00,    4.95,   11.16,   13.26,   13.57,   16.25,   16.24
 630,265,   2, 3500.00,    0.00,    4.95,   10.95,   13.05,   13.36,   16.23,   16.22
 631,266,   2, 3500.00,    0.00,    4.95,   10.74,   12.85,   13.16,   16.21,   16.19
 632,267,   2, 3500.00,    0.00,    4.95,   10.54,   12.64,   12.95,   16.18,   16.16
 633,268,   2, 3500.00,    0.00,    4.95,   10.33,   12.43,   12.74,   16.15,   16.14
 634,269,   2, 3500.00,    0.00,    4.95,   10.12,   12.22,   12.53,   16.12,   16.10
 635,270,   2, 3500.00,    0.00,    4.95,    9.91,   12.01,   12.33,   16.09,   16.07
 636,271,   2, 3500.00,    0.00,    4.95,    9.69,   11.80,   12.12,   16.06,   16.04
 637,272,   2, 3500.00,    0.00,    4.95,    9.48,   11.59,   11.90,   16.02,   16.00
 638,273,   2, 3500.00,    0.00,    4.95,    9.27,   11.38,   11.69,   15.98,   15.96
 639,274,   2, 3500.00,    0.00,    4.95,    9.06,   11.16,   11.48,   15.94,   15.92
 640,275,   2, 3500.00,    0.00,    4.95,    8.84,   10.95,   11.27,   15.90,   15.88
 641,276,   2, 3500.00,    0.00,    4.95,    8.63,   10.74,   11.06,   15.86,   15.84
 642,277,   2, 3500.00,    0.00,    4.95,    8.41,   10.52,   10.84,   15.81,   15.79
 643,278,   2, 3500.00,    0.00,    4.95,    8.20,   10.31,   10.63,   15.77,   15.74
 644,279,   2, 3500.00,    0.00,    4.95,    7.98,   10.09,   10.41,   15.72,   15.69
 645,280,   2, 3500.00,    0.00,    4.95,    7.77,    9.88,   10.20,   15.67,   15.64
 646,281,   2, 3500.00,    0.00,    4.95,    7.55,    9.66,    9.98,   15.62,   15.59
 647,282,   2, 3500.00,    0.00,    4.95,    7.34,    9.45,    9.77,   15.56,   15.53
 648,283,   2, 3500.00,    0.00,    4.95,    7.12,    9.23,    9.55,   15.51,   15.48
 649,284,   2, 3500.00,    0.00,    4.95,    6.91,    9.02,    9.34,   15.45,   15.42
 650,285,   2, 3500.00,    0.00,    4.95,    6.69,    8.80,    9.12,   15.39,   15.36
 651,286,   2, 3500.00,    0.00,    4.95,    6.48,    8.59,    8.91,   15.33,   15.30
 652,287,   2, 3500.00,    0.00,    4.95,    6.26,    8.37,    8.69,   15.27,   15.23
 653,288,   2, 3500.00,    0.00,    4.95,    6.05,    8.16,    8.48,   15.20,   15.17
 654,289,   2, 3500.00,    0.00,    4.95,    5.84,    7.94,    8.27,   15.14,   15.10
 655,290,   2, 3500.00,    0.00,    4.95,    5.62,    7.73,    8.05,   15.07,   15.04
 656,291,   2, 3500.00,    0.00,    4.95,    5.41,    7.52,    7.84,   15.00,   14.97
 657,292,   2, 3500.00,    0.00,    4.95,    5.20,    7.31,    7.62,   14.93,   14.89
 658,293,   2, 3500.00,    0.00,    4.95,    4.99,    7.09,    7.41,   14.86,   14.82
 659,294,   2, 3500.00,    0.00,    4.95,    4.78,    6.88,    7.20,   14.79,   14.75
 660,295,   2, 3500.00,    0.00,    4.95,    4.57,    6.67,    6.99,   14.71,   14.67
 661,296,   2, 3500.00,    0.00,    4.95,    4.36,    6.46,    6.78,   14.64,   14.59
 662,297,   2, 3500.00,    0.00,    4.95,    4.15,    6.26,    6.57,   14.56,   14.52
 663,298,   2, 3500.00,    0.00,    4.95,    3.95,    6.05,    6.36,   14.48,   14.44
 664,299,   2, 3500.00,    0.00,    4.95,    3.74,    5.84,    6.15,   14.40,   14.35
 665,300,   2, 3500.00,    0.00,    4.95,    3.54,    5.64,    5.95,   14.31,   14.27
 666,301,   2, 3500.00,    0.00,    4.95,    3.33,    5.43,    5.74,   14.23,   14.19
 667,302,   2, 3500.00,    0.00,    4.95,    3.13,    5.23,    5.54,   14.15,   14.10
 668,303,   2, 3500.00,    0.00,    4.95,    2.93,    5.03,    5.33,   14.06,   14.01
 669,304,   2, 3500.00,    0.00,    4.95,    2.73,    4.83,    5.13,   13.97,   13.93
 670,305,   2, 3500.00,    0.00,    4.95,    2.53,    4.63,    4.93,   13.88,   13.84
 671,306,   2, 3500.00,    0.00,    4.95,    2.33,    4.43,    4.73,   13.79,   13.75
 672,307,   2, 3500.00,    0.00,    4.95,    2.14,    4.24,    4.53,   13.70,   13.65
 673,308,   2, 3500.00,    0.00,    4.95,    1.95,    4.04,    4.34,   13.61,   13.56
 674,309,   2, 3500.00,    0.00,    4.95,    1.75,    3.85,    4.14,   13.52,   13.47
 675,310,   2, 3500.00,    0.00,    4.95,    1.56,    3.66,    3.95,   13.42,   13.37
 676,311,   2, 3500.00,    0.00,    4.95,    1.37,    3.47,    3.76,   13.33,   13.27
 677,312,   2, 3500.00,    0.00,    4.95,    1.19,    3.28,    3.56,   13.23,   13.18
 678,313,   2, 3500.00,    0.00,    4.95,    1.00,    3.10,    3.38,   13.13,   13.08
 679,314,   2, 3500.00,    0.00,    4.95,    0.82,    2.91,    3.19,   13.03,   12.98
 680,315,   2, 3500.00,    0.00,    4.95,    0.64,    2.73,    3.01,   12.93,   12.88
 681,316,   2, 3500.00,    0.00,    4.95,    0.46,    2.55,    2.82,   12.83,   12.78
 682,317,   2, 3500.00,    0.00,    4.95,    0.28,    2.37,    2.64,   12.73,   12.67
 683,318,   2, 3500.00,    0.00,    4.95,    0.11,    2.20,    2.46,   12.63,   12.57
 684,319,   2, 3500.00,    0.00,    4.95,   -0.06,    2.02,    2.29,   12.52,   12.47
 685,320,   2, 3500.00,    0.00,    4.95,   -0.23,    1.85,    2.11,   12.42,   12.36
 686,321,   2, 3500.00,    0.00,    4.95,   -0.40,    1.68,    1.94,   12.31,   12.26
 687,322,   2, 3500.00,    0.00,    4.95,   -0.57,    1.52,    1.77,   12.21,   12.15
 688,323,   2, 3500.00,    0.00,    4.95,   -0.73,    1.35,    1.60,   12.10,   12.04
 689,324,   2, 3500.00,    0.00,    4.95,   -0.89,    1.19,    1.44,   11.99,   11.93
 690,325,   2, 3500.00,    0.00,    4.95,   -1.05,    1.03,    1.27,   11.88,   11.83
 691,326,   2, 3500.00,    0.00,    4.95,   -1.20,    0.87,    1.11,   11.77,   11.72
 692,327,   2, 3500.00,    0.00,    4.95,   -1.36,    0.72,    0.95,   11.66,   11.61
 693,328,   2, 3500.00,    0.00,    4.95,   -1.51,    0.57,    0.80,   11.55,   11.50
 694,329,   2, 3500.00,    0.00,    4.95,   -1.66,    0.42,    0.64,   11.44,   11.39
 695,330,   2, 3500.00,    0.00,    4.95,   -1.80,    0.27,    0.49,   11.33,   11.27
 696,331,   2, 3500.00,    0.00,    4.95,   -1.94,    0.13,    0.35,   11.22,   11.16
 697,332,   2, 3500.00,    0.00,    4.95,   -2.08,   -0.01,    0.20,   11.11,   11.05
 698,333,   2, 3500.00,    0.00,    4.95,   -2.22,   -0.15,    0.06,   11.00,   10.94
 699,334,   2, 3500.00,    0.00,    4.95,   -2.35,   -0.29,   -0.08,   10.88,   10.82
 700,335,   2, 3500.00,    0.00,    4.95,   -2.48,   -0.42,   -0.22,   10.77,   10.71
 701,336,   2, 3500.00,    0.00,    4.95,   -2.61,   -0.55,   -0.35,   10.66,   10.60
 702,337,   2, 3500.00,    0.00,    4.95,   -2.74,   -0.68,   -0.48,   10.54,   10.48
 703,338,   2, 3500.00,    0.00,    4.95,   -2.86,   -0.80,   -0.61,   10.43,   10.37
 704,339,   2, 3500.00,    0.00,    4.95,   -2.98,   -0.92,   -0.73,   10.31,   10.25
 705,340,   2, 3500.00,    0.00,    4.95,   -3.09,   -1.04,   -0.86,   10.20,   10.14
 706,341,   2, 3500.00,    0.00,    4.95,   -3.21,   -1.15,   -0.98,   10.08,   10.02
 707,342,   2, 3500.00,    0.00,    4.95,   -3.32,   -1.26,   -1.09,    9.97,    9.91
 708,343,   2, 3500.00,    0.00,    4.95,   -3.42,   -1.37,   -1.20,    9.85,    9.79
 709,344,   2, 3500.00,    0.00,    4.95,   -3.53,   -1.47,   -1.31,    9.74,    9.68
 710,345,   2, 3500.00,    0.00,    4.95,   -3.63,   -1.58,   -1.42,    9.62,    9.56
 711,346,   2, 3500.00,    0.00,    4.95,   -3.72,   -1.67,   -1.52,    9.51,    9.45
 712,347,   2, 3500.00,    0.00,    4.95,   -3.81,   -1.77,   -1.62,    9.39,    9.33
 713,348,   2, 3500.00,    0.00,    4.95,   -3.90,   -1.86,   -1.72,    9.28,    9.22
 714,349,   2, 3500.00,    0.00,    4.95,   -3.99,   -1.95,   -1.81,    9.16,    9.10
 715,350,   2, 3500.00,    0.00,    4.95,   -4.07,   -2.03,   -1.90,    9.05,    8.99
 716,351,   2, 3500.00,    0.00,    4.95,   -4.15,   -2.11,   -1.99,    8.93,    8.88
 717,352,   2, 3500.00,    0.00,    4.95,   -4.23,   -2.19,   -2.07,    8.82,    8.76
 718,353,   2, 3500.00,    0.00,    4.95,   -4.30,   -2.27,   -2.15,    8.71,    8.65
 719,354,   2, 3500.00,    0.00,    4.95,   -4.37,   -2.34,   -2.23,    8.59,    8.53
 720,355,   2, 3500.00,    0.00,    4.95,   -4.44,   -2.40,   -2.30,    8.48,    8.42
 721,356,   2, 3500.00,    0.00,    4.95,   -4.50,   -2.47,   -2.37,    8.37,    8.31
 722,357,   2, 3500.00,    0.00,    4.95,   -4.56,   -2.53,   -2.43,    8.25,    8.20
 723,358,   2, 3500.00,    0.00,    4.95,   -4.61,   -2.59,   -2.50,    8.14,    8.08
 724,359,   2, 3500.00,    0.00,    4.95,   -4.66,   -2.64,   -2.55,    8.03,    7.97
 725,360,   2, 3500.00,    0.00,    4.95,   -4.71,   -2.69,   -2.61,    7.92,    7.86
 726,361,   2, 3500.00,    0.00,    4.95,   -4.76,   -2.73,   -2.66,    7.81,    7.75
 727,362,   2, 3500.00,    0.00,    4.95,   -4.80,   -2.78,   -2.71,    7.70,    7.64
 728,363,   2, 3500.00,    0.00,    4.95,   -4.83,   -2.81,   -2.75,    7.59,    7.53
 729,364,   2, 3500.00,    0.00,    4.95,   -4.87,   -2.85,   -2.79,    7.48,    7.42
 730,365,   2, 3500.00,    0.00,    4.95,   -4.90,   -2.88,   -2.83,    7.37,    7.31
