Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 570,205,   2,  110.00,    0.00,    3.89,   19.59,   11.64,    9.50,   14.70,   14.74
 571,206,   2,  110.00,    0.00,    3.89,   19.53,   11.77,    9.50,   14.77,   14.81
 572,207,   2,  110.00,    0.00,    3.89,   19.47,   11.90,    9.50,   14.84,   14.88
 573,208,   2,  110.00,    0.00,    3.89,   19.40,   12.03,    9.50,   14.91,   14.95
 574,209,   2,  110.00,    0.00,    3.89,   19.34,   12.16,    9.50,   14.98,   15.02
 575,210,   2,  110.00,    0.00,    3.89,   19.27,   12.29,    9.50,   15.05,   15.08
 576,211,   2,  110.00,    0.00,    3.89,   19.19,   12.42,    9.50,   15.11,   15.15
 577,212,   2,  110.00,    0.00,    3.89,   19.11,   12.55,    9.50,   15.18,   15.21
 578,213,   2,  110.00,    0.00,    3.89,   19.03,   12.67,    9.50,   15.24,   15.27
 579,214,   2,  110.00,    0.00,    3.89,   18.95,   12.80,    9.50,   15.30,   15.33
 580,215,   2,  110.00,    0.00,    3.89,   18.86,   12.92,    9.50,   15.35,   15.38
 581,216,   2,  110.00,    0.00,    3.89,   18.77,   13.05,    9.50,   15.41,   15.44
 582,217,   2,  110.00,    0.00,    3.89,   18.67,   13.17,    9.50,   15.46,   15.49
 583,218,   2,  110.00,    0.00,    3.89,   18.58,   13.29,    9.50,   15.52,   15.54
 584,219,   2,  110.00,    0.00,    3.89,   18.47,   13.41,    9.50,   15.57,   15.59
 585,220,   2,  110.00,    0.00,    3.89,   18.37,   13.53,    9.50,   15.62,   15.64
 586,221,   2,  110.00,    0.00,    3.89,   18.26,   13.65,    9.50,   15.66,   15.69
 587,222,   2,  110.00,    0.00,    3.89,   18.15,   13.76,    9.50,   15.71,   15.73
 588,223,   2,  110.00,    0.00,    3.89,   18.04,   13.88,    9.50,   15.75,   15.77
 589,224,   2,  110.00,    0.00,    3.89,   17.92,   13.99,    9.50,   15.79,   15.81
 590,225,   2,  110.00,    0.00,    3.89,   17.80,   14.11,    9.50,   15.83,   15.85
 591,226,   2,  110.00,    0.00,    3.89,   17.68,   14.22,    9.50,   15.87,   15.88
 592,227,   2,  110.00,    0.00,    3.89,   17.55,   14.33,    9.50,   15.90,   15.92
 593,228,   2,  110.00,    0.00,    3.89,   17.42,   14.44,    9.50,   15.93,   15.95
 594,229,   2,  110.00,    0.00,    3.89,   17.29,   14.54,    9.50,   15.97,   15.98
 595,230,   2,  110.00,    0.00,    3.89,   17.15,   14.65,    9.50,   16.00,   16.01
 596,231,   2,  110.00,    0.00,    3.89,   17.01,   14.75,    9.50,   16.02,   16.04
 597,232,   2,  110.00,    0.00,    3.89,   16.87,   14.86,    9.50,   16.05,   16.06
 598,233,   2,  110.00,    0.00,    3.89,   16.73,   14.96,    9.50,   16.07,   16.08
 599,234,   2,  110.00,    0.00,    3.89,   16.58,   15.06,    9.50,   16.09,   16.10
 600,235,   2,  110.00,    0.00,    3.89,   16.43,   15.15,    9.50,   16.11,   16.12
 601,236,   2,  110.00,    0.00,    3.89,   16.28,   15.25,    9.50,   16.13,   16.14
 602,237,   2,  110.00,    0.00,    3.89,   16.13,   15.35,    9.50,   16.14,   16.15
 603,238,   2,  110.00,    0.00,    3.89,   15.97,   15.44,    9.50,   16.16,   16.16
 604,239,   2,  110.00,    0.00,    3.89,   15.81,   15.53,    9.50,   16.17,   16.17
 605,240,   2,  110.00,    0.00,    3.89,   15.65,   15.62,    9.50,   16.18,   16.18
 606,241,   2,  110.00,    0.00,    3.89,   15.48,   15.70,    9.50,   16.18,   16.19
 607,242,   2,  110.00,    0.00,    3.89,   15.32,   15.79,    9.50,   16.19,   16.19
 608,243,   2,  110.00,    0.00,    3.89,   15.15,   15.87,    9.50,   16.19,   16.19
 609,244,   2,  110.00,    0.00,    3.89,   14.98,   15.96,    9.50,   16.19,   16.19
 610,245,   2,  110.00,    0.00,    3.89,   14.80,   16.04,    9.50,   16.19,   16.19
 611,246,   2,  110.00,    0.00,    3.89,   14.63,   16.11,    9.50,   16.19,   16.19
 612,247,   2,  110.00,    0.00,    3.89,   14.45,   16.19,    9.50,   16.18,   16.18
 613,248,   2,  110.00,    0.00,    3.89,   14.27,   16.26,    9.50,   16.18,   16.17
 614,249,   2,  110.00,    0.00,    3.89,   14.09,   16.33,    9.50,   16.17,   16.16
 615,250,   2,  110.00,    0.00,    3.89,   13.90,   16.40,    9.50,   16.16,   16.15
 616,251,   2,  110.00,    0.00,    3.89,   13.72,   16.47,    9.50,   16.14,   16.13
 617,252,   2,  110.00,    0.00,    3.89,   13.53,   16.54,    9.50,   16.13,   16.12
 618,253,   2,  110.00,    0.00,    3.89,   13.34,   16.60,    9.50,   16.11,   16.10
 619,254,   2,  110.00,    0.00,    3.89,   13.15,   16.66,    9.50,   16.09,   16.08
 620,255,   2,  110.00,    0.00,    3.89,   12.96,   16.72,    9.50,   16.07,   16.06
 621,256,   2,  110.00,    0.00,    3.89,   12.76,   16.78,    9.50,   16.05,   16.03
 622,257,   2,  110.00,    0.00,    3.89,   12.57,   16.84,    9.50,   16.02,   16.01
 623,258,   2,  110.00,    0.00,    3.89,   12.37,   16.89,    9.50,   15.99,   15.98
 624,259,   2,  110.00,    0.00,    3.89,   12.17,   16.94,    9.50,   15.96,   15.95
 625,260,   2,  110.00,    0.00,    3.89,   11.97,   16.99,    9.50,   15.93,   15.91
 626,261,   2,  110.00,    0.00,    3.89,   11.77,   17.03,    9.50,   15.90,   15.88
 627,262,   2,  110.00,    0.00,    3.89,   11.57,   17.08,    9.50,   15.86,   15.84
 628,263,   2,  110.00,    0.00,    3.89,   11.36,   17.12,    9.50,   15.83,   15.81
 629,264,   2,  110.00,    0.00,    3.89,   11.16,   17.16,    9.50,   15.79,   15.76
 630,265,   2,  110.00,    0.00,    3.89,   10.95,   17.20,    9.50,   15.75,   15.72
 631,266,   2,  110.00,    0.00,    3.89,   10.74,   17.23,    9.50,   15.70,   15.68
 632,267,   2,  110.00,    0.00,    3.89,   10.54,   17.27,    9.50,   15.66,   15.63
 633,268,   2,  110.00,    0.00,    3.89,   10.33,   17.30,    9.50,   15.61,   15.59
 634,269,   2,  110.00,    0.00,    3.89,   10.12,   17.32,    9.50,   15.56,   15.54
 635,270,   2,  110.00,    0.00,    3.89,    9.91,   17.35,    9.50,   15.51,   15.48
 636,271,   2,  110.00,    0.00,    3.89,    9.69,   17.37,    9.50,   15.46,   15.43
 637,272,   2,  110.00,    0.00,    3.89,    9.48,   17.39,    9.50,   15.40,   15.38
 638,273,   2,  110.00,    0.00,    3.89,    9.27,   17.41,    9.50,   15.35,   15.32
 639,274,   2,  110.00,    0.00,    3.89,    9.06,   17.43,    9.50,   15.29,   15.26
 640,275,   2,  110.00,    0.00,    3.89,    8.84,   17.44,    9.50,   15.23,   15.20
 641,276,   2,  110.00,    0.00,    3.89,    8.63,   17.46,    9.50,   15.17,   15.14
 642,277,   2,  110.00,    0.00,    3.89,    8.41,   17.47,    9.50,   15.11,   15.07
 643,278,   2,  110.00,    0.00,    3.89,    8.20,   17.47,    9.50,   15.04,   15.01
 644,279,   2,  110.00,    0.00,    3.89,    7.98,   17.48,    9.50,   14.98,   14.94
 645,280,   2,  110.00,    0.00,    3.89,    7.77,   17.48,    9.50,   14.91,   14.87
 646,281,   2,  110.00,    0.00,    3.89,    7.55,   17.48,    9.50,   14.84,   14.80
 647,282,   2,  110.00,    0.00,    3.89,    7.34,   17.48,    9.50,   14.77,   14.73
 648,283,   2,  110.00,    0.00,    3.89,    7.12,   17.47,    9.50,   14.69,   14.65
 649,284,   2,  110.00,    0.00,    3.89,    6.91,   17.47,    9.50,   14.62,   14.58
 650,285,   2,  110.00,    0.00,    3.89,    6.69,   17.46,    9.50,   14.54,   14.50
 651,286,   2,  110.00,    0.00,    3.89,    6.48,   17.44,    9.50,   14.46,   14.42
 652,287,   2,  110.00,    0.00,    3.89,    6.26,   17.43,    9.50,   14.38,   14.34
 653,288,   2,  110.00,    0.00,    3.89,    6.05,   17.41,    9.50,   14.30,   14.26
 654,289,   2,  110.00,    0.00,    3.89,    5.84,   17.39,    9.50,   14.22,   14.18
 655,290,   2,  110.00,    0.00,    3.89,    5.62,   17.37,    9.50,   14.14,   14.09
 656,291,   2,  110.00,    0.00,    3.89,    5.41,   17.35,    9.50,   14.05,   14.01
 657,292,   2,  110.00,    0.00,    3.89,    5.20,   17.32,    9.50,   13.97,   13.92
 658,293,   2,  110.00,    0.00,    3.89,    4.99,   17.30,    9.50,   13.88,   13.83
 659,294,   2,  110.00,    0.00,    3.89,    4.78,   17.27,    9.50,   13.79,   13.74
 660,295,   2,  110.00,    0.00,    3.89,    4.57,   17.23,    9.50,   13.70,   13.65
 661,296,   2,  110.00,    0.00,    3.89,    4.36,   17.20,    9.50,   13.61,   13.56
 662,297,   2,  110.00,    0.00,    3.89,    4.15,   17.16,    9.50,   13.51,   13.46
 663,298,   2,  110.00,    0.00,    3.89,    3.95,   17.12,    9.50,   13.42,   13.37
 664,299,   2,  110.00,    0.00,    3.89,    3.74,   17.08,    9.50,   13.32,   13.27
 665,300,   2,  110.00,    0.00,    3.89,    3.54,   17.03,    9.50,   13.23,   13.17
 666,301,   2,  110.00,    0.00,    3.89,    3.33,   16.99,    9.50,   13.13,   13.08
 667,302,   2,  110.00,    0.00,    3.89,    3.13,   16.94,    9.50,   13.03,   12.98
 668,303,   2,  110.00,    0.00,    3.89,    2.93,   16.89,    9.50,   12.93,   12.87
 669,304,   2,  110.00,    0.00,    3.89,    2.73,   16.84,    9.50,   12.83,   12.77
 670,305,   2,  110.00,    0.00,    3.89,    2.53,   16.78,    9.50,   12.72,   12.67
 671,306,   2,  110.00,    0.00,    3.89,    2.33,   16.72,    9.50,   12.62,   12.57
 672,307,   2,  110.00,    0.00,    3.89,    2.14,   16.66,    9.50,   12.52,   12.46
 673,308,   2,  110.00,    0.00,    3.89,    1.95,   16.60,    9.50,   12.41,   12.35
 674,309,   2,  110.00,    0.00,    3.89,    1.75,   16.54,    9.50,   12.30,   12.25
 675,310,   2,  110.00,    0.00,    3.89,    1.56,   16.47,    9.50,   12.20,   12.14
 676,311,   2,  110.00,    0.00,    3.89,    1.37,   16.40,    9.50,   12.09,   12.03
 677,312,   2,  110.00,    0.00,    3.89,    1.19,   16.33,    9.50,   11.98,   11.92
 678,313,   2,  110.00,    0.00,    3.89,    1.00,   16.26,    9.50,   11.87,   11.81
 679,314,   2,  110.00,    0.00,    3.89,    0.82,   16.19,    9.50,   11.76,   11.70
 680,315,   2,  110.00,    0.00,    3.89,    0.64,   16.11,    9.50,   11.65,   11.59
 681,316,   2,  110.00,    0.00,    3.89,    0.46,   16.04,    9.50,   11.54,   11.48
 682,317,   2,  110.00,    0.00,    3.89,    0.28,   15.96,    9.50,   11.42,   11.36
 683,318,   2,  110.00,    0.00,    3.89,    0.11,   15.87,    9.50,   11.31,   11.25
 684,319,   2,  110.00,    0.00,    3.89,   -0.06,   15.79,    9.50,   11.20,   11.14
 685,320,   2,  110.00,    0.00,    3.89,   -0.23,   15.70,    9.50,   11.08,   11.02
 686,321,   2,  110.00,    0.00,    3.89,   -0.40,   15.62,    9.50,   10.97,   10.91
 687,322,   2,  110.00,    0.00,    3.89,   -0.57,   15.53,    9.50,   10.85,   10.79
 688,323,   2,  110.00,    0.00,    3.89,   -0.73,   15.44,    9.50,   10.74,   10.68
 689,324,   2,  110.00,    0.00,    3.89,   -0.89,   15.35,    9.50,   10.62,   10.56
 690,325,   2,  110.00,    0.00,    3.89,   -1.05,   15.25,    9.50,   10.50,   10.44
 691,326,   2,  110.00,    0.00,    3.89,   -1.20,   15.15,    9.50,   10.39,   10.32
 692,327,   2,  110.00,    0.00,    3.89,   -1.36,   15.06,    9.50,   10.27,   10.21
 693,328,   2,  110.00,    0.00,    3.89,   -1.51,   14.96,    9.50,   10.15,   10.09
 694,329,   2,  110.00,    0.00,    3.89,   -1.66,   14.86,    9.50,   10.03,    9.97
 695,330,   2,  110.00,    0.00,    3.89,   -1.80,   14.75,    9.50,    9.91,    9.85
 696,331,   2,  110.00,    0.00,    3.89,   -1.94,   14.65,    9.50,    9.80,    9.73
 697,332,   2,  110.00,    0.00,    3.89,   -2.08,   14.54,    9.50,    9.68,    9.62
 698,333,   2,  110.00,    0.00,    3.89,   -2.22,   14.44,    9.50,    9.56,    9.50
 699,334,   2,  110.00,    0.00,    3.89,   -2.35,   14.33,    9.50,    9.44,    9.38
 700,335,   2,  110.00,    0.00,    3.89,   -2.48,   14.22,    9.50,    9.32,    9.26
 701,336,   2,  110.00,    0.00,    3.89,   -2.61,   14.11,    9.50,    9.20,    9.14
 702,337,   2,  110.00,    0.00,    3.89,   -2.74,   13.99,    9.50,    9.08,    9.02
 703,338,   2,  110.00,    0.00,    3.89,   -2.86,   13.88,    9.50,    8.97,    8.90
 704,339,   2,  110.00,    0.00,    3.89,   -2.98,   13.76,    9.50,    8.85,    8.79
 705,340,   2,  110.00,    0.00,    3.89,   -3.09,   13.65,    9.50,    8.73,    8.67
 706,341,   2,  110.00,    0.00,    3.89,   -3.21,   13.53,    9.50,    8.61,    8.55
 707,342,   2,  110.00,    0.00,    3.89,   -3.32,   13.41,    9.50,    8.49,    8.43
 708,343,   2,  110.00,    0.00,    3.89,   -3.42,   13.29,    9.50,    8.38,    8.31
 709,344,   2,  110.00,    0.00,    3.89,   -3.53,   13.17,    9.50,    8.26,    8.20
 710,345,   2,  110.00,    0.00,    3.89,   -3.63,   13.05,    9.50,    8.14,    8.08
 711,346,   2,  110.00,    0.00,    3.89,   -3.72,   12.92,    9.50,    8.02,    7.96
 712,347,   2,  110.00,    0.00,    3.89,   -3.81,   12.80,    9.50,    7.91,    7.85
 713,348,   2,  110.00,    0.00,    3.89,   -3.90,   12.67,    9.50,    7.79,    7.73
 714,349,   2,  110.00,    0.00,    3.89,   -3.99,   12.55,    9.50,    7.68,    7.62
 715,350,   2,  110.00,    0.00,    3.89,   -4.07,   12.42,    9.50,    7.56,    7.50
 716,351,   2,  110.00,    0.00,    3.89,   -4.15,   12.29,    9.50,    7.45,    7.39
 717,352,   2,  110.00,    0.00,    3.89,   -4.23,   12.16,    9.50,    7.33,    7.27
 718,353,   2,  110.00,    0.00,    3.89,   -4.30,   12.03,    9.50,    7.22,    7.16
 719,354,   2,  110.00,    0.00,    3.89,   -4.37,   11.90,    9.50,    7.11,    7.05
 720,355,   2,  110.00,    0.00,    3.89,   -4.44,   11.77,    9.50,    6.99,    6.94
 721,356,   2,  110.00,    0.00,    3.89,   -4.50,   11.64,    9.50,    6.88,    6.82
 722,357,   2,  110.00,    0.00,    3.89,   -4.56,   11.50,    9.50,    6.77,    6.71
 723,358,   2,  110.00,    0.00,    3.89,   -4.61,   11.37,    9.50,    6.66,    6.60
 724,359,   2,  110.00,    0.00,    3.89,   -4.66,   11.24,    9.50,    6.55,    6.50
 725,360,   2,  110.00,    0.00,    3.89,   -4.71,   11.10,    9.50,    6.44,    6.39
 726,361,   2,  110.00,    0.00,    3.89,   -4.76,   10.97,    9.50,    6.34,    6.28
 727,362,   2,  110.00,    0.00,    3.89,   -4.80,   10.83,    9.50,    6.23,    6.17
 728,363,   2,  110.00,    0.00,    3.89,   -4.83,   10.70,    9.50,    6.12,    6.07
 729,364,   2,  110.00,    0.00,    3.89,   -4.87,   10.56,    9.50,    6.02,    5.96
 730,365,   2,  110.00,    0.00,    3.89,   -4.90,   10.43,    9.50,    5.91,    5.86
