Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
 185,185,   1,  -5208.591,     -0.000,  -5629.927,   1276.062,    393.116,  -1106.017,             0.,        -10327.,     -37177632.,     -37177632.,20.41,    F
 186,186,   1,  -5211.855,     -0.000,  -5581.042,   1301.470,    387.475,  -1096.413,             0.,        -10252.,     -36906300.,     -36906300.,20.43,    F
 187,187,   1,  -5214.394,     -0.000,  -5529.535,   1326.682,    381.770,  -1086.295,             0.,        -10173.,     -36621936.,     -36621936.,20.45,    F
 188,188,   1,  -5216.208,     -0.000,  -5475.424,   1351.690,    376.002,  -1075.664,             0.,        -10090.,     -36324640.,     -36324640.,20.47,    F
 189,189,   1,  -5217.297,     -0.000,  -5418.729,   1376.485,    370.173,  -1064.526,             0.,        -10004.,     -36014532.,     -36014532.,20.48,    F
 190,190,   1,  -5217.660,     -0.000,  -5359.470,   1401.058,    364.284,  -1052.885,             0.,         -9914.,     -35691716.,     -35691716.,20.49,    F
 191,191,   1,  -5217.297,     -0.000,  -5297.667,   1425.401,    358.336,  -1040.743,             0.,         -9821.,     -35356304.,     -35356304.,20.50,    F
 192,192,   1,  -5216.208,     -0.000,  -5233.340,   1449.505,    352.331,  -1028.106,             0.,         -9725.,     -35008420.,     -35008420.,20.51,    F
 193,193,   1,  -5214.394,     -0.000,  -5166.516,   1473.361,    346.270,  -1014.978,             0.,         -9624.,     -34648184.,     -34648184.,20.51,    F
 194,194,   1,  -5211.855,     -0.000,  -5097.215,   1496.961,    340.155,  -1001.364,             0.,         -9521.,     -34275748.,     -34275748.,20.50,    F
 195,195,   1,  -5208.591,     -0.000,  -5025.462,   1520.297,    333.986,   -987.268,             0.,         -9414.,     -33891212.,     -33891212.,20.50,    F
 196,196,   1,  -5204.604,     -0.000,  -4951.280,   1543.360,    327.766,   -972.694,             0.,         -9304.,     -33494718.,     -33494718.,20.49,    F
 197,197,   1,  -5199.896,     -0.000,  -4874.697,   1566.143,    321.496,   -957.650,             0.,         -9191.,     -33086414.,     -33086414.,20.48,    F
 198,198,   1,  -5194.467,     -0.000,  -4795.738,   1588.637,    315.178,   -942.138,             0.,         -9074.,     -32666434.,     -32666434.,20.46,    F
 199,199,   1,  -5188.318,     -0.000,  -4714.429,   1610.833,    308.812,   -926.164,             0.,         -8954.,     -32234926.,     -32234926.,20.45,    F
 200,200,   1,  -5181.453,     -0.000,  -4630.794,   1632.726,    302.401,   -909.734,             0.,         -8831.,     -31792018.,     -31792018.,20.43,    F
 201,201,   1,  -5173.872,     -0.000,  -4544.867,   1654.306,    295.947,   -892.853,             0.,         -8705.,     -31337890.,     -31337890.,20.40,    F
 202,202,   1,  -5165.578,     -0.000,  -4456.670,   1675.567,    289.450,   -875.527,             0.,         -8576.,     -30872666.,     -30872666.,20.37,    F
 203,203,   1,  -5156.574,     -0.000,  -4366.240,   1696.500,    282.912,   -857.761,             0.,         -8443.,     -30396542.,     -30396542.,20.34,    F
 204,204,   1,  -5146.862,     -0.000,  -4273.599,   1717.099,    276.336,   -839.562,             0.,         -8308.,     -29909638.,     -29909638.,20.31,    F
 205,205,   1,  -5136.445,     -0.000,  -4178.782,   1737.356,    269.721,   -820.935,             0.,         -8170.,     -29412128.,     -29412128.,20.28,    F
 206,206,   1,  -5125.326,     -0.000,  -4081.818,   1757.262,    263.071,   -801.886,             0.,         -8029.,     -28904176.,     -28904176.,20.24,    F
 207,207,   1,  -5113.509,     -0.000,  -3982.742,   1776.813,    256.387,   -782.422,             0.,         -7885.,     -28385978.,     -28385978.,20.19,    F
 208,208,   1,  -5100.997,     -0.000,  -3881.583,   1796.000,    249.671,   -762.549,             0.,         -7738.,     -27857680.,     -27857680.,20.15,    F
 209,209,   1,  -5087.792,     -0.000,  -3778.373,   1814.818,    242.924,   -742.273,             0.,         -7589.,     -27319442.,     -27319442.,20.10,    F
 210,210,   1,  -5073.901,     -0.000,  -3673.148,   1833.258,    236.147,   -721.601,             0.,         -7437.,     -26771464.,     -26771464.,20.05,    F
 211,211,   1,  -5059.327,     -0.000,  -3565.942,   1851.314,    229.343,   -700.540,             0.,         -7282.,     -26213938.,     -26213938.,20.00,    F
 212,212,   1,  -5044.074,     -0.000,  -3456.783,   1868.983,    222.514,   -679.096,             0.,         -7124.,     -25646998.,     -25646998.,19.94,    F
 213,213,   1,  -5028.146,     -0.000,  -3345.712,   1886.255,    215.661,   -657.276,             0.,         -6964.,     -25070842.,     -25070842.,19.88,    F
 214,214,   1,  -5011.548,     -0.000,  -3232.767,   1903.123,    208.786,   -635.087,             0.,         -6802.,     -24485704.,     -24485704.,19.82,    F
 215,215,   1,  -4994.285,     -0.000,  -3117.980,   1919.583,    201.890,   -612.537,             0.,         -6637.,     -23891734.,     -23891734.,19.75,    F
 216,216,   1,  -4976.363,     -0.000,  -3001.392,   1935.628,    194.976,   -589.633,             0.,         -6469.,     -23289150.,     -23289150.,19.68,    F
 217,217,   1,  -4957.786,     -0.000,  -2883.037,   1951.253,    188.044,   -566.382,             0.,         -6299.,     -22678130.,     -22678130.,19.61,    F
 218,218,   1,  -4938.561,     -0.000,  -2762.950,   1966.452,    181.098,   -542.790,             0.,         -6127.,     -22058870.,     -22058870.,19.53,    F
 219,219,   1,  -4918.692,     -0.000,  -2641.173,   1981.220,    174.138,   -518.867,             0.,         -5953.,     -21431570.,     -21431570.,19.46,    F
 220,220,   1,  -4898.186,     -0.000,  -2517.744,   1995.551,    167.166,   -494.619,             0.,         -5777.,     -20796430.,     -20796430.,19.38,    F
 221,221,   1,  -4877.048,     -0.000,  -2392.701,   2009.439,    160.185,   -470.054,             0.,         -5598.,     -20153656.,     -20153656.,19.29,    F
 222,222,   1,  -4855.286,     -0.000,  -2266.086,   2022.880,    153.196,   -445.180,             0.,         -5418.,     -19503466.,     -19503466.,19.21,    F
 223,223,   1,  -4832.905,     -0.000,  -2137.932,   2035.870,    146.201,   -420.003,             0.,         -5235.,     -18846030.,     -18846030.,19.12,    F
 224,224,   1,  -4809.913,     -0.000,  -2008.290,   2048.402,    139.201,   -394.535,             0.,         -5050.,     -18181614.,     -18181614.,19.03,    F
 225,225,   1,  -4786.314,     -0.000,  -1877.192,   2060.472,    132.199,   -368.780,             0.,         -4864.,     -17510382.,     -17510382.,18.94,    F
 226,226,   1,  -4762.118,     -0.000,  -1744.682,   2072.076,    125.196,   -342.748,             0.,         -4676.,     -16832566.,     -16832566.,18.84,    F
 227,227,   1,  -4737.331,     -0.000,  -1610.803,   2083.209,    118.195,   -316.447,             0.,         -4486.,     -16148381.,     -16148381.,18.74,    F
 228,228,   1,  -4711.960,     -0.000,  -1475.596,   2093.867,    111.196,   -289.886,             0.,         -4294.,     -15458049.,     -15458049.,18.64,    F
 229,229,   1,  -4686.014,     -0.000,  -1339.106,   2104.046,    104.202,   -263.072,             0.,         -4100.,     -14761785.,     -14761785.,18.54,    F
 230,230,   1,  -4659.499,     -0.000,  -1201.372,   2113.743,     97.214,   -236.013,             0.,         -3906.,     -14059813.,     -14059813.,18.43,    F
 231,231,   1,  -4632.423,     -0.000,  -1062.436,   2122.952,     90.235,   -208.719,             0.,         -3709.,     -13352333.,     -13352333.,18.32,    F
 232,232,   1,  -4604.795,     -0.000,   -922.344,   2131.672,     83.267,   -181.197,             0.,         -3511.,     -12639587.,     -12639587.,18.21,    F
 233,233,   1,  -4576.624,     -0.000,   -781.141,   2139.898,     76.310,   -153.458,             0.,         -3312.,     -11921809.,     -11921809.,18.09,    F
 234,234,   1,  -4547.915,     -0.000,   -638.867,   2147.626,     69.367,   -125.507,             0.,         -3111.,     -11199200.,     -11199200.,17.98,    F
 235,235,   1,  -4518.680,     -0.000,   -495.574,   2154.854,     62.440,    -97.357,             0.,         -2909.,     -10472029.,     -10472029.,17.86,    F
 236,236,   1,  -4488.925,     -0.000,   -351.297,   2161.578,     55.530,    -69.013,             0.,         -2706.,      -9740479.,      -9740479.,17.74,    F
 237,237,   1,  -4458.661,     -0.000,   -206.087,   2167.796,     48.640,    -40.486,             0.,         -2501.,      -9004805.,      -9004805.,17.62,    F
 238,238,   1,  -4427.895,     -0.000,    -59.986,   2173.506,     41.771,    -11.785,             0.,         -2296.,      -8265230.,      -8265230.,17.49,    F
 239,239,   1,  -4396.637,     -0.000,     86.959,   2178.703,     34.925,     17.083,             0.,         -2089.,      -7521980.,      -7521980.,17.36,    F
 240,240,   1,  -4364.898,     -0.000,    234.702,   2183.388,     28.104,     46.108,             0.,         -1882.,      -6775308.,      -6775308.,17.23,    F
 241,241,   1,  -4332.684,     -0.000,    383.198,   2187.556,     21.310,     75.280,             0.,         -1674.,      -6025424.,      -6025424.,17.10,    F
 242,242,   1,  -4300.007,     -0.000,    532.402,   2191.207,     14.543,    104.592,             0.,         -1465.,      -5272578.,      -5272578.,16.97,    F
 243,243,   1,  -4266.876,     -0.000,    682.264,   2194.337,      7.807,    134.033,             0.,         -1255.,      -4517008.,      -4517008.,16.83,    F
 244,244,   1,  -4233.302,     -0.000,    832.742,   2196.945,      1.103,    163.595,             0.,         -1044.,      -3758939.,      -3758939.,16.69,    F
 245,245,   1,  -4199.292,     -0.000,    983.787,   2199.031,     -5.567,    193.268,             0.,          -833.,      -2998615.,      -2998615.,16.55,    F
 246,246,   1,  -4164.858,     -0.000,   1135.355,   2200.592,    -12.202,    223.044,             0.,          -621.,      -2236257.,      -2236257.,16.41,    F
 247,247,   1,  -4130.011,     -0.000,   1287.397,   2201.627,    -18.799,    252.913,             0.,          -409.,      -1472124.,      -1472124.,16.26,    F
 248,248,   1,  -4094.760,     -0.000,   1439.865,   2202.135,    -25.357,    282.866,             0.,          -196.,       -706443.,       -706443.,16.12,    F
 249,249,   1,  -4059.116,     -0.000,   1592.720,   2202.118,    -31.874,    312.895,            -0.,            17.,         60555.,         60555.,15.97,    F
 250,250,   1,  -4023.089,     -0.000,   1745.902,   2201.570,    -38.349,    342.988,            -0.,           230.,        828623.,        828623.,15.82,    F
 251,251,   1,  -3986.691,     -0.000,   1899.369,   2200.492,    -44.780,    373.137,            -0.,           444.,       1597505.,       1597505.,15.67,    F
 252,252,   1,  -3949.930,     -0.000,   2053.075,   2198.885,    -51.165,    403.333,            -0.,           657.,       2366979.,       2366979.,15.52,    F
 253,253,   1,  -3912.820,     -0.000,   2206.974,   2196.749,    -57.503,    433.567,            -0.,           871.,       3136803.,       3136803.,15.36,    F
 254,254,   1,  -3875.371,     -0.000,   2361.013,   2194.082,    -63.791,    463.828,            -0.,          1085.,       3906726.,       3906726.,15.21,    F
 255,255,   1,  -3837.594,     -0.000,   2515.149,   2190.885,    -70.028,    494.109,            -0.,          1299.,       4676520.,       4676520.,15.05,    F
 256,256,   1,  -3799.499,     -0.000,   2669.336,   2187.159,    -76.212,    524.399,            -0.,          1513.,       5445962.,       5445962.,14.89,    F
 257,257,   1,  -3761.099,     -0.000,   2823.525,   2182.904,    -82.342,    554.690,            -0.,          1726.,       6214794.,       6214794.,14.73,    F
 258,258,   1,  -3722.404,     -0.000,   2977.668,   2178.120,    -88.417,    584.972,            -0.,          1940.,       6982784.,       6982784.,14.57,    F
 259,259,   1,  -3683.426,     -0.000,   3131.717,   2172.809,    -94.433,    615.236,            -0.,          2153.,       7749688.,       7749688.,14.41,    F
 260,260,   1,  -3644.177,     -0.000,   3285.626,   2166.970,   -100.391,    645.471,            -0.,          2365.,       8515278.,       8515278.,14.24,    F
 261,261,   1,  -3604.669,     -0.000,   3439.346,   2160.605,   -106.287,    675.670,            -0.,          2578.,       9279304.,       9279304.,14.07,    F
 262,262,   1,  -3564.913,     -0.000,   3592.833,   2153.717,   -112.121,    705.823,            -0.,          2789.,      10041552.,      10041552.,13.91,    F
 263,263,   1,  -3524.920,     -0.000,   3746.039,   2146.304,   -117.892,    735.921,            -0.,          3000.,      10801765.,      10801765.,13.74,    F
 264,264,   1,  -3484.704,     -0.000,   3898.912,   2138.370,   -123.597,    765.954,            -0.,          3211.,      11559709.,      11559709.,13.57,    F
 265,265,   1,  -3444.275,     -0.000,   4051.412,   2129.916,   -129.235,    795.913,            -0.,          3421.,      12315159.,      12315159.,13.40,    F
 266,266,   1,  -3403.646,     -0.000,   4203.484,   2120.942,   -134.805,    825.788,            -0.,          3630.,      13067857.,      13067857.,13.23,    F
 267,267,   1,  -3362.827,     -0.000,   4355.092,   2111.454,   -140.305,    855.571,            -0.,          3838.,      13817604.,      13817604.,13.06,    F
 268,268,   1,  -3321.832,     -0.000,   4506.186,   2101.452,   -145.734,    885.254,            -0.,          4046.,      14564173.,      14564173.,12.88,    F
 269,269,   1,  -3280.674,     -0.000,   4656.715,   2090.938,   -151.089,    914.826,            -0.,          4252.,      15307299.,      15307299.,12.71,    F
 270,270,   1,  -3239.364,     -0.000,   4806.637,   2079.916,   -156.370,    944.279,            -0.,          4457.,      16046779.,      16046779.,12.53,    F
 271,271,   1,  -3197.914,     -0.000,   4955.905,   2068.387,   -161.576,    973.603,            -0.,          4662.,      16782370.,      16782370.,12.36,    F
 272,272,   1,  -3156.336,     -0.000,   5104.476,   2056.354,   -166.705,   1002.790,            -0.,          4865.,      17513868.,      17513868.,12.18,    F
 273,273,   1,  -3114.644,     -0.000,   5252.299,   2043.821,   -171.755,   1031.831,            -0.,          5067.,      18241016.,      18241016.,12.01,    F
 274,274,   1,  -3072.848,     -0.000,   5399.333,   2030.791,   -176.725,   1060.716,            -0.,          5268.,      18963614.,      18963614.,11.83,    F
 275,275,   1,  -3030.963,     -0.000,   5545.527,   2017.266,   -181.615,   1089.436,            -0.,          5467.,      19681394.,      19681394.,11.65,    F
 276,276,   1,  -2989.000,     -0.000,   5690.846,   2003.250,   -186.422,   1117.984,            -0.,          5665.,      20394194.,      20394194.,11.47,    F
 277,277,   1,  -2946.970,     -0.000,   5835.239,   1988.748,   -191.145,   1146.351,            -0.,          5862.,      21101774.,      21101774.,11.29,    F
 278,278,   1,  -2904.887,     -0.000,   5978.666,   1973.762,   -195.784,   1174.527,            -0.,          6057.,      21803910.,      21803910.,11.11,    F
 279,279,   1,  -2862.765,     -0.000,   6121.075,   1958.297,   -200.336,   1202.504,            -0.,          6250.,      22500370.,      22500370.,10.93,    F
 280,280,   1,  -2820.614,     -0.000,   6262.433,   1942.356,   -204.801,   1230.274,            -0.,          6442.,      23190970.,      23190970.,10.75,    F
 281,281,   1,  -2778.447,     -0.000,   6402.689,   1925.944,   -209.178,   1257.828,            -0.,          6632.,      23875486.,      23875486.,10.57,    F
 282,282,   1,  -2736.278,     -0.000,   6541.800,   1909.064,   -213.465,   1285.157,            -0.,          6820.,      24553674.,      24553674.,10.39,    F
 283,283,   1,  -2694.117,     -0.000,   6679.729,   1891.722,   -217.661,   1312.254,            -0.,          7007.,      25225384.,      25225384.,10.21,    F
 284,284,   1,  -2651.979,     -0.000,   6816.440,   1873.926,   -221.764,   1339.111,            -0.,          7192.,      25890386.,      25890386.,10.03,    F
 285,285,   1,  -2609.874,     -0.000,   6951.872,   1855.672,   -225.776,   1365.717,            -0.,          7375.,      26548474.,      26548474., 9.85,    F
 286,286,   1,  -2567.818,     -0.000,   7085.991,   1836.971,   -229.693,   1392.065,            -0.,          7555.,      27199390.,      27199390., 9.67,    F
 287,287,   1,  -2525.820,     -0.000,   7218.763,   1817.827,   -233.516,   1418.148,            -0.,          7734.,      27843010.,      27843010., 9.49,    F
 288,288,   1,  -2483.893,     -0.000,   7350.144,   1798.245,   -237.242,   1443.959,            -0.,          7911.,      28479112.,      28479112., 9.31,    F
 289,289,   1,  -2442.051,     -0.000,   7480.092,   1778.230,   -240.871,   1469.487,            -0.,          8085.,      29107494.,      29107494., 9.13,    F
 290,290,   1,  -2400.306,     -0.000,   7608.567,   1757.788,   -244.402,   1494.727,            -0.,          8258.,      29727954.,      29727954., 8.95,    F
 291,291,   1,  -2358.669,     -0.000,   7735.535,   1736.925,   -247.835,   1519.670,            -0.,          8428.,      30340326.,      30340326., 8.77,    F
 292,292,   1,  -2317.154,     -0.000,   7860.949,   1715.645,   -251.167,   1544.308,            -0.,          8596.,      30944394.,      30944394., 8.60,    F
 293,293,   1,  -2275.772,     -0.000,   7984.778,   1693.955,   -254.399,   1568.635,            -0.,          8761.,      31539992.,      31539992., 8.42,    F
 294,294,   1,  -2234.536,     -0.000,   8106.981,   1671.862,   -257.530,   1592.642,            -0.,          8924.,      32126934.,      32126934., 8.24,    F
 295,295,   1,  -2193.458,     -0.000,   8227.522,   1649.370,   -260.558,   1616.322,            -0.,          9085.,      32705034.,      32705034., 8.06,    F
 296,296,   1,  -2152.551,     -0.000,   8346.357,   1626.486,   -263.483,   1639.668,            -0.,          9243.,      33274098.,      33274098., 7.88,    F
 297,297,   1,  -2111.826,     -0.000,   8463.460,   1603.216,   -266.305,   1662.673,            -0.,          9398.,      33833980.,      33833980., 7.71,    F
 298,298,   1,  -2071.294,     -0.000,   8578.793,   1579.568,   -269.022,   1685.331,            -0.,          9551.,      34384500.,      34384500., 7.53,    F
 299,299,   1,  -2030.970,     -0.000,   8692.314,   1555.546,   -271.634,   1707.632,            -0.,          9702.,      34925468.,      34925468., 7.36,    F
 300,300,   1,  -1990.864,     -0.000,   8803.994,   1531.160,   -274.140,   1729.572,            -0.,          9849.,      35456716.,      35456716., 7.18,    F
 301,301,   1,  -1950.988,     -0.000,   8913.801,   1506.413,   -276.539,   1751.144,            -0.,          9994.,      35978116.,      35978116., 7.01,    F
 302,302,   1,  -1911.354,     -0.000,   9021.694,   1481.315,   -278.831,   1772.340,            -0.,         10136.,      36489484.,      36489484., 6.84,    F
 303,303,   1,  -1871.974,     -0.000,   9127.644,   1455.871,   -281.016,   1793.154,            -0.,         10275.,      36990652.,      36990652., 6.67,    F
 304,304,   1,  -1832.859,     -0.000,   9231.619,   1430.089,   -283.093,   1813.581,            -0.,         10412.,      37481476.,      37481476., 6.50,    F
 305,305,   1,  -1794.022,     -0.000,   9333.588,   1403.977,   -285.061,   1833.612,            -0.,         10545.,      37961816.,      37961816., 6.33,    F
 306,306,   1,  -1755.474,     -0.000,   9433.515,   1377.541,   -286.920,   1853.243,            -0.,         10675.,      38431480.,      38431480., 6.16,    F
 307,307,   1,  -1717.225,     -0.000,   9531.378,   1350.790,   -288.669,   1872.469,            -0.,         10803.,      38890392.,      38890392., 5.99,    F
 308,308,   1,  -1679.287,     -0.000,   9627.140,   1323.729,   -290.308,   1891.282,            -0.,         10927.,      39338372.,      39338372., 5.83,    F
 309,309,   1,  -1641.672,     -0.000,   9720.771,   1296.366,   -291.837,   1909.676,            -0.,         11049.,      39775260.,      39775260., 5.66,    F
 310,310,   1,  -1604.391,     -0.000,   9812.245,   1268.711,   -293.255,   1927.646,            -0.,         11167.,      40200940.,      40200940., 5.50,    F
 311,311,   1,  -1567.454,     -0.000,   9901.536,   1240.771,   -294.563,   1945.188,            -0.,         11282.,      40615300.,      40615300., 5.34,    F
 312,312,   1,  -1530.874,     -0.000,   9988.608,   1212.552,   -295.759,   1962.293,            -0.,         11394.,      41018156.,      41018156., 5.18,    F
 313,313,   1,  -1494.660,     -0.000,  10073.444,   1184.064,   -296.843,   1978.959,            -0.,         11503.,      41409436.,      41409436., 5.02,    F
 314,314,   1,  -1458.823,     -0.000,  10156.017,   1155.315,   -297.816,   1995.181,            -0.,         11608.,      41789000.,      41789000., 4.86,    F
 315,315,   1,  -1423.374,     -0.000,  10236.297,   1126.312,   -298.676,   2010.952,            -0.,         11710.,      42156740.,      42156740., 4.70,    F
 316,316,   1,  -1388.323,     -0.000,  10314.261,   1097.064,   -299.425,   2026.269,            -0.,         11809.,      42512528.,      42512528., 4.55,    F
 317,317,   1,  -1353.682,     -0.000,  10389.881,   1067.578,   -300.061,   2041.125,            -0.,         11905.,      42856228.,      42856228., 4.39,    F
 318,318,   1,  -1319.459,     -0.000,  10463.142,   1037.865,   -300.585,   2055.517,            -0.,         11997.,      43187788.,      43187788., 4.24,    F
 319,319,   1,  -1285.666,     -0.000,  10534.017,   1007.931,   -300.997,   2069.440,            -0.,         12085.,      43507084.,      43507084., 4.09,    F
 320,320,   1,  -1252.311,     -0.000,  10602.483,    977.786,   -301.296,   2082.891,            -0.,         12171.,      43814004.,      43814004., 3.95,    F
 321,321,   1,  -1219.406,     -0.000,  10668.522,    947.438,   -301.483,   2095.865,            -0.,         12252.,      44108456.,      44108456., 3.80,    F
 322,322,   1,  -1186.960,     -0.000,  10732.109,    916.895,   -301.557,   2108.356,            -0.,         12331.,      44390332.,      44390332., 3.66,    F
 323,323,   1,  -1154.982,     -0.000,  10793.231,    886.167,   -301.519,   2120.364,            -0.,         12405.,      44659584.,      44659584., 3.51,    F
 324,324,   1,  -1123.482,     -0.000,  10851.863,    855.262,   -301.369,   2131.882,            -0.,         12477.,      44916092.,      44916092., 3.37,    F
 325,325,   1,  -1092.470,     -0.000,  10907.989,    824.189,   -301.107,   2142.908,            -0.,         12544.,      45159788.,      45159788., 3.23,    F
 326,326,   1,  -1061.953,     -0.000,  10961.592,    792.956,   -300.733,   2153.439,            -0.,         12608.,      45390596.,      45390596., 3.10,    F
 327,327,   1,  -1031.943,     -0.000,  11012.650,    761.573,   -300.247,   2163.469,            -0.,         12669.,      45608416.,      45608416., 2.96,    F
 328,328,   1,  -1002.447,     -0.000,  11061.155,    730.049,   -299.650,   2172.999,            -0.,         12726.,      45813216.,      45813216., 2.83,    F
 329,329,   1,   -973.474,     -0.000,  11107.091,    698.393,   -298.941,   2182.023,            -0.,         12779.,      46004924.,      46004924., 2.70,    F
 330,330,   1,   -945.032,     -0.000,  11150.438,    666.613,   -298.122,   2190.538,            -0.,         12829.,      46183452.,      46183452., 2.57,    F
 331,331,   1,   -917.131,     -0.000,  11191.187,    634.719,   -297.192,   2198.543,            -0.,         12875.,      46348768.,      46348768., 2.45,    F
 332,332,   1,   -889.778,     -0.000,  11229.322,    602.720,   -296.152,   2206.035,            -0.,         12917.,      46500812.,      46500812., 2.32,    F
 333,333,   1,   -862.982,     -0.000,  11264.832,    570.625,   -295.002,   2213.011,            -0.,         12955.,      46639508.,      46639508., 2.20,    F
 334,334,   1,   -836.751,     -0.000,  11297.709,    538.444,   -293.743,   2219.470,            -0.,         12990.,      46764860.,      46764860., 2.08,    F
 335,335,   1,   -811.091,     -0.000,  11327.938,    506.185,   -292.375,   2225.409,            -0.,         13021.,      46876796.,      46876796., 1.97,    F
 336,336,   1,   -786.011,     -0.000,  11355.511,    473.858,   -290.898,   2230.826,            -0.,         13049.,      46975280.,      46975280., 1.85,    F
 337,337,   1,   -761.519,     -0.000,  11380.420,    441.472,   -289.313,   2235.719,            -0.,         13072.,      47060288.,      47060288., 1.74,    F
 338,338,   1,   -737.621,     -0.000,  11402.654,    409.037,   -287.621,   2240.087,            -0.,         13092.,      47131760.,      47131760., 1.63,    F
 339,339,   1,   -714.325,     -0.000,  11422.210,    376.562,   -285.822,   2243.929,            -0.,         13108.,      47189716.,      47189716., 1.53,    F
 340,340,   1,   -691.637,     -0.000,  11439.079,    344.055,   -283.917,   2247.243,            -0.,         13121.,      47234112.,      47234112., 1.42,    F
 341,341,   1,   -669.565,     -0.000,  11453.256,    311.527,   -281.906,   2250.028,            -0.,         13129.,      47264932.,      47264932., 1.32,    F
 342,342,   1,   -648.114,     -0.000,  11464.736,    278.987,   -279.791,   2252.283,            -0.,         13134.,      47282148.,      47282148., 1.22,    F
 343,343,   1,   -627.292,     -0.000,  11473.511,    246.444,   -277.571,   2254.007,            -0.,         13135.,      47285764.,      47285764., 1.12,    F
 344,344,   1,   -607.103,     -0.000,  11479.583,    213.907,   -275.248,   2255.200,            -0.,         13132.,      47275780.,      47275780., 1.03,    F
 345,345,   1,   -587.555,     -0.000,  11482.949,    181.387,   -272.822,   2255.861,            -0.,         13126.,      47252188.,      47252188., 0.94,    F
 346,346,   1,   -568.653,     -0.000,  11483.604,    148.890,   -270.294,   2255.990,            -0.,         13115.,      47214988.,      47214988., 0.85,    F
 347,347,   1,   -550.403,     -0.000,  11481.551,    116.429,   -267.666,   2255.586,            -0.,         13101.,      47164188.,      47164188., 0.77,    F
 348,348,   1,   -532.810,     -0.000,  11476.785,     84.012,   -264.936,   2254.650,            -0.,         13083.,      47099792.,      47099792., 0.68,    F
 349,349,   1,   -515.880,     -0.000,  11469.312,     51.648,   -262.108,   2253.182,            -0.,         13062.,      47021840.,      47021840., 0.60,    F
 350,350,   1,   -499.616,     -0.000,  11459.132,     19.347,   -259.181,   2251.182,            -0.,         13036.,      46930336.,      46930336., 0.52,    F
 351,351,   1,   -484.025,     -0.000,  11446.245,    -12.882,   -256.157,   2248.651,            -0.,         13007.,      46825296.,      46825296., 0.45,    F
 352,352,   1,   -469.110,     -0.000,  11430.658,    -45.031,   -253.036,   2245.588,            -0.,         12974.,      46706764.,      46706764., 0.38,    F
 353,353,   1,   -454.877,     -0.000,  11412.371,    -77.088,   -249.819,   2241.996,            -0.,         12937.,      46574736.,      46574736., 0.31,    F
 354,354,   1,   -441.329,     -0.000,  11391.392,   -109.046,   -246.508,   2237.874,            -0.,         12897.,      46429296.,      46429296., 0.24,    F
 355,355,   1,   -428.470,     -0.000,  11367.727,   -140.895,   -243.104,   2233.225,            -0.,         12853.,      46270452.,      46270452., 0.18,    F
 356,356,   1,   -416.305,     -0.000,  11341.377,   -172.626,   -239.607,   2228.049,            -0.,         12805.,      46098244.,      46098244., 0.12,    F
 357,357,   1,   -404.836,     -0.000,  11312.354,   -204.230,   -236.019,   2222.348,            -0.,         12754.,      45912756.,      45912756., 0.06,    F
 358,358,   1,   -394.068,     -0.000,  11280.667,   -235.697,   -232.340,   2216.122,            -0.,         12698.,      45713988.,      45713988., 0.01,    F
 359,359,   1,   -384.003,     -0.000,  11246.321,   -267.019,   -228.573,   2209.375,            -0.,         12639.,      45502044.,      45502044.,-0.04,    F
 360,360,   1,   -374.645,     -0.000,  11209.328,   -298.186,   -224.718,   2202.107,            -0.,         12577.,      45276928.,      45276928.,-0.09,    F
 361,361,   1,   -365.996,     -0.000,  11169.697,   -329.189,   -220.776,   2194.322,            -0.,         12511.,      45038756.,      45038756.,-0.14,    F
 362,362,   1,   -358.058,     -0.000,  11127.441,   -360.021,   -216.749,   2186.021,            -0.,         12441.,      44787572.,      44787572.,-0.18,    F
 363,363,   1,   -350.835,     -0.000,  11082.570,   -390.670,   -212.637,   2177.206,            -0.,         12368.,      44523440.,      44523440.,-0.22,    F
 364,364,   1,   -344.328,     -0.000,  11035.098,   -421.130,   -208.443,   2167.879,            -0.,         12291.,      44246452.,      44246452.,-0.26,    F
 365,365,   1,   -338.538,     -0.000,  10985.038,   -451.390,   -204.167,   2158.045,            -0.,         12210.,      43956676.,      43956676.,-0.29,    F
 366,  1,   2,   -333.469,     -0.000,  10932.404,   -481.443,   -199.811,   2147.705,            -0.,         12126.,      43654192.,      43654192.,-0.32,    F
 367,  2,   2,   -329.122,     -0.000,  10877.213,   -511.278,   -195.376,   2136.863,            -0.,         12039.,      43339108.,      43339108.,-0.35,    F
 368,  3,   2,   -325.496,     -0.000,  10819.479,   -540.889,   -190.863,   2125.520,            -0.,         11948.,      43011480.,      43011480.,-0.37,    F
 369,  4,   2,   -322.595,     -0.000,  10759.218,   -570.267,   -186.275,   2113.682,            -0.,         11853.,      42671428.,      42671428.,-0.39,    F
 370,  5,   2,   -320.418,     -0.000,  10696.447,   -599.402,   -181.611,   2101.351,            -0.,         11755.,      42319032.,      42319032.,-0.41,    F
 371,  6,   2,   -318.967,     -0.000,  10631.186,   -628.286,   -176.874,   2088.530,            -0.,         11654.,      41954408.,      41954408.,-0.42,    F
