Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
 181,181,   1,  -5136.949,     -0.000,  -4857.297,  -2635.294,     -0.000,  -1909.430,             0.,        -14616.,     -52618268.,     -52618268.,23.71,    F
 182,182,   1,  -5143.036,     -0.000,  -4794.434,  -2612.119,     -0.000,  -1884.718,             0.,        -14511.,     -52239476.,     -52239476.,23.75,    F
 183,183,   1,  -5148.412,     -0.000,  -4729.191,  -2587.980,     -0.000,  -1859.071,             0.,        -14401.,     -51842620.,     -51842620.,23.78,    F
 184,184,   1,  -5153.074,     -0.000,  -4661.592,  -2562.886,     -0.000,  -1832.497,             0.,        -14286.,     -51427860.,     -51427860.,23.81,    F
 185,185,   1,  -5157.021,     -0.000,  -4591.664,  -2536.846,     -0.000,  -1805.009,             0.,        -14165.,     -50995332.,     -50995332.,23.84,    F
 186,186,   1,  -5160.252,     -0.000,  -4519.428,  -2509.870,     -0.000,  -1776.612,             0.,        -14040.,     -50545200.,     -50545200.,23.86,    F
 187,187,   1,  -5162.766,     -0.000,  -4444.913,  -2481.967,     -0.000,  -1747.320,             0.,        -13910.,     -50077620.,     -50077620.,23.87,    F
 188,188,   1,  -5164.562,     -0.000,  -4368.141,  -2453.148,     -0.000,  -1717.140,             0.,        -13776.,     -49592752.,     -49592752.,23.88,    F
 189,189,   1,  -5165.640,     -0.000,  -4289.141,  -2423.421,     -0.000,  -1686.085,             0.,        -13636.,     -49090764.,     -49090764.,23.89,    F
 190,190,   1,  -5166.000,     -0.000,  -4207.946,  -2392.800,     -0.000,  -1654.167,             0.,        -13492.,     -48571856.,     -48571856.,23.90,    F
 191,191,   1,  -5165.640,     -0.000,  -4124.577,  -2361.294,     -0.000,  -1621.394,             0.,        -13343.,     -48036212.,     -48036212.,23.90,    F
 192,192,   1,  -5164.562,     -0.000,  -4039.062,  -2328.912,     -0.000,  -1587.777,             0.,        -13190.,     -47483968.,     -47483968.,23.89,    F
 193,193,   1,  -5162.766,     -0.000,  -3951.433,  -2295.667,     -0.000,  -1553.330,             0.,        -13032.,     -46915348.,     -46915348.,23.88,    F
 194,194,   1,  -5160.252,     -0.000,  -3861.719,  -2261.570,     -0.000,  -1518.063,             0.,        -12870.,     -46330528.,     -46330528.,23.87,    F
 195,195,   1,  -5157.021,     -0.000,  -3769.954,  -2226.634,     -0.000,  -1481.990,             0.,        -12703.,     -45729724.,     -45729724.,23.85,    F
 196,196,   1,  -5153.074,     -0.000,  -3676.163,  -2190.869,     -0.000,  -1445.120,             0.,        -12531.,     -45113124.,     -45113124.,23.83,    F
 197,197,   1,  -5148.412,     -0.000,  -3580.383,  -2154.288,     -0.000,  -1407.468,             0.,        -12356.,     -44480964.,     -44480964.,23.81,    F
 198,198,   1,  -5143.036,     -0.000,  -3482.644,  -2116.904,     -0.000,  -1369.046,             0.,        -12176.,     -43833424.,     -43833424.,23.78,    F
 199,199,   1,  -5136.949,     -0.000,  -3382.978,  -2078.729,     -0.000,  -1329.867,             0.,        -11992.,     -43170736.,     -43170736.,23.74,    F
 200,200,   1,  -5130.151,     -0.000,  -3281.415,  -2039.774,     -0.000,  -1289.942,             0.,        -11804.,     -42493100.,     -42493100.,23.70,    F
 201,201,   1,  -5122.646,     -0.000,  -3177.996,  -2000.056,     -0.000,  -1249.288,             0.,        -11611.,     -41800772.,     -41800772.,23.66,    F
 202,202,   1,  -5114.434,     -0.000,  -3072.750,  -1959.585,     -0.000,  -1207.915,             0.,        -11415.,     -41093948.,     -41093948.,23.62,    F
 203,203,   1,  -5105.519,     -0.000,  -2965.717,  -1918.376,     -0.000,  -1165.840,             0.,        -11215.,     -40372900.,     -40372900.,23.57,    F
 204,204,   1,  -5095.903,     -0.000,  -2856.924,  -1876.441,     -0.000,  -1123.073,             0.,        -11011.,     -39637824.,     -39637824.,23.51,    F
 205,205,   1,  -5085.589,     -0.000,  -2746.415,  -1833.796,     -0.000,  -1079.631,             0.,        -10802.,     -38888992.,     -38888992.,23.45,    F
 206,206,   1,  -5074.581,     -0.000,  -2634.219,  -1790.453,     -0.000,  -1035.526,             0.,        -10591.,     -38126616.,     -38126616.,23.39,    F
 207,207,   1,  -5062.880,     -0.000,  -2520.379,  -1746.428,     -0.000,   -990.775,             0.,        -10375.,     -37350980.,     -37350980.,23.32,    F
 208,208,   1,  -5050.491,     -0.000,  -2404.925,  -1701.734,     -0.000,   -945.389,             0.,        -10156.,     -36562300.,     -36562300.,23.25,    F
 209,209,   1,  -5037.418,     -0.000,  -2287.900,  -1656.386,     -0.000,   -899.386,             0.,         -9934.,     -35760840.,     -35760840.,23.18,    F
 210,210,   1,  -5023.665,     -0.000,  -2169.341,  -1610.399,     -0.000,   -852.780,             0.,         -9707.,     -34946876.,     -34946876.,23.10,    F
 211,211,   1,  -5009.235,     -0.000,  -2049.289,  -1563.789,     -0.000,   -805.587,             0.,         -9478.,     -34120684.,     -34120684.,23.02,    F
 212,212,   1,  -4994.132,     -0.000,  -1927.775,  -1516.569,     -0.000,   -757.819,             0.,         -9245.,     -33282494.,     -33282494.,22.93,    F
 213,213,   1,  -4978.362,     -0.000,  -1804.846,  -1468.756,     -0.000,   -709.495,             0.,         -9009.,     -32432582.,     -32432582.,22.84,    F
 214,214,   1,  -4961.929,     -0.000,  -1680.538,  -1420.365,     -0.000,   -660.629,             0.,         -8770.,     -31571240.,     -31571240.,22.75,    F
 215,215,   1,  -4944.837,     -0.000,  -1554.890,  -1371.410,     -0.000,   -611.236,             0.,         -8527.,     -30698720.,     -30698720.,22.65,    F
 216,216,   1,  -4927.092,     -0.000,  -1427.944,  -1321.909,     -0.000,   -561.333,             0.,         -8282.,     -29815302.,     -29815302.,22.55,    F
 217,217,   1,  -4908.699,     -0.000,  -1299.740,  -1271.876,     -0.000,   -510.935,             0.,         -8034.,     -28921288.,     -28921288.,22.44,    F
 218,218,   1,  -4889.665,     -0.000,  -1170.316,  -1221.328,     -0.000,   -460.058,             0.,         -7782.,     -28016926.,     -28016926.,22.33,    F
 219,219,   1,  -4869.992,     -0.000,  -1039.722,  -1170.281,     -0.000,   -408.720,             0.,         -7528.,     -27102546.,     -27102546.,22.22,    F
 220,220,   1,  -4849.689,     -0.000,   -907.992,  -1118.753,     -0.000,   -356.936,             0.,         -7272.,     -26178422.,     -26178422.,22.10,    F
 221,221,   1,  -4828.761,     -0.000,   -775.169,  -1066.758,     -0.000,   -304.723,             0.,         -7012.,     -25244840.,     -25244840.,21.98,    F
 222,222,   1,  -4807.214,     -0.000,   -641.299,  -1014.314,     -0.000,   -252.098,             0.,         -6751.,     -24302112.,     -24302112.,21.86,    F
 223,223,   1,  -4785.055,     -0.000,   -506.418,   -961.438,     -0.000,   -199.076,             0.,         -6486.,     -23350496.,     -23350496.,21.73,    F
 224,224,   1,  -4762.290,     -0.000,   -370.575,   -908.143,     -0.000,   -145.675,             0.,         -6220.,     -22390344.,     -22390344.,21.60,    F
 225,225,   1,  -4738.925,     -0.000,   -233.807,   -854.451,     -0.000,    -91.911,             0.,         -5951.,     -21421910.,     -21421910.,21.47,    F
 226,226,   1,  -4714.968,     -0.000,    -96.162,   -800.376,     -0.000,    -37.802,             0.,         -5679.,     -20445518.,     -20445518.,21.33,    F
 227,227,   1,  -4690.427,     -0.000,     42.320,   -745.935,     -0.000,     16.636,             0.,         -5406.,     -19461484.,     -19461484.,21.19,    F
 228,228,   1,  -4665.308,     -0.000,    181.589,   -691.149,     -0.000,     71.384,             0.,         -5131.,     -18470110.,     -18470110.,21.04,    F
 229,229,   1,  -4639.618,     -0.000,    321.605,   -636.032,     -0.000,    126.425,             0.,         -4853.,     -17471730.,     -17471730.,20.89,    F
 230,230,   1,  -4613.366,     -0.000,    462.322,   -580.602,     -0.000,    181.741,             0.,         -4574.,     -16466641.,     -16466641.,20.74,    F
 231,231,   1,  -4586.558,     -0.000,    603.703,   -524.877,     -0.000,    237.319,             0.,         -4293.,     -15455137.,     -15455137.,20.59,    F
 232,232,   1,  -4559.204,     -0.000,    745.695,   -468.873,     -0.000,    293.137,             0.,         -4010.,     -14437553.,     -14437553.,20.43,    F
 233,233,   1,  -4531.311,     -0.000,    888.257,   -412.609,     -0.000,    349.179,             0.,         -3726.,     -13414212.,     -13414212.,20.27,    F
 234,234,   1,  -4502.886,     -0.000,   1031.346,   -356.103,     -0.000,    405.428,             0.,         -3440.,     -12385409.,     -12385409.,20.10,    F
 235,235,   1,  -4473.940,     -0.000,   1174.912,   -299.371,     -0.000,    461.865,             0.,         -3153.,     -11351493.,     -11351493.,19.94,    F
 236,236,   1,  -4444.480,     -0.000,   1318.916,   -242.433,     -0.000,    518.473,             0.,         -2865.,     -10312767.,     -10312767.,19.77,    F
 237,237,   1,  -4414.515,     -0.000,   1463.307,   -185.307,     -0.000,    575.234,             0.,         -2575.,      -9269579.,      -9269579.,19.59,    F
 238,238,   1,  -4384.054,     -0.000,   1608.045,   -128.008,     -0.000,    632.131,             0.,         -2284.,      -8222232.,      -8222232.,19.42,    F
 239,239,   1,  -4353.106,     -0.000,   1753.083,    -70.555,      0.000,    689.147,             0.,         -1992.,      -7171042.,      -7171042.,19.24,    F
 240,240,   1,  -4321.681,     -0.000,   1898.375,    -12.967,      0.000,    746.262,             0.,         -1699.,      -6116356.,      -6116356.,19.06,    F
 241,241,   1,  -4289.787,     -0.000,   2043.874,     44.738,      0.000,    803.458,             0.,         -1405.,      -5058500.,      -5058500.,18.87,    F
 242,242,   1,  -4257.433,     -0.000,   2189.538,    102.542,      0.000,    860.719,             0.,         -1111.,      -3997803.,      -3997803.,18.69,    F
 243,243,   1,  -4224.630,     -0.000,   2335.322,    160.428,      0.000,    918.028,             0.,          -815.,      -2934589.,      -2934589.,18.50,    F
 244,244,   1,  -4191.388,     -0.000,   2481.176,    218.376,      0.000,    975.364,             0.,          -519.,      -1869168.,      -1869168.,18.30,    F
 245,245,   1,  -4157.715,     -0.000,   2627.060,    276.371,      0.000,   1032.712,             0.,          -223.,       -801921.,       -801921.,18.11,    F
 246,246,   1,  -4123.623,     -0.000,   2772.922,    334.391,      0.000,   1090.051,            -0.,            74.,        266889.,        266889.,17.91,    F
 247,247,   1,  -4089.120,     -0.000,   2918.715,    392.417,      0.000,   1147.363,            -0.,           371.,       1336836.,       1336836.,17.71,    F
 248,248,   1,  -4054.218,     -0.000,   3064.405,    450.438,      0.000,   1204.634,            -0.,           669.,       2407644.,       2407644.,17.51,    F
 249,249,   1,  -4018.927,     -0.000,   3209.940,    508.431,      0.000,   1261.845,            -0.,           966.,       3479024.,       3479024.,17.30,    F
 250,250,   1,  -3983.257,     -0.000,   3355.277,    566.379,      0.000,   1318.978,            -0.,          1264.,       4550596.,       4550596.,17.10,    F
 251,251,   1,  -3947.219,     -0.000,   3500.370,    624.265,      0.000,   1376.015,            -0.,          1562.,       5622042.,       5622042.,16.89,    F
 252,252,   1,  -3910.822,     -0.000,   3645.172,    682.067,      0.000,   1432.937,            -0.,          1859.,       6693030.,       6693030.,16.68,    F
 253,253,   1,  -3874.079,     -0.000,   3789.639,    739.771,      0.000,   1489.728,            -0.,          2156.,       7763220.,       7763220.,16.46,    F
 254,254,   1,  -3837.001,     -0.000,   3933.723,    797.358,      0.000,   1546.368,            -0.,          2453.,       8832277.,       8832277.,16.25,    F
 255,255,   1,  -3799.598,     -0.000,   4077.384,    854.809,      0.000,   1602.842,            -0.,          2750.,       9899868.,       9899868.,16.03,    F
 256,256,   1,  -3761.880,     -0.000,   4220.578,    912.108,      0.000,   1659.133,            -0.,          3046.,      10965711.,      10965711.,15.81,    F
 257,257,   1,  -3723.860,     -0.000,   4363.265,    969.238,      0.000,   1715.223,            -0.,          3342.,      12029457.,      12029457.,15.59,    F
 258,258,   1,  -3685.548,     -0.000,   4505.389,   1026.178,      0.000,   1771.093,            -0.,          3636.,      13090756.,      13090756.,15.37,    F
 259,259,   1,  -3646.957,     -0.000,   4646.911,   1082.912,      0.000,   1826.726,            -0.,          3930.,      14149280.,      14149280.,15.15,    F
 260,260,   1,  -3608.097,     -0.000,   4787.789,   1139.423,      0.000,   1882.106,            -0.,          4224.,      15204717.,      15204717.,14.92,    F
 261,261,   1,  -3568.979,     -0.000,   4927.975,   1195.693,      0.000,   1937.214,            -0.,          4516.,      16256728.,      16256728.,14.69,    F
 262,262,   1,  -3529.617,     -0.000,   5067.432,   1251.704,      0.000,   1992.035,            -0.,          4807.,      17305016.,      17305016.,14.47,    F
 263,263,   1,  -3490.020,     -0.000,   5206.115,   1307.439,      0.000,   2046.552,            -0.,          5097.,      18349242.,      18349242.,14.24,    F
 264,264,   1,  -3450.202,     -0.000,   5343.978,   1362.882,      0.000,   2100.747,            -0.,          5386.,      19389078.,      19389078.,14.00,    F
 265,265,   1,  -3410.173,     -0.000,   5480.979,   1418.013,      0.000,   2154.603,            -0.,          5673.,      20424220.,      20424220.,13.77,    F
 266,266,   1,  -3369.946,     -0.000,   5617.077,   1472.818,      0.000,   2208.104,            -0.,          5960.,      21454326.,      21454326.,13.54,    F
 267,267,   1,  -3329.532,     -0.000,   5752.231,   1527.278,      0.000,   2261.234,            -0.,          6244.,      22479114.,      22479114.,13.30,    F
 268,268,   1,  -3288.943,     -0.000,   5886.402,   1581.378,      0.000,   2313.977,            -0.,          6527.,      23498258.,      23498258.,13.07,    F
 269,269,   1,  -3248.192,     -0.000,   6019.534,   1635.099,      0.000,   2366.312,            -0.,          6809.,      24511410.,      24511410.,12.83,    F
 270,270,   1,  -3207.291,     -0.000,   6151.604,   1688.426,      0.000,   2418.229,            -0.,          7088.,      25518294.,      25518294.,12.59,    F
 271,271,   1,  -3166.252,     -0.000,   6282.562,   1741.343,      0.000,   2469.710,            -0.,          7366.,      26518598.,      26518598.,12.35,    F
 272,272,   1,  -3125.085,     -0.000,   6412.371,   1793.832,      0.000,   2520.738,            -0.,          7642.,      27512018.,      27512018.,12.12,    F
 273,273,   1,  -3083.806,     -0.000,   6540.989,   1845.879,      0.000,   2571.299,            -0.,          7916.,      28498242.,      28498242.,11.88,    F
 274,274,   1,  -3042.424,     -0.000,   6668.375,   1897.464,      0.000,   2621.375,            -0.,          8188.,      29476968.,      29476968.,11.63,    F
 275,275,   1,  -3000.954,     -0.000,   6794.489,   1948.576,      0.000,   2670.951,            -0.,          8458.,      30447870.,      30447870.,11.39,    F
 276,276,   1,  -2959.406,     -0.000,   6919.297,   1999.195,      0.000,   2720.014,            -0.,          8725.,      31410702.,      31410702.,11.15,    F
 277,277,   1,  -2917.792,     -0.000,   7042.759,   2049.309,      0.000,   2768.547,            -0.,          8990.,      32365138.,      32365138.,10.91,    F
 278,278,   1,  -2876.126,     -0.000,   7164.834,   2098.899,      0.000,   2816.536,            -0.,          9253.,      33310882.,      33310882.,10.67,    F
 279,279,   1,  -2834.421,     -0.000,   7285.482,   2147.951,      0.000,   2863.963,            -0.,          9513.,      34247640.,      34247640.,10.43,    F
 280,280,   1,  -2792.687,     -0.000,   7404.673,   2196.451,      0.000,   2910.818,            -0.,          9771.,      35175140.,      35175140.,10.18,    F
 281,281,   1,  -2750.938,     -0.000,   7522.364,   2244.382,      0.000,   2957.083,            -0.,         10026.,      36093084.,      36093084., 9.94,    F
 282,282,   1,  -2709.186,     -0.000,   7638.522,   2291.732,      0.000,   3002.745,            -0.,         10278.,      37001196.,      37001196., 9.70,    F
 283,283,   1,  -2667.443,     -0.000,   7753.113,   2338.484,      0.000,   3047.791,            -0.,         10528.,      37899204.,      37899204., 9.45,    F
 284,284,   1,  -2625.721,     -0.000,   7866.095,   2384.623,      0.000,   3092.205,            -0.,         10774.,      38786844.,      38786844., 9.21,    F
 285,285,   1,  -2584.034,     -0.000,   7977.441,   2430.139,      0.000,   3135.976,            -0.,         11018.,      39663820.,      39663820., 8.97,    F
 286,286,   1,  -2542.394,     -0.000,   8087.112,   2475.014,      0.000,   3179.088,            -0.,         11258.,      40529852.,      40529852., 8.73,    F
 287,287,   1,  -2500.812,     -0.000,   8195.074,   2519.235,      0.000,   3221.529,            -0.,         11496.,      41384724.,      41384724., 8.48,    F
 288,288,   1,  -2459.300,     -0.000,   8301.296,   2562.788,      0.000,   3263.285,            -0.,         11730.,      42228120.,      42228120., 8.24,    F
 289,289,   1,  -2417.872,     -0.000,   8405.741,   2605.660,      0.000,   3304.343,            -0.,         11961.,      43059812.,      43059812., 8.00,    F
 290,290,   1,  -2376.540,     -0.000,   8508.378,   2647.837,      0.000,   3344.690,            -0.,         12189.,      43879532.,      43879532., 7.76,    F
 291,291,   1,  -2335.316,     -0.000,   8609.181,   2689.309,      0.000,   3384.316,            -0.,         12413.,      44687040.,      44687040., 7.52,    F
 292,292,   1,  -2294.212,     -0.000,   8708.111,   2730.060,      0.000,   3423.207,            -0.,         12634.,      45482060.,      45482060., 7.28,    F
 293,293,   1,  -2253.240,     -0.000,   8805.143,   2770.077,      0.000,   3461.350,            -0.,         12851.,      46264396.,      46264396., 7.04,    F
 294,294,   1,  -2212.412,     -0.000,   8900.246,   2809.351,      0.000,   3498.736,            -0.,         13065.,      47033772.,      47033772., 6.80,    F
 295,295,   1,  -2171.740,     -0.000,   8993.390,   2847.867,      0.000,   3535.351,            -0.,         13275.,      47789980.,      47789980., 6.57,    F
 296,296,   1,  -2131.239,     -0.000,   9084.533,   2885.611,      0.000,   3571.180,            -0.,         13481.,      48532708.,      48532708., 6.33,    F
 297,297,   1,  -2090.917,     -0.000,   9173.668,   2922.576,      0.000,   3606.219,            -0.,         13684.,      49261812.,      49261812., 6.09,    F
 298,298,   1,  -2050.786,     -0.000,   9260.762,   2958.750,      0.000,   3640.457,            -0.,         13883.,      49977068.,      49977068., 5.86,    F
 299,299,   1,  -2010.861,     -0.000,   9345.782,   2994.120,      0.000,   3673.878,            -0.,         14077.,      50678228.,      50678228., 5.63,    F
 300,300,   1,  -1971.152,     -0.000,   9428.704,   3028.675,      0.000,   3706.475,            -0.,         14268.,      51365072.,      51365072., 5.40,    F
 301,301,   1,  -1931.671,     -0.000,   9509.502,   3062.405,      0.000,   3738.238,            -0.,         14455.,      52037404.,      52037404., 5.17,    F
 302,302,   1,  -1892.429,     -0.000,   9588.153,   3095.300,      0.000,   3769.156,            -0.,         14638.,      52695012.,      52695012., 4.94,    F
 303,303,   1,  -1853.440,     -0.000,   9664.630,   3127.349,      0.000,   3799.219,            -0.,         14816.,      53337692.,      53337692., 4.71,    F
 304,304,   1,  -1814.712,     -0.000,   9738.910,   3158.541,      0.000,   3828.419,            -0.,         14990.,      53965252.,      53965252., 4.48,    F
 305,305,   1,  -1776.259,     -0.000,   9810.969,   3188.868,      0.000,   3856.746,            -0.,         15160.,      54577484.,      54577484., 4.26,    F
 306,306,   1,  -1738.093,     -0.000,   9880.781,   3218.319,      0.000,   3884.190,            -0.,         15326.,      55174188.,      55174188., 4.04,    F
 307,307,   1,  -1700.223,     -0.000,   9948.335,   3246.887,      0.000,   3910.745,            -0.,         15488.,      55755216.,      55755216., 3.82,    F
 308,308,   1,  -1662.661,     -0.000,  10013.601,   3274.561,      0.000,   3936.402,            -0.,         15645.,      56320372.,      56320372., 3.60,    F
 309,309,   1,  -1625.418,     -0.000,  10076.562,   3301.333,      0.000,   3961.152,            -0.,         15797.,      56869488.,      56869488., 3.38,    F
 310,310,   1,  -1588.506,     -0.000,  10137.196,   3327.196,      0.000,   3984.987,            -0.,         15945.,      57402384.,      57402384., 3.16,    F
 311,311,   1,  -1551.935,     -0.000,  10195.485,   3352.140,      0.000,   4007.901,            -0.,         16089.,      57918900.,      57918900., 2.95,    F
 312,312,   1,  -1515.717,     -0.000,  10251.407,   3376.157,      0.000,   4029.885,            -0.,         16227.,      58418848.,      58418848., 2.74,    F
 313,313,   1,  -1479.861,     -0.000,  10304.953,   3399.241,      0.000,   4050.934,            -0.,         16362.,      58902124.,      58902124., 2.53,    F
 314,314,   1,  -1444.379,     -0.000,  10356.100,   3421.384,      0.000,   4071.040,            -0.,         16491.,      59368548.,      59368548., 2.32,    F
 315,315,   1,  -1409.281,     -0.000,  10404.834,   3442.579,      0.000,   4090.198,            -0.,         16616.,      59817984.,      59817984., 2.12,    F
 316,316,   1,  -1374.577,     -0.000,  10451.137,   3462.820,      0.000,   4108.399,            -0.,         16736.,      60250288.,      60250288., 1.91,    F
 317,317,   1,  -1340.279,     -0.000,  10494.994,   3482.100,      0.000,   4125.640,            -0.,         16851.,      60665312.,      60665312., 1.71,    F
 318,318,   1,  -1306.395,     -0.000,  10536.398,   3500.413,      0.000,   4141.917,            -0.,         16962.,      61062972.,      61062972., 1.51,    F
 319,319,   1,  -1272.936,     -0.000,  10575.329,   3517.752,      0.000,   4157.220,            -0.,         17068.,      61443100.,      61443100., 1.32,    F
 320,320,   1,  -1239.912,     -0.000,  10611.775,   3534.113,      0.000,   4171.547,            -0.,         17168.,      61805584.,      61805584., 1.12,    F
 321,321,   1,  -1207.333,     -0.000,  10645.727,   3549.490,      0.000,   4184.894,            -0.,         17264.,      62150320.,      62150320., 0.93,    F
 322,322,   1,  -1175.208,     -0.000,  10677.168,   3563.879,      0.000,   4197.253,            -0.,         17355.,      62477180.,      62477180., 0.75,    F
 323,323,   1,  -1143.547,     -0.000,  10706.097,   3577.274,      0.000,   4208.625,            -0.,         17441.,      62786100.,      62786100., 0.56,    F
 324,324,   1,  -1112.359,     -0.000,  10732.497,   3589.671,      0.000,   4219.003,            -0.,         17521.,      63076940.,      63076940., 0.38,    F
 325,325,   1,  -1081.653,     -0.000,  10756.363,   3601.068,      0.000,   4228.386,            -0.,         17597.,      63349644.,      63349644., 0.20,    F
 326,326,   1,  -1051.439,     -0.000,  10777.687,   3611.458,      0.000,   4236.768,            -0.,         17668.,      63604116.,      63604116., 0.02,    F
 327,327,   1,  -1021.726,     -0.000,  10796.455,   3620.839,      0.000,   4244.146,            -0.,         17733.,      63840224.,      63840224.,-0.15,    F
 328,328,   1,   -992.522,     -0.000,  10812.671,   3629.208,      0.000,   4250.521,            -0.,         17794.,      64057964.,      64057964.,-0.32,    F
 329,329,   1,   -963.835,     -0.000,  10826.326,   3636.563,      0.000,   4255.888,            -0.,         17849.,      64257248.,      64257248.,-0.49,    F
 330,330,   1,   -935.676,     -0.000,  10837.410,   3642.900,      0.000,   4260.246,            -0.,         17899.,      64437980.,      64437980.,-0.66,    F
 331,331,   1,   -908.050,     -0.000,  10845.926,   3648.217,      0.000,   4263.593,            -0.,         17944.,      64600132.,      64600132.,-0.82,    F
 332,332,   1,   -880.969,     -0.000,  10851.864,   3652.513,      0.000,   4265.928,            -0.,         17984.,      64743648.,      64743648.,-0.98,    F
 333,333,   1,   -854.438,     -0.000,  10855.226,   3655.787,      0.000,   4267.249,            -0.,         18019.,      64868448.,      64868448.,-1.13,    F
 334,334,   1,   -828.466,     -0.000,  10856.008,   3658.034,      0.000,   4267.557,            -0.,         18048.,      64974524.,      64974524.,-1.29,    F
 335,335,   1,   -803.060,     -0.000,  10854.210,   3659.257,      0.000,   4266.850,            -0.,         18073.,      65061828.,      65061828.,-1.44,    F
 336,336,   1,   -778.229,     -0.000,  10849.834,   3659.454,      0.000,   4265.129,            -0.,         18092.,      65130348.,      65130348.,-1.58,    F
 337,337,   1,   -753.979,     -0.000,  10842.875,   3658.624,      0.000,   4262.394,            -0.,         18106.,      65180032.,      65180032.,-1.72,    F
 338,338,   1,   -730.318,     -0.000,  10833.335,   3656.767,      0.000,   4258.644,            -0.,         18114.,      65210832.,      65210832.,-1.86,    F
 339,339,   1,   -707.253,     -0.000,  10821.222,   3653.884,      0.000,   4253.882,            -0.,         18117.,      65222800.,      65222800.,-2.00,    F
 340,340,   1,   -684.789,     -0.000,  10806.533,   3649.975,      0.000,   4248.107,            -0.,         18116.,      65215900.,      65215900.,-2.13,    F
 341,341,   1,   -662.935,     -0.000,  10789.276,   3645.041,      0.000,   4241.324,            -0.,         18108.,      65190116.,      65190116.,-2.26,    F
 342,342,   1,   -641.697,     -0.000,  10769.453,   3639.083,      0.000,   4233.531,            -0.,         18096.,      65145468.,      65145468.,-2.38,    F
 343,343,   1,   -621.081,     -0.000,  10747.065,   3632.103,      0.000,   4224.730,            -0.,         18078.,      65081948.,      65081948.,-2.51,    F
 344,344,   1,   -601.092,     -0.000,  10722.127,   3624.102,      0.000,   4214.927,            -0.,         18055.,      64999596.,      64999596.,-2.62,    F
 345,345,   1,   -581.738,     -0.000,  10694.640,   3615.083,      0.000,   4204.122,            -0.,         18027.,      64898428.,      64898428.,-2.74,    F
 346,346,   1,   -563.023,     -0.000,  10664.610,   3605.048,      0.000,   4192.317,            -0.,         17994.,      64778432.,      64778432.,-2.85,    F
 347,347,   1,   -544.954,     -0.000,  10632.049,   3593.999,      0.000,   4179.517,            -0.,         17955.,      64639668.,      64639668.,-2.95,    F
 348,348,   1,   -527.535,     -0.000,  10596.960,   3581.939,      0.000,   4165.724,            -0.,         17912.,      64482160.,      64482160.,-3.06,    F
 349,349,   1,   -510.772,     -0.000,  10559.359,   3568.871,      0.000,   4150.942,            -0.,         17863.,      64305952.,      64305952.,-3.16,    F
 350,350,   1,   -494.669,     -0.000,  10519.256,   3554.801,      0.000,   4135.177,            -0.,         17809.,      64111120.,      64111120.,-3.25,    F
 351,351,   1,   -479.232,     -0.000,  10476.659,   3539.730,      0.000,   4118.433,            -0.,         17749.,      63897664.,      63897664.,-3.34,    F
 352,352,   1,   -464.465,     -0.000,  10431.583,   3523.664,      0.000,   4100.712,            -0.,         17685.,      63665700.,      63665700.,-3.43,    F
 353,353,   1,   -450.373,     -0.000,  10384.035,   3506.607,      0.000,   4082.021,            -0.,         17615.,      63415244.,      63415244.,-3.51,    F
 354,354,   1,   -436.959,     -0.000,  10334.033,   3488.562,      0.000,   4062.366,            -0.,         17541.,      63146400.,      63146400.,-3.59,    F
 355,355,   1,   -424.228,     -0.000,  10281.595,   3469.537,      0.000,   4041.751,            -0.,         17461.,      62859220.,      62859220.,-3.67,    F
 356,356,   1,   -412.183,     -0.000,  10226.729,   3449.537,      0.000,   4020.184,            -0.,         17376.,      62553812.,      62553812.,-3.74,    F
 357,357,   1,   -400.828,     -0.000,  10169.454,   3428.566,      0.000,   3997.668,            -0.,         17286.,      62230240.,      62230240.,-3.81,    F
 358,358,   1,   -390.166,     -0.000,  10109.785,   3406.630,      0.000,   3974.212,            -0.,         17191.,      61888604.,      61888604.,-3.87,    F
 359,359,   1,   -380.201,     -0.000,  10047.740,   3383.737,      0.000,   3949.822,            -0.,         17091.,      61528992.,      61528992.,-3.93,    F
 360,360,   1,   -370.936,     -0.000,   9983.334,   3359.892,      0.000,   3924.504,            -0.,         16987.,      61151504.,      61151504.,-3.99,    F
 361,361,   1,   -362.372,     -0.000,   9916.590,   3335.102,      0.000,   3898.266,            -0.,         16877.,      60756268.,      60756268.,-4.04,    F
 362,362,   1,   -354.513,     -0.000,   9847.525,   3309.375,      0.000,   3871.116,            -0.,         16762.,      60343388.,      60343388.,-4.09,    F
 363,363,   1,   -347.361,     -0.000,   9776.157,   3282.717,      0.000,   3843.061,            -0.,         16642.,      59912976.,      59912976.,-4.13,    F
 364,364,   1,   -340.918,     -0.000,   9702.511,   3255.138,      0.000,   3814.110,            -0.,         16518.,      59465164.,      59465164.,-4.17,    F
 365,365,   1,   -335.187,     -0.000,   9626.604,   3226.643,      0.000,   3784.271,            -0.,         16389.,      59000068.,      59000068.,-4.20,    F
 366,  1,   2,   -330.168,     -0.000,   9548.460,   3197.242,      0.000,   3753.552,            -0.,         16255.,      58517844.,      58517844.,-4.24,    F
 367,  2,   2,   -325.863,     -0.000,   9468.102,   3166.944,      0.000,   3721.963,            -0.,         16116.,      58018620.,      58018620.,-4.26,    F
