Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
 190,190,   1,   -206.640,     -0.000,   -101.180,    -68.314,     -0.000,   -195.321,             0.,          -577.,      -2077923.,      -2077923.,22.10,    F
 191,191,   1,   -206.626,     -0.000,    -97.588,    -66.948,     -0.000,   -188.387,             0.,          -565.,      -2034631.,      -2034631.,22.10,    F
 192,192,   1,   -206.583,     -0.000,    -93.949,    -65.564,     -0.000,   -181.362,             0.,          -553.,      -1990666.,      -1990666.,22.10,    F
 193,193,   1,   -206.511,     -0.000,    -90.264,    -64.161,     -0.000,   -174.248,             0.,          -541.,      -1946034.,      -1946034.,22.09,    F
 194,194,   1,   -206.410,     -0.000,    -86.534,    -62.739,     -0.000,   -167.048,             0.,          -528.,      -1900755.,      -1900755.,22.07,    F
 195,195,   1,   -206.281,     -0.000,    -82.761,    -61.300,     -0.000,   -159.763,             0.,          -515.,      -1854844.,      -1854844.,22.06,    F
 196,196,   1,   -206.123,     -0.000,    -78.945,    -59.843,     -0.000,   -152.397,             0.,          -502.,      -1808314.,      -1808314.,22.04,    F
 197,197,   1,   -205.936,     -0.000,    -75.088,    -58.369,     -0.000,   -144.953,             0.,          -489.,      -1761184.,      -1761184.,22.01,    F
 198,198,   1,   -205.721,     -0.000,    -71.192,    -56.879,     -0.000,   -137.431,             0.,          -476.,      -1713467.,      -1713467.,21.98,    F
 199,199,   1,   -205.478,     -0.000,    -67.257,    -55.374,     -0.000,   -129.835,             0.,          -463.,      -1665178.,      -1665178.,21.95,    F
 200,200,   1,   -205.206,     -0.000,    -63.285,    -53.852,     -0.000,   -122.167,             0.,          -449.,      -1616332.,      -1616332.,21.91,    F
 201,201,   1,   -204.906,     -0.000,    -59.277,    -52.316,     -0.000,   -114.430,             0.,          -435.,      -1566948.,      -1566948.,21.87,    F
 202,202,   1,   -204.577,     -0.000,    -55.235,    -50.766,     -0.000,   -106.627,             0.,          -421.,      -1517040.,      -1517040.,21.83,    F
 203,203,   1,   -204.221,     -0.000,    -51.159,    -49.201,     -0.000,    -98.759,             0.,          -407.,      -1466626.,      -1466626.,21.78,    F
 204,204,   1,   -203.836,     -0.000,    -47.051,    -47.623,     -0.000,    -90.829,             0.,          -393.,      -1415716.,      -1415716.,21.73,    F
 205,205,   1,   -203.424,     -0.000,    -42.912,    -46.032,     -0.000,    -82.839,             0.,          -379.,      -1364332.,      -1364332.,21.67,    F
 206,206,   1,   -202.983,     -0.000,    -38.744,    -44.429,     -0.000,    -74.793,             0.,          -365.,      -1312486.,      -1312486.,21.61,    F
 207,207,   1,   -202.515,     -0.000,    -34.548,    -42.814,     -0.000,    -66.693,             0.,          -350.,      -1260200.,      -1260200.,21.55,    F
 208,208,   1,   -202.020,     -0.000,    -30.325,    -41.188,     -0.000,    -58.541,             0.,          -335.,      -1207488.,      -1207488.,21.48,    F
 209,209,   1,   -201.497,     -0.000,    -26.077,    -39.550,     -0.000,    -50.340,             0.,          -321.,      -1154366.,      -1154366.,21.41,    F
 210,210,   1,   -200.947,     -0.000,    -21.805,    -37.903,     -0.000,    -42.093,             0.,          -306.,      -1100850.,      -1100850.,21.34,    F
 211,211,   1,   -200.369,     -0.000,    -17.510,    -36.245,     -0.000,    -33.802,             0.,          -291.,      -1046960.,      -1046960.,21.26,    F
 212,212,   1,   -199.765,     -0.000,    -13.193,    -34.578,     -0.000,    -25.469,             0.,          -276.,       -992708.,       -992708.,21.17,    F
 213,213,   1,   -199.134,     -0.000,     -8.857,    -32.903,     -0.000,    -17.098,             0.,          -261.,       -938116.,       -938116.,21.09,    F
 214,214,   1,   -198.477,     -0.000,     -4.503,    -31.219,     -0.000,     -8.692,             0.,          -245.,       -883201.,       -883201.,21.00,    F
 215,215,   1,   -197.793,     -0.000,     -0.130,    -29.528,     -0.000,     -0.252,             0.,          -230.,       -827978.,       -827978.,20.90,    F
 216,216,   1,   -197.084,     -0.000,      4.257,    -27.830,     -0.000,      8.219,             0.,          -215.,       -772466.,       -772466.,20.81,    F
 217,217,   1,   -196.348,     -0.000,      8.660,    -26.125,     -0.000,     16.717,             0.,          -199.,       -716681.,       -716681.,20.71,    F
 218,218,   1,   -195.587,     -0.000,     13.075,    -24.413,     -0.000,     25.241,             0.,          -184.,       -660641.,       -660641.,20.60,    F
 219,219,   1,   -194.800,     -0.000,     17.502,    -22.697,     -0.000,     33.787,             0.,          -168.,       -604363.,       -604363.,20.50,    F
 220,220,   1,   -193.988,     -0.000,     21.940,    -20.975,     -0.000,     42.353,             0.,          -152.,       -547865.,       -547865.,20.38,    F
 221,221,   1,   -193.150,     -0.000,     26.386,    -19.249,     -0.000,     50.937,             0.,          -136.,       -491165.,       -491165.,20.27,    F
 222,222,   1,   -192.289,     -0.000,     30.840,    -17.519,     -0.000,     59.535,             0.,          -121.,       -434280.,       -434280.,20.15,    F
 223,223,   1,   -191.402,     -0.000,     35.301,    -15.785,     -0.000,     68.145,             0.,          -105.,       -377226.,       -377226.,20.03,    F
 224,224,   1,   -190.492,     -0.000,     39.765,    -14.049,     -0.000,     76.764,             0.,           -89.,       -320024.,       -320024.,19.91,    F
 225,225,   1,   -189.557,     -0.000,     44.234,    -12.310,     -0.000,     85.390,             0.,           -73.,       -262689.,       -262689.,19.78,    F
 226,226,   1,   -188.599,     -0.000,     48.704,    -10.569,     -0.000,     94.020,             0.,           -57.,       -205240.,       -205240.,19.65,    F
 227,227,   1,   -187.617,     -0.000,     53.175,     -8.828,     -0.000,    102.651,             0.,           -41.,       -147695.,       -147695.,19.51,    F
 228,228,   1,   -186.612,     -0.000,     57.646,     -7.085,     -0.000,    111.281,             0.,           -25.,        -90073.,        -90073.,19.37,    F
 229,229,   1,   -185.585,     -0.000,     62.114,     -5.343,     -0.000,    119.907,             0.,            -9.,        -32389.,        -32389.,19.23,    F
 230,230,   1,   -184.535,     -0.000,     66.578,     -3.601,     -0.000,    128.525,            -0.,             7.,         25339.,         25339.,19.09,    F
 231,231,   1,   -183.462,     -0.000,     71.038,     -1.860,      0.000,    137.134,            -0.,            23.,         83090.,         83090.,18.94,    F
 232,232,   1,   -182.368,     -0.000,     75.492,     -0.120,      0.000,    145.731,            -0.,            39.,        140848.,        140848.,18.79,    F
 233,233,   1,   -181.252,     -0.000,     79.937,      1.618,      0.000,    154.313,            -0.,            55.,        198595.,        198595.,18.64,    F
 234,234,   1,   -180.115,     -0.000,     84.374,      3.353,      0.000,    162.879,            -0.,            71.,        256318.,        256318.,18.48,    F
 235,235,   1,   -178.958,     -0.000,     88.801,      5.085,      0.000,    171.423,            -0.,            87.,        313991.,        313991.,18.32,    F
 236,236,   1,   -177.779,     -0.000,     93.215,      6.814,      0.000,    179.945,            -0.,           103.,        371602.,        371602.,18.16,    F
 237,237,   1,   -176.581,     -0.000,     97.617,      8.538,      0.000,    188.442,            -0.,           119.,        429131.,        429131.,18.00,    F
 238,238,   1,   -175.362,     -0.000,    102.004,     10.257,      0.000,    196.911,            -0.,           135.,        486561.,        486561.,17.83,    F
 239,239,   1,   -174.124,     -0.000,    106.375,     11.972,      0.000,    205.350,            -0.,           151.,        543876.,        543876.,17.66,    F
 240,240,   1,   -172.867,     -0.000,    110.729,     13.681,      0.000,    213.755,            -0.,           167.,        601055.,        601055.,17.49,    F
 241,241,   1,   -171.591,     -0.000,    115.065,     15.383,      0.000,    222.125,            -0.,           183.,        658084.,        658084.,17.31,    F
 242,242,   1,   -170.297,     -0.000,    119.381,     17.079,      0.000,    230.456,            -0.,           199.,        714944.,        714944.,17.13,    F
 243,243,   1,   -168.985,     -0.000,    123.675,     18.767,      0.000,    238.747,            -0.,           214.,        771617.,        771617.,16.95,    F
 244,244,   1,   -167.656,     -0.000,    127.948,     20.448,      0.000,    246.994,            -0.,           230.,        828086.,        828086.,16.77,    F
 245,245,   1,   -166.309,     -0.000,    132.196,     22.120,      0.000,    255.195,            -0.,           246.,        884333.,        884333.,16.59,    F
 246,246,   1,   -164.945,     -0.000,    136.419,     23.783,      0.000,    263.348,            -0.,           261.,        940343.,        940343.,16.40,    F
 247,247,   1,   -163.565,     -0.000,    140.616,     25.437,      0.000,    271.450,            -0.,           277.,        996098.,        996098.,16.21,    F
 248,248,   1,   -162.169,     -0.000,    144.786,     27.081,      0.000,    279.498,            -0.,           292.,       1051577.,       1051577.,16.02,    F
 249,249,   1,   -160.757,     -0.000,    148.926,     28.715,      0.000,    287.491,            -0.,           307.,       1106772.,       1106772.,15.82,    F
 250,250,   1,   -159.330,     -0.000,    153.036,     30.338,      0.000,    295.426,            -0.,           323.,       1161658.,       1161658.,15.63,    F
 251,251,   1,   -157.889,     -0.000,    157.115,     31.949,      0.000,    303.300,            -0.,           338.,       1216223.,       1216223.,15.43,    F
 252,252,   1,   -156.433,     -0.000,    161.162,     33.549,      0.000,    311.111,            -0.,           353.,       1270448.,       1270448.,15.23,    F
 253,253,   1,   -154.963,     -0.000,    165.174,     35.136,      0.000,    318.856,            -0.,           368.,       1324317.,       1324317.,15.03,    F
 254,254,   1,   -153.480,     -0.000,    169.151,     36.711,      0.000,    326.534,            -0.,           383.,       1377814.,       1377814.,14.82,    F
 255,255,   1,   -151.984,     -0.000,    173.092,     38.272,      0.000,    334.141,            -0.,           397.,       1430922.,       1430922.,14.62,    F
 256,256,   1,   -150.475,     -0.000,    176.995,     39.819,      0.000,    341.676,            -0.,           412.,       1483626.,       1483626.,14.41,    F
 257,257,   1,   -148.954,     -0.000,    180.860,     41.352,      0.000,    349.136,            -0.,           427.,       1535910.,       1535910.,14.20,    F
 258,258,   1,   -147.422,     -0.000,    184.684,     42.871,      0.000,    356.520,            -0.,           441.,       1587758.,       1587758.,13.99,    F
 259,259,   1,   -145.878,     -0.000,    188.468,     44.374,      0.000,    363.823,            -0.,           455.,       1639153.,       1639153.,13.78,    F
 260,260,   1,   -144.324,     -0.000,    192.209,     45.862,      0.000,    371.046,            -0.,           469.,       1690080.,       1690080.,13.56,    F
 261,261,   1,   -142.759,     -0.000,    195.907,     47.333,      0.000,    378.184,            -0.,           483.,       1740523.,       1740523.,13.35,    F
 262,262,   1,   -141.185,     -0.000,    199.560,     48.788,      0.000,    385.237,            -0.,           497.,       1790469.,       1790469.,13.13,    F
 263,263,   1,   -139.601,     -0.000,    203.168,     50.226,      0.000,    392.202,            -0.,           511.,       1839901.,       1839901.,12.91,    F
 264,264,   1,   -138.008,     -0.000,    206.729,     51.646,      0.000,    399.076,            -0.,           525.,       1888802.,       1888802.,12.69,    F
 265,265,   1,   -136.407,     -0.000,    210.243,     53.049,      0.000,    405.858,            -0.,           538.,       1937161.,       1937161.,12.47,    F
 266,266,   1,   -134.798,     -0.000,    213.707,     54.433,      0.000,    412.546,            -0.,           551.,       1984960.,       1984960.,12.25,    F
 267,267,   1,   -133.181,     -0.000,    217.121,     55.799,      0.000,    419.136,            -0.,           564.,       2032186.,       2032186.,12.03,    F
 268,268,   1,   -131.558,     -0.000,    220.485,     57.145,      0.000,    425.630,            -0.,           577.,       2078824.,       2078824.,11.81,    F
 269,269,   1,   -129.928,     -0.000,    223.796,     58.472,      0.000,    432.022,            -0.,           590.,       2124864.,       2124864.,11.58,    F
 270,270,   1,   -128.292,     -0.000,    227.055,     59.779,      0.000,    438.313,            -0.,           603.,       2170288.,       2170288.,11.36,    F
 271,271,   1,   -126.650,     -0.000,    230.259,     61.066,      0.000,    444.499,            -0.,           615.,       2215083.,       2215083.,11.13,    F
 272,272,   1,   -125.003,     -0.000,    233.409,     62.332,      0.000,    450.579,            -0.,           628.,       2259237.,       2259237.,10.90,    F
 273,273,   1,   -123.352,     -0.000,    236.503,     63.577,      0.000,    456.552,            -0.,           640.,       2302733.,       2302733.,10.68,    F
 274,274,   1,   -121.697,     -0.000,    239.540,     64.800,      0.000,    462.414,            -0.,           652.,       2345561.,       2345561.,10.45,    F
 275,275,   1,   -120.038,     -0.000,    242.519,     66.002,      0.000,    468.165,            -0.,           663.,       2387705.,       2387705.,10.22,    F
 276,276,   1,   -118.376,     -0.000,    245.439,     67.181,      0.000,    473.803,            -0.,           675.,       2429156.,       2429156., 9.99,    F
 277,277,   1,   -116.712,     -0.000,    248.300,     68.338,      0.000,    479.326,            -0.,           686.,       2469901.,       2469901., 9.76,    F
 278,278,   1,   -115.045,     -0.000,    251.101,     69.472,      0.000,    484.732,            -0.,           697.,       2509926.,       2509926., 9.53,    F
 279,279,   1,   -113.377,     -0.000,    253.840,     70.582,      0.000,    490.020,            -0.,           708.,       2549218.,       2549218., 9.30,    F
 280,280,   1,   -111.707,     -0.000,    256.517,     71.669,      0.000,    495.188,            -0.,           719.,       2587767.,       2587767., 9.07,    F
 281,281,   1,   -110.038,     -0.000,    259.132,     72.732,      0.000,    500.235,            -0.,           729.,       2625561.,       2625561., 8.84,    F
 282,282,   1,   -108.367,     -0.000,    261.682,     73.771,      0.000,    505.158,            -0.,           740.,       2662587.,       2662587., 8.61,    F
 283,283,   1,   -106.698,     -0.000,    264.168,     74.785,      0.000,    509.957,            -0.,           750.,       2698837.,       2698837., 8.38,    F
 284,284,   1,   -105.029,     -0.000,    266.589,     75.774,      0.000,    514.631,            -0.,           760.,       2734297.,       2734297., 8.15,    F
 285,285,   1,   -103.361,     -0.000,    268.944,     76.738,      0.000,    519.176,            -0.,           769.,       2768957.,       2768957., 7.92,    F
 286,286,   1,   -101.696,     -0.000,    271.231,     77.677,      0.000,    523.593,            -0.,           779.,       2802805.,       2802805., 7.69,    F
 287,287,   1,   -100.032,     -0.000,    273.452,     78.589,      0.000,    527.880,            -0.,           788.,       2835835.,       2835835., 7.46,    F
 288,288,   1,    -98.372,     -0.000,    275.605,     79.476,      0.000,    532.036,            -0.,           797.,       2868035.,       2868035., 7.23,    F
 289,289,   1,    -96.715,     -0.000,    277.689,     80.336,      0.000,    536.058,            -0.,           805.,       2899395.,       2899395., 7.00,    F
 290,290,   1,    -95.062,     -0.000,    279.703,     81.170,      0.000,    539.947,            -0.,           814.,       2929904.,       2929904., 6.78,    F
 291,291,   1,    -93.413,     -0.000,    281.648,     81.977,      0.000,    543.701,            -0.,           822.,       2959555.,       2959555., 6.55,    F
 292,292,   1,    -91.768,     -0.000,    283.522,     82.757,      0.000,    547.318,            -0.,           830.,       2988337.,       2988337., 6.32,    F
 293,293,   1,    -90.130,     -0.000,    285.325,     83.509,      0.000,    550.799,            -0.,           838.,       3016243.,       3016243., 6.10,    F
 294,294,   1,    -88.496,     -0.000,    287.056,     84.234,      0.000,    554.141,            -0.,           845.,       3043265.,       3043265., 5.87,    F
 295,295,   1,    -86.870,     -0.000,    288.715,     84.932,      0.000,    557.343,            -0.,           853.,       3069393.,       3069393., 5.65,    F
 296,296,   1,    -85.250,     -0.000,    290.301,     85.601,      0.000,    560.405,            -0.,           860.,       3094617.,       3094617., 5.42,    F
 297,297,   1,    -83.637,     -0.000,    291.814,     86.242,      0.000,    563.326,            -0.,           866.,       3118936.,       3118936., 5.20,    F
 298,298,   1,    -82.031,     -0.000,    293.253,     86.855,      0.000,    566.105,            -0.,           873.,       3142340.,       3142340., 4.98,    F
 299,299,   1,    -80.434,     -0.000,    294.619,     87.439,      0.000,    568.740,            -0.,           879.,       3164819.,       3164819., 4.76,    F
 300,300,   1,    -78.846,     -0.000,    295.909,     87.994,      0.000,    571.232,            -0.,           885.,       3186368.,       3186368., 4.54,    F
 301,301,   1,    -77.267,     -0.000,    297.125,     88.521,      0.000,    573.579,            -0.,           891.,       3206981.,       3206981., 4.32,    F
 302,302,   1,    -75.697,     -0.000,    298.266,     89.018,      0.000,    575.781,            -0.,           896.,       3226651.,       3226651., 4.10,    F
 303,303,   1,    -74.138,     -0.000,    299.331,     89.486,      0.000,    577.837,            -0.,           901.,       3245371.,       3245371., 3.89,    F
 304,304,   1,    -72.589,     -0.000,    300.320,     89.925,      0.000,    579.746,            -0.,           906.,       3263138.,       3263138., 3.68,    F
 305,305,   1,    -71.050,     -0.000,    301.233,     90.334,      0.000,    581.508,            -0.,           911.,       3279945.,       3279945., 3.46,    F
 306,306,   1,    -69.524,     -0.000,    302.069,     90.714,      0.000,    583.122,            -0.,           915.,       3295784.,       3295784., 3.25,    F
 307,307,   1,    -68.009,     -0.000,    302.828,     91.064,      0.000,    584.588,            -0.,           920.,       3310656.,       3310656., 3.04,    F
 308,308,   1,    -66.506,     -0.000,    303.510,     91.384,      0.000,    585.905,            -0.,           923.,       3324554.,       3324554., 2.84,    F
 309,309,   1,    -65.017,     -0.000,    304.115,     91.674,      0.000,    587.073,            -0.,           927.,       3337472.,       3337472., 2.63,    F
 310,310,   1,    -63.540,     -0.000,    304.643,     91.934,      0.000,    588.091,            -0.,           930.,       3349408.,       3349408., 2.43,    F
 311,311,   1,    -62.077,     -0.000,    305.093,     92.164,      0.000,    588.960,            -0.,           933.,       3360357.,       3360357., 2.22,    F
 312,312,   1,    -60.629,     -0.000,    305.465,     92.363,      0.000,    589.678,            -0.,           936.,       3370315.,       3370315., 2.02,    F
 313,313,   1,    -59.194,     -0.000,    305.759,     92.533,      0.000,    590.246,            -0.,           939.,       3379281.,       3379281., 1.83,    F
 314,314,   1,    -57.775,     -0.000,    305.975,     92.672,      0.000,    590.663,            -0.,           941.,       3387252.,       3387252., 1.63,    F
 315,315,   1,    -56.371,     -0.000,    306.114,     92.780,      0.000,    590.930,            -0.,           943.,       3394226.,       3394226., 1.44,    F
 316,316,   1,    -54.983,     -0.000,    306.174,     92.859,      0.000,    591.046,            -0.,           944.,       3400200.,       3400200., 1.24,    F
 317,317,   1,    -53.611,     -0.000,    306.155,     92.907,      0.000,    591.011,            -0.,           946.,       3405168.,       3405168., 1.05,    F
 318,318,   1,    -52.256,     -0.000,    306.059,     92.924,      0.000,    590.826,            -0.,           947.,       3409135.,       3409135., 0.87,    F
 319,319,   1,    -50.917,     -0.000,    305.885,     92.911,      0.000,    590.489,            -0.,           948.,       3412097.,       3412097., 0.68,    F
 320,320,   1,    -49.596,     -0.000,    305.633,     92.868,      0.000,    590.002,            -0.,           948.,       3414054.,       3414054., 0.50,    F
 321,321,   1,    -48.293,     -0.000,    305.302,     92.794,      0.000,    589.364,            -0.,           949.,       3415003.,       3415003., 0.32,    F
 322,322,   1,    -47.008,     -0.000,    304.894,     92.689,      0.000,    588.576,            -0.,           949.,       3414944.,       3414944., 0.14,    F
 323,323,   1,    -45.742,     -0.000,    304.408,     92.554,      0.000,    587.638,            -0.,           948.,       3413879.,       3413879.,-0.03,    F
 324,324,   1,    -44.494,     -0.000,    303.844,     92.389,      0.000,    586.549,            -0.,           948.,       3411807.,       3411807.,-0.21,    F
 325,325,   1,    -43.266,     -0.000,    303.203,     92.194,      0.000,    585.311,            -0.,           947.,       3408729.,       3408729.,-0.38,    F
 326,326,   1,    -42.058,     -0.000,    302.484,     91.968,      0.000,    583.924,            -0.,           946.,       3404645.,       3404645.,-0.54,    F
 327,327,   1,    -40.869,     -0.000,    301.688,     91.712,      0.000,    582.387,            -0.,           944.,       3399555.,       3399555.,-0.71,    F
 328,328,   1,    -39.701,     -0.000,    300.815,     91.426,      0.000,    580.703,            -0.,           943.,       3393465.,       3393465.,-0.87,    F
 329,329,   1,    -38.553,     -0.000,    299.866,     91.110,      0.000,    578.870,            -0.,           941.,       3386372.,       3386372.,-1.03,    F
 330,330,   1,    -37.427,     -0.000,    298.840,     90.764,      0.000,    576.890,            -0.,           938.,       3378280.,       3378280.,-1.18,    F
 331,331,   1,    -36.322,     -0.000,    297.739,     90.388,      0.000,    574.763,            -0.,           936.,       3369191.,       3369191.,-1.34,    F
 332,332,   1,    -35.239,     -0.000,    296.561,     89.982,      0.000,    572.490,            -0.,           933.,       3359108.,       3359108.,-1.49,    F
 333,333,   1,    -34.178,     -0.000,    295.308,     89.547,      0.000,    570.071,            -0.,           930.,       3348031.,       3348031.,-1.63,    F
 334,334,   1,    -33.139,     -0.000,    293.980,     89.082,      0.000,    567.508,            -0.,           927.,       3335968.,       3335968.,-1.78,    F
 335,335,   1,    -32.122,     -0.000,    292.578,     88.588,      0.000,    564.800,            -0.,           923.,       3322921.,       3322921.,-1.92,    F
 336,336,   1,    -31.129,     -0.000,    291.101,     88.065,      0.000,    561.949,            -0.,           919.,       3308892.,       3308892.,-2.06,    F
 337,337,   1,    -30.159,     -0.000,    289.550,     87.512,      0.000,    558.955,            -0.,           915.,       3293886.,       3293886.,-2.19,    F
 338,338,   1,    -29.213,     -0.000,    287.926,     86.931,      0.000,    555.820,            -0.,           911.,       3277907.,       3277907.,-2.32,    F
 339,339,   1,    -28.290,     -0.000,    286.229,     86.321,      0.000,    552.544,            -0.,           906.,       3260961.,       3260961.,-2.45,    F
 340,340,   1,    -27.392,     -0.000,    284.459,     85.682,      0.000,    549.128,            -0.,           901.,       3243052.,       3243052.,-2.57,    F
 341,341,   1,    -26.517,     -0.000,    282.618,     85.015,      0.000,    545.574,            -0.,           896.,       3224185.,       3224185.,-2.70,    F
 342,342,   1,    -25.668,     -0.000,    280.705,     84.320,      0.000,    541.882,            -0.,           890.,       3204366.,       3204366.,-2.81,    F
 343,343,   1,    -24.843,     -0.000,    278.722,     83.597,      0.000,    538.053,            -0.,           884.,       3183600.,       3183600.,-2.93,    F
 344,344,   1,    -24.044,     -0.000,    276.668,     82.846,      0.000,    534.088,            -0.,           878.,       3161894.,       3161894.,-3.04,    F
 345,345,   1,    -23.270,     -0.000,    274.545,     82.067,      0.000,    529.990,            -0.,           872.,       3139253.,       3139253.,-3.15,    F
 346,346,   1,    -22.521,     -0.000,    272.353,     81.261,      0.000,    525.758,            -0.,           865.,       3115686.,       3115686.,-3.25,    F
 347,347,   1,    -21.798,     -0.000,    270.093,     80.428,      0.000,    521.394,            -0.,           859.,       3091200.,       3091200.,-3.35,    F
 348,348,   1,    -21.101,     -0.000,    267.764,     79.569,      0.000,    516.900,            -0.,           852.,       3065798.,       3065798.,-3.45,    F
 349,349,   1,    -20.431,     -0.000,    265.369,     78.682,      0.000,    512.276,            -0.,           844.,       3039492.,       3039492.,-3.54,    F
 350,350,   1,    -19.787,     -0.000,    262.908,     77.770,      0.000,    507.525,            -0.,           837.,       3012289.,       3012289.,-3.63,    F
 351,351,   1,    -19.169,     -0.000,    260.381,     76.831,      0.000,    502.647,            -0.,           829.,       2984195.,       2984195.,-3.72,    F
 352,352,   1,    -18.579,     -0.000,    257.789,     75.866,      0.000,    497.644,            -0.,           821.,       2955219.,       2955219.,-3.80,    F
 353,353,   1,    -18.015,     -0.000,    255.133,     74.876,      0.000,    492.517,            -0.,           813.,       2925369.,       2925369.,-3.88,    F
 354,354,   1,    -17.478,     -0.000,    252.414,     73.861,      0.000,    487.268,            -0.,           804.,       2894656.,       2894656.,-3.95,    F
 355,355,   1,    -16.969,     -0.000,    249.633,     72.821,      0.000,    481.899,            -0.,           795.,       2863088.,       2863088.,-4.02,    F
 356,356,   1,    -16.487,     -0.000,    246.790,     71.757,      0.000,    476.410,            -0.,           786.,       2830674.,       2830674.,-4.09,    F
 357,357,   1,    -16.033,     -0.000,    243.886,     70.668,      0.000,    470.805,            -0.,           777.,       2797423.,       2797423.,-4.15,    F
 358,358,   1,    -15.607,     -0.000,    240.922,     69.555,      0.000,    465.083,            -0.,           768.,       2763346.,       2763346.,-4.21,    F
 359,359,   1,    -15.208,     -0.000,    237.899,     68.418,      0.000,    459.248,            -0.,           758.,       2728452.,       2728452.,-4.27,    F
 360,360,   1,    -14.837,     -0.000,    234.818,     67.258,      0.000,    453.300,            -0.,           748.,       2692751.,       2692751.,-4.32,    F
 361,361,   1,    -14.495,     -0.000,    231.680,     66.076,      0.000,    447.241,            -0.,           738.,       2656254.,       2656254.,-4.37,    F
 362,362,   1,    -14.181,     -0.000,    228.485,     64.870,      0.000,    441.074,            -0.,           727.,       2618974.,       2618974.,-4.41,    F
 363,363,   1,    -13.894,     -0.000,    225.235,     63.642,      0.000,    434.800,            -0.,           717.,       2580918.,       2580918.,-4.45,    F
 364,364,   1,    -13.637,     -0.000,    221.931,     62.393,      0.000,    428.421,            -0.,           706.,       2542100.,       2542100.,-4.49,    F
 365,365,   1,    -13.407,     -0.000,    218.573,     61.122,      0.000,    421.939,            -0.,           695.,       2502532.,       2502532.,-4.52,    F
 366,  1,   2,    -13.207,     -0.000,    215.162,     59.830,      0.000,    415.356,            -0.,           684.,       2462222.,       2462222.,-4.55,    F
 367,  2,   2,    -13.035,     -0.000,    211.701,     58.517,      0.000,    408.673,            -0.,           673.,       2421187.,       2421187.,-4.58,    F
 368,  3,   2,    -12.891,     -0.000,    208.188,     57.183,      0.000,    401.893,            -0.,           661.,       2379435.,       2379435.,-4.60,    F
 369,  4,   2,    -12.776,     -0.000,    204.627,     55.830,      0.000,    395.017,            -0.,           649.,       2336979.,       2336979.,-4.61,    F
 370,  5,   2,    -12.690,     -0.000,    201.016,     54.457,      0.000,    388.048,            -0.,           637.,       2293834.,       2293834.,-4.63,    F
 371,  6,   2,    -12.632,     -0.000,    197.359,     53.065,      0.000,    380.988,            -0.,           625.,       2250010.,       2250010.,-4.63,    F
 372,  7,   2,    -12.604,     -0.000,    193.656,     51.654,      0.000,    373.838,            -0.,           613.,       2205521.,       2205521.,-4.64,    F
 373,  8,   2,    -12.604,     -0.000,    189.907,     50.225,      0.000,    366.602,            -0.,           600.,       2160380.,       2160380.,-4.64,    F
 374,  9,   2,    -12.632,     -0.000,    186.114,     48.778,      0.000,    359.281,            -0.,           587.,       2114601.,       2114601.,-4.64,    F
 375, 10,   2,    -12.690,     -0.000,    182.279,     47.313,      0.000,    351.876,            -0.,           574.,       2068197.,       2068197.,-4.63,    F
 376, 11,   2,    -12.776,     -0.000,    178.402,     45.832,      0.000,    344.392,            -0.,           561.,       2021181.,       2021181.,-4.62,    F
 377, 12,   2,    -12.891,     -0.000,    174.484,     44.334,      0.000,    336.829,            -0.,           548.,       1973569.,       1973569.,-4.60,    F
 378, 13,   2,    -13.035,     -0.000,    170.527,     42.819,      0.000,    329.190,            -0.,           535.,       1925373.,       1925373.,-4.59,    F
 379, 14,   2,    -13.207,     -0.000,    166.531,     41.289,      0.000,    321.476,            -0.,           521.,       1876607.,       1876607.,-4.56,    F
 380, 15,   2,    -13.407,     -0.000,    163.005,     39.950,      0.000,    314.669,            -0.,           508.,       1827909.,       1449738.,-4.54,    F
 381, 16,   2,    -13.637,     -0.000,    162.021,     39.649,      0.000,    312.771,             0.,           501.,       1802894.,             0.,-4.51,    F
 382, 17,   2,    -13.894,     -0.000,    160.916,     39.297,      0.000,    310.637,             0.,           497.,       1789040.,             0.,-4.47,    F
 383, 18,   2,    -14.181,     -0.000,    159.689,     38.896,      0.000,    308.268,             0.,           493.,       1773620.,             0.,-4.43,    F
 384, 19,   2,    -14.495,     -0.000,    158.340,     38.445,      0.000,    305.665,             0.,           488.,       1756639.,             0.,-4.39,    F
 385, 20,   2,    -14.837,     -0.000,    156.871,     37.944,      0.000,    302.828,             0.,           483.,       1738102.,             0.,-4.34,    F
 386, 21,   2,    -15.208,     -0.000,    155.281,     37.394,      0.000,    299.759,             0.,           477.,       1718016.,             0.,-4.29,    F
 387, 22,   2,    -15.607,     -0.000,    153.571,     36.795,      0.000,    296.458,             0.,           471.,       1696384.,             0.,-4.24,    F
 388, 23,   2,    -16.033,     -0.000,    151.742,     36.146,      0.000,    292.927,             0.,           465.,       1673216.,             0.,-4.18,    F
 389, 24,   2,    -16.487,     -0.000,    149.794,     35.449,      0.000,    289.166,             0.,           458.,       1648516.,             0.,-4.12,    F
 390, 25,   2,    -16.969,     -0.000,    147.727,     34.702,      0.000,    285.176,             0.,           451.,       1622292.,             0.,-4.05,    F
