Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
 193,193,   1,   -206.511,     -0.000,   -197.406,     61.876,     73.176,   -195.567,             0.,          -468.,      -1686370.,      -1686370.,18.79,    F
 194,194,   1,   -206.410,     -0.000,   -194.169,     63.021,     72.221,   -192.360,             0.,          -462.,      -1661909.,      -1661909.,18.81,    F
 195,195,   1,   -206.281,     -0.000,   -190.850,     64.149,     71.247,   -189.072,             0.,          -455.,      -1636894.,      -1636894.,18.82,    F
 196,196,   1,   -206.123,     -0.000,   -187.451,     65.260,     70.254,   -185.705,             0.,          -448.,      -1611330.,      -1611330.,18.83,    F
 197,197,   1,   -205.936,     -0.000,   -183.974,     66.352,     69.241,   -182.261,             0.,          -440.,      -1585229.,      -1585229.,18.84,    F
 198,198,   1,   -205.721,     -0.000,   -180.420,     67.427,     68.210,   -178.739,             0.,          -433.,      -1558599.,      -1558599.,18.84,    F
 199,199,   1,   -205.478,     -0.000,   -176.789,     68.482,     67.161,   -175.142,             0.,          -425.,      -1531449.,      -1531449.,18.84,    F
 200,200,   1,   -205.206,     -0.000,   -173.083,     69.519,     66.093,   -171.470,             0.,          -418.,      -1503786.,      -1503786.,18.84,    F
 201,201,   1,   -204.906,     -0.000,   -169.303,     70.536,     65.007,   -167.726,             0.,          -410.,      -1475621.,      -1475621.,18.84,    F
 202,202,   1,   -204.577,     -0.000,   -165.450,     71.533,     63.904,   -163.908,             0.,          -402.,      -1446964.,      -1446964.,18.83,    F
 203,203,   1,   -204.221,     -0.000,   -161.525,     72.510,     62.783,   -160.021,             0.,          -394.,      -1417824.,      -1417824.,18.82,    F
 204,204,   1,   -203.836,     -0.000,   -157.531,     73.467,     61.645,   -156.063,             0.,          -386.,      -1388210.,      -1388210.,18.81,    F
 205,205,   1,   -203.424,     -0.000,   -153.467,     74.403,     60.490,   -152.037,             0.,          -377.,      -1358132.,      -1358132.,18.79,    F
 206,206,   1,   -202.983,     -0.000,   -149.335,     75.319,     59.318,   -147.944,             0.,          -369.,      -1327599.,      -1327599.,18.78,    F
 207,207,   1,   -202.515,     -0.000,   -145.137,     76.212,     58.131,   -143.785,             0.,          -360.,      -1296624.,      -1296624.,18.75,    F
 208,208,   1,   -202.020,     -0.000,   -140.874,     77.085,     56.927,   -139.562,             0.,          -351.,      -1265213.,      -1265213.,18.73,    F
 209,209,   1,   -201.497,     -0.000,   -136.548,     77.935,     55.708,   -135.276,             0.,          -343.,      -1233378.,      -1233378.,18.70,    F
 210,210,   1,   -200.947,     -0.000,   -132.158,     78.763,     54.473,   -130.927,             0.,          -334.,      -1201131.,      -1201131.,18.67,    F
 211,211,   1,   -200.369,     -0.000,   -127.708,     79.569,     53.224,   -126.519,             0.,          -325.,      -1168481.,      -1168481.,18.64,    F
 212,212,   1,   -199.765,     -0.000,   -123.198,     80.352,     51.959,   -122.051,             0.,          -315.,      -1135436.,      -1135436.,18.61,    F
 213,213,   1,   -199.134,     -0.000,   -118.630,     81.112,     50.681,   -117.525,             0.,          -306.,      -1102010.,      -1102010.,18.57,    F
 214,214,   1,   -198.477,     -0.000,   -114.006,     81.848,     49.388,   -112.944,             0.,          -297.,      -1068212.,      -1068212.,18.53,    F
 215,215,   1,   -197.793,     -0.000,   -109.325,     82.561,     48.082,   -108.307,             0.,          -287.,      -1034054.,      -1034054.,18.48,    F
 216,216,   1,   -197.084,     -0.000,   -104.591,     83.251,     46.763,   -103.617,             0.,          -278.,       -999546.,       -999546.,18.44,    F
 217,217,   1,   -196.348,     -0.000,    -99.805,     83.916,     45.430,    -98.875,             0.,          -268.,       -964700.,       -964700.,18.39,    F
 218,218,   1,   -195.587,     -0.000,    -94.968,     84.557,     44.085,    -94.083,             0.,          -258.,       -929526.,       -929526.,18.34,    F
 219,219,   1,   -194.800,     -0.000,    -90.081,     85.174,     42.728,    -89.242,             0.,          -248.,       -894035.,       -894035.,18.28,    F
 220,220,   1,   -193.988,     -0.000,    -85.147,     85.766,     41.359,    -84.353,             0.,          -238.,       -858239.,       -858239.,18.22,    F
 221,221,   1,   -193.150,     -0.000,    -80.166,     86.334,     39.978,    -79.419,             0.,          -228.,       -822150.,       -822150.,18.17,    F
 222,222,   1,   -192.289,     -0.000,    -75.140,     86.876,     38.587,    -74.440,             0.,          -218.,       -785779.,       -785779.,18.10,    F
 223,223,   1,   -191.402,     -0.000,    -70.071,     87.393,     37.184,    -69.418,             0.,          -208.,       -749135.,       -749135.,18.04,    F
 224,224,   1,   -190.492,     -0.000,    -64.960,     87.884,     35.771,    -64.355,             0.,          -198.,       -712233.,       -712233.,17.97,    F
 225,225,   1,   -189.557,     -0.000,    -59.810,     88.350,     34.348,    -59.252,             0.,          -188.,       -675083.,       -675083.,17.90,    F
 226,226,   1,   -188.599,     -0.000,    -54.620,     88.791,     32.916,    -54.111,             0.,          -177.,       -637696.,       -637696.,17.83,    F
 227,227,   1,   -187.617,     -0.000,    -49.394,     89.205,     31.474,    -48.934,             0.,          -167.,       -600085.,       -600085.,17.75,    F
 228,228,   1,   -186.612,     -0.000,    -44.132,     89.593,     30.024,    -43.721,             0.,          -156.,       -562261.,       -562261.,17.67,    F
 229,229,   1,   -185.585,     -0.000,    -38.837,     89.955,     28.565,    -38.475,             0.,          -146.,       -524237.,       -524237.,17.59,    F
 230,230,   1,   -184.535,     -0.000,    -33.510,     90.291,     27.098,    -33.198,             0.,          -135.,       -486024.,       -486024.,17.51,    F
 231,231,   1,   -183.462,     -0.000,    -28.152,     90.601,     25.624,    -27.890,             0.,          -124.,       -447632.,       -447632.,17.43,    F
 232,232,   1,   -182.368,     -0.000,    -22.766,     90.883,     24.142,    -22.553,             0.,          -114.,       -409077.,       -409077.,17.34,    F
 233,233,   1,   -181.252,     -0.000,    -17.352,     91.140,     22.654,    -17.190,             0.,          -103.,       -370370.,       -370370.,17.25,    F
 234,234,   1,   -180.115,     -0.000,    -11.912,     91.369,     21.159,    -11.801,             0.,           -92.,       -331519.,       -331519.,17.16,    F
 235,235,   1,   -178.958,     -0.000,     -6.449,     91.572,     19.658,     -6.389,             0.,           -81.,       -292541.,       -292541.,17.06,    F
 236,236,   1,   -177.779,     -0.000,     -0.964,     91.747,     18.152,     -0.955,             0.,           -70.,       -253445.,       -253445.,16.97,    F
 237,237,   1,   -176.581,     -0.000,      4.542,     91.896,     16.640,      4.499,             0.,           -60.,       -214244.,       -214244.,16.87,    F
 238,238,   1,   -175.362,     -0.000,     10.066,     92.018,     15.124,      9.972,             0.,           -49.,       -174951.,       -174951.,16.76,    F
 239,239,   1,   -174.124,     -0.000,     15.608,     92.112,     13.604,     15.462,             0.,           -38.,       -135577.,       -135577.,16.66,    F
 240,240,   1,   -172.867,     -0.000,     21.165,     92.179,     12.079,     20.968,             0.,           -27.,        -96136.,        -96136.,16.55,    F
 241,241,   1,   -171.591,     -0.000,     26.736,     92.220,     10.552,     26.487,             0.,           -16.,        -56637.,        -56637.,16.45,    F
 242,242,   1,   -170.297,     -0.000,     32.319,     92.232,      9.021,     32.017,             0.,            -5.,        -17095.,        -17095.,16.34,    F
 243,243,   1,   -168.985,     -0.000,     37.912,     92.218,      7.488,     37.558,            -0.,             6.,         22479.,         22479.,16.22,    F
 244,244,   1,   -167.656,     -0.000,     43.513,     92.176,      5.952,     43.108,            -0.,            17.,         62071.,         62071.,16.11,    F
 245,245,   1,   -166.309,     -0.000,     49.122,     92.108,      4.415,     48.665,            -0.,            28.,        101672.,        101672.,15.99,    F
 246,246,   1,   -164.945,     -0.000,     54.736,     92.011,      2.877,     54.226,            -0.,            39.,        141268.,        141268.,15.87,    F
 247,247,   1,   -163.565,     -0.000,     60.354,     91.888,      1.337,     59.792,            -0.,            50.,        180847.,        180847.,15.75,    F
 248,248,   1,   -162.169,     -0.000,     65.973,     91.737,     -0.202,     65.358,            -0.,            61.,        220396.,        220396.,15.63,    F
 249,249,   1,   -160.757,     -0.000,     71.592,     91.559,     -1.742,     70.926,            -0.,            72.,        259904.,        259904.,15.51,    F
 250,250,   1,   -159.330,     -0.000,     77.210,     91.354,     -3.281,     76.491,            -0.,            83.,        299359.,        299359.,15.38,    F
 251,251,   1,   -157.889,     -0.000,     82.825,     91.122,     -4.819,     82.053,            -0.,            94.,        338748.,        338748.,15.25,    F
 252,252,   1,   -156.433,     -0.000,     88.435,     90.863,     -6.356,     87.611,            -0.,           105.,        378060.,        378060.,15.12,    F
 253,253,   1,   -154.963,     -0.000,     94.038,     90.577,     -7.892,     93.161,            -0.,           116.,        417282.,        417282.,14.99,    F
 254,254,   1,   -153.480,     -0.000,     99.632,     90.263,     -9.425,     98.704,            -0.,           127.,        456402.,        456402.,14.86,    F
 255,255,   1,   -151.984,     -0.000,    105.216,     89.923,    -10.955,    104.236,            -0.,           138.,        495408.,        495408.,14.73,    F
 256,256,   1,   -150.475,     -0.000,    110.789,     89.557,    -12.482,    109.757,            -0.,           148.,        534289.,        534289.,14.59,    F
 257,257,   1,   -148.954,     -0.000,    116.348,     89.163,    -14.006,    115.264,            -0.,           159.,        573032.,        573032.,14.45,    F
 258,258,   1,   -147.422,     -0.000,    121.892,     88.743,    -15.526,    120.757,            -0.,           170.,        611624.,        611624.,14.31,    F
 259,259,   1,   -145.878,     -0.000,    127.419,     88.296,    -17.041,    126.232,            -0.,           181.,        650058.,        650058.,14.17,    F
 260,260,   1,   -144.324,     -0.000,    132.928,     87.823,    -18.552,    131.690,            -0.,           191.,        688318.,        688318.,14.03,    F
 261,261,   1,   -142.759,     -0.000,    138.417,     87.324,    -20.058,    137.127,            -0.,           202.,        726393.,        726393.,13.89,    F
 262,262,   1,   -141.185,     -0.000,    143.884,     86.799,    -21.557,    142.543,            -0.,           212.,        764272.,        764272.,13.74,    F
 263,263,   1,   -139.601,     -0.000,    149.327,     86.248,    -23.051,    147.936,            -0.,           223.,        801943.,        801943.,13.59,    F
 264,264,   1,   -138.008,     -0.000,    154.745,     85.671,    -24.538,    153.303,            -0.,           233.,        839394.,        839394.,13.45,    F
 265,265,   1,   -136.407,     -0.000,    160.136,     85.068,    -26.019,    158.645,            -0.,           244.,        876616.,        876616.,13.30,    F
 266,266,   1,   -134.798,     -0.000,    165.499,     84.440,    -27.492,    163.958,            -0.,           254.,        913593.,        913593.,13.15,    F
 267,267,   1,   -133.181,     -0.000,    170.832,     83.786,    -28.957,    169.241,            -0.,           264.,        950318.,        950318.,13.00,    F
 268,268,   1,   -131.558,     -0.000,    176.134,     83.108,    -30.414,    174.493,            -0.,           274.,        986780.,        986780.,12.84,    F
 269,269,   1,   -129.928,     -0.000,    181.402,     82.404,    -31.862,    179.712,            -0.,           284.,       1022964.,       1022964.,12.69,    F
 270,270,   1,   -128.292,     -0.000,    186.635,     81.676,    -33.302,    184.897,            -0.,           294.,       1058863.,       1058863.,12.54,    F
 271,271,   1,   -126.650,     -0.000,    191.832,     80.923,    -34.732,    190.045,            -0.,           304.,       1094464.,       1094464.,12.38,    F
 272,272,   1,   -125.003,     -0.000,    196.992,     80.146,    -36.152,    195.156,            -0.,           314.,       1129756.,       1129756.,12.22,    F
 273,273,   1,   -123.352,     -0.000,    202.111,     79.345,    -37.562,    200.228,            -0.,           324.,       1164729.,       1164729.,12.07,    F
 274,274,   1,   -121.697,     -0.000,    207.190,     78.520,    -38.961,    205.260,            -0.,           333.,       1199374.,       1199374.,11.91,    F
 275,275,   1,   -120.038,     -0.000,    212.226,     77.671,    -40.349,    210.249,            -0.,           343.,       1233677.,       1233677.,11.75,    F
 276,276,   1,   -118.376,     -0.000,    217.218,     76.799,    -41.726,    215.194,            -0.,           352.,       1267630.,       1267630.,11.59,    F
 277,277,   1,   -116.712,     -0.000,    222.164,     75.904,    -43.090,    220.095,            -0.,           361.,       1301221.,       1301221.,11.43,    F
 278,278,   1,   -115.045,     -0.000,    227.064,     74.986,    -44.443,    224.948,            -0.,           371.,       1334441.,       1334441.,11.27,    F
 279,279,   1,   -113.377,     -0.000,    231.914,     74.045,    -45.783,    229.754,            -0.,           380.,       1367280.,       1367280.,11.11,    F
 280,280,   1,   -111.707,     -0.000,    236.715,     73.082,    -47.110,    234.510,            -0.,           389.,       1399727.,       1399727.,10.94,    F
 281,281,   1,   -110.038,     -0.000,    241.464,     72.097,    -48.423,    239.215,            -0.,           398.,       1431773.,       1431773.,10.78,    F
 282,282,   1,   -108.367,     -0.000,    246.161,     71.090,    -49.723,    243.868,            -0.,           407.,       1463407.,       1463407.,10.62,    F
 283,283,   1,   -106.698,     -0.000,    250.803,     70.061,    -51.009,    248.466,            -0.,           415.,       1494622.,       1494622.,10.46,    F
 284,284,   1,   -105.029,     -0.000,    255.389,     69.012,    -52.280,    253.010,            -0.,           424.,       1525406.,       1525406.,10.29,    F
 285,285,   1,   -103.361,     -0.000,    259.919,     67.941,    -53.536,    257.497,            -0.,           432.,       1555752.,       1555752.,10.13,    F
 286,286,   1,   -101.696,     -0.000,    264.389,     66.850,    -54.777,    261.927,            -0.,           440.,       1585647.,       1585647., 9.96,    F
 287,287,   1,   -100.032,     -0.000,    268.801,     65.738,    -56.003,    266.296,            -0.,           449.,       1615085.,       1615085., 9.80,    F
 288,288,   1,    -98.372,     -0.000,    273.151,     64.607,    -57.212,    270.606,            -0.,           457.,       1644057.,       1644057., 9.63,    F
 289,289,   1,    -96.715,     -0.000,    277.438,     63.456,    -58.405,    274.854,            -0.,           465.,       1672554.,       1672554., 9.47,    F
 290,290,   1,    -95.062,     -0.000,    281.662,     62.285,    -59.582,    279.038,            -0.,           472.,       1700566.,       1700566., 9.30,    F
 291,291,   1,    -93.413,     -0.000,    285.821,     61.096,    -60.742,    283.158,            -0.,           480.,       1728086.,       1728086., 9.14,    F
 292,292,   1,    -91.768,     -0.000,    289.913,     59.888,    -61.884,    287.213,            -0.,           488.,       1755104.,       1755104., 8.97,    F
 293,293,   1,    -90.130,     -0.000,    293.939,     58.662,    -63.009,    291.200,            -0.,           495.,       1781613.,       1781613., 8.81,    F
 294,294,   1,    -88.496,     -0.000,    297.895,     57.417,    -64.115,    295.120,            -0.,           502.,       1807604.,       1807604., 8.65,    F
 295,295,   1,    -86.870,     -0.000,    301.782,     56.156,    -65.204,    298.970,            -0.,           509.,       1833072.,       1833072., 8.48,    F
 296,296,   1,    -85.250,     -0.000,    305.597,     54.877,    -66.273,    302.750,            -0.,           516.,       1858005.,       1858005., 8.32,    F
 297,297,   1,    -83.637,     -0.000,    309.341,     53.581,    -67.324,    306.459,            -0.,           523.,       1882399.,       1882399., 8.15,    F
 298,298,   1,    -82.031,     -0.000,    313.011,     52.269,    -68.356,    310.095,            -0.,           530.,       1906246.,       1906246., 7.99,    F
 299,299,   1,    -80.434,     -0.000,    316.606,     50.941,    -69.368,    313.657,            -0.,           536.,       1929537.,       1929537., 7.83,    F
 300,300,   1,    -78.846,     -0.000,    320.126,     49.597,    -70.361,    317.144,            -0.,           542.,       1952265.,       1952265., 7.66,    F
 301,301,   1,    -77.267,     -0.000,    323.570,     48.238,    -71.333,    320.556,            -0.,           548.,       1974425.,       1974425., 7.50,    F
 302,302,   1,    -75.697,     -0.000,    326.936,     46.864,    -72.285,    323.891,            -0.,           554.,       1996010.,       1996010., 7.34,    F
 303,303,   1,    -74.138,     -0.000,    330.224,     45.475,    -73.216,    327.147,            -0.,           560.,       2017010.,       2017010., 7.18,    F
 304,304,   1,    -72.589,     -0.000,    333.432,     44.072,    -74.127,    330.325,            -0.,           566.,       2037424.,       2037424., 7.02,    F
 305,305,   1,    -71.050,     -0.000,    336.559,     42.656,    -75.016,    333.424,            -0.,           571.,       2057242.,       2057242., 6.86,    F
 306,306,   1,    -69.524,     -0.000,    339.605,     41.226,    -75.884,    336.441,            -0.,           577.,       2076458.,       2076458., 6.70,    F
 307,307,   1,    -68.009,     -0.000,    342.568,     39.784,    -76.730,    339.377,            -0.,           582.,       2095069.,       2095069., 6.54,    F
 308,308,   1,    -66.506,     -0.000,    345.448,     38.329,    -77.555,    342.230,            -0.,           587.,       2113068.,       2113068., 6.38,    F
 309,309,   1,    -65.017,     -0.000,    348.244,     36.863,    -78.357,    345.000,            -0.,           592.,       2130448.,       2130448., 6.22,    F
 310,310,   1,    -63.540,     -0.000,    350.955,     35.384,    -79.137,    347.686,            -0.,           596.,       2147205.,       2147205., 6.07,    F
 311,311,   1,    -62.077,     -0.000,    353.580,     33.895,    -79.894,    350.286,            -0.,           601.,       2163334.,       2163334., 5.91,    F
 312,312,   1,    -60.629,     -0.000,    356.118,     32.395,    -80.628,    352.801,            -0.,           605.,       2178827.,       2178827., 5.76,    F
 313,313,   1,    -59.194,     -0.000,    358.569,     30.884,    -81.340,    355.229,            -0.,           609.,       2193685.,       2193685., 5.61,    F
 314,314,   1,    -57.775,     -0.000,    360.932,     29.364,    -82.028,    357.570,            -0.,           613.,       2207899.,       2207899., 5.46,    F
 315,315,   1,    -56.371,     -0.000,    363.206,     27.834,    -82.693,    359.823,            -0.,           617.,       2221467.,       2221467., 5.30,    F
 316,316,   1,    -54.983,     -0.000,    365.391,     26.296,    -83.334,    361.987,            -0.,           621.,       2234384.,       2234384., 5.15,    F
 317,317,   1,    -53.611,     -0.000,    367.485,     24.749,    -83.951,    364.062,            -0.,           624.,       2246644.,       2246644., 5.01,    F
 318,318,   1,    -52.256,     -0.000,    369.489,     23.194,    -84.544,    366.047,            -0.,           627.,       2258248.,       2258248., 4.86,    F
 319,319,   1,    -50.917,     -0.000,    371.401,     21.632,    -85.114,    367.941,            -0.,           630.,       2269188.,       2269188., 4.71,    F
 320,320,   1,    -49.596,     -0.000,    373.221,     20.062,    -85.659,    369.744,            -0.,           633.,       2279463.,       2279463., 4.57,    F
 321,321,   1,    -48.293,     -0.000,    374.949,     18.486,    -86.179,    371.456,            -0.,           636.,       2289069.,       2289069., 4.43,    F
 322,322,   1,    -47.008,     -0.000,    376.583,     16.903,    -86.675,    373.075,            -0.,           638.,       2298002.,       2298002., 4.28,    F
 323,323,   1,    -45.742,     -0.000,    378.124,     15.315,    -87.146,    374.601,            -0.,           641.,       2306262.,       2306262., 4.14,    F
 324,324,   1,    -44.494,     -0.000,    379.571,     13.722,    -87.592,    376.035,            -0.,           643.,       2313844.,       2313844., 4.01,    F
 325,325,   1,    -43.266,     -0.000,    380.923,     12.124,    -88.013,    377.375,            -0.,           645.,       2320748.,       2320748., 3.87,    F
 326,326,   1,    -42.058,     -0.000,    382.181,     10.521,    -88.409,    378.620,            -0.,           646.,       2326969.,       2326969., 3.73,    F
 327,327,   1,    -40.869,     -0.000,    383.343,      8.915,    -88.780,    379.772,            -0.,           648.,       2332506.,       2332506., 3.60,    F
 328,328,   1,    -39.701,     -0.000,    384.409,      7.305,    -89.125,    380.828,            -0.,           649.,       2337359.,       2337359., 3.47,    F
 329,329,   1,    -38.553,     -0.000,    385.380,      5.693,    -89.445,    381.790,            -0.,           650.,       2341524.,       2341524., 3.34,    F
 330,330,   1,    -37.427,     -0.000,    386.255,      4.078,    -89.740,    382.656,            -0.,           651.,       2345002.,       2345002., 3.21,    F
 331,331,   1,    -36.322,     -0.000,    387.032,      2.461,    -90.009,    383.427,            -0.,           652.,       2347790.,       2347790., 3.08,    F
 332,332,   1,    -35.239,     -0.000,    387.714,      0.843,    -90.252,    384.102,            -0.,           653.,       2349887.,       2349887., 2.96,    F
 333,333,   1,    -34.178,     -0.000,    388.298,     -0.777,    -90.469,    384.680,            -0.,           653.,       2351293.,       2351293., 2.83,    F
 334,334,   1,    -33.139,     -0.000,    388.785,     -2.397,    -90.661,    385.163,            -0.,           653.,       2352008.,       2352008., 2.71,    F
 335,335,   1,    -32.122,     -0.000,    389.174,     -4.016,    -90.827,    385.549,            -0.,           653.,       2352032.,       2352032., 2.59,    F
 336,336,   1,    -31.129,     -0.000,    389.467,     -5.636,    -90.966,    385.839,            -0.,           653.,       2351364.,       2351364., 2.48,    F
 337,337,   1,    -30.159,     -0.000,    389.662,     -7.254,    -91.080,    386.032,            -0.,           653.,       2350004.,       2350004., 2.36,    F
 338,338,   1,    -29.213,     -0.000,    389.759,     -8.871,    -91.168,    386.128,            -0.,           652.,       2347951.,       2347951., 2.25,    F
 339,339,   1,    -28.290,     -0.000,    389.758,    -10.487,    -91.230,    386.127,            -0.,           651.,       2345208.,       2345208., 2.14,    F
 340,340,   1,    -27.392,     -0.000,    389.660,    -12.100,    -91.266,    386.030,            -0.,           650.,       2341776.,       2341776., 2.03,    F
 341,341,   1,    -26.517,     -0.000,    389.465,    -13.710,    -91.276,    385.836,            -0.,           649.,       2337653.,       2337653., 1.92,    F
 342,342,   1,    -25.668,     -0.000,    389.171,    -15.317,    -91.260,    385.546,            -0.,           648.,       2332842.,       2332842., 1.82,    F
 343,343,   1,    -24.843,     -0.000,    388.781,    -16.920,    -91.217,    385.159,            -0.,           646.,       2327345.,       2327345., 1.71,    F
 344,344,   1,    -24.044,     -0.000,    388.293,    -18.518,    -91.149,    384.675,            -0.,           645.,       2321163.,       2321163., 1.61,    F
 345,345,   1,    -23.270,     -0.000,    387.707,    -20.112,    -91.055,    384.095,            -0.,           643.,       2314297.,       2314297., 1.51,    F
 346,346,   1,    -22.521,     -0.000,    387.025,    -21.701,    -90.935,    383.419,            -0.,           641.,       2306749.,       2306749., 1.42,    F
 347,347,   1,    -21.798,     -0.000,    386.246,    -23.285,    -90.789,    382.647,            -0.,           638.,       2298522.,       2298522., 1.33,    F
 348,348,   1,    -21.101,     -0.000,    385.370,    -24.862,    -90.617,    381.780,            -0.,           636.,       2289618.,       2289618., 1.23,    F
 349,349,   1,    -20.431,     -0.000,    384.397,    -26.432,    -90.419,    380.816,            -0.,           633.,       2280039.,       2280039., 1.15,    F
 350,350,   1,    -19.787,     -0.000,    383.329,    -27.996,    -90.196,    379.758,            -0.,           630.,       2269789.,       2269789., 1.06,    F
 351,351,   1,    -19.169,     -0.000,    382.165,    -29.552,    -89.947,    378.604,            -0.,           627.,       2258870.,       2258870., 0.98,    F
 352,352,   1,    -18.579,     -0.000,    380.905,    -31.100,    -89.672,    377.356,            -0.,           624.,       2247286.,       2247286., 0.89,    F
 353,353,   1,    -18.015,     -0.000,    379.550,    -32.640,    -89.372,    376.014,            -0.,           621.,       2235039.,       2235039., 0.82,    F
 354,354,   1,    -17.478,     -0.000,    378.101,    -34.170,    -89.046,    374.578,            -0.,           617.,       2222134.,       2222134., 0.74,    F
 355,355,   1,    -16.969,     -0.000,    376.557,    -35.692,    -88.696,    373.049,            -0.,           613.,       2208574.,       2208574., 0.67,    F
 356,356,   1,    -16.487,     -0.000,    374.919,    -37.204,    -88.319,    371.426,            -0.,           610.,       2194362.,       2194362., 0.59,    F
 357,357,   1,    -16.033,     -0.000,    373.188,    -38.705,    -87.918,    369.712,            -0.,           605.,       2179505.,       2179505., 0.53,    F
 358,358,   1,    -15.607,     -0.000,    371.364,    -40.196,    -87.492,    367.905,            -0.,           601.,       2164005.,       2164005., 0.46,    F
 359,359,   1,    -15.208,     -0.000,    369.448,    -41.676,    -87.041,    366.007,            -0.,           597.,       2147867.,       2147867., 0.40,    F
 360,360,   1,    -14.837,     -0.000,    367.440,    -43.144,    -86.565,    364.017,            -0.,           592.,       2131095.,       2131095., 0.33,    F
 361,361,   1,    -14.495,     -0.000,    365.341,    -44.600,    -86.065,    361.938,            -0.,           587.,       2113694.,       2113694., 0.28,    F
 362,362,   1,    -14.181,     -0.000,    363.152,    -46.044,    -85.540,    359.769,            -0.,           582.,       2095672.,       2095672., 0.22,    F
 363,363,   1,    -13.894,     -0.000,    360.872,    -47.475,    -84.992,    357.510,            -0.,           577.,       2077031.,       2077031., 0.17,    F
 364,364,   1,    -13.637,     -0.000,    358.504,    -48.893,    -84.419,    355.164,            -0.,           572.,       2057778.,       2057778., 0.12,    F
 365,365,   1,    -13.407,     -0.000,    356.046,    -50.297,    -83.822,    352.730,            -0.,           566.,       2037919.,       2037919., 0.07,    F
 366,  1,   2,    -13.207,     -0.000,    353.501,    -51.687,    -83.201,    350.208,            -0.,           560.,       2017458.,       2017458., 0.03,    F
 367,  2,   2,    -13.035,     -0.000,    350.869,    -53.062,    -82.557,    347.601,            -0.,           555.,       1996402.,       1996402.,-0.02,    F
 368,  3,   2,    -12.891,     -0.000,    348.151,    -54.423,    -81.889,    344.908,            -0.,           549.,       1974758.,       1974758.,-0.06,    F
 369,  4,   2,    -12.776,     -0.000,    345.347,    -55.768,    -81.199,    342.130,            -0.,           542.,       1952532.,       1952532.,-0.09,    F
 370,  5,   2,    -12.690,     -0.000,    342.459,    -57.098,    -80.485,    339.268,            -0.,           536.,       1929729.,       1929729.,-0.13,    F
 371,  6,   2,    -12.632,     -0.000,    339.486,    -58.412,    -79.748,    336.324,            -0.,           530.,       1906358.,       1906358.,-0.16,    F
 372,  7,   2,    -12.604,     -0.000,    336.431,    -59.709,    -78.990,    333.297,            -0.,           523.,       1882424.,       1882424.,-0.19,    F
 373,  8,   2,    -12.604,     -0.000,    333.294,    -60.989,    -78.208,    330.189,            -0.,           516.,       1857935.,       1857935.,-0.21,    F
 374,  9,   2,    -12.632,     -0.000,    330.076,    -62.252,    -77.405,    327.001,            -0.,           509.,       1832898.,       1832898.,-0.23,    F
 375, 10,   2,    -12.690,     -0.000,    326.777,    -63.498,    -76.580,    323.733,            -0.,           502.,       1807321.,       1807321.,-0.25,    F
 376, 11,   2,    -12.776,     -0.000,    323.399,    -64.725,    -75.734,    320.387,            -0.,           495.,       1781210.,       1781210.,-0.27,    F
 377, 12,   2,    -12.891,     -0.000,    319.944,    -65.934,    -74.866,    316.963,            -0.,           487.,       1754574.,       1754574.,-0.28,    F
 378, 13,   2,    -13.035,     -0.000,    316.411,    -67.125,    -73.977,    313.463,            -0.,           480.,       1727420.,       1727420.,-0.30,    F
 379, 14,   2,    -13.207,     -0.000,    312.801,    -68.296,    -73.067,    309.888,            -0.,           472.,       1699757.,       1699757.,-0.30,    F
 380, 15,   2,    -13.407,     -0.000,    309.117,    -69.448,    -72.137,    306.238,            -0.,           464.,       1671592.,       1671592.,-0.31,    F
 381, 16,   2,    -13.637,     -0.000,    305.359,    -70.580,    -71.186,    302.515,            -0.,           456.,       1642935.,       1642935.,-0.31,    F
 382, 17,   2,    -13.894,     -0.000,    301.528,    -71.693,    -70.216,    298.719,            -0.,           448.,       1613793.,       1613793.,-0.31,    F
 383, 18,   2,    -14.181,     -0.000,    297.625,    -72.785,    -69.226,    294.853,            -0.,           440.,       1584174.,       1584174.,-0.31,    F
 384, 19,   2,    -14.495,     -0.000,    293.652,    -73.856,    -68.216,    290.917,            -0.,           432.,       1554089.,       1554089.,-0.30,    F
 385, 20,   2,    -14.837,     -0.000,    289.609,    -74.906,    -67.188,    286.911,            -0.,           423.,       1523545.,       1523545.,-0.30,    F
 386, 21,   2,    -15.208,     -0.000,    285.499,    -75.935,    -66.141,    282.839,            -0.,           415.,       1492551.,       1492551.,-0.28,    F
 387, 22,   2,    -15.607,     -0.000,    281.321,    -76.942,    -65.075,    278.700,            -0.,           406.,       1461117.,       1461117.,-0.27,    F
 388, 23,   2,    -16.033,     -0.000,    277.077,    -77.927,    -63.991,    274.496,            -0.,           397.,       1429252.,       1429252.,-0.25,    F
 389, 24,   2,    -16.487,     -0.000,    272.769,    -78.890,    -62.889,    270.228,            -0.,           388.,       1396967.,       1396967.,-0.23,    F
 390, 25,   2,    -16.969,     -0.000,    268.397,    -79.831,    -61.770,    265.897,            -0.,           379.,       1364268.,       1364268.,-0.21,    F
 391, 26,   2,    -17.478,     -0.000,    263.964,    -80.749,    -60.634,    261.505,            -0.,           370.,       1331168.,       1331168.,-0.18,    F
