Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 564,199,   2,    8.00,    0.00,    2.00,   19.85,   21.87,   21.91,   20.73,   20.75
 565,200,   2,    8.00,    0.00,    2.00,   19.82,   21.83,   21.88,   20.77,   20.79
 566,201,   2,    8.00,    0.00,    2.00,   19.78,   21.80,   21.85,   20.80,   20.82
 567,202,   2,    8.00,    0.00,    2.00,   19.73,   21.76,   21.81,   20.83,   20.85
 568,203,   2,    8.00,    0.00,    2.00,   19.69,   21.71,   21.77,   20.86,   20.87
 569,204,   2,    8.00,    0.00,    2.00,   19.64,   21.66,   21.73,   20.88,   20.89
 570,205,   2,    8.00,    0.00,    2.00,   19.59,   21.61,   21.68,   20.90,   20.91
 571,206,   2,    8.00,    0.00,    2.00,   19.53,   21.56,   21.64,   20.92,   20.92
 572,207,   2,    8.00,    0.00,    2.00,   19.47,   21.50,   21.58,   20.93,   20.93
 573,208,   2,    8.00,    0.00,    2.00,   19.40,   21.44,   21.53,   20.93,   20.94
 574,209,   2,    8.00,    0.00,    2.00,   19.34,   21.37,   21.47,   20.94,   20.94
 575,210,   2,    8.00,    0.00,    2.00,   19.27,   21.30,   21.40,   20.94,   20.93
 576,211,   2,    8.00,    0.00,    2.00,   19.19,   21.23,   21.33,   20.93,   20.93
 577,212,   2,    8.00,    0.00,    2.00,   19.11,   21.15,   21.26,   20.92,   20.92
 578,213,   2,    8.00,    0.00,    2.00,   19.03,   21.07,   21.19,   20.91,   20.90
 579,214,   2,    8.00,    0.00,    2.00,   18.95,   20.99,   21.11,   20.90,   20.89
 580,215,   2,    8.00,    0.00,    2.00,   18.86,   20.90,   21.03,   20.88,   20.86
 581,216,   2,    8.00,    0.00,    2.00,   18.77,   20.81,   20.94,   20.85,   20.84
 582,217,   2,    8.00,    0.00,    2.00,   18.67,   20.72,   20.86,   20.83,   20.81
 583,218,   2,    8.00,    0.00,    2.00,   18.58,   20.62,   20.77,   20.79,   20.78
 584,219,   2,    8.00,    0.00,    2.00,   18.47,   20.53,   20.67,   20.76,   20.74
 585,220,   2,    8.00,    0.00,    2.00,   18.37,   20.42,   20.57,   20.72,   20.70
 586,221,   2,    8.00,    0.00,    2.00,   18.26,   20.32,   20.47,   20.68,   20.66
 587,222,   2,    8.00,    0.00,    2.00,   18.15,   20.21,   20.37,   20.63,   20.61
 588,223,   2,    8.00,    0.00,    2.00,   18.04,   20.09,   20.26,   20.58,   20.56
 589,224,   2,    8.00,    0.00,    2.00,   17.92,   19.98,   20.15,   20.53,   20.50
 590,225,   2,    8.00,    0.00,    2.00,   17.80,   19.86,   20.03,   20.47,   20.44
 591,226,   2,    8.00,    0.00,    2.00,   17.68,   19.74,   19.92,   20.41,   20.38
 592,227,   2,    8.00,    0.00,    2.00,   17.55,   19.61,   19.80,   20.35,   20.31
 593,228,   2,    8.00,    0.00,    2.00,   17.42,   19.48,   19.67,   20.28,   20.25
 594,229,   2,    8.00,    0.00,    2.00,   17.29,   19.35,   19.55,   20.21,   20.17
 595,230,   2,    8.00,    0.00,    2.00,   17.15,   19.22,   19.42,   20.14,   20.10
 596,231,   2,    8.00,    0.00,    2.00,   17.01,   19.08,   19.28,   20.06,   20.02
 597,232,   2,    8.00,    0.00,    2.00,   16.87,   18.94,   19.15,   19.98,   19.93
 598,233,   2,    8.00,    0.00,    2.00,   16.73,   18.80,   19.01,   19.89,   19.85
 599,234,   2,    8.00,    0.00,    2.00,   16.58,   18.66,   18.87,   19.80,   19.76
 600,235,   2,    8.00,    0.00,    2.00,   16.43,   18.51,   18.73,   19.71,   19.66
 601,236,   2,    8.00,    0.00,    2.00,   16.28,   18.36,   18.58,   19.62,   19.57
 602,237,   2,    8.00,    0.00,    2.00,   16.13,   18.20,   18.43,   19.52,   19.46
 603,238,   2,    8.00,    0.00,    2.00,   15.97,   18.05,   18.28,   19.42,   19.36
 604,239,   2,    8.00,    0.00,    2.00,   15.81,   17.89,   18.12,   19.31,   19.25
 605,240,   2,    8.00,    0.00,    2.00,   15.65,   17.73,   17.97,   19.20,   19.14
 606,241,   2,    8.00,    0.00,    2.00,   15.48,   17.57,   17.81,   19.09,   19.03
 607,242,   2,    8.00,    0.00,    2.00,   15.32,   17.40,   17.65,   18.98,   18.91
 608,243,   2,    8.00,    0.00,    2.00,   15.15,   17.23,   17.48,   18.86,   18.79
 609,244,   2,    8.00,    0.00,    2.00,   14.98,   17.06,   17.32,   18.74,   18.67
 610,245,   2,    8.00,    0.00,    2.00,   14.80,   16.89,   17.15,   18.61,   18.55
 611,246,   2,    8.00,    0.00,    2.00,   14.63,   16.72,   16.98,   18.49,   18.42
 612,247,   2,    8.00,    0.00,    2.00,   14.45,   16.54,   16.80,   18.36,   18.29
 613,248,   2,    8.00,    0.00,    2.00,   14.27,   16.36,   16.63,   18.22,   18.15
 614,249,   2,    8.00,    0.00,    2.00,   14.09,   16.18,   16.45,   18.09,   18.01
 615,250,   2,    8.00,    0.00,    2.00,   13.90,   16.00,   16.27,   17.95,   17.87
 616,251,   2,    8.00,    0.00,    2.00,   13.72,   15.81,   16.09,   17.81,   17.73
 617,252,   2,    8.00,    0.00,    2.00,   13.53,   15.63,   15.90,   17.66,   17.58
 618,253,   2,    8.00,    0.00,    2.00,   13.34,   15.44,   15.72,   17.51,   17.44
 619,254,   2,    8.00,    0.00,    2.00,   13.15,   15.25,   15.53,   17.36,   17.28
 620,255,   2,    8.00,    0.00,    2.00,   12.96,   15.05,   15.34,   17.21,   17.13
 621,256,   2,    8.00,    0.00,    2.00,   12.76,   14.86,   15.15,   17.06,   16.97
 622,257,   2,    8.00,    0.00,    2.00,   12.57,   14.67,   14.96,   16.90,   16.81
 623,258,   2,    8.00,    0.00,    2.00,   12.37,   14.47,   14.76,   16.74,   16.65
 624,259,   2,    8.00,    0.00,    2.00,   12.17,   14.27,   14.57,   16.58,   16.49
 625,260,   2,    8.00,    0.00,    2.00,   11.97,   14.07,   14.37,   16.41,   16.32
 626,261,   2,    8.00,    0.00,    2.00,   11.77,   13.87,   14.17,   16.24,   16.15
 627,262,   2,    8.00,    0.00,    2.00,   11.57,   13.67,   13.97,   16.07,   15.98
 628,263,   2,    8.00,    0.00,    2.00,   11.36,   13.46,   13.77,   15.90,   15.81
 629,264,   2,    8.00,    0.00,    2.00,   11.16,   13.26,   13.57,   15.73,   15.63
 630,265,   2,    8.00,    0.00,    2.00,   10.95,   13.05,   13.36,   15.55,   15.46
 631,266,   2,    8.00,    0.00,    2.00,   10.74,   12.85,   13.16,   15.37,   15.28
 632,267,   2,    8.00,    0.00,    2.00,   10.54,   12.64,   12.95,   15.19,   15.10
 633,268,   2,    8.00,    0.00,    2.00,   10.33,   12.43,   12.74,   15.01,   14.91
 634,269,   2,    8.00,    0.00,    2.00,   10.12,   12.22,   12.53,   14.82,   14.73
 635,270,   2,    8.00,    0.00,    2.00,    9.91,   12.01,   12.33,   14.64,   14.54
 636,271,   2,    8.00,    0.00,    2.00,    9.69,   11.80,   12.12,   14.45,   14.35
 637,272,   2,    8.00,    0.00,    2.00,    9.48,   11.59,   11.90,   14.26,   14.16
 638,273,   2,    8.00,    0.00,    2.00,    9.27,   11.38,   11.69,   14.07,   13.97
 639,274,   2,    8.00,    0.00,    2.00,    9.06,   11.16,   11.48,   13.87,   13.77
 640,275,   2,    8.00,    0.00,    2.00,    8.84,   10.95,   11.27,   13.68,   13.57
 641,276,   2,    8.00,    0.00,    2.00,    8.63,   10.74,   11.06,   13.48,   13.38
 642,277,   2,    8.00,    0.00,    2.00,    8.41,   10.52,   10.84,   13.28,   13.18
 643,278,   2,    8.00,    0.00,    2.00,    8.20,   10.31,   10.63,   13.08,   12.98
 644,279,   2,    8.00,    0.00,    2.00,    7.98,   10.09,   10.41,   12.88,   12.78
 645,280,   2,    8.00,    0.00,    2.00,    7.77,    9.88,   10.20,   12.68,   12.57
 646,281,   2,    8.00,    0.00,    2.00,    7.55,    9.66,    9.98,   12.48,   12.37
 647,282,   2,    8.00,    0.00,    2.00,    7.34,    9.45,    9.77,   12.27,   12.16
 648,283,   2,    8.00,    0.00,    2.00,    7.12,    9.23,    9.55,   12.07,   11.96
 649,284,   2,    8.00,    0.00,    2.00,    6.91,    9.02,    9.34,   11.86,   11.75
 650,285,   2,    8.00,    0.00,    2.00,    6.69,    8.80,    9.12,   11.65,   11.54
 651,286,   2,    8.00,    0.00,    2.00,    6.48,    8.59,    8.91,   11.44,   11.33
 652,287,   2,    8.00,    0.00,    2.00,    6.26,    8.37,    8.69,   11.23,   11.12
 653,288,   2,    8.00,    0.00,    2.00,    6.05,    8.16,    8.48,   11.02,   10.91
 654,289,   2,    8.00,    0.00,    2.00,    5.84,    7.94,    8.27,   10.81,   10.70
 655,290,   2,    8.00,    0.00,    2.00,    5.62,    7.73,    8.05,   10.60,   10.49
 656,291,   2,    8.00,    0.00,    2.00,    5.41,    7.52,    7.84,   10.38,   10.27
 657,292,   2,    8.00,    0.00,    2.00,    5.20,    7.31,    7.62,   10.17,   10.06
 658,293,   2,    8.00,    0.00,    2.00,    4.99,    7.09,    7.41,    9.96,    9.84
 659,294,   2,    8.00,    0.00,    2.00,    4.78,    6.88,    7.20,    9.74,    9.63
 660,295,   2,    8.00,    0.00,    2.00,    4.57,    6.67,    6.99,    9.53,    9.41
 661,296,   2,    8.00,    0.00,    2.00,    4.36,    6.46,    6.78,    9.31,    9.20
 662,297,   2,    8.00,    0.00,    2.00,    4.15,    6.26,    6.57,    9.10,    8.98
 663,298,   2,    8.00,    0.00,    2.00,    3.95,    6.05,    6.36,    8.88,    8.77
 664,299,   2,    8.00,    0.00,    2.00,    3.74,    5.84,    6.15,    8.67,    8.55
 665,300,   2,    8.00,    0.00,    2.00,    3.54,    5.64,    5.95,    8.45,    8.34
 666,301,   2,    8.00,    0.00,    2.00,    3.33,    5.43,    5.74,    8.23,    8.12
 667,302,   2,    8.00,    0.00,    2.00,    3.13,    5.23,    5.54,    8.02,    7.91
 668,303,   2,    8.00,    0.00,    2.00,    2.93,    5.03,    5.33,    7.80,    7.69
 669,304,   2,    8.00,    0.00,    2.00,    2.73,    4.83,    5.13,    7.59,    7.48
 670,305,   2,    8.00,    0.00,    2.00,    2.53,    4.63,    4.93,    7.37,    7.26
 671,306,   2,    8.00,    0.00,    2.00,    2.33,    4.43,    4.73,    7.16,    7.05
 672,307,   2,    8.00,    0.00,    2.00,    2.14,    4.24,    4.53,    6.94,    6.83
 673,308,   2,    8.00,    0.00,    2.00,    1.95,    4.04,    4.34,    6.73,    6.62
 674,309,   2,    8.00,    0.00,    2.00,    1.75,    3.85,    4.14,    6.52,    6.40
 675,310,   2,    8.00,    0.00,    2.00,    1.56,    3.66,    3.95,    6.30,    6.19
 676,311,   2,    8.00,    0.00,    2.00,    1.37,    3.47,    3.76,    6.09,    5.98
 677,312,   2,    8.00,    0.00,    2.00,    1.19,    3.28,    3.56,    5.88,    5.77
 678,313,   2,    8.00,    0.00,    2.00,    1.00,    3.10,    3.38,    5.67,    5.56
 679,314,   2,    8.00,    0.00,    2.00,    0.82,    2.91,    3.19,    5.46,    5.35
 680,315,   2,    8.00,    0.00,    2.00,    0.64,    2.73,    3.01,    5.25,    5.14
 681,316,   2,    8.00,    0.00,    2.00,    0.46,    2.55,    2.82,    5.04,    4.93
 682,317,   2,    8.00,    0.00,    2.00,    0.28,    2.37,    2.64,    4.83,    4.73
 683,318,   2,    8.00,    0.00,    2.00,    0.11,    2.20,    2.46,    4.63,    4.52
 684,319,   2,    8.00,    0.00,    2.00,   -0.06,    2.02,    2.29,    4.42,    4.32
 685,320,   2,    8.00,    0.00,    2.00,   -0.23,    1.85,    2.11,    4.22,    4.11
 686,321,   2,    8.00,    0.00,    2.00,   -0.40,    1.68,    1.94,    4.02,    3.91
 687,322,   2,    8.00,    0.00,    2.00,   -0.57,    1.52,    1.77,    3.82,    3.71
 688,323,   2,    8.00,    0.00,    2.00,   -0.73,    1.35,    1.60,    3.62,    3.51
 689,324,   2,    8.00,    0.00,    2.00,   -0.89,    1.19,    1.44,    3.42,    3.31
 690,325,   2,    8.00,    0.00,    2.00,   -1.05,    1.03,    1.27,    3.22,    3.12
 691,326,   2,    8.00,    0.00,    2.00,   -1.20,    0.87,    1.11,    3.03,    2.92
 692,327,   2,    8.00,    0.00,    2.00,   -1.36,    0.72,    0.95,    2.83,    2.73
 693,328,   2,    8.00,    0.00,    2.00,   -1.51,    0.57,    0.80,    2.64,    2.54
 694,329,   2,    8.00,    0.00,    2.00,   -1.66,    0.42,    0.64,    2.45,    2.35
 695,330,   2,    8.00,    0.00,    2.00,   -1.80,    0.27,    0.49,    2.26,    2.16
 696,331,   2,    8.00,    0.00,    2.00,   -1.94,    0.13,    0.35,    2.07,    1.98
 697,332,   2,    8.00,    0.00,    2.00,   -2.08,   -0.01,    0.20,    1.89,    1.79
 698,333,   2,    8.00,    0.00,    2.00,   -2.22,   -0.15,    0.06,    1.71,    1.61
 699,334,   2,    8.00,    0.00,    2.00,   -2.35,   -0.29,   -0.08,    1.53,    1.43
 700,335,   2,    8.00,    0.00,    2.00,   -2.48,   -0.42,   -0.22,    1.35,    1.25
 701,336,   2,    8.00,    0.00,    2.00,   -2.61,   -0.55,   -0.35,    1.17,    1.08
 702,337,   2,    8.00,    0.00,    2.00,   -2.74,   -0.68,   -0.48,    0.99,    0.90
 703,338,   2,    8.00,    0.00,    2.00,   -2.86,   -0.80,   -0.61,    0.82,    0.73
 704,339,   2,    8.00,    0.00,    2.00,   -2.98,   -0.92,   -0.73,    0.65,    0.56
 705,340,   2,    8.00,    0.00,    2.00,   -3.09,   -1.04,   -0.86,    0.48,    0.40
 706,341,   2,    8.00,    0.00,    2.00,   -3.21,   -1.15,   -0.98,    0.32,    0.23
 707,342,   2,    8.00,    0.00,    2.00,   -3.32,   -1.26,   -1.09,    0.16,    0.07
 708,343,   2,    8.00,    0.02,    2.00,   -3.42,   -1.37,   -1.20,    0.00,    0.00
 709,344,   2,    8.00,    0.03,    2.00,   -3.53,   -1.47,   -1.31,    0.00,    0.00
 710,345,   2,    8.00,    0.05,    2.00,   -3.63,   -1.58,   -1.42,    0.00,    0.00
 711,346,   2,    8.00,    0.07,    2.00,   -3.72,   -1.67,   -1.52,    0.00,    0.00
 712,347,   2,    8.00,    0.09,    2.00,   -3.81,   -1.77,   -1.62,    0.00,    0.00
 713,348,   2,    8.00,    0.11,    2.00,   -3.90,   -1.86,   -1.72,    0.00,    0.00
 714,349,   2,    8.00,    0.13,    2.00,   -3.99,   -1.95,   -1.81,    0.00,    0.00
 715,350,   2,    8.00,    0.15,    2.00,   -4.07,   -2.03,   -1.90,    0.00,    0.00
 716,351,   2,    8.00,    0.17,    2.00,   -4.15,   -2.11,   -1.99,    0.00,    0.00
 717,352,   2,    8.00,    0.19,    2.00,   -4.23,   -2.19,   -2.07,    0.00,    0.00
 718,353,   2,    8.00,    0.21,    2.00,   -4.30,   -2.27,   -2.15,    0.00,    0.00
 719,354,   2,    8.00,    0.23,    2.00,   -4.37,   -2.34,   -2.23,    0.00,    0.00
 720,355,   2,    8.00,    0.25,    2.00,   -4.44,   -2.40,   -2.30,    0.00,    0.00
 721,356,   2,    8.00,    0.28,    2.00,   -4.50,   -2.47,   -2.37,    0.00,    0.00
 722,357,   2,    8.00,    0.30,    2.00,   -4.56,   -2.53,   -2.43,    0.00,    0.00
 723,358,   2,    8.00,    0.32,    2.00,   -4.61,   -2.59,   -2.50,    0.00,    0.00
 724,359,   2,    8.00,    0.35,    2.00,   -4.66,   -2.64,   -2.55,    0.00,    0.00
 725,360,   2,    8.00,    0.37,    2.00,   -4.71,   -2.69,   -2.61,    0.00,    0.00
 726,361,   2,    8.00,    0.39,    2.00,   -4.76,   -2.73,   -2.66,    0.00,    0.00
 727,362,   2,    8.00,    0.42,    2.00,   -4.80,   -2.78,   -2.71,    0.00,    0.00
 728,363,   2,    8.00,    0.44,    2.00,   -4.83,   -2.81,   -2.75,    0.00,    0.00
 729,364,   2,    8.00,    0.47,    2.00,   -4.87,   -2.85,   -2.79,    0.00,    0.00
 730,365,   2,    8.00,    0.49,    2.00,   -4.90,   -2.88,   -2.83,    0.00,    0.00
