Code,year,doy,hrmin,station,temp,rad
11,2018,235,2200,1063,25.1893,1.157162
11,2018,235,2300,1063,24.84939,0.5914854
11,2018,236,0,1063,23.23025,0.08873742
11,2018,236,100,1063,21.11269,-0.008227648
11,2018,236,200,1063,20.49442,-0.009285742
11,2018,236,300,1063,20.45786,-0.009532205
11,2018,236,400,1063,19.61957,-0.009068463
11,2018,236,500,1063,19.22391,-0.008943797
11,2018,236,600,1063,17.69566,-0.008253947
11,2018,236,700,1063,15.9145,-0.007314807
11,2018,236,800,1063,15.26624,-0.006926315
11,2018,236,900,1063,14.80433,-0.006781278
11,2018,236,1000,1063,14.50839,-0.007010046
11,2018,236,1100,1063,14.23349,0.06442189
11,2018,236,1200,1063,15.06059,0.3733768
11,2018,236,1300,1063,17.17831,1.010726
11,2018,236,1400,1063,19.95381,1.70125
11,2018,236,1500,1063,21.90444,2.2875
11,2018,236,1600,1063,23.87319,2.677202
11,2018,236,1700,1063,25.45298,2.879432
11,2018,236,1800,1063,26.72929,2.880334
11,2018,236,1900,1063,27.44683,2.530926
11,2018,236,2000,1063,27.34229,1.759705
11,2018,236,2100,1063,27.30805,1.634254
11,2018,236,2200,1063,26.71277,0.9522034
11,2018,236,2300,1063,26.01131,0.6301784
11,2018,237,0,1063,24.30045,0.08632806
11,2018,237,100,1063,22.86804,-0.009049056
11,2018,237,200,1063,21.98035,-0.008646338
11,2018,237,300,1063,20.91443,-0.008452238
11,2018,237,400,1063,19.69064,-0.008455187
11,2018,237,500,1063,18.87685,-0.007759444
11,2018,237,600,1063,18.03422,-0.006617302
11,2018,237,700,1063,17.30682,-0.00581143
11,2018,237,800,1063,16.27716,-0.005469332
11,2018,237,900,1063,16.19243,-0.004573601
11,2018,237,1000,1063,16.97198,-0.005495145
11,2018,237,1100,1063,16.21135,0.0518775
11,2018,237,1200,1063,16.9547,0.357253
11,2018,237,1300,1063,18.7173,1.059984
11,2018,237,1400,1063,21.79593,1.862466
11,2018,237,1500,1063,23.25604,2.327464
11,2018,237,1600,1063,24.38954,2.776145
11,2018,237,1700,1063,25.12696,2.58537
11,2018,237,1800,1063,26.01473,2.996508
11,2018,237,1900,1063,26.29297,2.689868
11,2018,237,2000,1063,26.59544,1.998223
11,2018,237,2100,1063,26.29873,0.7852737
11,2018,237,2200,1063,25.5112,0.23485
11,2018,237,2300,1063,25.06708,0.2067794
11,2018,238,0,1063,24.52062,0.02677717
11,2018,238,100,1063,24.20762,-0.004681313
11,2018,238,200,1063,23.68923,-0.004350884
11,2018,238,300,1063,22.02966,-0.01872259
11,2018,238,400,1063,20.7431,-0.01155991
11,2018,238,500,1063,20.66827,-0.009611993
11,2018,238,600,1063,20.79949,-0.005913237
11,2018,238,700,1063,20.67118,-0.005513128
11,2018,238,800,1063,20.33903,-0.005437703
11,2018,238,900,1063,19.88014,-0.005202804
11,2018,238,1000,1063,19.54215,-0.005776602
11,2018,238,1100,1063,19.08521,-0.001736153
11,2018,238,1200,1063,19.35076,0.1234266
11,2018,238,1300,1063,19.92278,0.4155365
11,2018,238,1400,1063,21.01778,0.9917006
11,2018,238,1500,1063,22.30885,0.7608841
11,2018,238,1600,1063,21.34886,0.6685432
11,2018,238,1700,1063,23.89723,2.067573
11,2018,238,1800,1063,25.23681,1.516816
11,2018,238,1900,1063,26.0557,2.047265
11,2018,238,2000,1063,25.18256,0.857917
11,2018,238,2100,1063,25.84804,1.613911
11,2018,238,2200,1063,26.03264,0.8815003
11,2018,238,2300,1063,25.52409,0.4658693
11,2018,239,0,1063,24.14294,0.07157709
11,2018,239,100,1063,22.38516,-0.006501875
11,2018,239,200,1063,22.18718,-0.007470258
11,2018,239,300,1063,21.3498,-0.007076035
11,2018,239,400,1063,20.2079,-0.007035424
11,2018,239,500,1063,20.94867,-0.007684755
11,2018,239,600,1063,20.40972,-0.007539682
11,2018,239,700,1063,18.71657,-0.006403324
11,2018,239,800,1063,18.85577,-0.006371295
11,2018,239,900,1063,18.10644,-0.006489991
11,2018,239,1000,1063,17.19264,-0.006356592
11,2018,239,1100,1063,16.50045,0.05220755
11,2018,239,1200,1063,18.05917,0.4500803
11,2018,239,1300,1063,20.59336,1.037781
11,2018,239,1400,1063,22.14966,1.13711
11,2018,239,1500,1063,22.69345,0.8255914
11,2018,239,1600,1063,22.57425,0.4640614
11,2018,239,1700,1063,23.13761,0.9462451
11,2018,239,1800,1063,23.00225,0.4586452
11,2018,239,1900,1063,24.17293,1.501063
11,2018,239,2000,1063,24.71877,1.079429
11,2018,239,2100,1063,24.73748,0.6031806
11,2018,239,2200,1063,24.94545,0.4225151
11,2018,239,2300,1063,24.81089,0.1332871
11,2018,240,0,1063,24.22109,0.01829954
11,2018,240,100,1063,23.71057,-0.009409393
11,2018,240,200,1063,23.34515,-0.004809078
11,2018,240,300,1063,22.98956,-0.002724888
11,2018,240,400,1063,23.10737,-0.003327845
11,2018,240,500,1063,23.1471,-0.003551069
11,2018,240,600,1063,22.11831,-0.00551353
11,2018,240,700,1063,21.25548,-0.005417831
11,2018,240,800,1063,20.8495,-0.003374166
11,2018,240,900,1063,21.55889,-0.004733654
11,2018,240,1000,1063,21.50317,-0.004426399
11,2018,240,1100,1063,22.1181,0.04617068
11,2018,240,1200,1063,22.51825,0.3635937
11,2018,240,1300,1063,23.43675,0.5738245
11,2018,240,1400,1063,25.28899,1.033352
11,2018,240,1500,1063,27.62874,2.089964
11,2018,240,1600,1063,28.64556,2.046378
11,2018,240,1700,1063,29.06679,1.718055
11,2018,240,1800,1063,28.98844,1.870194
11,2018,240,1900,1063,29.7186,1.576418
11,2018,240,2000,1063,30.00257,1.448682
11,2018,240,2100,1063,29.64093,1.038693
11,2018,240,2200,1063,29.96245,1.108679
11,2018,240,2300,1063,29.38935,0.5331793
11,2018,241,0,1063,27.71022,0.0527854
11,2018,241,100,1063,26.00152,-0.007921682
11,2018,241,200,1063,25.26621,-0.008435107
11,2018,241,300,1063,24.4103,-0.008037898
11,2018,241,400,1063,23.29289,-0.007689946
11,2018,241,500,1063,21.00613,-0.006161822
11,2018,241,600,1063,19.83303,-0.005091775
11,2018,241,700,1063,20.02676,-0.00460161
11,2018,241,800,1063,20.06807,-0.00421591
11,2018,241,900,1063,19.93285,-0.004334675
11,2018,241,1000,1063,19.78983,-0.002768873
11,2018,241,1100,1063,20.3294,0.00983154
11,2018,241,1200,1063,21.28081,0.1035435
11,2018,241,1300,1063,22.47474,0.2948607
11,2018,241,1400,1063,24.58038,1.440335
11,2018,241,1500,1063,26.71789,1.480078
11,2018,241,1600,1063,28.17222,1.94576
11,2018,241,1700,1063,28.21571,0.6165924
11,2018,241,1800,1063,25.37675,0.1477175
11,2018,241,1900,1063,25.2538,1.671315
11,2018,241,2000,1063,27.55128,1.714814
11,2018,241,2100,1063,27.7759,1.553052
11,2018,241,2200,1063,27.42259,0.5271648
11,2018,241,2300,1063,27.0516,0.4512609
11,2018,242,0,1063,25.91554,0.03826137
11,2018,242,100,1063,23.29084,-0.005880192
11,2018,242,200,1063,22.09275,-0.005181368
11,2018,242,300,1063,20.66972,-0.007779172
11,2018,242,400,1063,19.70732,-0.00436644
11,2018,242,500,1063,18.07503,-0.005555002
11,2018,242,600,1063,16.54825,-0.004580734
11,2018,242,700,1063,15.58387,-0.004406591
11,2018,242,800,1063,14.65161,-0.004107806
11,2018,242,900,1063,13.85822,-0.003777164
11,2018,242,1000,1063,13.31878,-0.006197468
11,2018,242,1100,1063,13.57949,0.02363172
11,2018,242,1200,1063,13.75301,0.2161276
11,2018,242,1300,1063,13.86512,0.4384054
11,2018,242,1400,1063,14.24472,0.7503497
11,2018,242,1500,1063,14.57713,1.356823
11,2018,242,1600,1063,16.29293,2.796525
11,2018,242,1700,1063,17.43916,3.012841
11,2018,242,1800,1063,18.38489,3.013073
11,2018,242,1900,1063,19.32934,2.821711
11,2018,242,2000,1063,20.03933,2.430161
11,2018,242,2100,1063,20.3788,1.893978
11,2018,242,2200,1063,20.35245,1.247652
11,2018,242,2300,1063,19.7923,0.578334
11,2018,243,0,1063,18.22802,0.04076962
11,2018,243,100,1063,17.1186,-0.01022738
11,2018,243,200,1063,15.59555,-0.01009123
11,2018,243,300,1063,13.84656,-0.009439238
11,2018,243,400,1063,13.35833,-0.009520274
11,2018,243,500,1063,13.45638,-0.009583958
11,2018,243,600,1063,13.16062,-0.009505454
11,2018,243,700,1063,12.71472,-0.00902121
11,2018,243,800,1063,12.55953,-0.008751465
11,2018,243,900,1063,12.02898,-0.008513725
11,2018,243,1000,1063,11.08478,-0.00835695
11,2018,243,1100,1063,10.86494,0.04682191
11,2018,243,1200,1063,11.71087,0.509881
11,2018,243,1300,1063,13.39647,1.177774
11,2018,243,1400,1063,15.32347,1.821401
11,2018,243,1500,1063,17.19046,2.360837
11,2018,243,1600,1063,18.56295,2.749994
11,2018,243,1700,1063,19.97556,2.931997
11,2018,243,1800,1063,20.90644,2.897855
11,2018,243,1900,1063,21.8084,2.490122
11,2018,243,2000,1063,22.12028,1.375623
11,2018,243,2100,1063,22.13322,1.044565
11,2018,243,2200,1063,22.18901,0.609955
11,2018,243,2300,1063,21.67054,0.363697
11,2018,244,0,1063,20.66297,0.03970152
11,2018,244,100,1063,20.28914,-0.004459726
11,2018,244,200,1063,19.83558,-0.004027997
11,2018,244,300,1063,19.06966,-0.006169544
11,2018,244,400,1063,18.54553,-0.006641947
11,2018,244,500,1063,17.19453,-0.006894055
11,2018,244,600,1063,15.8725,-0.004648202
11,2018,244,700,1063,17.26352,-0.002240051
11,2018,244,800,1063,18.83612,-0.002674707
11,2018,244,900,1063,19.13148,-0.002665995
11,2018,244,1000,1063,19.07645,-0.003152817
11,2018,244,1100,1063,18.67749,0.03312752
11,2018,244,1200,1063,19.164,0.2448485
11,2018,244,1300,1063,20.66726,0.7783562
11,2018,244,1400,1063,22.39844,1.432946
11,2018,244,1500,1063,22.86081,0.9675029
11,2018,244,1600,1063,22.66426,0.5145009
11,2018,244,1700,1063,22.91229,0.6421021
11,2018,244,1800,1063,24.46108,2.19565
11,2018,244,1900,1063,25.62811,2.296027
11,2018,244,2000,1063,26.22356,1.941799
11,2018,244,2100,1063,26.6325,1.799568
11,2018,244,2200,1063,26.20704,0.8282516
11,2018,244,2300,1063,25.3466,0.264294
11,2018,245,0,1063,24.36753,0.04467666
11,2018,245,100,1063,23.15154,-0.007713491
11,2018,245,200,1063,23.16666,-0.008939746
11,2018,245,300,1063,22.87002,-0.008203595
11,2018,245,400,1063,22.24084,-0.007568752
11,2018,245,500,1063,21.66668,-0.006988946
11,2018,245,600,1063,21.48309,-0.006142476
11,2018,245,700,1063,21.16336,-0.00583807
11,2018,245,800,1063,20.95795,-0.005748163
11,2018,245,900,1063,20.65183,-0.004034941
11,2018,245,1000,1063,20.75088,-0.002640656
11,2018,245,1100,1063,20.75837,0.02431054
11,2018,245,1200,1063,21.06669,0.1631814
11,2018,245,1300,1063,21.63688,0.4041238
11,2018,245,1400,1063,22.40263,0.363428
11,2018,245,1500,1063,23.179,0.6264837
11,2018,245,1600,1063,24.36612,1.452567
11,2018,245,1700,1063,24.38721,0.4925024
11,2018,245,1800,1063,23.69096,0.2359073
11,2018,245,1900,1063,25.09929,1.388781
11,2018,245,2000,1063,26.50016,1.270326
11,2018,245,2100,1063,25.60534,0.5803036
11,2018,245,2200,1063,26.04752,0.4455776
11,2018,245,2300,1063,25.69833,0.2551184
11,2018,246,0,1063,25.2504,0.03467359
11,2018,246,100,1063,24.54275,-0.005415152
11,2018,246,200,1063,23.96652,-0.006629896
11,2018,246,300,1063,23.24322,-0.006018262
11,2018,246,400,1063,22.93184,-0.005705151
11,2018,246,500,1063,21.82265,-0.005966052
11,2018,246,600,1063,21.27633,-0.004287553
11,2018,246,700,1063,21.93042,-0.005510821
11,2018,246,800,1063,21.42899,-0.006145664
11,2018,246,900,1063,21.1097,-0.00609343
11,2018,246,1000,1063,20.33544,-0.005513537
11,2018,246,1100,1063,19.76289,0.03342874
11,2018,246,1200,1063,21.73913,0.3469776
11,2018,246,1300,1063,22.86017,0.2820627
11,2018,246,1400,1063,24.40764,1.32415
11,2018,246,1500,1063,26.50333,1.786802
11,2018,246,1600,1063,27.72023,2.196027
11,2018,246,1700,1063,29.0306,2.088843
11,2018,246,1800,1063,30.04678,2.399935
11,2018,246,1900,1063,29.20675,1.466323
11,2018,246,2000,1063,28.4217,1.436926
11,2018,246,2100,1063,28.22372,1.021491
11,2018,246,2200,1063,28.55256,1.014965
11,2018,246,2300,1063,27.90893,0.4321919
11,2018,247,0,1063,26.33538,0.02963127
11,2018,247,100,1063,24.96594,-0.007521155
11,2018,247,200,1063,23.97789,-0.008167861
11,2018,247,300,1063,23.51251,-0.008095407
11,2018,247,400,1063,21.95693,-0.008121467
11,2018,247,500,1063,20.36739,-0.007779252
11,2018,247,600,1063,20.64925,-0.008324257
11,2018,247,700,1063,20.40074,-0.008387808
11,2018,247,800,1063,19.26036,-0.008016481
11,2018,247,900,1063,17.51623,-0.006917523
11,2018,247,1000,1063,17.19567,-0.007375357
11,2018,247,1100,1063,17.00269,0.03661156
11,2018,247,1200,1063,18.73892,0.495664
11,2018,247,1300,1063,21.10065,1.098609
11,2018,247,1400,1063,22.49303,1.640602
11,2018,247,1500,1063,23.47882,2.057236
11,2018,247,1600,1063,24.30415,2.52398
11,2018,247,1700,1063,24.9398,2.562396
11,2018,247,1800,1063,24.84918,1.615864
11,2018,247,1900,1063,25.29152,1.67178
11,2018,247,2000,1063,25.28911,1.367418
11,2018,247,2100,1063,24.74831,0.6928678
11,2018,247,2200,1063,24.50903,0.7047719
11,2018,247,2300,1063,23.83756,0.1876536
11,2018,248,0,1063,23.01156,0.01421107
11,2018,248,100,1063,22.66993,-0.00435148
11,2018,248,200,1063,21.2656,-0.01217314
11,2018,248,300,1063,20.45547,-0.004971864
11,2018,248,400,1063,20.56031,-0.003267207
11,2018,248,500,1063,20.35988,-0.003658528
11,2018,248,600,1063,19.7108,-0.00352514
11,2018,248,700,1063,19.7091,-0.003704785
11,2018,248,800,1063,19.8166,-0.002348061
11,2018,248,900,1063,19.24636,-0.003884376
11,2018,248,1000,1063,18.69237,-0.004707561
11,2018,248,1100,1063,18.33067,0.0286967
11,2018,248,1200,1063,19.32287,0.289967
11,2018,248,1300,1063,21.80464,0.9147046
11,2018,248,1400,1063,24.00688,1.598128
11,2018,248,1500,1063,26.65352,2.132986
11,2018,248,1600,1063,28.94242,2.528214
11,2018,248,1700,1063,30.62172,2.586481
11,2018,248,1800,1063,31.37956,2.582749
11,2018,248,1900,1063,31.75782,2.195089
11,2018,248,2000,1063,31.53607,1.143536
11,2018,248,2100,1063,25.57454,0.650743
11,2018,248,2200,1063,27.64939,0.6114671
11,2018,248,2300,1063,24.8432,0.1563323
11,2018,249,0,1063,25.85932,0.02613303
11,2018,249,100,1063,27.35854,-0.008098358
11,2018,249,200,1063,27.19173,-0.008663826
11,2018,249,300,1063,26.89369,-0.008637754
11,2018,249,400,1063,26.46036,-0.008353582
11,2018,249,500,1063,25.21441,-0.007576474
11,2018,249,600,1063,24.31123,-0.006854482
11,2018,249,700,1063,23.59714,-0.004882726
11,2018,249,800,1063,22.49364,-0.004508667
11,2018,249,900,1063,21.14617,-0.004360718
11,2018,249,1000,1063,20.49754,-0.00416924
11,2018,249,1100,1063,20.07125,0.01414544
11,2018,249,1200,1063,19.78481,0.08311926
11,2018,249,1300,1063,19.76319,0.2555962
11,2018,249,1400,1063,20.07136,0.7478181
11,2018,249,1500,1063,20.48805,1.523289
11,2018,249,1600,1063,20.64553,1.922452
11,2018,249,1700,1063,21.5295,2.570279
11,2018,249,1800,1063,21.80682,2.561937
11,2018,249,1900,1063,22.22564,2.62156
11,2018,249,2000,1063,22.01175,2.108513
11,2018,249,2100,1063,21.98029,1.695088
11,2018,249,2200,1063,21.25331,0.8599089
11,2018,249,2300,1063,20.23486,0.4129176
11,2018,250,0,1063,18.72596,0.02028881
11,2018,250,100,1063,17.22887,-0.009484932
11,2018,250,200,1063,15.00567,-0.008073177
11,2018,250,300,1063,14.05183,-0.007380249
11,2018,250,400,1063,13.95513,-0.007623583
11,2018,250,500,1063,12.62994,-0.007429162
11,2018,250,600,1063,11.74959,-0.008023094
11,2018,250,700,1063,11.77301,-0.008622778
11,2018,250,800,1063,11.36241,-0.008677531
11,2018,250,900,1063,10.99123,-0.008428017
11,2018,250,1000,1063,9.98431,-0.008120507
11,2018,250,1100,1063,9.298276,0.02657701
11,2018,250,1200,1063,11.96972,0.4487581
11,2018,250,1300,1063,14.39968,1.104521
11,2018,250,1400,1063,16.70749,1.747152
11,2018,250,1500,1063,18.96055,2.193898
11,2018,250,1600,1063,19.67599,2.717223
11,2018,250,1700,1063,20.32264,2.768622
11,2018,250,1800,1063,21.16275,2.974085
11,2018,250,1900,1063,21.57968,2.664923
11,2018,250,2000,1063,21.83419,2.224984
11,2018,250,2100,1063,21.88977,1.69667
11,2018,250,2200,1063,21.59513,1.070536
11,2018,250,2300,1063,20.79371,0.4042021
11,2018,251,0,1063,19.07978,0.01371912
11,2018,251,100,1063,17.60419,-0.01132869
11,2018,251,200,1063,15.60551,-0.01973909
11,2018,251,300,1063,14.69324,-0.00566582
11,2018,251,400,1063,16.26957,-0.002159004
11,2018,251,500,1063,15.35387,-0.008082318
11,2018,251,600,1063,14.48716,-0.0103339
11,2018,251,700,1063,13.29144,-0.01038302
11,2018,251,800,1063,12.41653,-0.01042336
11,2018,251,900,1063,11.37339,-0.01040863
11,2018,251,1000,1063,10.14209,-0.01036771
11,2018,251,1100,1063,9.354522,0.01903083
11,2018,251,1200,1063,9.141008,0.4513136
11,2018,251,1300,1063,10.41795,1.123455
11,2018,251,1400,1063,11.57955,1.779332
11,2018,251,1500,1063,12.61825,2.339811
11,2018,251,1600,1063,13.56575,2.725957
11,2018,251,1700,1063,14.46251,2.931797
11,2018,251,1800,1063,15.1057,2.937418
11,2018,251,1900,1063,15.75478,2.63013
11,2018,251,2000,1063,16.03805,2.311746
11,2018,251,2100,1063,16.08734,1.766364
11,2018,251,2200,1063,15.70576,1.098903
11,2018,251,2300,1063,14.96738,0.3955752
11,2018,252,0,1063,13.64016,0.01263773
11,2018,252,100,1063,12.5212,-0.01038694
11,2018,252,200,1063,12.06244,-0.01038987
11,2018,252,300,1063,11.24691,-0.01035797
11,2018,252,400,1063,10.4497,-0.01016958
11,2018,252,500,1063,9.057495,-0.009899922
11,2018,252,600,1063,9.308487,-0.009792502
11,2018,252,700,1063,8.999065,-0.009911146
11,2018,252,800,1063,7.912028,-0.009432822
11,2018,252,900,1063,7.351283,-0.009195027
11,2018,252,1000,1063,5.788213,-0.008505306
11,2018,252,1100,1063,5.663578,0.01857403
11,2018,252,1200,1063,8.298322,0.4407042
11,2018,252,1300,1063,10.29508,1.122431
11,2018,252,1400,1063,12.27196,1.692951
11,2018,252,1500,1063,13.52061,2.104662
11,2018,252,1600,1063,14.68652,2.719204
11,2018,252,1700,1063,15.20663,2.69747
11,2018,252,1800,1063,15.85988,2.512042
11,2018,252,1900,1063,16.19638,2.109045
11,2018,252,2000,1063,16.44758,1.725695
11,2018,252,2100,1063,16.32425,1.197688
11,2018,252,2200,1063,15.90292,0.620305
11,2018,252,2300,1063,15.0565,0.2298873
11,2018,253,0,1063,13.82658,0.007094302
11,2018,253,100,1063,12.8073,-0.009551046
11,2018,253,200,1063,12.15205,-0.009687211
11,2018,253,300,1063,11.40467,-0.01005805
11,2018,253,400,1063,10.20711,-0.01026361
11,2018,253,500,1063,8.74254,-0.009681285
11,2018,253,600,1063,8.488627,-0.009292929
11,2018,253,700,1063,8.117177,-0.00800369
11,2018,253,800,1063,8.286559,-0.006670936
11,2018,253,900,1063,8.308222,-0.006638982
11,2018,253,1000,1063,8.248597,-0.006441921
11,2018,253,1100,1063,8.046913,0.004645922
11,2018,253,1200,1063,8.288932,0.1831452
11,2018,253,1300,1063,8.901594,0.329295
11,2018,253,1400,1063,9.671265,0.5411594
11,2018,253,1500,1063,10.77203,0.7033954
11,2018,253,1600,1063,12.9264,1.726922
11,2018,253,1700,1063,14.45668,1.307844
11,2018,253,1800,1063,15.33368,0.9281165
11,2018,253,1900,1063,15.56312,0.7280914
11,2018,253,2000,1063,15.52749,0.4178558
11,2018,253,2100,1063,13.94365,0.3321371
11,2018,253,2200,1063,11.78704,0.1335165
11,2018,253,2300,1063,12.05716,0.04931094
11,2018,254,0,1063,12.16416,0.0001969425
11,2018,254,100,1063,12.21259,-0.005453964
11,2018,254,200,1063,12.31269,-0.005480038
11,2018,254,300,1063,12.46258,-0.00523963
11,2018,254,400,1063,12.60117,-0.005065844
11,2018,254,500,1063,12.71994,-0.005062928
11,2018,254,600,1063,12.77401,-0.004837012
11,2018,254,700,1063,12.86275,-0.004715357
11,2018,254,800,1063,13.04187,-0.004602395
11,2018,254,900,1063,13.23103,-0.004538672
11,2018,254,1000,1063,13.34435,-0.00481672
11,2018,254,1100,1063,13.34946,0.003611811
11,2018,254,1200,1063,13.50258,0.0904543
11,2018,254,1300,1063,13.91297,0.3121008
11,2018,254,1400,1063,14.52586,0.5584298
11,2018,254,1500,1063,15.38947,0.6612514
11,2018,254,1600,1063,16.12413,0.6676956
11,2018,254,1700,1063,17.03633,0.8365774
11,2018,254,1800,1063,17.44784,0.6296032
11,2018,254,1900,1063,18.19728,0.9452679
11,2018,254,2000,1063,18.4589,0.6258146
11,2018,254,2100,1063,18.50854,0.4502184
11,2018,254,2200,1063,18.50023,0.3144407
11,2018,254,2300,1063,18.33437,0.1147545
11,2018,255,0,1063,17.96553,0.005590938
11,2018,255,100,1063,17.66143,-0.003015697
11,2018,255,200,1063,17.3318,-0.002844809
11,2018,255,300,1063,17.13462,-0.002818751
11,2018,255,400,1063,17.23262,-0.003708135
11,2018,255,500,1063,16.24223,-0.006043107
11,2018,255,600,1063,13.99455,-0.007703106
11,2018,255,700,1063,12.90996,-0.007248266
11,2018,255,800,1063,12.78718,-0.007517575
11,2018,255,900,1063,11.67466,-0.00646876
11,2018,255,1000,1063,10.90785,-0.006465844
11,2018,255,1100,1063,11.52736,0.01033874
11,2018,255,1200,1063,13.23285,0.2825297
11,2018,255,1300,1063,14.83616,0.3393689
11,2018,255,1400,1063,16.28721,0.5660791
11,2018,255,1500,1063,18.48695,1.822434
11,2018,255,1600,1063,19.69061,1.723105
11,2018,255,1700,1063,20.42998,1.035471
11,2018,255,1800,1063,21.12514,1.75764
11,2018,255,1900,1063,21.88413,1.775365
11,2018,255,2000,1063,22.46248,1.872194
11,2018,255,2100,1063,23.1388,1.513589
11,2018,255,2200,1063,22.7796,0.6537316
11,2018,255,2300,1063,21.86069,0.3021235
11,2018,256,0,1063,19.59225,0.005296492
11,2018,256,100,1063,17.59239,-0.008058057
11,2018,256,200,1063,16.51212,-0.007313566
11,2018,256,300,1063,14.896,-0.006490734
11,2018,256,400,1063,14.31019,-0.006508096
11,2018,256,500,1063,13.46674,-0.006102338
11,2018,256,600,1063,12.77157,-0.005855933
11,2018,256,700,1063,12.29054,-0.005751516
11,2018,256,800,1063,12.05519,-0.005884622
11,2018,256,900,1063,11.42845,-0.005783108
11,2018,256,1000,1063,11.08785,-0.005533776
11,2018,256,1100,1063,11.03634,0.01130464
11,2018,256,1200,1063,12.33407,0.3466405
11,2018,256,1300,1063,16.00234,0.9800631
11,2018,256,1400,1063,18.5138,1.608292
11,2018,256,1500,1063,20.93157,2.140959
11,2018,256,1600,1063,22.54756,2.509826
11,2018,256,1700,1063,23.88253,2.70092
11,2018,256,1800,1063,24.82403,2.688346
11,2018,256,1900,1063,25.6543,2.467196
11,2018,256,2000,1063,26.20242,2.065735
11,2018,256,2100,1063,26.13606,1.516811
11,2018,256,2200,1063,25.91805,0.8905365
11,2018,256,2300,1063,24.79788,0.2670895
11,2018,257,0,1063,22.16182,0.003262879
11,2018,257,100,1063,19.30498,-0.008259482
11,2018,257,200,1063,17.60097,-0.007369969
11,2018,257,300,1063,16.62817,-0.007129546
11,2018,257,400,1063,16.09171,-0.006981725
11,2018,257,500,1063,16.16733,-0.006686047
11,2018,257,600,1063,15.42148,-0.00635844
11,2018,257,700,1063,16.05679,-0.007430488
11,2018,257,800,1063,15.44825,-0.007198454
11,2018,257,900,1063,14.36217,-0.007482242
11,2018,257,1000,1063,13.6586,-0.006893848
11,2018,257,1100,1063,13.53692,0.008148262
11,2018,257,1200,1063,14.95155,0.336369
11,2018,257,1300,1063,17.49106,0.9663378
11,2018,257,1400,1063,19.72771,1.608519
11,2018,257,1500,1063,21.78082,2.149804
11,2018,257,1600,1063,23.73838,2.531452
11,2018,257,1700,1063,25.24297,2.736612
11,2018,257,1800,1063,26.42058,2.730446
11,2018,257,1900,1063,27.35433,2.582577
11,2018,257,2000,1063,27.55098,1.659776
11,2018,257,2100,1063,27.91039,1.500728
11,2018,257,2200,1063,27.86883,0.9037427
11,2018,257,2300,1063,27.1188,0.251141
11,2018,258,0,1063,24.25318,0.001420096
11,2018,258,100,1063,21.35872,-0.006205684
11,2018,258,200,1063,20.35768,-0.004831889
11,2018,258,300,1063,19.94595,-0.005055209
11,2018,258,400,1063,19.083,-0.004817552
11,2018,258,500,1063,18.42563,-0.004562447
11,2018,258,600,1063,18.23146,-0.004376898
11,2018,258,700,1063,18.32001,-0.003310134
11,2018,258,800,1063,17.96109,-0.00368982
11,2018,258,900,1063,17.68527,-0.003852065
11,2018,258,1000,1063,17.75118,-0.004359208
11,2018,258,1100,1063,18.29137,0.008352998
11,2018,258,1200,1063,19.28789,0.335366
11,2018,258,1300,1063,21.9345,0.9434634
11,2018,258,1400,1063,23.65557,1.441559
11,2018,258,1500,1063,24.99849,1.865703
11,2018,258,1600,1063,26.20852,2.342824
11,2018,258,1700,1063,27.20417,2.317666
11,2018,258,1800,1063,28.39128,2.641185
11,2018,258,1900,1063,29.13327,2.447331
11,2018,258,2000,1063,29.481,2.091169
11,2018,258,2100,1063,29.53111,1.50046
11,2018,258,2200,1063,28.95694,0.7396762
11,2018,258,2300,1063,27.9105,0.2044279
11,2018,259,0,1063,26.1541,0.003136712
11,2018,259,100,1063,25.01054,-0.005021416
11,2018,259,200,1063,24.30304,-0.005215727
11,2018,259,300,1063,22.88591,-0.003853152
11,2018,259,400,1063,23.14554,-0.003125432
11,2018,259,500,1063,22.25649,-0.005708661
11,2018,259,600,1063,20.4148,-0.005189648
11,2018,259,700,1063,20.04129,-0.005778144
11,2018,259,800,1063,19.12781,-0.005473683
11,2018,259,900,1063,18.48575,-0.005606879
11,2018,259,1000,1063,17.95052,-0.005769117
11,2018,259,1100,1063,17.90028,0.006023913
11,2018,259,1200,1063,19.41471,0.2916994
11,2018,259,1300,1063,21.05623,0.893204
11,2018,259,1400,1063,23.0065,1.502303
11,2018,259,1500,1063,24.55155,2.019038
11,2018,259,1600,1063,26.06258,2.388139
11,2018,259,1700,1063,27.21134,2.349103
11,2018,259,1800,1063,28.1046,2.597028
11,2018,259,1900,1063,28.61748,2.25658
11,2018,259,2000,1063,29.04272,2.022871
11,2018,259,2100,1063,28.8919,1.074832
11,2018,259,2200,1063,28.52003,0.6740243
11,2018,259,2300,1063,27.21861,0.1728325
11,2018,260,0,1063,26.03959,-0.0008292552
11,2018,260,100,1063,25.13481,-0.008164715
11,2018,260,200,1063,23.72555,-0.007596523
11,2018,260,300,1063,22.71961,-0.007700916
11,2018,260,400,1063,21.31303,-0.007410926
11,2018,260,500,1063,19.68945,-0.006561296
11,2018,260,600,1063,19.31179,-0.006700424
11,2018,260,700,1063,18.46678,-0.006592953
11,2018,260,800,1063,17.4369,-0.005841932
11,2018,260,900,1063,16.7534,-0.005314066
11,2018,260,1000,1063,16.48541,-0.005348625
11,2018,260,1100,1063,15.93597,0.00626441
