 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  381      16        2 13194.39    0.00   12.96   -4.76    5.44   10.62   10.66
  382      17        2 13261.40    0.00   13.03   -4.80    5.28   10.58   10.61
  383      18        2 13328.40    0.00   13.09   -4.83    5.11   10.54   10.56
  384      19        2 13395.41    0.00   13.16   -4.87    4.95   10.50   10.51
  385      20        2 13462.42    0.00   13.23   -4.90    4.78   10.46   10.46
  386      21        2 13529.43    0.00   13.29   -4.92    4.62   10.42   10.41
  387      22        2 13596.44    0.00   13.36   -4.94    4.46   10.38   10.36
  388      23        2 13663.44    0.00   13.42   -4.96    4.30   10.34   10.31
  389      24        2 13730.45    0.00   13.49   -4.98    4.14   10.30   10.26
  390      25        2 13797.46    0.00   13.56   -4.99    3.98   10.25   10.21
  391      26        2 13864.47    0.00   13.62   -5.00    3.82   10.21   10.16
  392      27        2 13931.47    0.00   13.69   -5.00    3.67   10.16   10.12
  393      28        2 13998.48    0.00   13.75   -5.00    3.51   10.11   10.07
  394      29        2 14065.49    0.00   13.82   -5.00    3.36   10.07   10.02
  395      30        2 14132.50    0.00   13.88   -4.99    3.21   10.02    9.97
  396      31        2 14199.51    0.00   13.95   -4.98    3.05    9.97    9.93
  397      32        2 14266.51    0.00   14.02   -4.96    2.90    9.92    9.88
  398      33        2 14333.52    0.00   14.08   -4.94    2.75    9.87    9.83
  399      34        2 14400.53    0.00   14.15   -4.92    2.61    9.82    9.79
  400      35        2 14467.54    0.00   14.21   -4.90    2.46    9.76    9.74
  401      36        2 14534.54    0.00   14.28   -4.87    2.32    9.71    9.70
  402      37        2 14601.55    0.00   14.35   -4.83    2.17    9.66    9.65
  403      38        2 14668.56    0.00   14.41   -4.80    2.03    9.61    9.61
  404      39        2 14735.57    0.00   14.48   -4.76    1.89    9.55    9.56
  405      40        2 14802.58    0.00   14.54   -4.71    1.75    9.50    9.52
  406      41        2 14869.58    0.00   14.61   -4.66    1.62    9.44    9.47
  407      42        2 14936.59    0.00   14.67   -4.61    1.48    9.38    9.43
  408      43        2 15003.60    0.00   14.74   -4.56    1.35    9.33    9.39
  409      44        2 15070.61    0.00   14.81   -4.50    1.22    9.27    9.35
  410      45        2 15137.62    0.00   14.87   -4.44    1.09    9.21    9.30
  411      46        2 15204.62    0.00   14.94   -4.37    0.96    9.15    9.26
  412      47        2 15271.63    0.00   15.00   -4.30    0.84    9.09    9.22
  413      48        2 15338.64    0.00   15.07   -4.23    0.71    9.03    9.18
  414      49        2 15405.65    0.00   15.14   -4.15    0.59    8.98    9.14
  415      50        2 15472.65    0.00   15.20   -4.07    0.47    8.91    9.10
  416      51        2 15539.66    0.00   15.27   -3.99    0.35    8.85    9.06
  417      52        2 15606.67    0.00   15.33   -3.90    0.24    8.79    9.02
  418      53        2 15673.68    0.00   15.40   -3.81    0.13    8.73    8.98
  419      54        2 15740.69    0.00   15.46   -3.72    0.01    8.67    8.95
  420      55        2 15807.69    0.00   15.53   -3.63   -0.09    8.61    8.91
  421      56        2 15874.70    0.00   15.60   -3.53   -0.20    8.55    8.87
  422      57        2 15941.71    0.00   15.66   -3.42   -0.30    8.48    8.84
  423      58        2 16008.72    0.00   15.73   -3.32   -0.41    8.42    8.80
  424      59        2 16075.72    0.00   15.79   -3.21   -0.51    8.36    8.77
  425      60        2 16142.73    0.00   15.86   -3.09   -0.60    8.29    8.73
  426      61        2 16209.74    0.00   15.93   -2.98   -0.70    8.23    8.70
  427      62        2 16276.75    0.00   15.99   -2.86   -0.79    8.16    8.66
  428      63        2 16343.76    0.00   16.06   -2.74   -0.88    8.10    8.63
  429      64        2 16410.75    0.00   16.12   -2.61   -0.97    8.04    8.60
  430      65        2 16477.74    0.00   16.19   -2.48   -1.05    7.97    8.56
  431      66        2 16544.72    0.00   16.25   -2.35   -1.13    7.91    8.53
  432      67        2 16611.71    0.00   16.32   -2.22   -1.21    7.84    8.50
  433      68        2 16678.69    0.00   16.39   -2.08   -1.29    7.78    8.47
  434      69        2 16745.68    0.00   16.45   -1.94   -1.37    7.71    8.44
  435      70        2 16812.66    0.00   16.52   -1.80   -1.44    7.65    8.41
  436      71        2 16879.64    0.00   16.58   -1.66   -1.51    7.58    8.38
  437      72        2 16946.63    0.00   16.65   -1.51   -1.57    7.52    8.36
  438      73        2 17013.61    0.00   16.71   -1.36   -1.64    7.45    8.33
  439      74        2 17080.60    0.00   16.78   -1.20   -1.70    7.39    8.30
  440      75        2 17147.58    0.00   16.85   -1.05   -1.76    7.32    8.27
  441      76        2 17214.57    0.00   16.91   -0.89   -1.81    7.26    8.25
  442      77        2 17281.55    0.00   16.98   -0.73   -1.87    7.19    8.22
  443      78        2 17348.54    0.00   17.04   -0.57   -1.92    7.13    8.20
  444      79        2 17415.52    0.00   17.11   -0.40   -1.96    7.06    8.17
  445      80        2 17482.50    0.00   17.18   -0.23   -2.01    7.00    8.15
  446      81        2 17549.49    0.00   17.24   -0.06   -2.05    6.93    8.13
  447      82        2 17616.47    0.00   17.31    0.11   -2.09    6.87    8.11
  448      83        2 17683.46    0.00   17.37    0.28   -2.13    6.80    8.08
  449      84        2 17750.44    0.00   17.44    0.46   -2.16    6.74    8.06
  450      85        2 17817.43    0.00   17.50    0.64   -2.19    6.68    8.04
  451      86        2 17884.41    0.00   17.57    0.82   -2.22    6.61    8.02
  452      87        2 17951.39    0.00   17.64    1.00   -2.24    6.55    8.00
  453      88        2 18018.38    0.00   17.70    1.19   -2.26    6.49    7.99
  454      89        2 18085.36    0.00   17.77    1.37   -2.28    6.42    7.97
  455      90        2 18152.35    0.00   17.83    1.56   -2.30    6.36    7.95
  456      91        2 18219.33    0.00   17.90    1.75   -2.31    6.30    7.93
  457      92        2 18286.32    0.00   17.97    1.95   -2.32    6.24    7.92
  458      93        2 18353.30    0.00   18.03    2.14   -2.33    6.18    7.90
  459      94        2 18420.29    0.00   18.10    2.33   -2.33    6.12    7.89
  460      95        2 18487.27    0.00   18.16    2.53   -2.33    6.05    7.87
  461      96        2 18554.25    0.00   18.23    2.73   -2.33    5.99    7.86
  462      97        2 18621.24    0.00   18.29    2.93   -2.33    5.94    7.85
  463      98        2 18688.22    0.00   18.36    3.13   -2.32    5.88    7.83
  464      99        2 18755.21    0.00   18.43    3.33   -2.31    5.82    7.82
  465     100        2  1067.00    0.00    1.05    3.54   -2.30    5.76    7.76
  466     101        2  1134.00    0.00    1.11    3.74   -2.28    5.70    7.67
  467     102        2  1201.00    0.00    1.18    3.95   -2.26    5.64    7.58
  468     103        2  1268.00    0.00    1.25    4.15   -2.24    5.59    7.51
  469     104        2  1335.00    0.00    1.31    4.36   -2.22    5.53    7.45
  470     105        2  1401.99    0.00    1.38    4.57   -2.19    5.48    7.40
  471     106        2  1468.99    0.00    1.44    4.78   -2.16    5.42    7.36
  472     107        2  1535.99    0.00    1.51    4.99   -2.13    5.37    7.32
  473     108        2  1602.99    0.00    1.57    5.20   -2.09    5.31    7.29
  474     109        2  1669.99    0.00    1.64    5.41   -2.05    5.26    7.27
  475     110        2  1736.99    0.00    1.71    5.62   -2.01    5.21    7.25
  476     111        2  1803.99    0.00    1.77    5.84   -1.96    5.16    7.24
  477     112        2  1870.99    0.00    1.84    6.05   -1.92    5.11    7.23
  478     113        2  1937.99    0.00    1.90    6.26   -1.87    5.06    7.22
  479     114        2  2004.99    0.00    1.97    6.48   -1.81    5.01    7.22
  480     115        2  2071.99    0.00    2.04    6.69   -1.76    4.96    7.22
  481     116        2  2138.99    0.00    2.10    6.91   -1.70    4.91    7.23
  482     117        2  2205.99    0.00    2.17    7.12   -1.64    4.86    7.23
  483     118        2  2272.99    0.00    2.23    7.34   -1.57    4.82    7.24
  484     119        2  2339.99    0.00    2.30    7.55   -1.51    4.77    7.26
  485     120        2  2407.00    0.00    2.36    7.77   -1.44    4.73    7.27
  486     121        2  2474.00    0.00    2.43    7.98   -1.37    4.68    7.29
  487     122        2  2541.00    0.00    2.50    8.20   -1.29    4.64    7.31
  488     123        2  2608.00    0.00    2.56    8.41   -1.21    4.60    7.33
  489     124        2  2675.00    0.00    2.63    8.63   -1.13    4.56    7.35
  490     125        2  2742.01    0.00    2.69    8.84   -1.05    4.52    7.38
  491     126        2  2809.01    0.00    2.76    9.06   -0.97    4.48    7.41
  492     127        2  2876.01    0.00    2.83    9.27   -0.88    4.44    7.43
  493     128        2  2943.01    0.00    2.89    9.48   -0.79    4.40    7.46
  494     129        2  3010.01    0.00    2.96    9.69   -0.70    4.36    7.50
  495     130        2  3077.02    0.00    3.02    9.91   -0.60    4.33    7.53
  496     131        2  3144.02    0.00    3.09   10.12   -0.51    4.29    7.56
  497     132        2  3211.02    0.00    3.15   10.33   -0.41    4.26    7.60
  498     133        2  3278.02    0.00    3.22   10.54   -0.30    4.22    7.63
  499     134        2  3345.02    0.00    3.29   10.74   -0.20    4.19    7.67
  500     135        2  3412.02    0.00    3.35   10.95   -0.09    4.16    7.71
  501     136        2  3479.03    0.00    3.42   11.16    0.01    4.13    7.75
  502     137        2  3546.03    0.00    3.48   11.36    0.13    4.10    7.79
  503     138        2  3613.03    0.00    3.55   11.57    0.24    4.07    7.83
  504     139        2  3680.03    0.00    3.62   11.77    0.35    4.05    7.87
  505     140        2  3747.03    0.00    3.68   11.97    0.47    4.02    7.91
  506     141        2  3814.04    0.00    3.75   12.17    0.59    3.99    7.95
  507     142        2  3881.04    0.00    3.81   12.37    0.71    3.97    8.00
  508     143        2  3948.04    0.00    3.88   12.57    0.84    3.95    8.04
  509     144        2  4015.04    0.00    3.94   12.76    0.96    3.93    8.09
  510     145        2  4082.04    0.00    4.01   12.96    1.09    3.90    8.13
  511     146        2  4149.04    0.00    4.08   13.15    1.22    3.88    8.18
  512     147        2  4216.04    0.00    4.14   13.34    1.35    3.87    8.23
  513     148        2  4283.03    0.00    4.21   13.53    1.48    3.85    8.27
  514     149        2  4350.03    0.00    4.27   13.72    1.62    3.83    8.32
  515     150        2  4417.03    0.00    4.34   13.90    1.75    3.82    8.37
  516     151        2  4484.02    0.00    4.41   14.09    1.89    3.80    8.42
  517     152        2  4551.02    0.00    4.47   14.27    2.03    3.79    8.47
  518     153        2  4618.01    0.00    4.54   14.45    2.17    3.78    8.52
  519     154        2  4685.01    0.00    4.60   14.63    2.32    3.76    8.57
  520     155        2  4752.01    0.00    4.67   14.80    2.46    3.75    8.62
  521     156        2  4819.00    0.00    4.73   14.98    2.61    3.75    8.67
  522     157        2  4886.00    0.00    4.80   15.15    2.75    3.74    8.72
  523     158        2  4952.99    0.00    4.87   15.32    2.90    3.73    8.77
  524     159        2  5019.99    0.00    4.93   15.48    3.05    3.73    8.82
  525     160        2  5086.99    0.00    5.00   15.65    3.21    3.72    8.88
  526     161        2  5153.98    0.00    5.06   15.81    3.36    3.72    8.93
  527     162        2  5220.98    0.00    5.13   15.97    3.51    3.72    8.98
  528     163        2  5287.98    0.00    5.20   16.13    3.67    3.71    9.03
  529     164        2  5354.97    0.00    5.26   16.28    3.82    3.71    9.08
  530     165        2  5421.97    0.00    5.33   16.43    3.98    3.72    9.14
  531     166        2  5488.96    0.00    5.39   16.58    4.14    3.72    9.19
  532     167        2  5555.96    0.00    5.46   16.73    4.30    3.72    9.24
  533     168        2  5622.96    0.00    5.52   16.87    4.46    3.73    9.30
  534     169        2  5689.95    0.00    5.59   17.01    4.62    3.73    9.35
  535     170        2  5756.95    0.00    5.66   17.15    4.78    3.74    9.40
  536     171        2  5823.94    0.00    5.72   17.29    4.95    3.75    9.45
  537     172        2  5890.94    0.00    5.79   17.42    5.11    3.75    9.51
  538     173        2  5957.94    0.00    5.85   17.55    5.28    3.76    9.56
  539     174        2  6024.93    0.00    5.92   17.68    5.44    3.78    9.61
  540     175        2  6091.93    0.00    5.98   17.80    5.61    3.79    9.67
  541     176        2  6158.92    0.00    6.05   17.92    5.77    3.80    9.72
  542     177        2  6225.92    0.00    6.12   18.04    5.94    3.82    9.77
  543     178        2  6292.92    0.00    6.18   18.15    6.11    3.83    9.83
  544     179        2  6359.91    0.00    6.25   18.26    6.28    3.85    9.88
  545     180        2  6426.91    0.00    6.31   18.37    6.44    3.87    9.93
  546     181        2  6493.90    0.00    6.38   18.47    6.61    3.88    9.98
  547     182        2  6560.90    0.00    6.45   18.58    6.78    3.90   10.04
  548     183        2  6627.90    0.00    6.51   18.67    6.95    3.93   10.09
  549     184        2  6694.89    0.00    6.58   18.77    7.12    3.95   10.14
  550     185        2  6761.89    0.00    6.64   18.86    7.29    3.97   10.19
  551     186        2  6828.89    0.00    6.71   18.95    7.46    3.99   10.25
  552     187        2  6895.88    0.00    6.77   19.03    7.63    4.02   10.30
  553     188        2  6962.88    0.00    6.84   19.11    7.80    4.05   10.35
  554     189        2  7029.87    0.00    6.91   19.19    7.97    4.07   10.40
  555     190        2  7096.87    0.00    6.97   19.27    8.13    4.10   10.45
  556     191        2  7163.87    0.00    7.04   19.34    8.30    4.13   10.50
  557     192        2  7230.86    0.00    7.10   19.40    8.47    4.16   10.55
  558     193        2  7297.86    0.00    7.17   19.47    8.64    4.19   10.60
  559     194        2  7364.85    0.00    7.24   19.53    8.81    4.22   10.65
  560     195        2  7431.85    0.00    7.30   19.59    8.98    4.26   10.70
  561     196        2  7498.85    0.00    7.37   19.64    9.14    4.29   10.75
  562     197        2  7565.84    0.00    7.43   19.69    9.31    4.33   10.80
  563     198        2  7632.84    0.00    7.50   19.73    9.48    4.36   10.85
  564     199        2  7699.83    0.00    7.56   19.78    9.64    4.40   10.90
  565     200        2  1067.00    0.00    1.05   19.82    9.81    4.44   11.08
  566     201        2  1134.00    0.00    1.11   19.85    9.97    4.48   11.35
  567     202        2  1201.00    0.00    1.18   19.88   10.13    4.52   11.60
  568     203        2  1268.00    0.00    1.25   19.91   10.30    4.56   11.84
  569     204        2  1335.00    0.00    1.31   19.93   10.46    4.60   12.05
  570     205        2  1401.99    0.00    1.38   19.95   10.62    4.64   12.25
  571     206        2  1468.99    0.00    1.44   19.97   10.78    4.68   12.43
  572     207        2  1535.99    0.00    1.51   19.98   10.94    4.73   12.61
  573     208        2  1602.99    0.00    1.57   19.99   11.10    4.77   12.77
  574     209        2  1669.99    0.00    1.64   20.00   11.25    4.82   12.92
  575     210        2  1736.99    0.00    1.71   20.00   11.41    4.86   13.06
  576     211        2  1803.99    0.00    1.77   20.00   11.56    4.91   13.20
  577     212        2  1870.99    0.00    1.84   19.99   11.72    4.96   13.33
  578     213        2  1937.99    0.00    1.90   19.98   11.87    5.01   13.45
  579     214        2  2004.99    0.00    1.97   19.97   12.02    5.06   13.56
  580     215        2  2071.99    0.00    2.04   19.95   12.17    5.11   13.67
  581     216        2  2138.99    0.00    2.10   19.93   12.32    5.16   13.78
  582     217        2  2205.99    0.00    2.17   19.91   12.47    5.21   13.88
  583     218        2  2272.99    0.00    2.23   19.88   12.61    5.26   13.97
  584     219        2  2339.99    0.00    2.30   19.85   12.76    5.31   14.06
  585     220        2  2407.00    0.00    2.36   19.82   12.90    5.37   14.15
  586     221        2  2474.00    0.00    2.43   19.78   13.04    5.42   14.23
  587     222        2  2541.00    0.00    2.50   19.73   13.18    5.48   14.31
  588     223        2  2608.00    0.00    2.56   19.69   13.31    5.53   14.39
  589     224        2  2675.00    0.00    2.63   19.64   13.45    5.59   14.46
  590     225        2  2742.01    0.00    2.69   19.59   13.58    5.64   14.53
  591     226        2  2809.01    0.00    2.76   19.53   13.72    5.70   14.59
  592     227        2  2876.01    0.00    2.83   19.47   13.85    5.76   14.66
  593     228        2  2943.01    0.00    2.89   19.40   13.98    5.82   14.72
  594     229        2  3010.01    0.00    2.96   19.34   14.10    5.88   14.78
  595     230        2  3077.02    0.00    3.02   19.27   14.23    5.94   14.83
  596     231        2  3144.02    0.00    3.09   19.19   14.35    5.99   14.88
  597     232        2  3211.02    0.00    3.15   19.11   14.47    6.05   14.94
  598     233        2  3278.02    0.00    3.22   19.03   14.59    6.12   14.98
  599     234        2  3345.02    0.00    3.29   18.95   14.70    6.18   15.03
  600     235        2  3412.02    0.00    3.35   18.86   14.82    6.24   15.08
  601     236        2  3479.03    0.00    3.42   18.77   14.93    6.30   15.12
  602     237        2  3546.03    0.00    3.48   18.67   15.04    6.36   15.16
  603     238        2  3613.03    0.00    3.55   18.58   15.15    6.42   15.20
  604     239        2  3680.03    0.00    3.62   18.47   15.25    6.49   15.23
  605     240        2  3747.03    0.00    3.68   18.37   15.36    6.55   15.27
  606     241        2  3814.04    0.00    3.75   18.26   15.46    6.61   15.30
  607     242        2  3881.04    0.00    3.81   18.15   15.55    6.68   15.33
  608     243        2  3948.04    0.00    3.88   18.04   15.65    6.74   15.36
  609     244        2  4015.04    0.00    3.94   17.92   15.74    6.80   15.39
  610     245        2  4082.04    0.00    4.01   17.80   15.84    6.87   15.42
  611     246        2  4149.04    0.00    4.08   17.68   15.92    6.93   15.44
  612     247        2  4216.04    0.00    4.14   17.55   16.01    7.00   15.47
  613     248        2  4283.03    0.00    4.21   17.42   16.09    7.06   15.49
  614     249        2  4350.03    0.00    4.27   17.29   16.17    7.13   15.51
  615     250        2  4417.03    0.00    4.34   17.15   16.25    7.19   15.53
  616     251        2  4484.02    0.00    4.41   17.01   16.33    7.26   15.55
  617     252        2  4551.02    0.00    4.47   16.87   16.40    7.32   15.56
  618     253        2  4618.01    0.00    4.54   16.73   16.47    7.39   15.58
  619     254        2  4685.01    0.00    4.60   16.58   16.54    7.45   15.59
  620     255        2  4752.01    0.00    4.67   16.43   16.61    7.52   15.60
  621     256        2  4819.00    0.00    4.73   16.28   16.67    7.58   15.61
  622     257        2  4886.00    0.00    4.80   16.13   16.73    7.65   15.62
  623     258        2  4952.99    0.00    4.87   15.97   16.79    7.71   15.63
  624     259        2  5019.99    0.00    4.93   15.81   16.84    7.78   15.64
  625     260        2  5086.99    0.00    5.00   15.65   16.89    7.84   15.64
  626     261        2  5153.98    0.00    5.06   15.48   16.94    7.91   15.65
  627     262        2  5220.98    0.00    5.13   15.32   16.99    7.97   15.65
  628     263        2  5287.98    0.00    5.20   15.15   17.03    8.04   15.65
  629     264        2  5354.97    0.00    5.26   14.98   17.07    8.10   15.66
  630     265        2  5421.97    0.00    5.33   14.80   17.11    8.16   15.66
  631     266        2  5488.96    0.00    5.39   14.63   17.14    8.23   15.66
  632     267        2  5555.96    0.00    5.46   14.45   17.17    8.29   15.65
  633     268        2  5622.96    0.00    5.52   14.27   17.20    8.36   15.65
  634     269        2  5689.95    0.00    5.59   14.09   17.23    8.42   15.65
  635     270        2  5756.95    0.00    5.66   13.90   17.25    8.48   15.64
  636     271        2  5823.94    0.00    5.72   13.72   17.27    8.55   15.63
  637     272        2  5890.94    0.00    5.79   13.53   17.29    8.61   15.63
  638     273        2  5957.94    0.00    5.85   13.34   17.31    8.67   15.62
  639     274        2  6024.93    0.00    5.92   13.15   17.32    8.73   15.61
  640     275        2  6091.93    0.00    5.98   12.96   17.33    8.79   15.60
  641     276        2  6158.92    0.00    6.05   12.76   17.33    8.85   15.59
  642     277        2  6225.92    0.00    6.12   12.57   17.33    8.91   15.58
  643     278        2  6292.92    0.00    6.18   12.37   17.33    8.98   15.56
  644     279        2  6359.91    0.00    6.25   12.17   17.33    9.03   15.55
  645     280        2  6426.91    0.00    6.31   11.97   17.33    9.09   15.53
  646     281        2  6493.90    0.00    6.38   11.77   17.32    9.15   15.52
  647     282        2  6560.90    0.00    6.45   11.57   17.31    9.21   15.50
  648     283        2  6627.90    0.00    6.51   11.36   17.29    9.27   15.48
  649     284        2  6694.89    0.00    6.58   11.16   17.27    9.33   15.46
  650     285        2  6761.89    0.00    6.64   10.95   17.25    9.38   15.44
  651     286        2  6828.89    0.00    6.71   10.74   17.23    9.44   15.42
  652     287        2  6895.88    0.00    6.77   10.54   17.20    9.50   15.40
  653     288        2  6962.88    0.00    6.84   10.33   17.17    9.55   15.38
  654     289        2  7029.87    0.00    6.91   10.12   17.14    9.61   15.36
  655     290        2  7096.87    0.00    6.97    9.91   17.11    9.66   15.33
  656     291        2  7163.87    0.00    7.04    9.69   17.07    9.71   15.31
  657     292        2  7230.86    0.00    7.10    9.48   17.03    9.76   15.28
  658     293        2  7297.86    0.00    7.17    9.27   16.99    9.82   15.26
  659     294        2  7364.85    0.00    7.24    9.06   16.94    9.87   15.23
  660     295        2  7431.85    0.00    7.30    8.84   16.89    9.92   15.20
  661     296        2  7498.85    0.00    7.37    8.63   16.84    9.97   15.17
  662     297        2  7565.84    0.00    7.43    8.41   16.79   10.02   15.14
  663     298        2  7632.84    0.00    7.50    8.20   16.73   10.07   15.11
  664     299        2  7699.83    0.00    7.56    7.98   16.67   10.11   15.08
  665     300        2  7766.83    0.00    7.63    7.77   16.61   10.16   15.05
  666     301        2  7833.83    0.00    7.70    7.55   16.54   10.21   15.02
  667     302        2  7900.82    0.00    7.76    7.34   16.47   10.25   14.99
  668     303        2  7967.82    0.00    7.83    7.12   16.40   10.30   14.95
  669     304        2  8034.81    0.00    7.89    6.91   16.33   10.34   14.92
  670     305        2  8101.81    0.00    7.96    6.69   16.25   10.38   14.88
  671     306        2  8168.81    0.00    8.03    6.48   16.17   10.42   14.85
  672     307        2  8235.81    0.00    8.09    6.26   16.09   10.46   14.81
  673     308        2  8302.82    0.00    8.16    6.05   16.01   10.50   14.77
  674     309        2  8369.83    0.00    8.22    5.84   15.92   10.54   14.74
  675     310        2  8436.83    0.00    8.29    5.62   15.84   10.58   14.70
  676     311        2  8503.84    0.00    8.35    5.41   15.74   10.62   14.66
  677     312        2  8570.85    0.00    8.42    5.20   15.65   10.66   14.62
  678     313        2  8637.86    0.00    8.49    4.99   15.55   10.69   14.58
  679     314        2  8704.87    0.00    8.55    4.78   15.46   10.73   14.54
  680     315        2  8771.87    0.00    8.62    4.57   15.36   10.76   14.50
  681     316        2  8838.88    0.00    8.68    4.36   15.25   10.79   14.46
  682     317        2  8905.89    0.00    8.75    4.15   15.15   10.82   14.42
  683     318        2  8972.90    0.00    8.82    3.95   15.04   10.85   14.37
  684     319        2  9039.90    0.00    8.88    3.74   14.93   10.88   14.33
  685     320        2  9106.91    0.00    8.95    3.54   14.82   10.91   14.29
  686     321        2  9173.92    0.00    9.01    3.33   14.70   10.94   14.24
  687     322        2  9240.93    0.00    9.08    3.13   14.59   10.97   14.20
  688     323        2  9307.94    0.00    9.14    2.93   14.47   10.99   14.16
  689     324        2  9374.94    0.00    9.21    2.73   14.35   11.02   14.11
  690     325        2  9441.95    0.00    9.28    2.53   14.23   11.04   14.06
  691     326        2  9508.96    0.00    9.34    2.33   14.10   11.06   14.02
  692     327        2  9575.97    0.00    9.41    2.14   13.98   11.09   13.97
  693     328        2  9642.97    0.00    9.47    1.95   13.85   11.11   13.92
  694     329        2  9709.98    0.00    9.54    1.75   13.72   11.12   13.88
  695     330        2  9776.99    0.00    9.61    1.56   13.58   11.14   13.83
  696     331        2  9844.00    0.00    9.67    1.37   13.45   11.16   13.78
  697     332        2  9911.01    0.00    9.74    1.19   13.31   11.18   13.73
  698     333        2  9978.01    0.00    9.80    1.00   13.18   11.19   13.68
  699     334        2 10045.02    0.00    9.87    0.82   13.04   11.21   13.63
  700     335        2 10112.03    0.00    9.93    0.64   12.90   11.22   13.58
  701     336        2 10179.04    0.00   10.00    0.46   12.76   11.23   13.54
  702     337        2 10246.04    0.00   10.07    0.28   12.61   11.24   13.48
  703     338        2 10313.05    0.00   10.13    0.11   12.47   11.25   13.43
  704     339        2 10380.06    0.00   10.20   -0.06   12.32   11.26   13.38
  705     340        2 10447.07    0.00   10.26   -0.23   12.17   11.27   13.33
  706     341        2 10514.08    0.00   10.33   -0.40   12.02   11.27   13.28
  707     342        2 10581.08    0.00   10.40   -0.57   11.87   11.28   13.23
  708     343        2 10648.09    0.00   10.46   -0.73   11.72   11.28   13.18
  709     344        2 10715.10    0.00   10.53   -0.89   11.56   11.28   13.13
  710     345        2 10782.11    0.00   10.59   -1.05   11.41   11.29   13.07
  711     346        2 10849.12    0.00   10.66   -1.20   11.25   11.29   13.02
  712     347        2 10916.12    0.00   10.72   -1.36   11.10   11.29   12.97
  713     348        2 10983.13    0.00   10.79   -1.51   10.94   11.28   12.92
  714     349        2 11050.14    0.00   10.86   -1.66   10.78   11.28   12.86
  715     350        2 11117.15    0.00   10.92   -1.80   10.62   11.28   12.81
  716     351        2 11184.15    0.00   10.99   -1.94   10.46   11.27   12.76
  717     352        2 11251.16    0.00   11.05   -2.08   10.30   11.27   12.70
  718     353        2 11318.17    0.00   11.12   -2.22   10.13   11.26   12.65
  719     354        2 11385.18    0.00   11.19   -2.35    9.97   11.25   12.60
  720     355        2 11452.19    0.00   11.25   -2.48    9.81   11.24   12.54
  721     356        2 11519.19    0.00   11.32   -2.61    9.64   11.23   12.49
  722     357        2 11586.20    0.00   11.38   -2.74    9.48   11.22   12.43
  723     358        2 11653.21    0.00   11.45   -2.86    9.31   11.21   12.38
  724     359        2 11720.22    0.00   11.51   -2.98    9.14   11.19   12.33
  725     360        2 11787.22    0.00   11.58   -3.09    8.98   11.18   12.27
  726     361        2 11854.23    0.00   11.65   -3.21    8.81   11.16   12.22
  727     362        2 11921.24    0.00   11.71   -3.32    8.64   11.14   12.16
  728     363        2 11988.25    0.00   11.78   -3.42    8.47   11.12   12.11
  729     364        2 12055.26    0.00   11.84   -3.53    8.30   11.11   12.06
  730     365        2 12122.26    0.00   11.91   -3.63    8.13   11.09   12.00
  731       1        3 12189.27    0.00   11.98   -3.72    7.97   11.06   11.95
  732       2        3 12256.28    0.00   12.04   -3.81    7.80   11.04   11.89
  733       3        3 12323.29    0.00   12.11   -3.90    7.63   11.02   11.84
  734       4        3 12390.29    0.00   12.17   -3.99    7.46   10.99   11.79
  735       5        3 12457.30    0.00   12.24   -4.07    7.29   10.97   11.73
  736       6        3 12524.31    0.00   12.30   -4.15    7.12   10.94   11.68
  737       7        3 12591.32    0.00   12.37   -4.23    6.95   10.91   11.62
  738       8        3 12658.33    0.00   12.44   -4.30    6.78   10.88   11.57
  739       9        3 12725.33    0.00   12.50   -4.37    6.61   10.85   11.52
  740      10        3 12792.34    0.00   12.57   -4.44    6.44   10.82   11.46
  741      11        3 12859.35    0.00   12.63   -4.50    6.28   10.79   11.41
  742      12        3 12926.36    0.00   12.70   -4.56    6.11   10.76   11.36
  743      13        3 12993.37    0.00   12.77   -4.61    5.94   10.73   11.30
  744      14        3 13060.37    0.00   12.83   -4.66    5.77   10.69   11.25
  745      15        3 13127.38    0.00   12.90   -4.71    5.61   10.66   11.20
  746      16        3 13194.39    0.00   12.96   -4.76    5.44   10.62   11.14
  747      17        3 13261.40    0.00   13.03   -4.80    5.28   10.58   11.09
  748      18        3 13328.40    0.00   13.09   -4.83    5.11   10.54   11.04
  749      19        3 13395.41    0.00   13.16   -4.87    4.95   10.50   10.99
  750      20        3 13462.42    0.00   13.23   -4.90    4.78   10.46   10.94
  751      21        3 13529.43    0.00   13.29   -4.92    4.62   10.42   10.88
  752      22        3 13596.44    0.00   13.36   -4.94    4.46   10.38   10.83
  753      23        3 13663.44    0.00   13.42   -4.96    4.30   10.34   10.78
  754      24        3 13730.45    0.00   13.49   -4.98    4.14   10.30   10.73
  755      25        3 13797.46    0.00   13.56   -4.99    3.98   10.25   10.68
  756      26        3 13864.47    0.00   13.62   -5.00    3.82   10.21   10.63
  757      27        3 13931.47    0.00   13.69   -5.00    3.67   10.16   10.58
  758      28        3 13998.48    0.00   13.75   -5.00    3.51   10.11   10.53
  759      29        3 14065.49    0.00   13.82   -5.00    3.36   10.07   10.48
  760      30        3 14132.50    0.00   13.88   -4.99    3.21   10.02   10.43
  761      31        3 14199.51    0.00   13.95   -4.98    3.05    9.97   10.38
